feature,method_count,aggregated_score,score_std,rank_mean,rank_std,top_methods,entropy_reduction_ratio,mutual_information,chi2_stat,f_stat,pearson_r
perm_com.android.launcher.permission.INSTALL_SHORTCUT,5,0.8,0.4000000000000001,100.9,199.80000000000004,"entropy_reduction_ratio, chi2_stat, f_stat",1.0,0.0,1.0,1.0,1.0
intent_android.intent.action.USER_PRESENT,5,0.26348330800996694,0.2595152370301475,102.7,198.90037707354907,"entropy_reduction_ratio, pearson_r, chi2_stat",0.6531538288446131,0.0,0.19680643852835933,6.4092586771610175e-09,0.46745626626760356
n_permissions,5,0.05958215399606959,0.09350973328031982,113.7,193.43722495941677,"entropy_reduction_ratio, pearson_r, chi2_stat",0.24148445789375653,0.0,0.0002506032842602033,7.58641642407284e-12,0.05617570879474479
suspicious_Ldalvik/system/PathClassLoader;,5,0.05343420045722165,0.06675760230119433,109.7,195.4061411522166,"entropy_reduction_ratio, pearson_r, chi2_stat",0.16088387584413116,0.0,0.003009452523877772,1.1387589411210537e-10,0.10327767380422344
intent_android.intent.action.QUICKBOOT_POWERON,4,0.4047771571744655,0.34553556967825944,101.7,199.4,"entropy_reduction_ratio, pearson_r, chi2_stat",0.8078223171466943,0.0,0.49799800000803207,2.5792409860487892e-08,0.7180654429251915
perm_android.permission.RECEIVE_BOOT_COMPLETED,4,0.19728447858436968,0.21564640071702515,103.5,198.50037783339357,"entropy_reduction_ratio, pearson_r, chi2_stat",0.5493475677780062,0.0,0.09642531556098168,2.8197858812610634e-09,0.3406495067630747
intent_android.intent.action.SEARCH,4,0.18982332924863138,0.2100869580681766,104.3,198.10037859630657,"entropy_reduction_ratio, pearson_r, chi2_stat",0.5354616808782766,0.0,0.08730194949929009,2.5326280651221735e-09,0.3263530133329622
n_receivers,4,0.18271149907288922,0.26250577473854736,105.5,197.50949344272036,"entropy_reduction_ratio, pearson_r, chi2_stat",0.6881808997837361,0.0,0.033714843919286544,6.648243887416204e-10,0.19166175099659893
intent_android.intent.action.BOOT_COMPLETED,4,0.15935148386802783,0.18540750823354837,105.1,197.7003793623067,"entropy_reduction_ratio, pearson_r, chi2_stat",0.472773181871706,0.0,0.055111755988695534,1.5634704982236265e-09,0.26887247991626717
intent_android.intent.action.VIEW,4,0.15572694565850628,0.18223067511032595,105.9,197.30038013141282,"entropy_reduction_ratio, pearson_r, chi2_stat",0.4646139493908168,0.0,0.05183468696466635,1.4684552180872577e-09,0.26218609046859304
n_services,4,0.09009585265664485,0.1227077256570741,107.3,196.60000000000002,"entropy_reduction_ratio, pearson_r, chi2_stat",0.31768438405430205,0.0,0.01102761385628192,1.9035268231191436e-10,0.12176726518228767
suspicious_Ljava/lang/System;->loadLibrary,4,0.061027209270444895,0.07682177235982277,108.9,195.80612860684417,"entropy_reduction_ratio, pearson_r, chi2_stat",0.18821110839664398,0.0,0.004285061088606193,1.5011542401847145e-10,0.11263987671685886
n_activities,4,0.06071225314625974,0.09166687223992276,111.7,194.40668712778375,"entropy_reduction_ratio, pearson_r, chi2_stat",0.2368111494973464,0.0,0.000689769305156392,1.9470948500580096e-11,0.066060346909325
n_api_calls,4,0.05082253681715811,0.10025802409608663,307.9,393.71085837197836,"entropy_reduction_ratio, pearson_r, chi2_stat",0.2513320417289991,0.0,0.0005696399174738616,3.962132423825562e-11,0.0022110023996962263
perm_android.permission.WRITE_EXTERNAL_STORAGE,4,0.04124142057598891,0.0506365443731862,110.7,194.9096200806928,"entropy_reduction_ratio, pearson_r, chi2_stat",0.11589454798788239,0.0,0.0014822178734980747,6.785679715123799e-11,0.08883033695070727
suspicious_Ljava/lang/System;->load,4,0.02816253178397528,0.0343648240339774,112.9,193.8103196426857,"pearson_r, entropy_reduction_ratio, chi2_stat",0.06680236347058523,0.0,0.0004741406206125243,3.2116524654478656e-11,0.07353615479656214
n_urls,3,0.04355409410438839,0.07880813317164265,313.1,388.8992671631048,"entropy_reduction_ratio, pearson_r, chi2_stat",0.20061697691508593,0.0,8.815920747325333e-05,1.4366431386901602e-11,0.017065334385016305
n_providers,3,0.020727001761083143,0.04087814708555764,308.9,393.46313677395494,"entropy_reduction_ratio, chi2_stat, f_stat",0.10247838690003322,0.0,0.001156621860956382,4.442612154908878e-11,0.0
perm_android.permission.ACCESS_WIFI_STATE,3,0.013679797339496915,0.023059132461209563,309.7,391.86370079403883,"entropy_reduction_ratio, pearson_r, chi2_stat",0.05936632493479895,0.0,0.0006987923743278141,2.772905928697062e-11,0.008333869360628745
perm_android.permission.VIBRATE,3,0.009217156974408447,0.011248956942663355,310.9,389.96107498056773,"entropy_reduction_ratio, pearson_r, chi2_stat",0.02519144705466421,0.0,0.0003333319946506239,1.0333543065079245e-11,0.020561005812393857
intent_com.android.vending.INSTALL_REFERRER,3,0.008612918952122673,0.010478453057573764,311.3,389.1610977474496,"pearson_r, entropy_reduction_ratio, chi2_stat",0.01996578394950181,0.0,0.0002690752245974916,8.032693303663595e-12,0.02282973557848137
perm_android.permission.DISABLE_KEYGUARD,3,0.008472014121252713,0.01038140330153128,311.9,388.2115917898382,"pearson_r, entropy_reduction_ratio, chi2_stat",0.018689577410756424,0.0,0.0002530110320842085,7.483609346469366e-12,0.02341748215593932
perm_com.android.vending.BILLING,3,0.008335577525093665,0.010325141652365463,312.7,386.11003612959865,"pearson_r, entropy_reduction_ratio, chi2_stat",0.017425012609122593,0.0,0.00023694683957092545,6.944887515916565e-12,0.024015928169829916
perm_android.permission.READ_PHONE_STATE,3,0.008335577525093663,0.010325141652365461,312.9,386.4614340396723,"pearson_r, entropy_reduction_ratio, chi2_stat",0.017425012609122593,0.0,0.00023694683957092545,6.944887515916565e-12,0.024015928169829913
suspicious_getSimCountryIso,3,0.008335577525093663,0.010325141652365461,313.1,386.81292636105115,"pearson_r, entropy_reduction_ratio, chi2_stat",0.017425012609122593,0.0,0.00023694683957092545,6.944887515916565e-12,0.02401592816982991
