feature,method_count,aggregated_score,score_std,rank_mean,rank_std,top_methods,entropy_reduction_ratio,mutual_information,chi2_stat,f_stat,pearson_r
perm_com.htc.launcher.permission.UPDATE_SHORTCUT,4,0.7664861737006948,0.38869933842644744,201.6,398.45079997409965,"entropy_reduction_ratio, mutual_information, f_stat",1.0,1.0,0.8324308685034743,1.0,0.0
perm_com.anddoes.launcher.permission.UPDATE_COUNT,4,0.7586067361626508,0.38425981135116327,201.8,398.3502981045703,"entropy_reduction_ratio, f_stat, mutual_information",1.0,0.9606028123097797,0.8324308685034743,1.0,0.0
perm_com.sec.android.provider.badge.permission.READ,4,0.756934896412551,0.3833945391803302,202.0,398.25017263022,"entropy_reduction_ratio, f_stat, mutual_information",1.0,0.9522436135592806,0.8324308685034743,1.0,0.0
perm_com.sec.android.provider.badge.permission.WRITE,4,0.7522677403966131,0.38112390314176464,202.2,398.15042383501236,"entropy_reduction_ratio, f_stat, mutual_information",1.0,0.9289078334795913,0.8324308685034743,1.0,0.0
perm_com.majeur.launcher.permission.UPDATE_BADGE,4,0.7007083170595834,0.35139024193077906,203.4,395.80025265277436,"entropy_reduction_ratio, mutual_information, f_stat",0.9634849599796426,0.9092984261204756,0.8110864872597956,0.8119659314793733,0.007705780458629568
perm_com.sonyericsson.home.permission.BROADCAST_BADGE,4,0.6963611816730407,0.3489849920505773,204.0,396.000505050183,"entropy_reduction_ratio, mutual_information, f_stat",0.9615546637240531,0.892752502025289,0.8076089511536221,0.8121953437300836,0.0076944477321557216
perm_com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,4,0.5346799442940335,0.282758867081878,204.6,394.70019001768924,"entropy_reduction_ratio, mutual_information, chi2_stat",0.7980261485315979,0.7389311347095169,0.7043645810414014,0.38461538420618907,0.04746247298146236
perm_com.huawei.android.launcher.permission.CHANGE_BADGE,4,0.5280264674303381,0.27800054440389,205.6,393.7006985007774,"entropy_reduction_ratio, mutual_information, chi2_stat",0.7920521493835773,0.7156464575179917,0.7009786956510888,0.38385983168432153,0.04759520291471091
perm_android.permission.READ_APP_BADGE,4,0.5146093461474328,0.2745924814208045,205.8,392.8508113775508,"entropy_reduction_ratio, mutual_information, chi2_stat",0.7674917007572264,0.7249658905859803,0.6830201997977227,0.3418803686452088,0.0556885709510258
perm_com.oppo.launcher.permission.WRITE_SETTINGS,4,0.5132774428590037,0.27358321873198505,206.0,392.75030235507137,"entropy_reduction_ratio, mutual_information, chi2_stat",0.7674917007572264,0.7183063741438345,0.6830201997977227,0.3418803686452088,0.0556885709510258
perm_android.permission.READ_PHONE_STATE,4,0.5105510589427981,0.34219588828973946,14.6,11.110355529864918,"pearson_r, entropy_reduction_ratio, mutual_information",0.6736540793318304,0.6277386966612553,0.057326299939663566,0.19403621878124097,1.0
intent_com.google.android.c2dm.intent.RECEIVE,4,0.4713349140241359,0.25629326879082903,207.0,391.5001915708344,"entropy_reduction_ratio, mutual_information, chi2_stat",0.7071147081816415,0.6988846000739004,0.6148417289685622,0.25830724352116935,0.07752628937540589
n_api_calls,4,0.43746115343335135,0.31773099330541976,207.8,387.1689037099958,"chi2_stat, entropy_reduction_ratio, mutual_information",0.4647617990269796,0.3716610096267963,1.0,0.023897157107128683,0.32698580140585204
perm_com.google.android.c2dm.permission.RECEIVE,4,0.4292526600952612,0.2313798553833709,208.0,390.5001920614124,"entropy_reduction_ratio, mutual_information, chi2_stat",0.662212774391133,0.6193172172264736,0.561105488832091,0.20639663674959613,0.09723118327701191
perm_android.permission.ACCESS_WIFI_STATE,4,0.4112954148723774,0.31524626989945753,16.0,10.276186062932103,"pearson_r, entropy_reduction_ratio, mutual_information",0.5173370165390437,0.49547304761610733,0.05875963054184235,0.0794672809357957,0.9054400987290981
perm_android.permission.SYSTEM_ALERT_WINDOW,4,0.36042077556586116,0.28941621913151244,16.4,8.593020423576334,"pearson_r, entropy_reduction_ratio, mutual_information",0.4415084443033127,0.42799865870412546,0.06590568521041823,0.0394600431769359,0.8272310464345135
perm_android.permission.GET_TASKS,4,0.3429146346221751,0.2855726248726965,18.2,8.611620056644394,"pearson_r, entropy_reduction_ratio, mutual_information",0.43028682536419693,0.35974848344601434,0.06511160137060218,0.03754042792104898,0.821885835009013
perm_me.everything.badger.permission.BADGE_COUNT_WRITE,4,0.2872678791082917,0.12652398662065165,210.4,388.5522358705455,"entropy_reduction_ratio, mutual_information, chi2_stat",0.3934157076675204,0.38488810500954507,0.384198862386219,0.08875740732370863,0.18507931315446552
perm_me.everything.badger.permission.BADGE_COUNT_READ,4,0.28632640022085737,0.12580957816088398,210.6,388.45236516206205,"entropy_reduction_ratio, chi2_stat, mutual_information",0.3934157076675204,0.38018071057237335,0.384198862386219,0.08875740732370863,0.18507931315446552
intent_com.google.android.gms.iid.InstanceID,4,0.24517041340269294,0.09717120398158902,213.2,386.40672871988136,"entropy_reduction_ratio, chi2_stat, mutual_information",0.3225294126104916,0.2988034124203745,0.3201657186551825,0.06631300000137554,0.21804052332604063
n_urls,3,0.2912604845413932,0.1478686838349173,212.8,383.1247316475406,"chi2_stat, pearson_r, entropy_reduction_ratio",0.34200118427887427,0.2842403249899775,0.4607475417528939,0.018453143929176026,0.3508602277560442
perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS,3,0.27670825340963034,0.260585186749132,24.6,9.666436778875658,"pearson_r, mutual_information, entropy_reduction_ratio",0.27008769574004254,0.29956417963314136,0.05042538184904612,0.01725082714335473,0.7462131826825671
n_used_permissions,3,0.27617911194584355,0.1291359910266468,212.6,383.71166258012016,"mutual_information, pearson_r, entropy_reduction_ratio",0.3299945620152254,0.36143622077244203,0.32325713761315183,0.01928489057910902,0.34692274874928963
suspicious_Ldalvik/system/PathClassLoader;,3,0.18951170783311216,0.10967483977639213,216.6,382.2075875751291,"pearson_r, mutual_information, entropy_reduction_ratio",0.20758938788616785,0.2667631270137022,0.11745762178441121,0.022333830785446967,0.33341457169583266
perm_android.permission.WRITE_EXTERNAL_STORAGE,2,0.2220814105359366,0.27762340144058256,38.4,27.42699400225989,"pearson_r, mutual_information, entropy_reduction_ratio",0.1565442025068914,0.16200772957464682,0.00921225534561406,0.020597718135944673,0.762045147116586
