cluster_id,anchor_index,n_samples,class_0,class_1,base_entropy,n_selected_features,mean_reduction_ratio,mean_conditional_entropy
438,31283,50,50,0,-0.0,30,0.0,0.0
439,22838,50,49,1,0.14144054254182067,13,0.016514094186572664,0.13910478010048508
440,57208,50,24,26,0.9988455359952018,3,0.010270115923094264,0.9885872765512654
441,29595,50,50,0,-0.0,30,0.0,0.0
442,54193,50,49,1,0.14144054254182067,7,0.011041192194528026,0.13987887032751808
443,20869,50,50,0,-0.0,30,0.0,0.0
444,39046,50,49,1,0.14144054254182067,7,0.010184145275825165,0.14000009150868323
445,44801,50,50,0,-0.0,30,0.0,0.0
446,6959,50,43,7,0.584238811642856,30,0.008178896359243307,0.5794603829533814
447,61777,50,49,1,0.14144054254182067,4,0.007986956023749391,0.14031086314856386
448,17924,50,50,0,-0.0,30,0.0,0.0
449,46438,50,46,4,0.4021791902022728,4,0.015754955247372117,0.3958428750592117
450,48440,50,50,0,-0.0,30,0.0,0.0
451,63734,50,50,0,-0.0,30,0.0,0.0
452,2373,50,32,18,0.9426831892554922,30,0.010339745890489919,0.9329360846233535
453,34530,50,47,3,0.32744491915447627,10,0.024443392504153352,0.3194410544720927
454,42596,50,49,1,0.14144054254182067,1,0.003990725830334794,0.14087609211524244
455,47915,50,50,0,-0.0,30,0.0,0.0
456,48644,50,50,0,-0.0,30,0.0,0.0
457,57868,50,45,5,0.4689955935892812,3,0.011093828147767429,0.4637926370719416
458,20537,50,50,0,-0.0,30,0.0,0.0
459,73411,50,49,1,0.14144054254182067,9,0.011065297218777147,0.13987546089981032
460,69667,50,50,0,-0.0,30,0.0,0.0
461,17575,50,50,0,-0.0,30,0.0,0.0
462,14413,50,50,0,-0.0,30,0.0,0.0
463,22579,50,50,0,-0.0,30,0.0,0.0
464,18466,50,50,0,-0.0,30,0.0,0.0
465,394,50,46,4,0.4021791902022728,13,0.018865350396622425,0.39459193885687704
466,63935,50,50,0,-0.0,30,0.0,0.0
467,41287,50,50,0,-0.0,30,0.0,0.0
468,32045,50,50,0,-0.0,30,0.0,0.0
469,59170,50,50,0,-0.0,30,0.0,0.0
470,58130,50,46,4,0.4021791902022728,11,0.02904665584175473,0.39049722967775174
471,40278,50,50,0,-0.0,30,0.0,0.0
472,24132,50,49,1,0.14144054254182067,7,0.010708549103835346,0.13992591954673844
473,18603,50,50,0,-0.0,30,0.0,0.0
474,38466,50,49,1,0.14144054254182067,4,0.008237876491327525,0.14027537282149477
475,59388,50,48,2,0.24229218908241482,3,0.00740579126235642,0.24049782370557113
476,14034,50,50,0,-0.0,30,0.0,0.0
477,59626,50,50,0,-0.0,30,0.0,0.0
478,39060,50,50,0,-0.0,30,0.0,0.0
479,1336,50,30,20,0.9709505944546686,5,0.013881039319104225,0.9574727910761358
480,22584,50,50,0,-0.0,30,0.0,0.0
481,22915,50,49,1,0.14144054254182067,10,0.013866932103000868,0.13947919614178161
482,68602,50,50,0,-0.0,30,0.0,0.0
483,56307,50,49,1,0.14144054254182067,4,0.010068452068812636,0.14001645521865147
484,44927,50,0,50,-0.0,30,0.0,0.0
485,8488,50,50,0,-0.0,30,0.0,0.0
486,31368,50,38,12,0.7950402793845223,30,0.010293108997955894,0.7868568431310522
487,51311,50,50,0,-0.0,30,0.0,0.0
488,57861,50,44,6,0.5293608652873644,5,0.01884452318562305,0.519385312187895
489,30139,50,50,0,-0.0,30,0.0,0.0
490,32357,50,50,0,-0.0,30,0.0,0.0
491,18926,50,50,0,-0.0,30,0.0,0.0
492,55798,50,48,2,0.24229218908241482,30,0.008623781167672102,0.24020271426513193
493,68853,50,50,0,-0.0,30,0.0,0.0
494,27048,50,50,0,-0.0,30,0.0,0.0
495,63135,50,0,50,-0.0,30,0.0,0.0
496,73872,50,45,5,0.4689955935892812,2,0.009159139945816363,0.4646999973136258
497,37473,50,50,0,-0.0,30,0.0,0.0
498,47051,50,0,50,-0.0,30,0.0,0.0
499,73498,50,50,0,-0.0,30,0.0,0.0
500,5258,50,50,0,-0.0,30,0.0,0.0
501,50072,50,44,6,0.5293608652873644,3,0.007309475744049674,0.5254915148826972
502,27317,50,50,0,-0.0,30,0.0,0.0
503,58140,50,50,0,-0.0,30,0.0,0.0
504,26668,50,50,0,-0.0,30,0.0,0.0
505,1179,50,45,5,0.4689955935892812,1,0.009926638527701996,0.46434004386063543
506,37580,50,50,0,-0.0,30,0.0,0.0
507,62977,50,49,1,0.14144054254182067,11,0.015144187936744727,0.13929854038369216
508,3089,50,50,0,-0.0,30,0.0,0.0
509,72861,50,50,0,-0.0,30,0.0,0.0
510,3970,50,50,0,-0.0,30,0.0,0.0
511,7582,50,50,0,-0.0,30,0.0,0.0
512,34374,50,0,50,-0.0,30,0.0,0.0
513,53669,50,36,14,0.8554508105601306,7,0.020708676591933067,0.8377355563839337
514,60494,50,31,19,0.9580420222262995,30,0.052011698475842916,0.9082126294390785
515,16914,50,41,9,0.6800770457282799,30,0.010061678567834463,0.6732343290927996
516,10462,50,50,0,-0.0,30,0.0,0.0
517,63448,50,50,0,-0.0,30,0.0,0.0
518,67330,50,50,0,-0.0,30,0.0,0.0
519,10873,50,50,0,-0.0,30,0.0,0.0
520,7153,50,50,0,-0.0,30,0.0,0.0
521,32584,50,0,50,-0.0,30,0.0,0.0
522,13748,50,49,1,0.14144054254182067,6,0.006122392084749137,0.1405745880837
523,7678,50,48,2,0.24229218908241482,12,0.014252020984294329,0.2388390357192817
524,37451,50,50,0,-0.0,30,0.0,0.0
525,66226,50,50,0,-0.0,30,0.0,0.0
526,52259,50,50,0,-0.0,30,0.0,0.0
527,47721,50,50,0,-0.0,30,0.0,0.0
528,57414,50,46,4,0.4021791902022728,5,0.012200784632603316,0.3972722885189001
529,18331,50,50,0,-0.0,30,0.0,0.0
530,6821,50,50,0,-0.0,30,0.0,0.0
531,9809,50,50,0,-0.0,30,0.0,0.0
532,12651,50,50,0,-0.0,30,0.0,0.0
533,70838,50,40,10,0.7219280948873623,5,0.015189075293697498,0.7109626746974825
534,50586,50,44,6,0.5293608652873644,2,0.007113151169972603,0.5255954414291077
535,11035,50,50,0,-0.0,30,0.0,0.0
536,71857,50,49,1,0.14144054254182067,5,0.01051806996033911,0.13995286102013746
537,47662,50,50,0,-0.0,30,0.0,0.0
538,24794,50,19,31,0.9580420222262995,4,0.00777000942251515,0.9505980266864358
539,64328,50,49,1,0.14144054254182067,23,0.029579940792643512,0.13725673966775423
540,44027,50,50,0,-0.0,30,0.0,0.0
541,30289,50,50,0,-0.0,30,0.0,0.0
542,30872,50,50,0,-0.0,30,0.0,0.0
543,40002,50,22,28,0.9895875212220556,12,0.024770104751229198,0.9650753346608762
544,74441,50,0,50,-0.0,30,0.0,0.0
545,35660,50,50,0,-0.0,30,0.0,0.0
546,58930,50,50,0,-0.0,30,0.0,0.0
547,40377,50,50,0,-0.0,30,0.0,0.0
548,13512,50,50,0,-0.0,30,0.0,0.0
549,56128,50,50,0,-0.0,30,0.0,0.0
550,40477,50,50,0,-0.0,30,0.0,0.0
551,61734,50,50,0,-0.0,30,0.0,0.0
552,44611,50,49,1,0.14144054254182067,4,0.0078017921611536105,0.14033705282574857
553,44297,50,50,0,-0.0,30,0.0,0.0
554,33337,50,50,0,-0.0,30,0.0,0.0
555,69895,50,42,8,0.6343095546405662,2,0.009960214128722165,0.6279916956524518
556,43364,50,50,0,-0.0,30,0.0,0.0
557,10893,50,38,12,0.7950402793845223,3,0.006148341043772064,0.7901521006033305
558,28140,50,50,0,-0.0,30,0.0,0.0
559,42226,50,50,0,-0.0,30,0.0,0.0
560,11449,50,44,6,0.5293608652873644,8,0.02983708905095551,0.5135662780096943
561,19294,50,50,0,-0.0,30,0.0,0.0
562,23495,50,50,0,-0.0,30,0.0,0.0
563,10410,50,50,0,-0.0,30,0.0,0.0
564,47508,50,50,0,-0.0,30,0.0,0.0
565,69585,50,50,0,-0.0,30,0.0,0.0
566,69767,50,50,0,-0.0,30,0.0,0.0
567,50571,50,49,1,0.14144054254182067,4,0.009291640670333402,0.14012632784430504
568,59827,50,50,0,-0.0,30,0.0,0.0
569,45486,50,49,1,0.14144054254182067,2,0.00657338287950157,0.1405107997010088
570,21325,50,50,0,-0.0,30,0.0,0.0
571,68046,50,49,1,0.14144054254182067,5,0.006832283361034248,0.1404741806764365
572,38095,50,50,0,-0.0,30,0.0,0.0
573,42886,50,50,0,-0.0,30,0.0,0.0
574,12321,50,45,5,0.4689955935892812,5,0.015188996898491805,0.46187202097284735
575,59992,50,49,1,0.14144054254182067,30,0.035324901048355686,0.1364441693723051
576,11402,50,9,41,0.6800770457282799,7,0.014622674087024525,0.6701325007345289
577,47193,50,40,10,0.7219280948873623,30,0.007565921493155464,0.7164660435977411
578,45807,50,50,0,-0.0,30,0.0,0.0
579,59872,50,49,1,0.14144054254182067,15,0.020179696532892002,0.13858631531587912
580,34695,50,50,0,-0.0,30,0.0,0.0
581,48570,50,50,0,-0.0,30,0.0,0.0
582,10731,50,50,0,-0.0,30,0.0,0.0
583,55132,50,48,2,0.24229218908241482,3,0.010119385947175335,0.23984034090910394
584,62604,50,50,0,-0.0,30,0.0,0.0
585,62613,50,50,0,-0.0,30,0.0,0.0
586,72480,50,50,0,-0.0,30,0.0,0.0
587,17346,50,49,1,0.14144054254182067,3,0.009034440579241415,0.1401627063647309
588,40644,50,50,0,-0.0,30,0.0,0.0
589,68746,50,50,0,-0.0,30,0.0,0.0
590,54372,50,48,2,0.24229218908241482,2,0.005506636629525264,0.2409579740389658
591,6604,50,50,0,-0.0,30,0.0,0.0
592,22091,50,50,0,-0.0,30,0.0,0.0
593,56711,50,41,9,0.6800770457282799,3,0.012361185529731297,0.6716704871915212
594,62363,50,50,0,-0.0,30,0.0,0.0
595,58315,50,19,31,0.9580420222262995,2,0.00185793065246698,0.956262046586854
596,45049,50,46,4,0.4021791902022728,14,0.018446090740233637,0.394760556365968
597,10396,50,50,0,-0.0,30,0.0,0.0
598,51198,50,22,28,0.9895875212220556,24,0.0418194522919484,0.9482035130896026
599,48923,50,50,0,-0.0,30,0.0,0.0
600,37167,50,50,0,-0.0,30,0.0,0.0
601,58181,50,44,6,0.5293608652873644,18,0.031644671243317,0.5126094147362678
602,53558,50,49,1,0.14144054254182067,8,0.012433679734729171,0.1396819161343493
603,65918,50,50,0,-0.0,30,0.0,0.0
604,66303,50,50,0,-0.0,30,0.0,0.0
605,41911,50,31,19,0.9580420222262995,4,0.01546196820817786,0.9432288069365381
606,71494,50,50,0,-0.0,30,0.0,0.0
607,46834,50,47,3,0.32744491915447627,6,0.011266319812372848,0.3237558199743454
608,45682,50,36,14,0.8554508105601306,6,0.02233655598785502,0.8363429856351982
609,41181,50,50,0,-0.0,30,0.0,0.0
610,17355,50,50,0,-0.0,30,0.0,0.0
611,3979,50,50,0,-0.0,30,0.0,0.0
612,71372,50,49,1,0.14144054254182067,12,0.019797231540781706,0.13864041137186645
613,67321,50,50,0,-0.0,30,0.0,0.0
614,73601,50,50,0,-0.0,30,0.0,0.0
615,32077,50,50,0,-0.0,30,0.0,0.0
616,73357,50,50,0,-0.0,30,0.0,0.0
617,54690,50,50,0,-0.0,30,0.0,0.0
618,70662,50,29,21,0.9814538950336537,27,0.03742481082105247,0.9447231686824343
619,38365,50,50,0,-0.0,30,0.0,0.0
620,60082,50,48,2,0.24229218908241482,30,0.002244066773156601,0.24174846923149967
621,8833,50,49,1,0.14144054254182067,3,0.006437428618160723,0.14053002914549376
622,13513,50,50,0,-0.0,30,0.0,0.0
623,43371,50,1,49,0.14144054254182067,2,0.0046402622400790955,0.14078422133304752
624,47929,50,48,2,0.24229218908241482,6,0.018573939381869492,0.23779186864969767
625,37615,50,50,0,-0.0,30,0.0,0.0
626,68703,50,50,0,-0.0,30,0.0,0.0
627,36772,50,50,0,-0.0,30,0.0,0.0
628,20204,50,50,0,-0.0,30,0.0,0.0
629,73393,50,50,0,-0.0,30,0.0,0.0
630,56993,50,50,0,-0.0,30,0.0,0.0
631,35556,50,50,0,-0.0,30,0.0,0.0
632,21622,50,50,0,-0.0,30,0.0,0.0
633,46761,50,50,0,-0.0,30,0.0,0.0
634,72207,50,50,0,-0.0,30,0.0,0.0
635,21513,50,50,0,-0.0,30,0.0,0.0
636,57700,50,50,0,-0.0,30,0.0,0.0
637,15020,50,50,0,-0.0,30,0.0,0.0
638,51868,50,40,10,0.7219280948873623,5,0.018183293040533753,0.7088010647838311
639,26948,50,49,1,0.14144054254182067,14,0.018649648430598173,0.1388027261495826
640,36580,50,50,0,-0.0,30,0.0,0.0
641,67070,50,50,0,-0.0,30,0.0,0.0
642,7203,50,50,0,-0.0,30,0.0,0.0
643,33828,50,37,13,0.8267463724926178,30,0.006710913529618161,0.8211981490758945
644,23833,50,50,0,-0.0,30,0.0,0.0
645,15909,50,50,0,-0.0,30,0.0,0.0
646,9353,50,50,0,-0.0,30,0.0,0.0
647,8007,50,46,4,0.4021791902022728,1,0.0055187337537038715,0.39995967033026625
648,49052,50,50,0,-0.0,30,0.0,0.0
649,7487,50,50,0,-0.0,30,0.0,0.0
650,61824,50,50,0,-0.0,30,0.0,0.0
651,8129,50,30,20,0.9709505944546686,4,0.01520572188495236,0.9561865897513618
652,7101,50,50,0,-0.0,30,0.0,0.0
653,63144,50,42,8,0.6343095546405662,4,0.014408716022391011,0.625169968397461
654,60051,50,50,0,-0.0,30,0.0,0.0
655,48508,50,47,3,0.32744491915447627,3,0.008310796221447692,0.324723591157635
656,48585,50,50,0,-0.0,30,0.0,0.0
657,41817,50,50,0,-0.0,30,0.0,0.0
658,32245,50,50,0,-0.0,30,0.0,0.0
659,22216,50,50,0,-0.0,30,0.0,0.0
660,49162,50,40,10,0.7219280948873623,6,0.01785521059159164,0.7090379167211618
661,60845,50,50,0,-0.0,30,0.0,0.0
662,67143,50,50,0,-0.0,30,0.0,0.0
663,58445,50,50,0,-0.0,30,0.0,0.0
664,44608,50,49,1,0.14144054254182067,13,0.014636767460956516,0.13937031021108448
665,73789,50,50,0,-0.0,30,0.0,0.0
666,40272,50,39,11,0.7601675029619657,1,0.001069681131018767,0.7593543661276337
667,63583,50,50,0,-0.0,30,0.0,0.0
668,21445,50,50,0,-0.0,30,0.0,0.0
669,61395,50,20,30,0.9709505944546686,30,0.040398916245668756,0.9317252427106123
670,13121,50,50,0,-0.0,30,0.0,0.0
671,17856,50,49,1,0.14144054254182067,13,0.02014831918781617,0.13859075334459015
672,11426,50,50,0,-0.0,30,0.0,0.0
673,19065,50,19,31,0.9580420222262995,4,0.019056132736745116,0.9397854462833755
674,5870,50,50,0,-0.0,30,0.0,0.0
675,68980,50,50,0,-0.0,30,0.0,0.0
676,45975,50,50,0,-0.0,30,0.0,0.0
677,46028,50,49,1,0.14144054254182067,3,0.007070934890460375,0.14044042567463605
678,12330,50,49,1,0.14144054254182067,5,0.010329520852863698,0.13997952950819456
679,16808,50,46,4,0.4021791902022728,8,0.01939299005852054,0.3943797331649363
680,21891,50,48,2,0.24229218908241482,2,0.007503209161733274,0.2404742201094753
681,22454,50,50,0,-0.0,30,0.0,0.0
682,72307,50,50,0,-0.0,30,0.0,0.0
683,41018,50,50,0,-0.0,30,0.0,0.0
684,33942,50,50,0,-0.0,30,0.0,0.0
685,10429,50,46,4,0.4021791902022728,5,0.018658608348081994,0.39467508620653985
686,51419,50,50,0,-0.0,30,0.0,0.0
687,33963,50,47,3,0.32744491915447627,5,0.022113867236039877,0.32020384568517835
688,46571,50,50,0,-0.0,30,0.0,0.0
689,66241,50,50,0,-0.0,30,0.0,0.0
690,62922,50,50,0,-0.0,30,0.0,0.0
691,42472,50,49,1,0.14144054254182067,7,0.011474396686969104,0.13981759764907564
692,30997,50,46,4,0.4021791902022728,5,0.008607492310447305,0.3987174359151849
693,53189,50,50,0,-0.0,30,0.0,0.0
694,12359,50,50,0,-0.0,30,0.0,0.0
695,35536,50,50,0,-0.0,30,0.0,0.0
696,45086,50,48,2,0.24229218908241482,4,0.01568894680687916,0.23849087981617856
697,56995,50,34,16,0.9043814577244937,15,0.029476998564327755,0.8777230067935442
698,20490,50,44,6,0.5293608652873644,26,0.030104689318898224,0.5134246209003049
699,11502,50,48,2,0.24229218908241482,11,0.020691486439007842,0.2372788035377386
700,1793,50,48,2,0.24229218908241482,5,0.015879151333670474,0.23844479474500896
701,30509,50,0,50,-0.0,30,0.0,0.0
702,63080,50,48,2,0.24229218908241482,1,0.004407712880618932,0.241224234679723
703,33098,50,50,0,-0.0,30,0.0,0.0
704,33172,50,50,0,-0.0,30,0.0,0.0
705,45876,50,50,0,-0.0,30,0.0,0.0
706,69989,50,50,0,-0.0,30,0.0,0.0
707,42921,50,50,0,-0.0,30,0.0,0.0
708,72145,50,49,1,0.14144054254182067,4,0.009159025403060163,0.1401450850196575
709,20220,50,46,4,0.4021791902022728,2,0.007439195246383918,0.39918730068232555
710,9842,50,50,0,-0.0,30,0.0,0.0
711,28195,50,50,0,-0.0,30,0.0,0.0
712,69005,50,50,0,-0.0,30,0.0,0.0
713,69979,50,50,0,-0.0,30,0.0,0.0
714,59960,50,50,0,-0.0,30,0.0,0.0
715,73417,50,50,0,-0.0,30,0.0,0.0
716,527,50,49,1,0.14144054254182067,1,0.0029570824730404256,0.1410222911924929
717,49853,50,50,0,-0.0,30,0.0,0.0
718,52265,50,50,0,-0.0,30,0.0,0.0
719,11616,50,39,11,0.7601675029619657,30,0.005279388409109174,0.7561542834578469
720,31109,50,50,0,-0.0,30,0.0,0.0
721,39135,50,35,15,0.8812908992306927,13,0.01534954583762496,0.8677634841766696
722,63460,50,46,4,0.4021791902022728,2,0.011771569628843567,0.3974449098615348
723,10050,50,3,47,0.32744491915447627,9,0.011623447296301631,0.32363888039424243
724,33606,50,0,50,-0.0,30,0.0,0.0
725,23707,50,50,0,-0.0,30,0.0,0.0
726,69516,50,50,0,-0.0,30,0.0,0.0
727,39074,50,50,0,-0.0,30,0.0,0.0
728,49619,50,50,0,-0.0,30,0.0,0.0
729,43887,50,50,0,-0.0,30,0.0,0.0
730,4724,50,50,0,-0.0,30,0.0,0.0
731,44077,50,49,1,0.14144054254182067,2,0.0031853273947474474,0.14099000810693424
732,35782,50,50,0,-0.0,30,0.0,0.0
733,52637,50,50,0,-0.0,30,0.0,0.0
734,60907,50,50,0,-0.0,30,0.0,0.0
735,34260,50,44,6,0.5293608652873644,4,0.011845532274957386,0.5230903040725033
736,72426,50,48,2,0.24229218908241482,2,0.006549178246204108,0.24070537434845118
737,10499,50,27,23,0.9953784388202257,15,0.017638247051818146,0.9778217080062613
738,71613,50,50,0,-0.0,30,0.0,0.0
739,25419,50,42,8,0.6343095546405662,3,0.017941256371151758,0.6229292443020888
740,23922,50,50,0,-0.0,30,0.0,0.0
741,74254,50,50,0,-0.0,30,0.0,0.0
742,21543,50,50,0,-0.0,30,0.0,0.0
743,60372,50,50,0,-0.0,30,0.0,0.0
744,71657,50,48,2,0.24229218908241482,1,0.010818842629992569,0.23967086801825585
745,15107,50,47,3,0.32744491915447627,6,0.008032010680171018,0.3248148780666597
746,17893,50,49,1,0.14144054254182067,5,0.0048618403067000986,0.14075288121108928
747,3243,50,49,1,0.14144054254182067,10,0.01671695125247831,0.1390760878870249
748,23458,50,48,2,0.24229218908241482,5,0.010215469676828412,0.2398170605719111
749,11298,50,49,1,0.14144054254182067,3,0.0061159549947653975,0.14057549854919965
750,15564,50,50,0,-0.0,30,0.0,0.0
751,46681,50,49,1,0.14144054254182067,23,0.026897369319044025,0.13763616403238735
752,39640,50,50,0,-0.0,30,0.0,0.0
753,71699,50,35,15,0.8812908992306927,30,0.00590760381871573,0.8760845817489983
754,59438,50,1,49,0.14144054254182067,24,0.03659243278135336,0.13626488899630096
755,61375,50,49,1,0.14144054254182067,1,0.003169284407749921,0.14099227723571914
756,24957,50,50,0,-0.0,30,0.0,0.0
757,54464,50,50,0,-0.0,30,0.0,0.0
758,59724,50,50,0,-0.0,30,0.0,0.0
759,5031,50,48,2,0.24229218908241482,19,0.02455894080570823,0.2363417495530544
760,16822,50,50,0,-0.0,30,0.0,0.0
761,60024,50,50,0,-0.0,30,0.0,0.0
762,66543,50,50,0,-0.0,30,0.0,0.0
763,32478,50,50,0,-0.0,30,0.0,0.0
764,43153,50,50,0,-0.0,30,0.0,0.0
765,39535,50,50,0,-0.0,30,0.0,0.0
766,27862,50,2,48,0.24229218908241482,30,0.0,0.2422921890824149
767,27221,50,44,6,0.5293608652873644,7,0.028248407726208725,0.5144072637304282
768,66296,50,50,0,-0.0,30,0.0,0.0
769,47641,50,50,0,-0.0,30,0.0,0.0
770,52255,50,16,34,0.9043814577244937,25,0.03142981725405593,0.8759569137802562
771,18194,50,47,3,0.32744491915447627,3,0.006805652922409593,0.3252164426835044
772,7155,50,50,0,-0.0,30,0.0,0.0
773,61688,50,34,16,0.9043814577244937,1,0.006328599443695139,0.8986579897342504
774,11047,50,40,10,0.7219280948873623,30,0.005761247981378182,0.7177688881079921
775,49116,50,42,8,0.6343095546405662,1,0.005818428472703546,0.6306188698673377
776,20019,50,45,5,0.4689955935892812,2,0.006861276833676726,0.4657776849878907
777,23397,50,50,0,-0.0,30,0.0,0.0
778,6281,50,50,0,-0.0,30,0.0,0.0
779,39564,50,50,0,-0.0,30,0.0,0.0
780,38291,50,50,0,-0.0,30,0.0,0.0
781,32383,50,50,0,-0.0,30,0.0,0.0
782,74803,50,50,0,-0.0,30,0.0,0.0
783,47570,50,50,0,-0.0,30,0.0,0.0
784,61662,50,50,0,-0.0,30,0.0,0.0
785,55053,50,38,12,0.7950402793845223,2,0.015870483846320442,0.7824226054733763
786,16413,50,50,0,-0.0,30,0.0,0.0
787,66440,50,49,1,0.14144054254182067,8,0.012898666162502462,0.1396161482017305
788,19882,50,50,0,-0.0,30,0.0,0.0
789,56119,50,46,4,0.4021791902022728,3,0.013083059215332359,0.39691745604168205
790,41342,50,50,0,-0.0,30,0.0,0.0
791,22709,50,49,1,0.14144054254182067,3,0.006705136260746689,0.14049216443128382
792,31041,50,50,0,-0.0,30,0.0,0.0
793,69525,50,50,0,-0.0,30,0.0,0.0
794,17611,50,50,0,-0.0,30,0.0,0.0
795,35427,50,2,48,0.24229218908241482,7,0.019637504356200697,0.2375341751638356
796,24104,50,1,49,0.14144054254182067,14,0.019496630967262833,0.13868292848007333
797,43993,50,50,0,-0.0,30,0.0,0.0
798,69682,50,49,1,0.14144054254182067,5,0.00622824513238213,0.14055961617121307
799,12796,50,50,0,-0.0,30,0.0,0.0
800,409,50,50,0,-0.0,30,0.0,0.0
801,35897,50,50,0,-0.0,30,0.0,0.0
802,40723,50,50,0,-0.0,30,0.0,0.0
803,3673,50,38,12,0.7950402793845223,30,0.007728513812554108,0.7888957996037621
804,74107,50,50,0,-0.0,30,0.0,0.0
805,43249,50,50,0,-0.0,30,0.0,0.0
806,18596,50,50,0,-0.0,30,0.0,0.0
807,2284,50,50,0,-0.0,30,0.0,0.0
808,53561,50,50,0,-0.0,30,0.0,0.0
809,71602,50,50,0,-0.0,30,0.0,0.0
810,63541,50,50,0,-0.0,30,0.0,0.0
811,53859,50,50,0,-0.0,30,0.0,0.0
812,40554,50,50,0,-0.0,30,0.0,0.0
813,42152,50,43,7,0.584238811642856,2,0.014091152384150313,0.5760062135192615
814,13324,50,30,20,0.9709505944546686,4,0.014282029758645851,0.9570834491704923
815,46230,50,49,1,0.14144054254182067,8,0.012257711054527845,0.13970680523994736
816,34918,50,48,2,0.24229218908241482,2,0.003625680152484407,0.24141371510135679
817,16314,50,50,0,-0.0,30,0.0,0.0
818,54551,50,50,0,-0.0,30,0.0,0.0
819,69021,50,50,0,-0.0,30,0.0,0.0
820,37036,50,50,0,-0.0,30,0.0,0.0
821,40421,50,49,1,0.14144054254182067,30,0.03317973617679229,0.13674758265558068
822,41308,50,47,3,0.32744491915447627,4,0.01000000161059471,0.32417046943555045
823,58924,50,50,0,-0.0,30,0.0,0.0
824,6145,50,34,16,0.9043814577244937,7,0.01564473361174526,0.8902326507349921
825,51610,50,49,1,0.14144054254182067,7,0.008459826734399467,0.1402439800586974
826,58883,50,47,3,0.32744491915447627,4,0.01337264478363516,0.3230661145644173
827,22391,50,50,0,-0.0,30,0.0,0.0
828,2170,50,50,0,-0.0,30,0.0,0.0
829,14330,50,46,4,0.4021791902022728,5,0.016555342829214413,0.39552097582969836
830,70955,50,50,0,-0.0,30,0.0,0.0
831,18402,50,48,2,0.24229218908241482,2,0.004757371487248525,0.2411395151304912
832,27571,50,50,0,-0.0,30,0.0,0.0
833,62157,50,50,0,-0.0,30,0.0,0.0
834,23142,50,45,5,0.4689955935892812,3,0.009661241886951956,0.4644645137157006
835,70881,50,50,0,-0.0,30,0.0,0.0
836,37845,50,0,50,-0.0,30,0.0,0.0
837,50749,50,50,0,-0.0,30,0.0,0.0
838,22067,50,50,0,-0.0,30,0.0,0.0
839,45142,50,50,0,-0.0,30,0.0,0.0
840,11961,50,50,0,-0.0,30,0.0,0.0
841,68081,50,49,1,0.14144054254182067,11,0.013580235396428489,0.13951974667950418
842,71152,50,48,2,0.24229218908241482,21,0.02596684301269621,0.23600062584530934
843,14813,50,50,0,-0.0,30,0.0,0.0
844,8857,50,50,0,-0.0,30,0.0,0.0
845,13009,50,50,0,-0.0,30,0.0,0.0
846,65382,50,49,1,0.14144054254182067,12,0.013425219209701534,0.13954167225305758
847,38585,50,50,0,-0.0,30,0.0,0.0
848,1868,50,49,1,0.14144054254182067,30,0.0025093395322106863,0.14108562019696314
849,18123,50,50,0,-0.0,30,0.0,0.0
850,8750,50,48,2,0.24229218908241482,6,0.012950021195122187,0.2391545000983851
851,7392,50,50,0,-0.0,30,0.0,0.0
852,39770,50,50,0,-0.0,30,0.0,0.0
853,1850,50,50,0,-0.0,30,0.0,0.0
854,20783,50,50,0,-0.0,30,0.0,0.0
855,36451,50,50,0,-0.0,30,0.0,0.0
856,8946,50,50,0,-0.0,30,0.0,0.0
857,33085,50,50,0,-0.0,30,0.0,0.0
858,59997,50,50,0,-0.0,30,0.0,0.0
859,28656,50,50,0,-0.0,30,0.0,0.0
860,484,50,50,0,-0.0,30,0.0,0.0
861,68398,50,50,0,-0.0,30,0.0,0.0
862,54273,50,50,0,-0.0,30,0.0,0.0
863,25241,50,46,4,0.4021791902022728,1,0.008134327227892174,0.39890773306491883
864,56271,50,38,12,0.7950402793845223,1,0.016620265863177764,0.7818264985692165
865,12337,50,49,1,0.14144054254182067,7,0.011594539003263725,0.13980060465467672
866,54868,50,50,0,-0.0,30,0.0,0.0
867,58454,50,50,0,-0.0,30,0.0,0.0
868,7961,50,21,29,0.9814538950336537,3,0.011664004633767324,0.9700062122541525
869,32351,50,47,3,0.32744491915447627,4,0.013704697241003446,0.32295738567435933
870,17653,50,50,0,-0.0,30,0.0,0.0
871,34487,50,50,0,-0.0,30,0.0,0.0
872,54874,50,49,1,0.14144054254182067,30,0.002916817781583551,0.14102798625229784
873,39780,50,49,1,0.14144054254182067,30,0.03874579573635023,0.1359603161716567
874,55174,50,49,1,0.14144054254182067,11,0.010891766400616185,0.13990000519287873
875,54597,50,32,18,0.9426831892554922,3,0.009693970407963123,0.933544846314765
876,33348,50,50,0,-0.0,30,0.0,0.0
877,49241,50,50,0,-0.0,30,0.0,0.0
878,9623,50,50,0,-0.0,30,0.0,0.0
879,54455,50,50,0,-0.0,30,0.0,0.0
880,32292,50,50,0,-0.0,30,0.0,0.0
881,22158,50,50,0,-0.0,30,0.0,0.0
882,4959,50,50,0,-0.0,30,0.0,0.0
883,6441,50,50,0,-0.0,30,0.0,0.0
884,9755,50,50,0,-0.0,30,0.0,0.0
885,57228,50,0,50,-0.0,30,0.0,0.0
886,43638,50,50,0,-0.0,30,0.0,0.0
