feature,method_count,aggregated_score,score_std,rank_mean,rank_std,top_methods,entropy_reduction_ratio,mutual_information,chi2_stat,f_stat,pearson_r
n_api_calls,5,0.8762205065234726,0.13408294999926232,4.6,3.3823069050575527,"entropy_reduction_ratio, chi2_stat, pearson_r",1.0,0.7987531443468877,1.0,0.6519236819669877,0.9304257063034871
suspicious_getCellLocation,5,0.740591900066786,0.32981839267172136,4.2,2.925747767665559,"pearson_r, f_stat, mutual_information",0.7507548616937392,0.8464786658316767,0.10856088455866479,0.9971650882498495,1.0
suspicious_getSubscriberId,5,0.7266312170619362,0.33210695884043234,5.4,3.9293765408777004,"mutual_information, pearson_r, f_stat",0.6803882611089959,1.0,0.10206645994761732,0.8726901149509363,0.9780112493021317
perm_android.permission.GET_TASKS,5,0.551639736563867,0.27099846740486777,12.8,5.1536394906900505,"pearson_r, f_stat, mutual_information",0.5218141598370665,0.6145121661121783,0.08172468952227836,0.6182329988206162,0.9219146685271956
perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS,5,0.5238633483495648,0.25894288878558375,12.6,3.1368774282716245,"pearson_r, mutual_information, f_stat",0.4866595442852824,0.5675013933005503,0.09531974047359885,0.5628266120148938,0.9070094516734987
perm_android.permission.CHANGE_WIFI_STATE,5,0.5190538899257834,0.2646511644870461,13.6,4.317406628984581,"pearson_r, f_stat, entropy_reduction_ratio",0.5027612436519223,0.5021617774956739,0.08533459057342291,0.5904283600641476,0.9145834778437499
perm_android.permission.WRITE_SETTINGS,5,0.5085988594083661,0.2603570054567028,14.6,3.9799497484264794,"pearson_r, mutual_information, f_stat",0.456932930738133,0.583018555954607,0.083599751085838,0.5237157595570083,0.8957272997062442
perm_android.permission.SYSTEM_ALERT_WINDOW,5,0.46498052183264893,0.2578476156795467,17.4,5.161395160225576,"pearson_r, f_stat, entropy_reduction_ratio",0.4372159788140014,0.425875122812537,0.07709451816266824,0.49707687041736837,0.8876401189566696
perm_com.android.launcher.permission.INSTALL_SHORTCUT,5,0.432858460098173,0.24623217962369767,18.2,5.1536394906900505,"pearson_r, f_stat, mutual_information",0.38854588542223306,0.4066018772420694,0.09098573644313418,0.4170801809457767,0.8610786204376518
perm_android.permission.READ_PHONE_STATE,4,0.695980724292357,0.328473768192362,10.0,12.083045973594572,"pearson_r, mutual_information, f_stat",0.7580726632439039,0.8641890479010268,0.05335202875314655,0.8337833130709709,0.970506568492737
intent_com.google.android.c2dm.intent.RECEIVE,4,0.5571026828464368,0.4097942264120429,202.8,398.6052684047214,"f_stat, mutual_information, entropy_reduction_ratio",0.7490376074895707,0.9011707628660459,0.13530504387656755,1.0,0.0
n_permissions,4,0.5539291914392087,0.2110920089980181,16.2,11.582745788456208,"pearson_r, entropy_reduction_ratio, mutual_information",0.720926388284619,0.6575577564367939,0.4141896500581442,0.20913012789990712,0.7678420345165794
n_providers,4,0.5511491906083104,0.2437343755693167,204.8,395.1128446406166,"entropy_reduction_ratio, mutual_information, f_stat",0.7418346351098857,0.7001499940667624,0.6018522857710127,0.6385295776807707,0.07337946041312006
intent_com.google.firebase.MESSAGING_EVENT,4,0.539881938584526,0.36447311733080373,203.0,397.5006918232973,"mutual_information, f_stat, entropy_reduction_ratio",0.7482642133122,0.8970572732737916,0.1759733525203704,0.851637874113477,0.026476979702791066
perm_com.google.android.c2dm.permission.RECEIVE,4,0.512658072418751,0.36862239608164576,205.0,397.0042820927754,"f_stat, mutual_information, entropy_reduction_ratio",0.696133161555372,0.8237961911987393,0.12388288508917647,0.902568220824834,0.01690990342563407
intent_com.google.firebase.INSTANCE_ID_EVENT,4,0.49285234974302367,0.33050994724582894,204.6,396.2053003179033,"mutual_information, f_stat, entropy_reduction_ratio",0.6402162814718011,0.8741506829250042,0.15342192159289716,0.7489230573581993,0.047549805367216404
perm_com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,4,0.4526974424221873,0.28504099204903544,206.2,394.9047480089344,"mutual_information, f_stat, entropy_reduction_ratio",0.618717333758882,0.7678073673109401,0.15163971969445245,0.6563757422894895,0.06894704905717237
perm_com.android.launcher.permission.READ_SETTINGS,4,0.4187618079877501,0.2429876496085339,19.0,5.761944116355173,"pearson_r, f_stat, mutual_information",0.37811327061649297,0.38088861801190554,0.09529647291077895,0.3887773261472404,0.8507333522523327
perm_android.permission.ACCESS_WIFI_STATE,4,0.41531821054798923,0.2626854483014552,32.2,25.63123094976127,"pearson_r, mutual_information, entropy_reduction_ratio",0.377679090604312,0.4670004013015997,0.02051793700147649,0.3684467414788166,0.8429468823537413
intent_com.android.vending.INSTALL_REFERRER,4,0.3723563180156161,0.24303631046662053,211.2,391.41149702071857,"mutual_information, f_stat, entropy_reduction_ratio",0.43648318115512075,0.7290295641716302,0.0869615623067895,0.4962100434260164,0.11309723901852342
suspicious_Ldalvik/system/PathClassLoader;,4,0.3004878459927325,0.16255869636537487,214.8,389.10481878280564,"mutual_information, f_stat, entropy_reduction_ratio",0.3962692923432949,0.4560900391770477,0.07726051150663821,0.44215578364801333,0.1306636032886683
intent_com.facebook.sdk.ACTION_CURRENT_ACCESS_TOKEN_CHANGED,4,0.2940639580201819,0.13498559948509203,213.6,389.22928975091276,"entropy_reduction_ratio, mutual_information, f_stat",0.425203995114733,0.4203237563886451,0.10429529843540353,0.3594128349679457,0.16108390519418211
intent_android.net.conn.CONNECTIVITY_CHANGE,3,0.39651338715594187,0.25691787628826174,24.2,8.471127433818948,"pearson_r, f_stat, entropy_reduction_ratio",0.359214108845158,0.3186684765243682,0.058115832094673664,0.39391561759984633,0.8526529007156631
perm_android.permission.READ_LOGS,3,0.383672221695475,0.2547091278655712,27.4,15.856859714331838,"pearson_r, f_stat, entropy_reduction_ratio",0.35921109018755,0.2454307627451131,0.08491288713596071,0.3810108567214271,0.847795511687324
perm_android.permission.READ_SMS,3,0.382402033079185,0.24252354242055219,23.4,4.17612260356422,"pearson_r, mutual_information, f_stat",0.30893895669521204,0.39015495429959224,0.07883394348665052,0.3137679672612821,0.8203143436531883
