cluster_id,anchor_index,used_fallback,selection_mode,threshold_pass_count,rank,feature
0,32778,False,threshold_top_k,1,1,n_api_calls
1,70505,True,fallback_top_k,0,1,intent_
1,70505,True,fallback_top_k,0,2,intent_ACTION.TAPCORE.MESSAGE
1,70505,True,fallback_top_k,0,3,intent_ACTION.TAPCORE.SYNC
1,70505,True,fallback_top_k,0,4,intent_LOCATION_SERVICE
1,70505,True,fallback_top_k,0,5,intent_action.com.excelliance.install.plugin
1,70505,True,fallback_top_k,0,6,intent_action.qihoo360.daemon.pcdaemon.DaemonStatus
1,70505,True,fallback_top_k,0,7,intent_action_send_cancel
1,70505,True,fallback_top_k,0,8,intent_action_send_pop
1,70505,True,fallback_top_k,0,9,intent_android.Intent.ACTION_NEW_OUTGOING_CALL
1,70505,True,fallback_top_k,0,10,intent_android.accessibilityservice.AccessibilityService
1,70505,True,fallback_top_k,0,11,intent_android.accounts.AccountAuthenticator
1,70505,True,fallback_top_k,0,12,intent_android.app.action.DEVICE_ADMIN_ENABLED
1,70505,True,fallback_top_k,0,13,intent_android.appwidget.action.APPWIDGET_CONFIGURE
1,70505,True,fallback_top_k,0,14,intent_android.appwidget.action.APPWIDGET_UPDATE
1,70505,True,fallback_top_k,0,15,intent_android.bluetooth.adapter.action.STATE_CHANGED
1,70505,True,fallback_top_k,0,16,intent_android.content.SyncAdapter
1,70505,True,fallback_top_k,0,17,intent_android.easou.eyou.SEND_SMS_RESULT
1,70505,True,fallback_top_k,0,18,intent_android.fbreader.action.CLOSE
1,70505,True,fallback_top_k,0,19,intent_android.fbreader.action.PLUGIN
1,70505,True,fallback_top_k,0,20,intent_android.fbreader.action.PLUGIN_CRASH
1,70505,True,fallback_top_k,0,21,intent_android.hardware.usb.action.USB_STATE
1,70505,True,fallback_top_k,0,22,intent_android.intent.action
1,70505,True,fallback_top_k,0,23,intent_android.intent.action.ACTION_BOOT_COMPLETED
1,70505,True,fallback_top_k,0,24,intent_android.intent.action.ACTION_MEDIA_EJECT
1,70505,True,fallback_top_k,0,25,intent_android.intent.action.ACTION_PACKAGE_ADDED
1,70505,True,fallback_top_k,0,26,intent_android.intent.action.ACTION_POWER_CONNECTED
1,70505,True,fallback_top_k,0,27,intent_android.intent.action.ACTION_POWER_DISCONNECTED
1,70505,True,fallback_top_k,0,28,intent_android.intent.action.ACTION_SHUTDOWN
1,70505,True,fallback_top_k,0,29,intent_android.intent.action.ACTION_VIEW_DOWNLOADS
1,70505,True,fallback_top_k,0,30,intent_android.intent.action.ANY_DATA_STATE
2,50222,True,fallback_top_k,0,1,intent_
2,50222,True,fallback_top_k,0,2,intent_ACTION.TAPCORE.MESSAGE
2,50222,True,fallback_top_k,0,3,intent_ACTION.TAPCORE.SYNC
2,50222,True,fallback_top_k,0,4,intent_LOCATION_SERVICE
2,50222,True,fallback_top_k,0,5,intent_action.com.excelliance.install.plugin
