feature,method_count,aggregated_score,score_std,rank_mean,rank_std,top_methods,entropy_reduction_ratio,mutual_information,chi2_stat,f_stat,pearson_r
perm_android.permission.GET_TASKS,5,0.8806299930141843,0.14674773876584543,1.8,1.1661903789690604,"chi2_stat, f_stat, pearson_r",0.7216436758909299,0.6815062891799923,1.0,1.0,1.0
n_api_calls,5,0.7948788698331815,0.20267072514601647,6.8,4.791659420284375,"entropy_reduction_ratio, mutual_information, pearson_r",1.0,1.0,0.5848029752185828,0.525883595053742,0.8637077788935822
suspicious_getSubscriberId,5,0.6958817691398492,0.1297933011023153,4.3,2.2045407685048604,"pearson_r, mutual_information, chi2_stat",0.5072865817206316,0.7462031402692149,0.6978025619305935,0.6283539018304847,0.8997626599483213
perm_android.permission.SET_DEBUG_APP,5,0.6849268973263489,0.1377913095169348,6.4,1.9595917942265426,"pearson_r, mutual_information, chi2_stat",0.48706569362237934,0.7454144371113444,0.7274687590746589,0.5809854709725163,0.883700125850846
perm_android.permission.SEND_SMS,5,0.6654382384239701,0.1405603495845569,6.0,3.0983866769659336,"pearson_r, chi2_stat, mutual_information",0.4808288733887196,0.6068928446847784,0.7452757551622384,0.6029310022882484,0.8912627165958652
intent_com.yuetu.shentu.Intent.WECHAT_AUTH,5,0.6542051320050443,0.13800429135336906,7.0,1.0954451150103321,"pearson_r, chi2_stat, mutual_information",0.48706569362237934,0.5918056105048212,0.7274687590746589,0.5809854709725163,0.883700125850846
perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS,5,0.6412011628541661,0.18999378032758127,6.4,6.974238309665077,"pearson_r, chi2_stat, f_stat",0.5021587383489526,0.37091569084445286,0.7700100165278736,0.6546459313060983,0.9082754372434526
intent_com.yuetu.shentu.Intent.WECHAT_PAY,5,0.6357590860060899,0.15069260025541892,7.4,1.0198039027185568,"pearson_r, chi2_stat, f_stat",0.48706569362237934,0.49957538051004896,0.7274687590746589,0.5809854709725163,0.883700125850846
perm_android.permission.SYSTEM_ALERT_WINDOW,5,0.6285767104317617,0.1679059827569163,6.5,4.254409477236529,"pearson_r, chi2_stat, f_stat",0.5072865817206316,0.40967784672877744,0.6978025619305935,0.6283539018304847,0.8997626599483214
perm_android.permission.CHANGE_NETWORK_STATE,5,0.5769152255441405,0.16391048465680266,11.2,1.4696938456699067,"pearson_r, chi2_stat, f_stat",0.4136623092795953,0.4410115798364818,0.64662540169486,0.5213011226644528,0.8619757142453133
perm_android.permission.READ_PHONE_STATE,5,0.5582494437477756,0.1513552317780976,10.6,3.3823069050575527,"pearson_r, f_stat, entropy_reduction_ratio",0.5030881657468548,0.4726644822339232,0.44780106416965515,0.510027499724687,0.8576660068637584
perm_android.permission.CHANGE_WIFI_STATE,5,0.5544084319811312,0.1674016570569547,13.0,1.6733200530681511,"pearson_r, chi2_stat, f_stat",0.39532403868063454,0.4158676693056705,0.6161051205810888,0.49351855672948225,0.8512267746087802
perm_android.permission.RECORD_AUDIO,5,0.5174166538924636,0.1638972081400035,13.0,3.286335345030997,"pearson_r, chi2_stat, mutual_information",0.33422732815389095,0.5058072252771368,0.5254245703488463,0.4069630711317333,0.8146610745507108
n_permissions,5,0.45370028768461107,0.15906510404336535,14.4,1.9595917942265424,"pearson_r, entropy_reduction_ratio, chi2_stat",0.4811203761359376,0.4037887201744565,0.47090342703184257,0.20839730638942205,0.7042916086913966
intent_com.yuetu.shentu.Intent.WECHAT_SHARE,4,0.5982266851907895,0.1963812288737429,12.0,9.549869109050658,"pearson_r, chi2_stat, f_stat",0.48706569362237934,0.311913376433547,0.7274687590746589,0.5809854709725163,0.883700125850846
suspicious_Ldalvik/system/PathClassLoader;,4,0.28283365600059296,0.15346453123405907,211.8,394.1062800819089,"mutual_information, entropy_reduction_ratio, f_stat",0.40120174693982336,0.42229400130306094,0.25067581695871344,0.339996714801367,0.0
