feature,method_count,aggregated_score,score_std,rank_mean,rank_std,top_methods,entropy_reduction_ratio,mutual_information,chi2_stat,f_stat,pearson_r
suspicious_getSubscriberId,5,0.975048890498635,0.04200951770840179,1.8,0.7483314773547883,"entropy_reduction_ratio, mutual_information, pearson_r",1.0,1.0,0.8915992299684705,0.9867078824989473,0.9969373400257571
perm_android.permission.SYSTEM_ALERT_WINDOW,5,0.9502696360699726,0.06324004381912622,1.6,0.4898979485566356,"f_stat, pearson_r, entropy_reduction_ratio",0.9956418414789101,0.8424740003194692,0.9132323385514839,1.0,1.0
perm_android.permission.GET_TASKS,5,0.8440281472263278,0.07172521752531215,3.2,0.39999999999999997,"pearson_r, entropy_reduction_ratio, f_stat",0.8867273565988412,0.7593248477987098,0.7844155102615735,0.8315592769183257,0.9581137445541891
perm_com.android.launcher.permission.INSTALL_SHORTCUT,5,0.7343060748883508,0.10994717885231503,5.2,1.16619037896906,"pearson_r, entropy_reduction_ratio, chi2_stat",0.7369054246072886,0.577139500062076,0.7343617220674299,0.7024818361829241,0.9206418915220347
n_permissions,5,0.6700443092704328,0.2680910186122519,9.2,5.5641710972974225,"chi2_stat, entropy_reduction_ratio, pearson_r",0.8814832461375832,0.45606220765477185,1.0,0.27568791237799856,0.7369881801818099
perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS,5,0.6097482459513309,0.13034380055019076,7.4,2.5768197453450252,"pearson_r, chi2_stat, entropy_reduction_ratio",0.5700617795636609,0.4907084181285264,0.6022184128813736,0.5265561557139847,0.859196463469109
perm_android.permission.ACCESS_WIFI_STATE,5,0.6068716773786018,0.22572097823162224,8.0,5.549774770204643,"entropy_reduction_ratio, pearson_r, mutual_information",0.8308846622582416,0.6830767842074785,0.253930406700884,0.44244102773932587,0.8240255059870787
perm_android.permission.READ_PHONE_STATE,5,0.5577954612410871,0.17572445806554737,9.2,2.4,"pearson_r, entropy_reduction_ratio, mutual_information",0.6757830115944045,0.5386493459590644,0.32135973828228837,0.43327958839251596,0.8199056219771622
suspicious_getCellLocation,5,0.5323660816368316,0.15974505902045022,9.6,2.870540018881465,"pearson_r, mutual_information, entropy_reduction_ratio",0.4376363929656069,0.6504972069930473,0.4244732021764311,0.36312484441458953,0.7860987616344834
perm_android.permission.CHANGE_WIFI_STATE,5,0.5258597151038529,0.15939532072819862,11.4,6.590902821313633,"pearson_r, entropy_reduction_ratio, chi2_stat",0.5287556872623217,0.3537099978900081,0.4838670663556507,0.44002204451272703,0.8229437794985569
perm_android.permission.CHANGE_NETWORK_STATE,5,0.4601442652050628,0.1570094045115179,13.4,3.3823069050575527,"pearson_r, chi2_stat, mutual_information",0.386174136583035,0.40478060651543585,0.4093319009544083,0.33122551856886084,0.7692091634035739
intent_android.intent.action.PACKAGE_ADDED,5,0.39716955617185634,0.1679140177704187,17.4,3.1999999999999997,"pearson_r, mutual_information, entropy_reduction_ratio",0.3114025219738657,0.39333882252545566,0.31127612974875846,0.249512659894615,0.7203176467165868
intent_android.net.conn.CONNECTIVITY_CHANGE,4,0.48418846944484145,0.18901732433709179,22.0,24.560130292814,"pearson_r, entropy_reduction_ratio, chi2_stat",0.5067903346578699,0.22832025668047562,0.4585809613265195,0.4155158608651409,0.8117349336942016
perm_com.android.launcher.permission.UNINSTALL_SHORTCUT,4,0.3960420248307387,0.17348846681680555,19.2,9.47417542586161,"pearson_r, chi2_stat, entropy_reduction_ratio",0.31291504187139746,0.28804695321453727,0.36471959496835665,0.27683386447442554,0.7376946696249768
perm_android.permission.RESTART_PACKAGES,4,0.3858695674261197,0.18267000552272408,26.0,24.714368290530913,"pearson_r, chi2_stat, entropy_reduction_ratio",0.3164875286143338,0.22513965349107481,0.37094240176260945,0.2782274693176657,0.7385507839449148
perm_android.permission.READ_LOGS,4,0.38235912729601,0.17298967066116142,19.6,4.409081537009721,"pearson_r, mutual_information, chi2_stat",0.2625274268126095,0.41284684329740007,0.3044481318679395,0.2269460807843175,0.7050271537177835
perm_android.permission.ACCESS_COARSE_LOCATION,4,0.3418623409355043,0.18314427798084063,22.0,2.756809750418044,"pearson_r, mutual_information, entropy_reduction_ratio",0.30295106772613917,0.3655342648811981,0.17041889977942654,0.1914655569605587,0.6789419153301991
perm_com.android.browser.permission.READ_HISTORY_BOOKMARKS,3,0.3353594351247604,0.20648505460918598,68.2,100.4935818846159,"pearson_r, chi2_stat, entropy_reduction_ratio",0.2809336824974616,0.09971487616654245,0.330778003385819,0.2468261817459157,0.7185444318280634
perm_android.permission.RECORD_AUDIO,3,0.323876437069465,0.1779068872197225,25.0,4.604345773288535,"pearson_r, mutual_information, entropy_reduction_ratio",0.23428321535353522,0.3284073573331611,0.21741563263807911,0.17414626401898417,0.6651297160035653
perm_android.permission.WRITE_SETTINGS,3,0.3000769584592528,0.18557959780149036,41.6,36.477938538245276,"pearson_r, entropy_reduction_ratio, chi2_stat",0.23755435643282619,0.1908992382104763,0.22461056455500777,0.17857949739378187,0.6687411357041722
intent_com.google.android.c2dm.intent.RECEIVE,3,0.2762453296953799,0.20807950037596123,214.2,391.9879589987427,"mutual_information, entropy_reduction_ratio, f_stat",0.3868379937869903,0.6092787183016082,0.14038929664436545,0.23967477527508474,0.005045864468850841
intent_android.intent.action.PACKAGE_REMOVED,3,0.26963135617170914,0.20133623302816386,77.6,105.3348945031987,"pearson_r, chi2_stat, entropy_reduction_ratio",0.20654188108757396,0.08506450938817339,0.22789467027003413,0.16833997069097334,0.6603157494217909
perm_com.google.android.c2dm.permission.RECEIVE,3,0.24448918181819468,0.16577009782195073,216.8,391.19069518586457,"mutual_information, entropy_reduction_ratio, f_stat",0.38467758702711047,0.45972984127557365,0.13188765494583643,0.24402082583819024,0.0021300000042625685
suspicious_Ldalvik/system/PathClassLoader;,3,0.2419501605166034,0.15942660853137575,216.0,392.0668310377709,"mutual_information, entropy_reduction_ratio, f_stat",0.3943326539289721,0.4285663344666756,0.1396248367221993,0.24722697746517,0.0
n_urls,2,0.3324651887305942,0.2750634104792394,83.4,61.93738773955518,"entropy_reduction_ratio, mutual_information, pearson_r",0.7188501201072599,0.47084291075487716,0.023827880656707084,0.01080754960798933,0.4379974825261377
