feature,method_count,aggregated_score,score_std,rank_mean,rank_std,top_methods,entropy_reduction_ratio,mutual_information,chi2_stat,f_stat,pearson_r
suspicious_getSubscriberId,4,0.8041865758440567,0.39162684831188654,59.8,117.6,"entropy_reduction_ratio, chi2_stat, f_stat",1.0,0.020932879220283633,1.0,1.0,1.0
suspicious_sendTextMessage,4,0.27579653771210627,0.19498344416776725,42.0,78.01538309846335,"pearson_r, entropy_reduction_ratio, chi2_stat",0.3491032830476382,0.03751480707991153,0.2459840010405827,0.14072441008798084,0.6056561873044181
n_used_permissions,4,0.18717298916525069,0.24972170895387247,154.6,286.2827972477564,"entropy_reduction_ratio, pearson_r, f_stat",0.6304451669886938,0.0,0.000806142163321978,0.005479016625476841,0.2991346200487608
perm_android.permission.READ_PHONE_STATE,4,0.17106397508011853,0.1717888119346578,149.1,288.95715945447694,"pearson_r, entropy_reduction_ratio, chi2_stat",0.33038678428693435,0.0,0.0658493756503642,0.03589152727250769,0.4231921881907864
perm_android.permission.ACCESS_FINE_LOCATION,4,0.13556529439990692,0.13854791017796483,47.8,83.12977805816638,"pearson_r, entropy_reduction_ratio, mutual_information",0.22887118258257086,0.033866871459181075,0.032404018343295496,0.018043781112850776,0.36464061850163637
n_urls,4,0.1275198779941405,0.1578904203945572,155.8,285.64131353850064,"entropy_reduction_ratio, pearson_r, f_stat",0.36614162103558606,0.0,0.0012457811064749981,0.0020927936826002276,0.2681191941460412
n_permissions,4,0.12449727995735878,0.1525900783570531,155.0,286.02027900133237,"entropy_reduction_ratio, pearson_r, chi2_stat",0.3487591996023716,0.0,0.0027382685049896615,0.0021555261392476035,0.26883340554018503
suspicious_Ldalvik/system/PathClassLoader;,4,0.11728154772700575,0.13630581151729557,152.0,287.5086085667697,"pearson_r, entropy_reduction_ratio, chi2_stat",0.1983477844748896,0.0,0.02525007141254004,0.014257905457733627,0.3485519772898654
suspicious_Ljava/lang/Runtime;->exec,4,0.10710871892804985,0.1319179503338546,152.2,287.4281823343007,"pearson_r, entropy_reduction_ratio, chi2_stat",0.140385203001515,0.0,0.028618347703285273,0.01493954418321365,0.35160049975223534
perm_android.permission.WRITE_EXTERNAL_STORAGE,4,0.10145357792114233,0.11770901804538175,59.4,97.84191330917442,"pearson_r, entropy_reduction_ratio, mutual_information",0.15433008027194936,0.026371931043335153,0.009541947264052775,0.0070444452191516715,0.30997948580722273
perm_android.permission.READ_EXTERNAL_STORAGE,4,0.0647918954266152,0.10546597606782503,156.6,285.2329574225251,"pearson_r, entropy_reduction_ratio, chi2_stat",0.04350148381297127,0.0,0.004624812117007746,0.0025475225002937084,0.2732856587028033
n_activities,3,0.15175885418315704,0.22549463754714877,240.8,383.89446466444394,"entropy_reduction_ratio, pearson_r, mutual_information",0.5980046593960758,0.039829153414864746,0.00959546899720263,0.01150207252316798,0.09986291658447413
suspicious_Cipher,3,0.08933018279601332,0.12239908538363115,227.9,387.7564183865949,"entropy_reduction_ratio, mutual_information, f_stat",0.33038678428693435,0.0648552827743034,0.0034657566131770646,0.03589152727250754,0.01205156303314426
perm_android.permission.ACCESS_COARSE_LOCATION,3,0.06985626980436895,0.07675599068789109,216.2,387.41161572673576,"pearson_r, mutual_information, entropy_reduction_ratio",0.02755257177602665,0.12930091097553612,0.0011056191467221643,0.000593491370734948,0.1907287557528248
suspicious_Ljava/lang/System;->load,3,0.06617041163106274,0.06579170242126509,252.4,380.4185063847446,"pearson_r, entropy_reduction_ratio, mutual_information",0.1385231206823248,0.03126755223161829,0.004845213319458897,0.003462857207348275,0.15275331471456344
suspicious_Ldalvik/system/DexClassLoader;,3,0.060020871261512544,0.07484596345534192,352.0,425.0778752181769,"entropy_reduction_ratio, pearson_r, f_stat",0.19492483217354237,0.0,0.0028456337334621675,0.013869386491552574,0.0884645039090056
n_providers,3,0.05959599702069577,0.0663834378010762,232.2,381.65555151209315,"pearson_r, mutual_information, entropy_reduction_ratio",0.046478515760870115,0.06639095311834568,0.0018210197710718007,0.001026396264738612,0.18226310018845263
suspicious_Ljava/lang/System;->loadLibrary,3,0.058541328617750465,0.06900883006531112,353.0,422.8924213083039,"pearson_r, entropy_reduction_ratio, chi2_stat",0.12969265952848863,0.0,0.004585067637877213,0.003203079090709281,0.1552258368316772
suspicious_Base64,3,0.05845712780426401,0.06894563861168031,248.2,381.9593695669737,"entropy_reduction_ratio, mutual_information, pearson_r",0.19409243214791136,0.03625053244585096,0.0009047597142204509,0.02909085593059151,0.03194705878274579
suspicious_getPackageInfo,3,0.05290140048039667,0.08654230121556775,352.2,426.3413655745827,"entropy_reduction_ratio, f_stat, chi2_stat",0.2231764883789018,0.0,0.0009321667502222295,0.04039834727285932,0.0
n_services,3,0.049399039303056703,0.06885091534126107,287.2,381.22875022747166,"pearson_r, entropy_reduction_ratio, mutual_information",0.05539483098517942,0.006881458094451937,0.002568938605619147,0.0010979835935858127,0.18105198523644717
perm_android.permission.CAMERA,3,0.04900562558609043,0.07446613237077195,259.2,373.05222154545595,"pearson_r, mutual_information, entropy_reduction_ratio",0.017604143578952153,0.030071954471103318,0.0007154006243496358,0.00037430268951037997,0.19626232656653667
perm_android.permission.VIBRATE,3,0.04725086383236588,0.07383231758655369,272.2,374.5970635229273,"pearson_r, entropy_reduction_ratio, mutual_information",0.021718496151650862,0.01935903153331281,0.0008779916753381895,0.00046427070036279816,0.19383452910116475
perm_android.permission.ACCESS_NETWORK_STATE,2,0.24735301472258087,0.3865665414292396,32.6,28.876287850068262,"mutual_information, pearson_r, entropy_reduction_ratio",0.0063098606538514596,1.0,4.230011082629066e-06,0.00013339336477604028,0.23031758958319404
n_api_calls,2,0.16912285848630532,0.24299555821184185,183.0,274.19336242877944,"entropy_reduction_ratio, pearson_r, f_stat",0.6237075745657034,0.0,3.4014864223544838e-06,1.1959762972607807e-05,0.22189135661642825
intent_android.intent.action.MAIN,2,0.13805259097508477,0.18573569122259523,52.7,37.34916331057497,"mutual_information, pearson_r, entropy_reduction_ratio",0.0007831667959839708,0.4673988402656438,6.516675390322558e-08,1.9887636119321442e-06,0.2220788938834303
