cluster_id,anchor_index,used_fallback,selection_mode,threshold_pass_count,rank,feature
4,17873,True,fallback_top_k,0,13,intent_android.appwidget.action.APPWIDGET_CONFIGURE
4,17873,True,fallback_top_k,0,14,intent_android.appwidget.action.APPWIDGET_UPDATE
4,17873,True,fallback_top_k,0,15,intent_android.bluetooth.adapter.action.STATE_CHANGED
4,17873,True,fallback_top_k,0,16,intent_android.content.SyncAdapter
4,17873,True,fallback_top_k,0,17,intent_android.easou.eyou.SEND_SMS_RESULT
4,17873,True,fallback_top_k,0,18,intent_android.fbreader.action.CLOSE
4,17873,True,fallback_top_k,0,19,intent_android.fbreader.action.PLUGIN
4,17873,True,fallback_top_k,0,20,intent_android.fbreader.action.PLUGIN_CRASH
4,17873,True,fallback_top_k,0,21,intent_android.hardware.usb.action.USB_STATE
4,17873,True,fallback_top_k,0,22,intent_android.intent.action
4,17873,True,fallback_top_k,0,23,intent_android.intent.action.ACTION_BOOT_COMPLETED
4,17873,True,fallback_top_k,0,24,intent_android.intent.action.ACTION_MEDIA_EJECT
4,17873,True,fallback_top_k,0,25,intent_android.intent.action.ACTION_PACKAGE_ADDED
4,17873,True,fallback_top_k,0,26,intent_android.intent.action.ACTION_POWER_CONNECTED
4,17873,True,fallback_top_k,0,27,intent_android.intent.action.ACTION_POWER_DISCONNECTED
4,17873,True,fallback_top_k,0,28,intent_android.intent.action.ACTION_SHUTDOWN
4,17873,True,fallback_top_k,0,29,intent_android.intent.action.ACTION_VIEW_DOWNLOADS
4,17873,True,fallback_top_k,0,30,intent_android.intent.action.ANY_DATA_STATE
5,68692,True,fallback_top_k,0,1,intent_
5,68692,True,fallback_top_k,0,2,intent_ACTION.TAPCORE.MESSAGE
5,68692,True,fallback_top_k,0,3,intent_ACTION.TAPCORE.SYNC
5,68692,True,fallback_top_k,0,4,intent_LOCATION_SERVICE
5,68692,True,fallback_top_k,0,5,intent_action.com.excelliance.install.plugin
5,68692,True,fallback_top_k,0,6,intent_action.qihoo360.daemon.pcdaemon.DaemonStatus
5,68692,True,fallback_top_k,0,7,intent_action_send_cancel
5,68692,True,fallback_top_k,0,8,intent_action_send_pop
5,68692,True,fallback_top_k,0,9,intent_android.Intent.ACTION_NEW_OUTGOING_CALL
5,68692,True,fallback_top_k,0,10,intent_android.accessibilityservice.AccessibilityService
5,68692,True,fallback_top_k,0,11,intent_android.accounts.AccountAuthenticator
5,68692,True,fallback_top_k,0,12,intent_android.app.action.DEVICE_ADMIN_ENABLED
5,68692,True,fallback_top_k,0,13,intent_android.appwidget.action.APPWIDGET_CONFIGURE
5,68692,True,fallback_top_k,0,14,intent_android.appwidget.action.APPWIDGET_UPDATE
5,68692,True,fallback_top_k,0,15,intent_android.bluetooth.adapter.action.STATE_CHANGED
5,68692,True,fallback_top_k,0,16,intent_android.content.SyncAdapter
5,68692,True,fallback_top_k,0,17,intent_android.easou.eyou.SEND_SMS_RESULT
5,68692,True,fallback_top_k,0,18,intent_android.fbreader.action.CLOSE
5,68692,True,fallback_top_k,0,19,intent_android.fbreader.action.PLUGIN
5,68692,True,fallback_top_k,0,20,intent_android.fbreader.action.PLUGIN_CRASH
5,68692,True,fallback_top_k,0,21,intent_android.hardware.usb.action.USB_STATE
5,68692,True,fallback_top_k,0,22,intent_android.intent.action
5,68692,True,fallback_top_k,0,23,intent_android.intent.action.ACTION_BOOT_COMPLETED
5,68692,True,fallback_top_k,0,24,intent_android.intent.action.ACTION_MEDIA_EJECT
5,68692,True,fallback_top_k,0,25,intent_android.intent.action.ACTION_PACKAGE_ADDED
5,68692,True,fallback_top_k,0,26,intent_android.intent.action.ACTION_POWER_CONNECTED
5,68692,True,fallback_top_k,0,27,intent_android.intent.action.ACTION_POWER_DISCONNECTED
5,68692,True,fallback_top_k,0,28,intent_android.intent.action.ACTION_SHUTDOWN
5,68692,True,fallback_top_k,0,29,intent_android.intent.action.ACTION_VIEW_DOWNLOADS
5,68692,True,fallback_top_k,0,30,intent_android.intent.action.ANY_DATA_STATE
6,64117,True,fallback_top_k,0,1,intent_
6,64117,True,fallback_top_k,0,2,intent_ACTION.TAPCORE.MESSAGE
6,64117,True,fallback_top_k,0,3,intent_ACTION.TAPCORE.SYNC
6,64117,True,fallback_top_k,0,4,intent_LOCATION_SERVICE
6,64117,True,fallback_top_k,0,5,intent_action.com.excelliance.install.plugin
6,64117,True,fallback_top_k,0,6,intent_action.qihoo360.daemon.pcdaemon.DaemonStatus
6,64117,True,fallback_top_k,0,7,intent_action_send_cancel
6,64117,True,fallback_top_k,0,8,intent_action_send_pop
6,64117,True,fallback_top_k,0,9,intent_android.Intent.ACTION_NEW_OUTGOING_CALL
6,64117,True,fallback_top_k,0,10,intent_android.accessibilityservice.AccessibilityService
6,64117,True,fallback_top_k,0,11,intent_android.accounts.AccountAuthenticator
6,64117,True,fallback_top_k,0,12,intent_android.app.action.DEVICE_ADMIN_ENABLED
6,64117,True,fallback_top_k,0,13,intent_android.appwidget.action.APPWIDGET_CONFIGURE
6,64117,True,fallback_top_k,0,14,intent_android.appwidget.action.APPWIDGET_UPDATE
6,64117,True,fallback_top_k,0,15,intent_android.bluetooth.adapter.action.STATE_CHANGED
6,64117,True,fallback_top_k,0,16,intent_android.content.SyncAdapter
6,64117,True,fallback_top_k,0,17,intent_android.easou.eyou.SEND_SMS_RESULT
6,64117,True,fallback_top_k,0,18,intent_android.fbreader.action.CLOSE
6,64117,True,fallback_top_k,0,19,intent_android.fbreader.action.PLUGIN
6,64117,True,fallback_top_k,0,20,intent_android.fbreader.action.PLUGIN_CRASH
6,64117,True,fallback_top_k,0,21,intent_android.hardware.usb.action.USB_STATE
6,64117,True,fallback_top_k,0,22,intent_android.intent.action
6,64117,True,fallback_top_k,0,23,intent_android.intent.action.ACTION_BOOT_COMPLETED
6,64117,True,fallback_top_k,0,24,intent_android.intent.action.ACTION_MEDIA_EJECT
6,64117,True,fallback_top_k,0,25,intent_android.intent.action.ACTION_PACKAGE_ADDED
6,64117,True,fallback_top_k,0,26,intent_android.intent.action.ACTION_POWER_CONNECTED
6,64117,True,fallback_top_k,0,27,intent_android.intent.action.ACTION_POWER_DISCONNECTED
6,64117,True,fallback_top_k,0,28,intent_android.intent.action.ACTION_SHUTDOWN
6,64117,True,fallback_top_k,0,29,intent_android.intent.action.ACTION_VIEW_DOWNLOADS
6,64117,True,fallback_top_k,0,30,intent_android.intent.action.ANY_DATA_STATE
7,52724,True,fallback_top_k,0,1,intent_
7,52724,True,fallback_top_k,0,2,intent_ACTION.TAPCORE.MESSAGE
7,52724,True,fallback_top_k,0,3,intent_ACTION.TAPCORE.SYNC
7,52724,True,fallback_top_k,0,4,intent_LOCATION_SERVICE
7,52724,True,fallback_top_k,0,5,intent_action.com.excelliance.install.plugin
7,52724,True,fallback_top_k,0,6,intent_action.qihoo360.daemon.pcdaemon.DaemonStatus
7,52724,True,fallback_top_k,0,7,intent_action_send_cancel
7,52724,True,fallback_top_k,0,8,intent_action_send_pop
7,52724,True,fallback_top_k,0,9,intent_android.Intent.ACTION_NEW_OUTGOING_CALL
7,52724,True,fallback_top_k,0,10,intent_android.accessibilityservice.AccessibilityService
7,52724,True,fallback_top_k,0,11,intent_android.accounts.AccountAuthenticator
7,52724,True,fallback_top_k,0,12,intent_android.app.action.DEVICE_ADMIN_ENABLED
7,52724,True,fallback_top_k,0,13,intent_android.appwidget.action.APPWIDGET_CONFIGURE
7,52724,True,fallback_top_k,0,14,intent_android.appwidget.action.APPWIDGET_UPDATE
7,52724,True,fallback_top_k,0,15,intent_android.bluetooth.adapter.action.STATE_CHANGED
7,52724,True,fallback_top_k,0,16,intent_android.content.SyncAdapter
7,52724,True,fallback_top_k,0,17,intent_android.easou.eyou.SEND_SMS_RESULT
7,52724,True,fallback_top_k,0,18,intent_android.fbreader.action.CLOSE
7,52724,True,fallback_top_k,0,19,intent_android.fbreader.action.PLUGIN
7,52724,True,fallback_top_k,0,20,intent_android.fbreader.action.PLUGIN_CRASH
7,52724,True,fallback_top_k,0,21,intent_android.hardware.usb.action.USB_STATE
7,52724,True,fallback_top_k,0,22,intent_android.intent.action
7,52724,True,fallback_top_k,0,23,intent_android.intent.action.ACTION_BOOT_COMPLETED
7,52724,True,fallback_top_k,0,24,intent_android.intent.action.ACTION_MEDIA_EJECT
7,52724,True,fallback_top_k,0,25,intent_android.intent.action.ACTION_PACKAGE_ADDED
7,52724,True,fallback_top_k,0,26,intent_android.intent.action.ACTION_POWER_CONNECTED
7,52724,True,fallback_top_k,0,27,intent_android.intent.action.ACTION_POWER_DISCONNECTED
7,52724,True,fallback_top_k,0,28,intent_android.intent.action.ACTION_SHUTDOWN
7,52724,True,fallback_top_k,0,29,intent_android.intent.action.ACTION_VIEW_DOWNLOADS
7,52724,True,fallback_top_k,0,30,intent_android.intent.action.ANY_DATA_STATE
8,36908,False,threshold_top_k,5,1,n_permissions
8,36908,False,threshold_top_k,5,2,perm_android.permission.ACCESS_COARSE_LOCATION
8,36908,False,threshold_top_k,5,3,perm_android.permission.ACCESS_FINE_LOCATION
8,36908,False,threshold_top_k,5,4,intent_com.google.android.gms.appinvite.ACTION_PREVIEW
8,36908,False,threshold_top_k,5,5,n_urls
9,64019,True,fallback_top_k,0,1,intent_
9,64019,True,fallback_top_k,0,2,intent_ACTION.TAPCORE.MESSAGE
9,64019,True,fallback_top_k,0,3,intent_ACTION.TAPCORE.SYNC
9,64019,True,fallback_top_k,0,4,intent_LOCATION_SERVICE
9,64019,True,fallback_top_k,0,5,intent_action.com.excelliance.install.plugin
9,64019,True,fallback_top_k,0,6,intent_action.qihoo360.daemon.pcdaemon.DaemonStatus
9,64019,True,fallback_top_k,0,7,intent_action_send_cancel
9,64019,True,fallback_top_k,0,8,intent_action_send_pop
9,64019,True,fallback_top_k,0,9,intent_android.Intent.ACTION_NEW_OUTGOING_CALL
9,64019,True,fallback_top_k,0,10,intent_android.accessibilityservice.AccessibilityService
9,64019,True,fallback_top_k,0,11,intent_android.accounts.AccountAuthenticator
9,64019,True,fallback_top_k,0,12,intent_android.app.action.DEVICE_ADMIN_ENABLED
9,64019,True,fallback_top_k,0,13,intent_android.appwidget.action.APPWIDGET_CONFIGURE
9,64019,True,fallback_top_k,0,14,intent_android.appwidget.action.APPWIDGET_UPDATE
9,64019,True,fallback_top_k,0,15,intent_android.bluetooth.adapter.action.STATE_CHANGED
9,64019,True,fallback_top_k,0,16,intent_android.content.SyncAdapter
9,64019,True,fallback_top_k,0,17,intent_android.easou.eyou.SEND_SMS_RESULT
9,64019,True,fallback_top_k,0,18,intent_android.fbreader.action.CLOSE
9,64019,True,fallback_top_k,0,19,intent_android.fbreader.action.PLUGIN
9,64019,True,fallback_top_k,0,20,intent_android.fbreader.action.PLUGIN_CRASH
9,64019,True,fallback_top_k,0,21,intent_android.hardware.usb.action.USB_STATE
9,64019,True,fallback_top_k,0,22,intent_android.intent.action
9,64019,True,fallback_top_k,0,23,intent_android.intent.action.ACTION_BOOT_COMPLETED
9,64019,True,fallback_top_k,0,24,intent_android.intent.action.ACTION_MEDIA_EJECT
9,64019,True,fallback_top_k,0,25,intent_android.intent.action.ACTION_PACKAGE_ADDED
9,64019,True,fallback_top_k,0,26,intent_android.intent.action.ACTION_POWER_CONNECTED
9,64019,True,fallback_top_k,0,27,intent_android.intent.action.ACTION_POWER_DISCONNECTED
9,64019,True,fallback_top_k,0,28,intent_android.intent.action.ACTION_SHUTDOWN
9,64019,True,fallback_top_k,0,29,intent_android.intent.action.ACTION_VIEW_DOWNLOADS
9,64019,True,fallback_top_k,0,30,intent_android.intent.action.ANY_DATA_STATE
10,33475,True,fallback_top_k,0,1,intent_
10,33475,True,fallback_top_k,0,2,intent_ACTION.TAPCORE.MESSAGE
10,33475,True,fallback_top_k,0,3,intent_ACTION.TAPCORE.SYNC
10,33475,True,fallback_top_k,0,4,intent_LOCATION_SERVICE
10,33475,True,fallback_top_k,0,5,intent_action.com.excelliance.install.plugin
10,33475,True,fallback_top_k,0,6,intent_action.qihoo360.daemon.pcdaemon.DaemonStatus
10,33475,True,fallback_top_k,0,7,intent_action_send_cancel
10,33475,True,fallback_top_k,0,8,intent_action_send_pop
10,33475,True,fallback_top_k,0,9,intent_android.Intent.ACTION_NEW_OUTGOING_CALL
10,33475,True,fallback_top_k,0,10,intent_android.accessibilityservice.AccessibilityService
10,33475,True,fallback_top_k,0,11,intent_android.accounts.AccountAuthenticator
10,33475,True,fallback_top_k,0,12,intent_android.app.action.DEVICE_ADMIN_ENABLED
10,33475,True,fallback_top_k,0,13,intent_android.appwidget.action.APPWIDGET_CONFIGURE
10,33475,True,fallback_top_k,0,14,intent_android.appwidget.action.APPWIDGET_UPDATE
10,33475,True,fallback_top_k,0,15,intent_android.bluetooth.adapter.action.STATE_CHANGED
10,33475,True,fallback_top_k,0,16,intent_android.content.SyncAdapter
10,33475,True,fallback_top_k,0,17,intent_android.easou.eyou.SEND_SMS_RESULT
10,33475,True,fallback_top_k,0,18,intent_android.fbreader.action.CLOSE
10,33475,True,fallback_top_k,0,19,intent_android.fbreader.action.PLUGIN
10,33475,True,fallback_top_k,0,20,intent_android.fbreader.action.PLUGIN_CRASH
10,33475,True,fallback_top_k,0,21,intent_android.hardware.usb.action.USB_STATE
10,33475,True,fallback_top_k,0,22,intent_android.intent.action
10,33475,True,fallback_top_k,0,23,intent_android.intent.action.ACTION_BOOT_COMPLETED
10,33475,True,fallback_top_k,0,24,intent_android.intent.action.ACTION_MEDIA_EJECT
10,33475,True,fallback_top_k,0,25,intent_android.intent.action.ACTION_PACKAGE_ADDED
10,33475,True,fallback_top_k,0,26,intent_android.intent.action.ACTION_POWER_CONNECTED
10,33475,True,fallback_top_k,0,27,intent_android.intent.action.ACTION_POWER_DISCONNECTED
10,33475,True,fallback_top_k,0,28,intent_android.intent.action.ACTION_SHUTDOWN
10,33475,True,fallback_top_k,0,29,intent_android.intent.action.ACTION_VIEW_DOWNLOADS
10,33475,True,fallback_top_k,0,30,intent_android.intent.action.ANY_DATA_STATE
11,34600,False,threshold_top_k,5,1,n_receivers
11,34600,False,threshold_top_k,5,2,perm_android.permission.GET_TASKS
11,34600,False,threshold_top_k,5,3,perm_android.permission.READ_PHONE_STATE
11,34600,False,threshold_top_k,5,4,perm_android.permission.SYSTEM_ALERT_WINDOW
11,34600,False,threshold_top_k,5,5,suspicious_getExternalStorageDirectory
12,60182,False,threshold_top_k,5,1,n_activities
12,60182,False,threshold_top_k,5,2,n_api_calls
12,60182,False,threshold_top_k,5,3,perm_android.permission.SYSTEM_ALERT_WINDOW
12,60182,False,threshold_top_k,5,4,perm_com.android.launcher.permission.INSTALL_SHORTCUT
12,60182,False,threshold_top_k,5,5,perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS
13,49445,True,fallback_top_k,0,1,intent_
13,49445,True,fallback_top_k,0,2,intent_ACTION.TAPCORE.MESSAGE
13,49445,True,fallback_top_k,0,3,intent_ACTION.TAPCORE.SYNC
13,49445,True,fallback_top_k,0,4,intent_LOCATION_SERVICE
13,49445,True,fallback_top_k,0,5,intent_action.com.excelliance.install.plugin
13,49445,True,fallback_top_k,0,6,intent_action.qihoo360.daemon.pcdaemon.DaemonStatus
13,49445,True,fallback_top_k,0,7,intent_action_send_cancel
13,49445,True,fallback_top_k,0,8,intent_action_send_pop
13,49445,True,fallback_top_k,0,9,intent_android.Intent.ACTION_NEW_OUTGOING_CALL
13,49445,True,fallback_top_k,0,10,intent_android.accessibilityservice.AccessibilityService
13,49445,True,fallback_top_k,0,11,intent_android.accounts.AccountAuthenticator
13,49445,True,fallback_top_k,0,12,intent_android.app.action.DEVICE_ADMIN_ENABLED
13,49445,True,fallback_top_k,0,13,intent_android.appwidget.action.APPWIDGET_CONFIGURE
13,49445,True,fallback_top_k,0,14,intent_android.appwidget.action.APPWIDGET_UPDATE
13,49445,True,fallback_top_k,0,15,intent_android.bluetooth.adapter.action.STATE_CHANGED
13,49445,True,fallback_top_k,0,16,intent_android.content.SyncAdapter
13,49445,True,fallback_top_k,0,17,intent_android.easou.eyou.SEND_SMS_RESULT
13,49445,True,fallback_top_k,0,18,intent_android.fbreader.action.CLOSE
13,49445,True,fallback_top_k,0,19,intent_android.fbreader.action.PLUGIN
13,49445,True,fallback_top_k,0,20,intent_android.fbreader.action.PLUGIN_CRASH
13,49445,True,fallback_top_k,0,21,intent_android.hardware.usb.action.USB_STATE
13,49445,True,fallback_top_k,0,22,intent_android.intent.action
13,49445,True,fallback_top_k,0,23,intent_android.intent.action.ACTION_BOOT_COMPLETED
13,49445,True,fallback_top_k,0,24,intent_android.intent.action.ACTION_MEDIA_EJECT
13,49445,True,fallback_top_k,0,25,intent_android.intent.action.ACTION_PACKAGE_ADDED
13,49445,True,fallback_top_k,0,26,intent_android.intent.action.ACTION_POWER_CONNECTED
13,49445,True,fallback_top_k,0,27,intent_android.intent.action.ACTION_POWER_DISCONNECTED
13,49445,True,fallback_top_k,0,28,intent_android.intent.action.ACTION_SHUTDOWN
13,49445,True,fallback_top_k,0,29,intent_android.intent.action.ACTION_VIEW_DOWNLOADS
13,49445,True,fallback_top_k,0,30,intent_android.intent.action.ANY_DATA_STATE
14,51180,False,threshold_top_k,7,1,n_services
14,51180,False,threshold_top_k,7,2,perm_android.permission.GET_TASKS
14,51180,False,threshold_top_k,7,3,suspicious_getSubscriberId
14,51180,False,threshold_top_k,7,4,n_activities
14,51180,False,threshold_top_k,7,5,intent_com.google.android.c2dm.intent.RECEIVE
14,51180,False,threshold_top_k,7,6,perm_com.google.android.c2dm.permission.RECEIVE
14,51180,False,threshold_top_k,7,7,suspicious_getCellLocation
15,15155,True,fallback_top_k,0,1,intent_
15,15155,True,fallback_top_k,0,2,intent_ACTION.TAPCORE.MESSAGE
15,15155,True,fallback_top_k,0,3,intent_ACTION.TAPCORE.SYNC
15,15155,True,fallback_top_k,0,4,intent_LOCATION_SERVICE
15,15155,True,fallback_top_k,0,5,intent_action.com.excelliance.install.plugin
15,15155,True,fallback_top_k,0,6,intent_action.qihoo360.daemon.pcdaemon.DaemonStatus
15,15155,True,fallback_top_k,0,7,intent_action_send_cancel
15,15155,True,fallback_top_k,0,8,intent_action_send_pop
15,15155,True,fallback_top_k,0,9,intent_android.Intent.ACTION_NEW_OUTGOING_CALL
