feature,method_count,aggregated_score,score_std,rank_mean,rank_std,top_methods,entropy_reduction_ratio,mutual_information,chi2_stat,f_stat,pearson_r
perm_android.permission.ACCESS_NETWORK_STATE,5,0.6075412433325944,0.24946918013530375,4.8,2.6381811916545836,"pearson_r, mutual_information, entropy_reduction_ratio",0.6063793434490682,0.6155760125978236,0.2112136620459044,0.604537198570176,1.0
n_permissions,5,0.42554952003709295,0.29028122235583825,7.4,4.673328578219168,"pearson_r, entropy_reduction_ratio, mutual_information",0.6567500420116381,0.6151960624807035,0.08486937211286173,0.05941382870459297,0.7115182948756685
n_used_permissions,4,0.7586592743706777,0.3802395466846805,201.2,398.90018801700256,"mutual_information, entropy_reduction_ratio, f_stat",0.999167652543246,1.0,0.8366763284452751,0.9498998472860795,0.007552543578788131
n_api_calls,4,0.7186356839952801,0.35357035192902786,201.4,397.80276519903674,"entropy_reduction_ratio, chi2_stat, mutual_information",1.0,0.9232748675207879,1.0,0.5903185072060704,0.07958504524954221
suspicious_getSystemService,4,0.6478225178438629,0.37491605099989056,201.8,399.10068904976856,"f_stat, mutual_information, entropy_reduction_ratio",0.8347545712660541,0.9453398447111234,0.45901817324213706,1.0,0.0
suspicious_Base64,4,0.4758012741712466,0.21635815132650024,203.2,397.40125817616627,"entropy_reduction_ratio, f_stat, mutual_information",0.6401020913352461,0.6111776764448802,0.4311601371564001,0.6259684744033208,0.07059799151638572
n_urls,4,0.31094094863352045,0.07813262446494769,204.2,394.4020283923499,"entropy_reduction_ratio, mutual_information, chi2_stat",0.39933191912456867,0.38871697556949764,0.3256001124302419,0.2135450453857013,0.22751069065759277
suspicious_getPackageInfo,4,0.2823996351926005,0.05973569292701153,204.8,395.60101112105366,"entropy_reduction_ratio, mutual_information, f_stat",0.3564480696516047,0.31087088417145,0.261928187655904,0.30367698476732324,0.17907404971672078
suspicious_getExternalStorageDirectory,4,0.2674502924828997,0.04406383912574268,205.4,394.8010131699259,"entropy_reduction_ratio, mutual_information, f_stat",0.33038339245028,0.29677120039630234,0.24871120718597714,0.26097850140895623,0.2004071609729827
suspicious_Ljava/lang/System;->loadLibrary,4,0.23919667252100493,0.027412440896666907,207.0,393.50832265658624,"entropy_reduction_ratio, f_stat, mutual_information",0.2921492780832555,0.2297063488386808,0.22402351946380392,0.23584105897773136,0.2142631572415531
suspicious_Ljava/lang/System;->load,4,0.20895736890806832,0.02596520255927048,208.4,391.8145479688063,"pearson_r, entropy_reduction_ratio, mutual_information",0.2317269487515539,0.20239096884060934,0.1796529195685616,0.18497265564491336,0.2460433517347033
suspicious_getDeviceId,4,0.19573053869097118,0.06963025420692412,207.4,391.80025523217824,"pearson_r, mutual_information, entropy_reduction_ratio",0.18152791756128997,0.24767817292617744,0.1326683221663693,0.1160737386315222,0.3007045421694969
n_services,4,0.13160897868980576,0.23706757584805022,164.3,298.15257838898526,"pearson_r, entropy_reduction_ratio, chi2_stat",0.027387955779730265,0.0,0.0166525335565984,0.008605081744606814,0.6053993223680932
intent_android.intent.action.BOOT_COMPLETED,4,0.12957304474256495,0.2387901675966166,165.5,297.5728482237585,"pearson_r, entropy_reduction_ratio, chi2_stat",0.020171498345544565,0.0,0.011697550123024038,0.009016295249052533,0.6069798799952036
