n_api_calls,suspicious_getCellLocation,perm_android_permission_READ_PHONE_STATE,perm_android_permission_ACCESS_COARSE_LOCATION,perm_android_permission_MOUNT_UNMOUNT_FILESYSTEMS,perm_android_permission_CHANGE_WIFI_STATE,n_permissions,n_providers,perm_android_permission_ACCESS_WIFI_STATE,perm_android_permission_GET_TASKS,perm_android_permission_ACCESS_FINE_LOCATION,intent_com_google_firebase_INSTANCE_ID_EVENT,intent_com_google_firebase_MESSAGING_EVENT,perm_com_google_android_c2dm_permission_RECEIVE,intent_com_google_android_c2dm_intent_RECEIVE,suspicious_Ldalvik_system_PathClassLoader_,perm_com_google_android_finsky_permission_BIND_GET_INSTALL_REFERRER_SERVICE,n_activities,suspicious_getSubscriberId,perm_android_permission_SYSTEM_ALERT_WINDOW,perm_android_permission_WRITE_SETTINGS,intent_android_intent_action_USER_PRESENT,n_services,intent_com_facebook_sdk_ACTION_CURRENT_ACCESS_TOKEN_CHANGED,intent_android_appwidget_action_APPWIDGET_CONFIGURE,intent_com_google_android_gms_analytics_ANALYTICS_DISPATCH,n_used_permissions,n_urls,n_receivers,perm_com_android_vending_BILLING,label
44,1,1,1,0,0,11,0,1,0,0,0,0,0,0,0,0,43,1,1,1,0,6,0,0,0,10,92,1,0,1
40,1,0,1,0,0,5,0,0,0,0,0,0,0,0,1,0,58,0,0,0,0,10,0,0,0,17,99,5,0,0
40,1,0,0,0,0,7,1,0,0,0,0,1,1,1,1,1,36,0,0,0,0,10,0,0,0,20,100,6,1,0
45,1,1,0,0,0,14,3,1,0,0,0,0,0,0,1,1,42,1,0,0,1,17,1,0,0,17,112,9,1,1
46,1,1,1,1,1,21,0,1,1,1,0,0,0,0,0,0,39,1,1,1,1,10,0,0,0,12,102,6,0,1
51,1,1,1,1,1,24,1,1,1,1,0,0,0,0,0,0,46,1,1,1,1,12,0,0,0,16,108,5,0,1
40,0,0,0,0,0,5,2,1,0,0,0,0,0,0,1,0,47,0,0,0,0,4,1,0,0,13,91,5,1,0
58,0,0,0,0,0,10,0,0,0,0,0,0,1,1,0,0,58,0,0,0,0,10,0,0,0,17,119,6,0,0
42,0,0,0,0,0,10,1,0,0,1,1,1,1,1,0,0,41,0,0,0,0,12,0,0,1,13,92,5,0,0
56,1,1,1,0,1,24,3,1,1,1,1,1,1,1,1,0,55,1,1,0,0,9,0,0,0,14,103,6,0,1
42,1,1,1,1,1,20,0,1,1,1,0,0,0,0,0,0,42,1,1,0,0,10,0,0,0,11,100,4,0,1
44,1,1,1,1,1,22,0,1,1,1,0,0,0,0,0,0,42,1,1,1,1,5,0,0,0,13,98,4,0,1
35,0,0,1,0,0,10,6,0,0,1,0,1,1,1,1,1,49,0,0,0,0,9,1,0,0,17,109,9,0,0
