cluster_id,anchor_index,n_samples,class_0,class_1,base_entropy,n_selected_features,mean_reduction_ratio,mean_conditional_entropy
118,36284,30,28,2,0.35335933502142136,1,0.006709098832570373,0.35098861231935136
119,62393,30,30,0,-0.0,30,0.0,0.0
120,50497,30,30,0,-0.0,30,0.0,0.0
121,43352,30,25,5,0.6500224216483541,4,0.01767972469706193,0.6385302041866937
122,16947,30,30,0,-0.0,30,0.0,0.0
123,41812,30,26,4,0.5665095065529053,1,0.007700292303099565,0.5621472177599632
124,6527,30,30,0,-0.0,30,0.0,0.0
125,17750,30,30,0,-0.0,30,0.0,0.0
126,34930,30,13,17,0.9871377743721863,23,0.03388644279642414,0.9536871866487339
127,45556,30,30,0,-0.0,30,0.0,0.0
128,51883,30,29,1,0.21084230031853213,5,0.007910692389327012,0.20917439173805416
129,8127,30,0,30,-0.0,30,0.0,0.0
130,11280,30,0,30,-0.0,30,0.0,0.0
131,2298,30,30,0,-0.0,30,0.0,0.0
132,59989,30,30,0,-0.0,30,0.0,0.0
133,13835,30,30,0,-0.0,30,0.0,0.0
134,68537,30,30,0,-0.0,30,0.0,0.0
135,680,30,29,1,0.21084230031853213,30,0.0013001323789818653,0.21056817741702907
136,6599,30,30,0,-0.0,30,0.0,0.0
137,67506,30,22,8,0.8366407419411672,2,0.009375513988873627,0.8287968049614363
138,1510,30,29,1,0.21084230031853213,5,0.009405738833369533,0.20885917270670923
139,10154,30,30,0,-0.0,30,0.0,0.0
140,23439,30,29,1,0.21084230031853213,25,0.031399706523962914,0.20422191396569303
141,3480,30,30,0,-0.0,30,0.0,0.0
142,44349,30,30,0,-0.0,30,0.0,0.0
143,11054,30,30,0,-0.0,30,0.0,0.0
144,14060,30,30,0,-0.0,30,0.0,0.0
145,52284,30,28,2,0.35335933502142136,2,0.005419811921238772,0.3514441938849914
146,63484,30,30,0,-0.0,30,0.0,0.0
147,33857,30,30,0,-0.0,30,0.0,0.0
148,36356,30,30,0,-0.0,30,0.0,0.0
149,3569,30,30,0,-0.0,30,0.0,0.0
150,35465,30,30,0,-0.0,30,0.0,0.0
151,68369,30,29,1,0.21084230031853213,8,0.01849882658395651,0.20694196516837718
152,18141,30,30,0,-0.0,30,0.0,0.0
153,24304,30,30,0,-0.0,30,0.0,0.0
154,54670,30,30,0,-0.0,30,0.0,0.0
155,16774,30,20,10,0.9182958340544896,5,0.02164851847917502,0.8984160897216118
156,24498,30,28,2,0.35335933502142136,9,0.028333629153507362,0.3433473826649945
157,50213,30,30,0,-0.0,30,0.0,0.0
158,63443,30,0,30,-0.0,30,0.0,0.0
159,35266,30,30,0,-0.0,30,0.0,0.0
160,67186,30,30,0,-0.0,30,0.0,0.0
161,17821,30,30,0,-0.0,30,0.0,0.0
162,43911,30,29,1,0.21084230031853213,16,0.029251353469127377,0.2046748776656709
163,23702,30,28,2,0.35335933502142136,2,0.014240357611474061,0.3483273717253637
164,16832,30,22,8,0.8366407419411672,4,0.023631159229955682,0.8168699513500872
165,19135,30,16,14,0.9967916319816366,1,0.010414952084750398,0.9864100948960677
166,38935,30,29,1,0.21084230031853213,10,0.020730869028514908,0.20647135620495788
167,61829,30,22,8,0.8366407419411672,30,0.004284734044202252,0.8330559588714052
168,34342,30,30,0,-0.0,30,0.0,0.0
169,57375,30,28,2,0.35335933502142136,3,0.010893707886697314,0.34950994164666044
170,74711,30,30,0,-0.0,30,0.0,0.0
171,31704,30,29,1,0.21084230031853213,3,0.013387932866547431,0.20801955775643927
172,30147,30,30,0,-0.0,30,0.0,0.0
173,24484,30,30,0,-0.0,30,0.0,0.0
174,2149,30,30,0,-0.0,30,0.0,0.0
175,35982,30,29,1,0.21084230031853213,2,0.0037566281529836133,0.2100502441973158
176,20203,30,30,0,-0.0,30,0.0,0.0
177,37355,30,16,14,0.9967916319816366,5,0.017642847660670532,0.9792053890691534
178,8166,30,29,1,0.21084230031853213,20,0.030213050058869016,0.2044721113444813
179,90,30,30,0,-0.0,30,0.0,0.0
180,11951,30,28,2,0.35335933502142136,3,0.009705743470495548,0.34992971996279865
181,63426,30,30,0,-0.0,30,0.0,0.0
182,30492,30,0,30,-0.0,30,0.0,0.0
183,8239,30,30,0,-0.0,30,0.0,0.0
184,21319,30,30,0,-0.0,30,0.0,0.0
185,122,30,29,1,0.21084230031853213,8,0.01173268406146752,0.20836855422210182
186,11137,30,29,1,0.21084230031853213,9,0.02083105846241542,0.2064502320342467
187,30629,30,11,19,0.9480782435939055,2,0.011930562701456033,0.936767136662822
188,16950,30,25,5,0.6500224216483541,30,0.008121845411304096,0.6447430400258447
189,28977,30,30,0,-0.0,30,0.0,0.0
190,73969,30,24,6,0.7219280948873623,30,0.0196595490510199,0.7077353140946148
191,22209,30,30,0,-0.0,30,0.0,0.0
192,71845,30,30,0,-0.0,30,0.0,0.0
193,15221,30,30,0,-0.0,30,0.0,0.0
194,33034,30,1,29,0.21084230031853213,13,0.030794997147958154,0.20434941228155407
195,51337,30,30,0,-0.0,30,0.0,0.0
196,66014,30,21,9,0.8812908992306927,2,0.014807673582692804,0.868241031263487
197,4450,30,29,1,0.21084230031853213,2,0.007231386110016539,0.20931761823660486
198,57172,30,23,7,0.783776947484701,30,0.006692657362349377,0.7785313969266775
199,28273,30,1,29,0.21084230031853213,30,0.0,0.2108423003185322
200,46735,30,30,0,-0.0,30,0.0,0.0
201,8206,30,26,4,0.5665095065529053,4,0.012613640056222892,0.5593637595488186
202,62651,30,30,0,-0.0,30,0.0,0.0
203,3747,30,21,9,0.8812908992306927,6,0.02130938405144706,0.8625111329979409
204,3494,30,22,8,0.8366407419411672,30,0.004962139541344689,0.832489213833681
205,22986,30,30,0,-0.0,30,0.0,0.0
206,58108,30,30,0,-0.0,30,0.0,0.0
207,37953,30,30,0,-0.0,30,0.0,0.0
208,19403,30,30,0,-0.0,30,0.0,0.0
209,33470,30,30,0,-0.0,30,0.0,0.0
210,72411,30,24,6,0.7219280948873623,6,0.02753663283663425,0.702048626003998
211,4819,30,30,0,-0.0,30,0.0,0.0
212,42078,30,30,0,-0.0,30,0.0,0.0
213,18097,30,30,0,-0.0,30,0.0,0.0
214,3769,30,30,0,-0.0,30,0.0,0.0
215,3021,30,30,0,-0.0,30,0.0,0.0
216,74904,30,30,0,-0.0,30,0.0,0.0
217,7575,30,30,0,-0.0,30,0.0,0.0
218,54373,30,29,1,0.21084230031853213,6,0.011215502101406899,0.20847759805624425
219,70594,30,30,0,-0.0,30,0.0,0.0
220,68995,30,30,0,-0.0,30,0.0,0.0
221,2636,30,30,0,-0.0,30,0.0,0.0
222,10273,30,30,0,-0.0,30,0.0,0.0
223,31848,30,30,0,-0.0,30,0.0,0.0
224,68751,30,30,0,-0.0,30,0.0,0.0
225,37716,30,14,16,0.9967916319816366,16,0.018074560815313157,0.9787750610091893
226,57343,30,30,0,-0.0,30,0.0,0.0
227,70276,30,30,0,-0.0,30,0.0,0.0
228,23462,30,3,27,0.4689955935892812,30,0.0033811228275630956,0.46740986188177003
229,48030,30,30,0,-0.0,30,0.0,0.0
230,31422,30,30,0,-0.0,30,0.0,0.0
231,7495,30,30,0,-0.0,30,0.0,0.0
232,23500,30,30,0,-0.0,30,0.0,0.0
233,41357,30,17,13,0.9871377743721863,5,0.019808906922702835,0.9675836540797637
234,12594,30,8,22,0.8366407419411672,14,0.02953237156929505,0.81193275668015
235,13623,30,30,0,-0.0,30,0.0,0.0
236,34598,30,30,0,-0.0,30,0.0,0.0
237,57943,30,30,0,-0.0,30,0.0,0.0
238,19644,30,29,1,0.21084230031853213,2,0.0063295953904723675,0.20950775386631942
239,66403,30,30,0,-0.0,30,0.0,0.0
240,49411,30,28,2,0.35335933502142136,30,0.005874658748208222,0.3512834695126768
241,59937,30,27,3,0.4689955935892812,8,0.02338501010650625,0.45802812689328903
242,18810,30,30,0,-0.0,30,0.0,0.0
243,49634,30,30,0,-0.0,30,0.0,0.0
244,43339,30,9,21,0.8812908992306927,4,0.024913251800939187,0.8593350771482826
245,73189,30,30,0,-0.0,30,0.0,0.0
246,69896,30,23,7,0.783776947484701,2,0.020942285373000094,0.7673628669816973
247,35043,30,30,0,-0.0,30,0.0,0.0
248,63351,30,30,0,-0.0,30,0.0,0.0
249,32257,30,30,0,-0.0,30,0.0,0.0
250,46719,30,15,15,1.0,6,0.025934090868464335,0.9740659091315356
251,57677,30,15,15,1.0,1,0.012407327403913303,0.9875926725960867
252,43049,30,30,0,-0.0,30,0.0,0.0
253,58279,30,30,0,-0.0,30,0.0,0.0
254,18441,30,30,0,-0.0,30,0.0,0.0
255,41319,30,30,0,-0.0,30,0.0,0.0
256,4461,30,29,1,0.21084230031853213,30,0.04252839893234046,0.20187551485877334
257,20844,30,29,1,0.21084230031853213,6,0.011075003941789454,0.20850722101140848
258,112,30,30,0,-0.0,30,0.0,0.0
259,64343,30,25,5,0.6500224216483541,5,0.011549399633806879,0.6425150529298024
260,25538,30,30,0,-0.0,30,0.0,0.0
261,11439,30,30,0,-0.0,30,0.0,0.0
262,13055,30,16,14,0.9967916319816366,5,0.018326301124155762,0.9785241283759026
263,23734,30,30,0,-0.0,30,0.0,0.0
264,22056,30,30,0,-0.0,30,0.0,0.0
265,17764,30,26,4,0.5665095065529053,24,0.04006609310086451,0.5438116839208318
266,62899,30,30,0,-0.0,30,0.0,0.0
267,22034,30,30,0,-0.0,30,0.0,0.0
268,1840,30,28,2,0.35335933502142136,1,0.012667618982435399,0.3488831136014833
269,48095,30,30,0,-0.0,30,0.0,0.0
270,45626,30,22,8,0.8366407419411672,30,0.00679015148556053,0.8309598245643949
271,43481,30,29,1,0.21084230031853213,8,0.012015565531450471,0.20830891084225311
272,15871,30,18,12,0.9709505944546686,6,0.01444525317092635,0.9569249673013096
273,54639,30,30,0,-0.0,30,0.0,0.0
274,72429,30,28,2,0.35335933502142136,7,0.013430993418267225,0.34861336811846544
275,74422,30,30,0,-0.0,30,0.0,0.0
276,22525,30,30,0,-0.0,30,0.0,0.0
277,66917,30,16,14,0.9967916319816366,3,0.02461349641624897,0.9722571047201097
278,65578,30,25,5,0.6500224216483541,27,0.037254965796348016,0.6258058585629853
279,23949,30,25,5,0.6500224216483541,4,0.01920127091135518,0.637541165031829
280,41258,30,30,0,-0.0,30,0.0,0.0
281,17306,30,30,0,-0.0,30,0.0,0.0
282,28439,30,14,16,0.9967916319816366,1,0.013560207066374895,0.9832749310499359
283,66034,30,30,0,-0.0,30,0.0,0.0
284,25523,30,30,0,-0.0,30,0.0,0.0
285,20947,30,28,2,0.35335933502142136,13,0.03454838409602322,0.341151340991186
286,72185,30,30,0,-0.0,30,0.0,0.0
287,39818,30,30,0,-0.0,30,0.0,0.0
288,37040,30,30,0,-0.0,30,0.0,0.0
289,55361,30,30,0,-0.0,30,0.0,0.0
290,70850,30,30,0,-0.0,30,0.0,0.0
291,70621,30,30,0,-0.0,30,0.0,0.0
292,65335,30,30,0,-0.0,30,0.0,0.0
293,30951,30,30,0,-0.0,30,0.0,0.0
294,33111,30,27,3,0.4689955935892812,2,0.006589228335884025,0.46590527453459807
295,25276,30,30,0,-0.0,30,0.0,0.0
296,64847,30,29,1,0.21084230031853213,18,0.028406321746583304,0.2048530460978942
297,46721,30,30,0,-0.0,30,0.0,0.0
298,70918,30,30,0,-0.0,30,0.0,0.0
299,33376,30,29,1,0.21084230031853213,4,0.011673776750074472,0.2083809743751415
300,22223,30,30,0,-0.0,30,0.0,0.0
301,1301,30,30,0,-0.0,30,0.0,0.0
302,40853,30,29,1,0.21084230031853213,9,0.023349183864388567,0.20591930468200417
303,14873,30,30,0,-0.0,30,0.0,0.0
304,25837,30,28,2,0.35335933502142136,30,0.006546277262594254,0.35104614684104524
305,4946,30,30,0,-0.0,30,0.0,0.0
306,6069,30,30,0,-0.0,30,0.0,0.0
307,26906,30,16,14,0.9967916319816366,1,0.010870755014611011,0.9859557543497499
308,7586,30,28,2,0.35335933502142136,8,0.019866012061279224,0.3463394942099203
309,9895,30,30,0,-0.0,30,0.0,0.0
310,25338,30,26,4,0.5665095065529053,11,0.01402529735344438,0.5585640422699478
311,36595,30,30,0,-0.0,30,0.0,0.0
312,16164,30,29,1,0.21084230031853213,8,0.010958632025630721,0.2085317571339039
313,67409,30,30,0,-0.0,30,0.0,0.0
314,36514,30,30,0,-0.0,30,0.0,0.0
315,28897,30,30,0,-0.0,30,0.0,0.0
316,4440,30,30,0,-0.0,30,0.0,0.0
317,43838,30,30,0,-0.0,30,0.0,0.0
318,54112,30,30,0,-0.0,30,0.0,0.0
319,51621,30,25,5,0.6500224216483541,4,0.017927484109424262,0.6383691550134838
320,63023,30,30,0,-0.0,30,0.0,0.0
321,73476,30,30,0,-0.0,30,0.0,0.0
322,13750,30,30,0,-0.0,30,0.0,0.0
323,42343,30,30,0,-0.0,30,0.0,0.0
324,8790,30,20,10,0.9182958340544896,30,0.004953327460578606,0.9137472140827329
325,10078,30,22,8,0.8366407419411672,22,0.03860665667189339,0.8043408400593264
326,39346,30,30,0,-0.0,30,0.0,0.0
327,30049,30,16,14,0.9967916319816366,4,0.01686162587288737,0.9799841044099376
328,57109,30,22,8,0.8366407419411672,30,0.0017425742307967584,0.8351828333438259
329,21830,30,30,0,-0.0,30,0.0,0.0
330,47015,30,30,0,-0.0,30,0.0,0.0
331,73572,30,6,24,0.7219280948873623,30,0.11261529543455516,0.6406279491991163
332,39306,30,29,1,0.21084230031853213,5,0.010005867330413209,0.20873264023390584
333,59481,30,30,0,-0.0,30,0.0,0.0
334,31300,30,30,0,-0.0,30,0.0,0.0
335,52867,30,0,30,-0.0,30,0.0,0.0
336,33140,30,4,26,0.5665095065529053,4,0.011377145231525018,0.5600642456218133
337,25190,30,30,0,-0.0,30,0.0,0.0
338,49729,30,30,0,-0.0,30,0.0,0.0
339,6248,30,30,0,-0.0,30,0.0,0.0
340,50048,30,28,2,0.35335933502142136,1,0.0027871219669406084,0.3523744794565597
341,13820,30,3,27,0.4689955935892812,9,0.016246381350613535,0.46137611232407244
342,63828,30,29,1,0.21084230031853213,9,0.01461718949186851,0.20776037846187478
343,65318,30,30,0,-0.0,30,0.0,0.0
344,40498,30,28,2,0.35335933502142136,9,0.015473088557874904,0.34789177473788324
345,20248,30,30,0,-0.0,30,0.0,0.0
346,8440,30,30,0,-0.0,30,0.0,0.0
347,29246,30,30,0,-0.0,30,0.0,0.0
348,33081,30,30,0,-0.0,30,0.0,0.0
349,43496,30,25,5,0.6500224216483541,3,0.01719455653691663,0.6388455743690581
350,52289,30,28,2,0.35335933502142136,30,0.009273023266008885,0.3500826256865064
351,22027,30,30,0,-0.0,30,0.0,0.0
352,66504,30,1,29,0.21084230031853213,30,0.0,0.2108423003185322
353,62880,30,18,12,0.9709505944546686,2,0.00795047415417293,0.963231076848478
354,57447,30,30,0,-0.0,30,0.0,0.0
355,25646,30,14,16,0.9967916319816366,30,0.009237492950893978,0.9875837763076961
356,38627,30,29,1,0.21084230031853213,1,0.003722928645487976,0.21005734947899576
357,62842,30,30,0,-0.0,30,0.0,0.0
358,30582,30,29,1,0.21084230031853213,6,0.007672230969628789,0.20922466949232058
359,17513,30,28,2,0.35335933502142136,4,0.010498615065278605,0.34964955138330867
360,18766,30,30,0,-0.0,30,0.0,0.0
361,49494,30,30,0,-0.0,30,0.0,0.0
362,44999,30,30,0,-0.0,30,0.0,0.0
363,66005,30,30,0,-0.0,30,0.0,0.0
364,51575,30,16,14,0.9967916319816366,21,0.03719840662636114,0.9597125715334296
365,29579,30,30,0,-0.0,30,0.0,0.0
366,55986,30,28,2,0.35335933502142136,9,0.026848349963672108,0.34387221993183587
367,2182,30,30,0,-0.0,30,0.0,0.0
368,39107,30,30,0,-0.0,30,0.0,0.0
369,49918,30,29,1,0.21084230031853213,10,0.020127500982625897,0.20659857171169183
370,19382,30,30,0,-0.0,30,0.0,0.0
371,37930,30,24,6,0.7219280948873623,4,0.01641651259315919,0.7100765532262883
372,70147,30,30,0,-0.0,30,0.0,0.0
373,331,30,28,2,0.35335933502142136,30,0.004435601952260028,0.3517919736651511
374,32707,30,10,20,0.9182958340544896,6,0.0314116739917673,0.8894506246871722
375,63251,30,30,0,-0.0,30,0.0,0.0
376,17222,30,30,0,-0.0,30,0.0,0.0
377,45840,30,28,2,0.35335933502142136,2,0.007882470997970906,0.3505739903112528
378,7511,30,30,0,-0.0,30,0.0,0.0
379,17288,30,21,9,0.8812908992306927,30,0.007164785953591158,0.8749766385748571
380,66918,30,26,4,0.5665095065529053,1,0.008587190762371934,0.5616447813514384
381,3609,30,0,30,-0.0,30,0.0,0.0
382,28146,30,17,13,0.9871377743721863,4,0.01552212416650454,0.9718152992689345
383,59037,30,30,0,-0.0,30,0.0,0.0
384,74191,30,30,0,-0.0,30,0.0,0.0
385,54510,30,30,0,-0.0,30,0.0,0.0
386,54542,30,30,0,-0.0,30,0.0,0.0
387,63802,30,30,0,-0.0,30,0.0,0.0
388,598,30,21,9,0.8812908992306927,30,0.009059197902234696,0.8733071105651237
389,57041,30,0,30,-0.0,30,0.0,0.0
390,48438,30,30,0,-0.0,30,0.0,0.0
391,52584,30,30,0,-0.0,30,0.0,0.0
392,56230,30,30,0,-0.0,30,0.0,0.0
393,49788,30,30,0,-0.0,30,0.0,0.0
394,68682,30,29,1,0.21084230031853213,9,0.014278656128368252,0.20783175561496972
395,8057,30,29,1,0.21084230031853213,9,0.015037418412779722,0.20767177642952947
396,27204,30,12,18,0.9709505944546686,3,0.01703861906356946,0.9544069371462092
397,3590,30,30,0,-0.0,30,0.0,0.0
398,70277,30,25,5,0.6500224216483541,5,0.016817779482093013,0.639090487902656
399,27480,30,30,0,-0.0,30,0.0,0.0
400,4059,30,28,2,0.35335933502142136,7,0.010106931024813129,0.3497879565953861
401,2726,30,30,0,-0.0,30,0.0,0.0
402,17577,30,30,0,-0.0,30,0.0,0.0
403,60654,30,27,3,0.4689955935892812,4,0.02523740790234702,0.45715936048946526
404,32774,30,20,10,0.9182958340544896,2,0.01757842657551067,0.9021536381609656
405,68186,30,29,1,0.21084230031853213,4,0.010481242887845145,0.20863241095786167
406,19622,30,30,0,-0.0,30,0.0,0.0
407,59144,30,26,4,0.5665095065529053,2,0.010533486139372284,0.5605421865178077
408,39851,30,30,0,-0.0,30,0.0,0.0
409,40961,30,30,0,-0.0,30,0.0,0.0
410,16365,30,30,0,-0.0,30,0.0,0.0
411,6254,30,30,0,-0.0,30,0.0,0.0
412,47922,30,30,0,-0.0,30,0.0,0.0
413,58531,30,30,0,-0.0,30,0.0,0.0
414,5459,30,0,30,-0.0,30,0.0,0.0
415,30353,30,30,0,-0.0,30,0.0,0.0
416,17840,30,30,0,-0.0,30,0.0,0.0
417,72122,30,30,0,-0.0,30,0.0,0.0
418,23988,30,27,3,0.4689955935892812,3,0.017110243354836716,0.46097096485062256
419,34293,30,17,13,0.9871377743721863,1,0.007131491664250612,0.9800980095627843
420,63415,30,27,3,0.4689955935892812,4,0.01726284250457836,0.4608993965218083
421,72688,30,30,0,-0.0,30,0.0,0.0
422,64536,30,15,15,1.0,1,0.011274878808569085,0.9887251211914309
423,36118,30,30,0,-0.0,30,0.0,0.0
424,71047,30,30,0,-0.0,30,0.0,0.0
425,57336,30,26,4,0.5665095065529053,30,0.010162161248542023,0.5607525455984829
426,37483,30,8,22,0.8366407419411672,8,0.016279763350326888,0.8230204286531231
427,3020,30,30,0,-0.0,30,0.0,0.0
428,21964,30,30,0,-0.0,30,0.0,0.0
429,9137,30,30,0,-0.0,30,0.0,0.0
430,347,30,30,0,-0.0,30,0.0,0.0
431,25559,30,27,3,0.4689955935892812,4,0.016123277828772323,0.46143384733337134
432,74042,30,0,30,-0.0,30,0.0,0.0
433,55324,30,30,0,-0.0,30,0.0,0.0
434,71581,30,30,0,-0.0,30,0.0,0.0
435,74269,30,28,2,0.35335933502142136,5,0.0106605927414655,0.349592315059363
436,60599,30,30,0,-0.0,30,0.0,0.0
437,21262,30,30,0,-0.0,30,0.0,0.0
438,11361,30,30,0,-0.0,30,0.0,0.0
439,72635,30,30,0,-0.0,30,0.0,0.0
440,7912,30,30,0,-0.0,30,0.0,0.0
441,71548,30,27,3,0.4689955935892812,9,0.04202007592631209,0.4492883631375539
442,30753,30,30,0,-0.0,30,0.0,0.0
443,48257,30,30,0,-0.0,30,0.0,0.0
444,70939,30,2,28,0.35335933502142136,5,0.007448085323283598,0.3507274845444031
445,40807,30,30,0,-0.0,30,0.0,0.0
446,47932,30,28,2,0.35335933502142136,6,0.027293483891800398,0.343714927702997
447,32470,30,30,0,-0.0,30,0.0,0.0
448,59705,30,30,0,-0.0,30,0.0,0.0
