perm_android_permission_MOUNT_UNMOUNT_FILESYSTEMS,n_permissions,n_api_calls,perm_android_permission_WRITE_SETTINGS,perm_android_permission_SYSTEM_ALERT_WINDOW,perm_android_permission_READ_LOGS,perm_com_android_launcher_permission_INSTALL_SHORTCUT,suspicious_setWifiEnabled,perm_android_permission_GET_TASKS,perm_android_permission_CHANGE_WIFI_STATE,perm_com_google_android_c2dm_permission_RECEIVE,suspicious_getSubscriberId,intent_android_net_conn_CONNECTIVITY_CHANGE,intent_com_google_android_c2dm_intent_RECEIVE,intent_com_android_vending_INSTALL_REFERRER,perm_android_permission_READ_PHONE_STATE,intent_com_google_firebase_INSTANCE_ID_EVENT,perm_com_android_launcher_permission_UNINSTALL_SHORTCUT,intent_android_intent_action_USER_PRESENT,perm_android_permission_CHANGE_NETWORK_STATE,intent_com_google_firebase_MESSAGING_EVENT,perm_com_google_android_finsky_permission_BIND_GET_INSTALL_REFERRER_SERVICE,suspicious_getWifiState,n_urls,n_activities,perm_android_permission_DISABLE_KEYGUARD,intent_com_igexin_sdk_action_refreshls,perm_com_android_launcher_permission_READ_SETTINGS,perm_android_permission_RESTART_PACKAGES,perm_android_permission_SEND_SMS,label
0,17,40,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,76,30,0,0,0,0,0,0
0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,0,1
0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0
0,2,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,18,0,0,0,0,0,0
0,24,25,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,22,2,0,0,0,0,1,0
0,8,47,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,105,42,0,0,0,0,0,0
0,15,34,0,1,0,1,0,0,1,1,1,0,1,1,1,1,0,0,0,1,0,0,55,18,1,0,0,0,0,0
0,5,18,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,12,3,0,0,0,0,0,0
0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,50,0,0,0,0,0,0
1,28,47,1,1,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,16,26,0,0,0,0,0,0
0,16,20,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,19,28,0,0,0,0,1,0
0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,0,0,0,0,0,0
0,11,20,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,29,4,0,0,0,0,0,0
0,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,0,0,0,0,0,0
0,5,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,8,0,0,0,0,0,0
0,7,14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,48,46,0,0,0,0,0,0
0,4,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,5,0,0,0,0,0,0
0,8,23,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,32,5,0,0,0,0,0,0
0,28,21,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,20,18,0,0,0,0,0,1
0,10,20,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,21,11,0,0,0,0,0,0
0,17,18,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,10,8,0,0,0,0,0,0
0,12,15,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0
1,10,30,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,10,0,0,0,0,0,0
0,9,25,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,84,31,0,0,0,0,0,0
0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,6,35,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0,0,0
0,33,30,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,97,31,0,0,1,0,0,0
0,11,19,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,10,9,0,0,0,0,0,0
0,16,17,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,38,67,0,0,0,0,0,0
0,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,4,0,0,0,0,0,0
1,17,15,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,19,6,0,0,1,0,0,0
0,4,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,247,0,0,0,0,0,0
0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,3,0,0,0,0,0,0
0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,7,0,0,0,0,0,0
0,7,6,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,24,7,0,0,0,0,0,0
0,11,20,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,51,112,0,0,0,0,0,0
0,11,31,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,40,4,0,0,0,0,0,0
0,4,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,11,0,0,0,0,0,0
0,7,20,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,63,13,0,0,0,0,0,0
0,7,20,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,24,9,0,0,0,0,0,0
0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,0,0,0,0,0
0,2,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,2,0,0,0,0,0,0
0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,7,0,0,0,0,0,0
0,17,20,1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,89,28,0,0,0,0,0,0
0,10,30,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,36,13,1,0,0,1,0,0
0,4,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,4,0,0,0,0,0,1
0,8,10,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,33,31,0,0,0,0,0,0
1,14,13,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0
0,9,30,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,55,15,0,0,0,0,0,0
0,11,7,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,56,5,0,0,0,0,0,0
0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1,0,0,0,0,0,0
0,7,33,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,7,0,0,0,0,0,0
0,4,21,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23,5,0,0,0,0,0,1
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,12,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,23,0,0,0,0,0,0
1,50,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,82,1,1,1,1,0,0
0,5,23,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,3,0,0,0,0,0,0
0,12,20,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,45,91,0,0,0,0,0,0
0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,7,0,0,0,0,0,0
0,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,11,0,0,0,0,0,0
0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,5,0,0,0,0,0,0
0,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,1
1,24,5,1,1,1,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,3,146,0,0,0,0,0,0
0,21,36,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,42,17,0,0,0,0,0,0
0,2,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2,0,0,0,0,0,0
0,6,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,0,0,0,0,0,0
0,15,30,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,158,74,0,0,0,0,0,0
0,21,26,0,1,0,0,0,1,0,1,0,0,1,1,1,1,0,0,0,1,0,0,116,47,0,0,0,0,1,0
0,14,22,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,10,3,0,0,0,0,0,0
0,11,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,7,0,0,0,0,0,0
0,12,24,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,156,73,0,0,0,0,0,0
0,5,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,0,0,0,0,0,0
0,11,25,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,132,54,0,0,0,0,0,0
1,24,67,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,0,1,263,49,0,0,0,0,0,0
0,14,25,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,0,88,82,0,0,0,0,0,0
0,18,16,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,239,72,0,0,0,0,0,0
0,9,25,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,43,12,0,0,0,0,0,0
1,17,16,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,5,3,0,0,0,0,1,0
0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0
1,25,61,1,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,118,117,0,0,0,0,0,0
0,11,25,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,19,5,0,0,0,0,0,0
0,8,17,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,2,0,0,0,0,0,0
0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
0,11,30,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,19,23,0,0,0,0,0,0
1,81,56,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,134,216,1,0,1,1,0,0
0,20,12,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,61,34,0,0,0,0,0,0
0,13,24,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,32,5,0,0,0,0,0,0
0,5,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,30,16,0,0,0,0,0,0
0,12,35,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,43,57,0,0,0,0,0,0
1,149,79,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,221,589,1,0,1,1,1,1
0,9,25,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,44,14,0,0,0,0,0,0
0,13,23,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,36,12,0,0,0,0,0,0
0,7,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,12,0,0,0,0,0,0
0,2,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,12,29,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,123,27,0,0,0,0,0,0
0,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,32,6,0,0,0,0,0,0
1,29,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,42,1,0,0,0,0,0
0,12,20,1,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,74,6,0,0,0,0,0,0
0,9,22,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,53,17,0,0,0,0,0,0
0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,5,0,0,0,0,0,0
0,8,14,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,46,62,0,0,0,0,0,0
0,6,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,28,2,0,0,0,1,0,0
0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0
0,10,17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,0,0,0,0,0
0,29,15,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,34,8,0,0,0,0,0,0
0,9,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,29,8,0,0,0,0,0,0
0,4,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,11,0,0,0,0,0,0
0,5,21,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,23,2,0,0,0,0,0,1
0,5,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,6,0,0,0,0,0,0
0,7,18,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,36,14,0,0,0,0,0,0
0,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0
0,7,6,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,57,25,0,0,0,0,0,1
0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0
1,9,27,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,0,0,0,0
0,8,16,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,32,7,0,0,0,0,0,0
0,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,0,0,0,0,0,0
0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,5,0,0,0,0,0,0
0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,8,0,0,0,0,0,0
1,42,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,7,1,0,0,0,1,0
0,9,12,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,44,16,0,0,0,0,0,0
1,26,36,1,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,78,7,1,0,1,0,0,0
0,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,32,0,0,0,0,0,1
0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,8,0,0,0,0,0,0
0,8,25,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,41,16,0,0,0,0,0,0
0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,6,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,0,0,0,0,0,0
1,47,48,1,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,0,0,1,193,102,0,1,1,0,1,0
0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0
0,6,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,48,35,0,0,0,0,0,0
0,21,33,0,1,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,1,1,0,45,50,0,0,0,0,0,0
0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,13,0,0,0,0,0,0
0,10,42,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,41,26,0,0,0,0,0,0
0,5,13,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,0,0,0,0,0
0,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,9,0,0,0,0,0,0
0,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,1,0,0,0,0,0
0,11,25,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,80,19,0,0,0,0,0,0
0,12,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,32,0,0,0,0,0,0
0,6,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,15,0,0,0,0,0,0
0,6,3,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,12,3,0,0,0,0,0,0
0,13,16,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,20,19,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0
0,5,18,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,22,4,0,0,0,0,0,1
0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0
0,7,12,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,25,15,0,0,0,0,0,0
0,14,28,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,121,108,0,0,0,0,1,1
0,10,21,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,29,11,0,0,0,0,0,0
0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0
1,23,38,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,32,1,0,0,0,0,0,0
0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0,0,0
0,8,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0
0,5,21,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,70,9,0,0,0,0,0,0
0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,0,0,0,0,0,0
0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0
0,16,34,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,51,17,0,0,0,0,0,0
0,8,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,0
0,16,18,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0
0,28,18,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,76,16,0,0,0,0,0,0
0,8,22,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,5,0,0,0,0,0,0
0,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,0,0,0,0
0,4,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,27,0,0,0,0,0,0
0,19,17,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,32,27,0,0,0,0,0,1
0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
0,5,17,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,23,5,0,0,0,0,0,0
0,8,22,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,30,9,0,0,0,0,0,0
1,10,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,33,6,0,0,0,0,0,0
0,25,21,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,12,7,0,0,0,0,0,0
0,11,6,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,31,9,0,0,0,0,0,0
0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0
0,9,23,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,58,15,0,0,0,0,0,0
0,10,9,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,45,15,0,0,0,0,0,0
0,21,26,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,13,49,0,0,0,0,0,0
0,20,24,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,40,12,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0
0,7,13,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0
0,7,24,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,95,19,0,0,0,0,0,0
0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
0,5,12,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,18,5,0,0,0,0,0,1
0,13,23,0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,40,43,0,0,0,0,0,0
0,13,16,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,10,37,0,0,0,0,0,1
0,6,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,32,3,0,0,0,0,0,0
0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0,0,0,0
1,36,0,1,1,1,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,127,1,0,1,0,1,0
0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,0,0,0,0,0,0
0,10,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,20,0,0,0,0,0,0
0,5,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,14,0,0,0,0,0,0
1,26,36,0,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,0,0,21,4,0,0,0,0,1,0
0,7,38,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,101,18,1,0,0,0,0,0
0,11,13,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,16,23,0,0,0,0,0,0
0,12,50,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,40,9,0,0,0,0,0,0
0,12,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,26,0,0,0,0,0,0
0,41,41,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,59,14,0,0,0,0,1,0
0,7,19,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,1,0,27,17,0,0,0,0,0,0
0,2,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,0,0,0,0,0,0
0,8,10,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,32,11,0,0,0,0,0,0
1,17,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,5,0,0,0,0,1,0
0,3,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,10,0,0,0,0,0,0
0,5,16,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,15,9,0,0,0,0,0,0
0,17,35,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,60,7,0,0,0,0,0,0
0,9,26,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,98,37,0,0,0,0,0,0
0,24,17,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,23,48,0,0,0,0,0,0
0,9,25,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,39,11,0,0,0,0,0,0
0,11,20,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,23,5,0,0,0,0,0,0
0,7,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,12,0,0,0,0,0,0
0,24,24,0,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,1,0,0,0,27,7,0,0,0,0,0,0
0,4,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,5,0,0,0,0,0,0
0,5,30,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,13,4,0,0,0,0,0,0
0,15,20,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,10,84,0,0,0,0,0,0
0,28,20,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,16,7,0,0,0,0,0,0
0,11,17,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,104,44,0,0,0,0,0,0
0,3,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,0,0,0
0,4,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5,0,0,0,0,1,0
0,8,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,6,0,0,0,0,0,1
