feature,method_count,aggregated_score,score_std,rank_mean,rank_std,top_methods,entropy_reduction_ratio,mutual_information,chi2_stat,f_stat,pearson_r
n_permissions,5,0.838950125043751,0.16970074202530672,3.4,2.576819745345025,"entropy_reduction_ratio, mutual_information, pearson_r",1.0,1.0,0.6310593987108273,0.6362826025951408,0.9274086239127863
perm_android.permission.GET_TASKS,5,0.591311784070909,0.257070931573813,5.6,3.3823069050575527,"pearson_r, f_stat, entropy_reduction_ratio",0.5247967400868468,0.49257837264896287,0.20822150843627343,0.767606381574979,0.963355917607483
perm_android.permission.READ_PHONE_STATE,5,0.5674289498279705,0.3338644264939579,6.8,5.075431016179809,"pearson_r, f_stat, entropy_reduction_ratio",0.41801637981862333,0.3537938767427872,0.1454794686224775,0.9198550239559645,1.0
perm_android.permission.SYSTEM_ALERT_WINDOW,5,0.48820082866514414,0.23691362623787215,8.6,3.006659275674582,"pearson_r, f_stat, mutual_information",0.37193906488273704,0.4844157253894402,0.16821734223799698,0.52395203825598,0.8924799725595662
n_activities,5,0.4288385232205938,0.19420977383049032,10.2,2.9257477676655586,"pearson_r, entropy_reduction_ratio, mutual_information",0.36784173535331816,0.328836525861615,0.30990288201744626,0.3222911878261333,0.8153202850444564
perm_com.android.launcher.permission.INSTALL_SHORTCUT,5,0.4277409563608371,0.23292369583249906,10.8,2.7856776554368237,"pearson_r, f_stat, entropy_reduction_ratio",0.34964767959797954,0.34806572087115967,0.15636557721651187,0.4265657106428895,0.8580600934756453
n_services,5,0.3784971625526218,0.20612676487735407,12.0,4.857983120596447,"pearson_r, chi2_stat, entropy_reduction_ratio",0.29891214806898914,0.22734064488295358,0.3204074956705675,0.26006964492333023,0.7857558792172686
intent_android.intent.action.BOOT_COMPLETED,5,0.3167065017879721,0.23546665014446652,15.8,4.915282290977803,"pearson_r, mutual_information, f_stat",0.1731292384824279,0.34901099026178645,0.09502182653103704,0.20842143818023992,0.7579490154843692
intent_android.intent.action.USER_PRESENT,5,0.2788267290151216,0.23388887761217825,19.8,4.166533331199932,"pearson_r, mutual_information, f_stat",0.17107726215110114,0.22166794347020338,0.08695840773775403,0.17598135277408197,0.7384486789424676
n_used_permissions,4,0.7166448486897442,0.37185537317341044,201.4,399.30068870464027,"chi2_stat, f_stat, mutual_information",0.7369230641555659,0.8463011792931552,1.0,1.0,0.0
n_api_calls,4,0.6581404302209778,0.3063803979687245,202.6,395.7178793029195,"chi2_stat, entropy_reduction_ratio, mutual_information",0.8267728751624206,0.8241667175425988,0.9917408404355936,0.5224658126627887,0.1255559053014876
n_urls,4,0.5789341055877488,0.28894255677785013,202.8,397.1011961704473,"chi2_stat, f_stat, entropy_reduction_ratio",0.5935914953258917,0.5682577844072159,0.9563305674672695,0.706017021673841,0.07047365906452638
