cluster_id,anchor_index,rank,feature
8,12382,11,n_permissions
8,12382,12,n_providers
8,12382,13,suspicious_getDeviceId
8,12382,14,n_services
8,12382,15,suspicious_Ljava/lang/System;->load
8,12382,16,suspicious_Ljava/lang/System;->loadLibrary
8,12382,17,perm_android.permission.WRITE_EXTERNAL_STORAGE
8,12382,18,perm_com.android.vending.BILLING
8,12382,19,perm_android.permission.ACCESS_WIFI_STATE
8,12382,20,suspicious_Ldalvik/system/DexClassLoader;
8,12382,21,perm_android.permission.READ_EXTERNAL_STORAGE
8,12382,22,suspicious_Cipher
8,12382,23,suspicious_Ldalvik/system/PathClassLoader;
8,12382,24,perm_android.permission.VIBRATE
8,12382,25,perm_android.permission.SET_WALLPAPER
8,12382,26,intent_android.intent.action.VIEW
8,12382,27,perm_android.permission.ACCESS_FINE_LOCATION
8,12382,28,perm_android.permission.CAMERA
8,12382,29,perm_android.permission.ACCESS_NETWORK_STATE
8,12382,30,perm_android.permission.SET_WALLPAPER_HINTS
9,53749,1,suspicious_getSubscriberId
9,53749,2,n_permissions
9,53749,3,n_activities
9,53749,4,intent_com.google.android.c2dm.intent.RECEIVE
9,53749,5,n_api_calls
9,53749,6,n_urls
9,53749,7,perm_com.google.android.c2dm.permission.RECEIVE
9,53749,8,perm_android.permission.CHANGE_NETWORK_STATE
9,53749,9,n_services
9,53749,10,n_receivers
9,53749,11,suspicious_Ldalvik/system/PathClassLoader;
9,53749,12,perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS
9,53749,13,intent_com.adroid.SERVICE
9,53749,14,intent_com.igexin.sdk.action.refreshls
9,53749,15,perm_android.webkit.permission.PLUGIN
9,53749,16,suspicious_Base64
9,53749,17,perm_android.permission.READ_PHONE_STATE
9,53749,18,perm_android.permission.CHANGE_WIFI_STATE
9,53749,19,perm_android.permission.READ_LOGS
9,53749,20,n_providers
9,53749,21,perm_android.permission.GET_TASKS
9,53749,22,intent_android.intent.action.USER_PRESENT
9,53749,23,perm_com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE
9,53749,24,perm_android.permission.RECEIVE_USER_PRESENT
9,53749,25,intent_android.intent.action.PACKAGE_ADDED
9,53749,26,intent_com.android.vending.INSTALL_REFERRER
9,53749,27,perm_android.permission.SYSTEM_ALERT_WINDOW
9,53749,28,perm_com.android.launcher.permission.INSTALL_SHORTCUT
9,53749,29,perm_android.permission.RESTART_PACKAGES
9,53749,30,perm_android.permission.ACCESS_WIFI_STATE
10,13677,1,intent_
10,13677,2,intent_ACTION.TAPCORE.MESSAGE
10,13677,3,intent_ACTION.TAPCORE.SYNC
10,13677,4,intent_LOCATION_SERVICE
10,13677,5,intent_action.com.excelliance.install.plugin
10,13677,6,intent_action.qihoo360.daemon.pcdaemon.DaemonStatus
10,13677,7,intent_action_send_cancel
10,13677,8,intent_action_send_pop
10,13677,9,intent_android.Intent.ACTION_NEW_OUTGOING_CALL
10,13677,10,intent_android.accessibilityservice.AccessibilityService
10,13677,11,intent_android.accounts.AccountAuthenticator
10,13677,12,intent_android.app.action.DEVICE_ADMIN_ENABLED
10,13677,13,intent_android.appwidget.action.APPWIDGET_CONFIGURE
10,13677,14,intent_android.appwidget.action.APPWIDGET_UPDATE
10,13677,15,intent_android.bluetooth.adapter.action.STATE_CHANGED
10,13677,16,intent_android.content.SyncAdapter
10,13677,17,intent_android.easou.eyou.SEND_SMS_RESULT
10,13677,18,intent_android.fbreader.action.CLOSE
10,13677,19,intent_android.fbreader.action.PLUGIN
10,13677,20,intent_android.fbreader.action.PLUGIN_CRASH
10,13677,21,intent_android.hardware.usb.action.USB_STATE
10,13677,22,intent_android.intent.action
10,13677,23,intent_android.intent.action.ACTION_BOOT_COMPLETED
10,13677,24,intent_android.intent.action.ACTION_MEDIA_EJECT
10,13677,25,intent_android.intent.action.ACTION_PACKAGE_ADDED
10,13677,26,intent_android.intent.action.ACTION_POWER_CONNECTED
10,13677,27,intent_android.intent.action.ACTION_POWER_DISCONNECTED
10,13677,28,intent_android.intent.action.ACTION_SHUTDOWN
10,13677,29,intent_android.intent.action.ACTION_VIEW_DOWNLOADS
10,13677,30,intent_android.intent.action.ANY_DATA_STATE
11,37311,1,suspicious_Ldalvik/system/DexClassLoader;
12,32435,1,perm_com.google.android.c2dm.permission.RECEIVE
12,32435,2,intent_android.intent.action.CREATE_SHORTCUT
12,32435,3,intent_com.google.android.c2dm.intent.RECEIVE
12,32435,4,n_urls
12,32435,5,n_api_calls
12,32435,6,intent_android.intent.action.PACKAGE_ADDED
12,32435,7,n_permissions
12,32435,8,n_receivers
12,32435,9,intent_android.intent.action.PACKAGE_INSTALL
12,32435,10,perm_android.permission.RESTART_PACKAGES
12,32435,11,n_providers
12,32435,12,n_activities
12,32435,13,intent_com.android.vending.INSTALL_REFERRER
12,32435,14,n_used_permissions
12,32435,15,perm_com.android.launcher.permission.INSTALL_SHORTCUT
12,32435,16,intent_android.net.conn.CONNECTIVITY_CHANGE
12,32435,17,suspicious_Ldalvik/system/PathClassLoader;
12,32435,18,n_services
12,32435,19,intent_com.google.firebase.MESSAGING_EVENT
12,32435,20,perm_android.permission.READ_PHONE_STATE
12,32435,21,perm_com.android.launcher.permission.UNINSTALL_SHORTCUT
12,32435,22,intent_com.google.firebase.INSTANCE_ID_EVENT
12,32435,23,intent_android.app.action.DEVICE_ADMIN_ENABLED
12,32435,24,intent_android.intent.action.MEDIA_EJECT
12,32435,25,intent_android.intent.action.MEDIA_UNMOUNTED
12,32435,26,intent_android.intent.action.SEND_MULTIPLE
12,32435,27,intent_com.chance.service
12,32435,28,intent_com.xiaomi.mipush.ERROR
12,32435,29,intent_com.xiaomi.mipush.MESSAGE_ARRIVED
12,32435,30,intent_com.xiaomi.mipush.RECEIVE_MESSAGE
13,61647,1,n_receivers
13,61647,2,n_urls
13,61647,3,intent_android.intent.action.ACTION_POWER_CONNECTED
13,61647,4,intent_android.intent.action.ACTION_POWER_DISCONNECTED
13,61647,5,n_api_calls
13,61647,6,n_activities
13,61647,7,intent_android.intent.action.BATTERY_CHANGED
13,61647,8,n_permissions
13,61647,9,perm_com.google.android.c2dm.permission.RECEIVE
13,61647,10,intent_com.google.android.c2dm.intent.RECEIVE
13,61647,11,n_services
13,61647,12,perm_com.android.launcher.permission.UNINSTALL_SHORTCUT
13,61647,13,n_providers
13,61647,14,intent_android.intent.action.PACKAGE_ADDED
13,61647,15,suspicious_getCellSignalStrength
13,61647,16,perm_android.permission.BATTERY_STATS
13,61647,17,intent_android.intent.action.BOOT_COMPLETED
13,61647,18,intent_android.intent.action.PACKAGE_INSTALL
13,61647,19,suspicious_getCellLocation
13,61647,20,n_used_permissions
13,61647,21,intent_android.appwidget.action.APPWIDGET_UPDATE
13,61647,22,intent_android.intent.action.DOWNLOAD_COMPLETE
13,61647,23,perm_android.permission.READ_LOGS
13,61647,24,perm_com.android.vending.BILLING
13,61647,25,intent_com.inmobi.share.id
13,61647,26,intent_com.google.firebase.INSTANCE_ID_EVENT
13,61647,27,perm_com.android.launcher.permission.INSTALL_SHORTCUT
13,61647,28,perm_android.permission.WRITE_SETTINGS
13,61647,29,suspicious_getSimCountryIso
13,61647,30,suspicious_Ldalvik/system/PathClassLoader;
14,27772,1,suspicious_getCellLocation
14,27772,2,suspicious_getSubscriberId
14,27772,3,suspicious_getCellSignalStrength
14,27772,4,suspicious_Ljava/lang/Runtime;->exec
14,27772,5,perm_android.permission.READ_PHONE_STATE
14,27772,6,suspicious_getSimCountryIso
14,27772,7,perm_android.permission.DISABLE_KEYGUARD
14,27772,8,n_urls
14,27772,9,n_api_calls
14,27772,10,n_activities
14,27772,11,suspicious_sendTextMessage
14,27772,12,n_used_permissions
14,27772,13,n_permissions
14,27772,14,perm_android.permission.ACCESS_WIFI_STATE
14,27772,15,n_providers
14,27772,16,suspicious_getExternalStorageDirectory
14,27772,17,suspicious_getPackageInfo
14,27772,18,n_services
14,27772,19,perm_android.permission.ACCESS_COARSE_LOCATION
14,27772,20,n_receivers
14,27772,21,suspicious_Ldalvik/system/PathClassLoader;
14,27772,22,perm_android.permission.ACCESS_NETWORK_STATE
14,27772,23,perm_android.permission.CAMERA
14,27772,24,suspicious_Cipher
14,27772,25,perm_android.permission.READ_EXTERNAL_STORAGE
14,27772,26,intent_android.intent.action.VIEW
14,27772,27,perm_android.permission.VIBRATE
14,27772,28,perm_android.permission.ACCESS_FINE_LOCATION
14,27772,29,suspicious_Base64
14,27772,30,suspicious_setWifiEnabled
15,52238,1,perm_android.permission.GET_TASKS
15,52238,2,perm_android.permission.SYSTEM_ALERT_WINDOW
15,52238,3,perm_android.permission.READ_PHONE_STATE
15,52238,4,suspicious_getSubscriberId
15,52238,5,suspicious_Ldalvik/system/PathClassLoader;
15,52238,6,n_used_permissions
15,52238,7,n_api_calls
15,52238,8,n_permissions
15,52238,9,intent_android.intent.action.PACKAGE_ADDED
15,52238,10,n_services
15,52238,11,n_activities
15,52238,12,intent_android.intent.action.DOWNLOAD_COMPLETE
15,52238,13,intent_android.intent.action.DOWNLOAD_NOTIFICATION_CLICKED
15,52238,14,perm_android.permission.ACCESS_WIFI_STATE
15,52238,15,suspicious_Cipher
15,52238,16,suspicious_Ldalvik/system/DexClassLoader;
15,52238,17,n_urls
15,52238,18,perm_android.permission.READ_EXTERNAL_STORAGE
15,52238,19,n_receivers
15,52238,20,perm_android.permission.WRITE_EXTERNAL_STORAGE
15,52238,21,suspicious_system/bin/su
15,52238,22,perm_android.permission.ACCESS_FINE_LOCATION
15,52238,23,n_providers
15,52238,24,intent_com.google.vr.vrcore.ACTION_NONE
15,52238,25,perm_android.permission.ACCESS_COARSE_UPDATES
15,52238,26,perm_android.permission.SET_WALLPAPER
15,52238,27,perm_android.permission.VIBRATE
15,52238,28,perm_android.permission.RECORD_AUDIO
15,52238,29,suspicious_Ljava/lang/Runtime;->exec
15,52238,30,perm_android.permission.CAMERA
16,62411,1,n_urls
16,62411,2,n_activities
16,62411,3,n_permissions
16,62411,4,n_api_calls
16,62411,5,n_services
16,62411,6,n_receivers
16,62411,7,perm_android.permission.SYSTEM_ALERT_WINDOW
16,62411,8,perm_android.permission.READ_PHONE_STATE
16,62411,9,perm_com.android.launcher.permission.INSTALL_SHORTCUT
16,62411,10,perm_android.permission.DISABLE_KEYGUARD
16,62411,11,intent_com.google.firebase.INSTANCE_ID_EVENT
16,62411,12,n_used_permissions
16,62411,13,perm_android.permission.CHANGE_WIFI_STATE
16,62411,14,intent_com.google.firebase.MESSAGING_EVENT
16,62411,15,suspicious_getCellLocation
16,62411,16,perm_android.permission.CHANGE_CONFIGURATION
16,62411,17,perm_com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE
16,62411,18,perm_android.webkit.permission.PLUGIN
16,62411,19,perm_com.android.alarm.permission.SET_ALARM
16,62411,20,intent_com.igexin.sdk.action.refreshls
16,62411,21,perm_android.permission.ACCESS_WIFI_STATE
16,62411,22,intent_android.intent.action.MEDIA_MOUNTED
16,62411,23,n_providers
16,62411,24,suspicious_Ljava/lang/Runtime;->exec
16,62411,25,suspicious_Ljava/lang/System;->loadLibrary
16,62411,26,suspicious_Ljava/lang/System;->load
16,62411,27,suspicious_system/bin/su
16,62411,28,suspicious_setWifiEnabled
16,62411,29,perm_android.permission.BLUETOOTH_ADMIN
16,62411,30,intent_com.tencent.mm.plugin.openapi.Intent.ACTION_REFRESH_WXAPP
17,15091,1,intent_android.intent.action.MAIN
17,15091,2,n_activities
17,15091,3,n_permissions
17,15091,4,suspicious_getCellLocation
17,15091,5,suspicious_getSubscriberId
17,15091,6,perm_android.permission.ACCESS_NETWORK_STATE
17,15091,7,suspicious_Ljava/lang/Runtime;->exec
18,66534,1,suspicious_getSubscriberId
18,66534,2,perm_android.permission.READ_PHONE_STATE
18,66534,3,n_used_permissions
18,66534,4,suspicious_getPackageInfo
18,66534,5,n_urls
18,66534,6,n_activities
18,66534,7,perm_android.permission.GET_TASKS
18,66534,8,n_providers
18,66534,9,perm_
18,66534,10,n_api_calls
18,66534,11,perm_android.permission.BLUETOOTH
18,66534,12,suspicious_Base64
18,66534,13,perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS
18,66534,14,intent_android.intent.action.PACKAGE_ADDED
18,66534,15,perm_android.permission.WRITE_EXTERNAL_STORAGE
18,66534,16,perm_android.permission.SYSTEM_ALERT_WINDOW
18,66534,17,perm_com.android.launcher.permission.INSTALL_SHORTCUT
18,66534,18,n_permissions
18,66534,19,suspicious_Ljava/lang/System;->load
18,66534,20,intent_android.intent.action.USER_PRESENT
18,66534,21,perm_android.permission.BLUETOOTH_ADMIN
18,66534,22,suspicious_Ldalvik/system/PathClassLoader;
18,66534,23,suspicious_Ljava/lang/System;->loadLibrary
18,66534,24,suspicious_sendTextMessage
18,66534,25,intent_android.net.conn.CONNECTIVITY_CHANGE
18,66534,26,suspicious_getDeviceId
18,66534,27,perm_android.permission.ACCESS_COARSE_LOCATION
18,66534,28,perm_android.permission.SEND_SMS
18,66534,29,intent_android.intent.action.CHINAMOBILE_OMS_GAME
18,66534,30,perm_android.permission.ACCESS_FINE_LOCATION
19,72528,1,perm_android.permission.GET_TASKS
19,72528,2,suspicious_getSubscriberId
19,72528,3,perm_com.android.browser.permission.WRITE_HISTORY_BOOKMARKS
19,72528,4,suspicious_getCellLocation
19,72528,5,intent_android.intent.action.PACKAGE_ADDED
19,72528,6,n_permissions
19,72528,7,suspicious_Ldalvik/system/PathClassLoader;
19,72528,8,n_api_calls
19,72528,9,perm_com.android.launcher.permission.INSTALL_SHORTCUT
19,72528,10,suspicious_Base64
19,72528,11,perm_android.permission.READ_PHONE_STATE
19,72528,12,perm_android.permission.SYSTEM_ALERT_WINDOW
19,72528,13,intent_android.net.conn.CONNECTIVITY_CHANGE
19,72528,14,n_urls
19,72528,15,perm_com.google.android.c2dm.permission.RECEIVE
19,72528,16,suspicious_Cipher
19,72528,17,n_activities
19,72528,18,intent_com.google.android.c2dm.intent.RECEIVE
19,72528,19,n_receivers
19,72528,20,suspicious_Ljava/lang/Runtime;->exec
19,72528,21,intent_com.android.vending.INSTALL_REFERRER
19,72528,22,n_services
19,72528,23,perm_android.permission.ACCESS_WIFI_STATE
19,72528,24,intent_android.intent.action.SCREEN_OFF
19,72528,25,perm_com.android.launcher.permission.UNINSTALL_SHORTCUT
19,72528,26,intent_com.google.firebase.INSTANCE_ID_EVENT
19,72528,27,suspicious_Ljava/lang/System;->loadLibrary
19,72528,28,suspicious_Ljava/lang/System;->load
19,72528,29,n_providers
19,72528,30,intent_android.intent.action.SCREEN_ON
20,17027,1,n_api_calls
21,69153,1,intent_android.app.action.DEVICE_ADMIN_ENABLED
21,69153,2,intent_android.intent.action.ACTION_SHUTDOWN
21,69153,3,intent_android.intent.action.USER_PRESENT
21,69153,4,n_receivers
22,66937,1,n_api_calls
23,9598,1,perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS
23,9598,2,intent_com.google.android.c2dm.intent.RECEIVE
23,9598,3,perm_com.google.android.c2dm.permission.RECEIVE
23,9598,4,intent_android.net.conn.CONNECTIVITY_CHANGE
23,9598,5,perm_com.anddoes.launcher.permission.UPDATE_COUNT
23,9598,6,perm_com.htc.launcher.permission.UPDATE_SHORTCUT
23,9598,7,perm_com.sec.android.provider.badge.permission.READ
23,9598,8,perm_com.sec.android.provider.badge.permission.WRITE
23,9598,9,perm_com.sonyericsson.home.permission.BROADCAST_BADGE
23,9598,10,perm_com.majeur.launcher.permission.UPDATE_BADGE
23,9598,11,perm_com.android.launcher.permission.INSTALL_SHORTCUT
23,9598,12,suspicious_Ldalvik/system/DexClassLoader;
23,9598,13,perm_com.sonymobile.home.permission.PROVIDER_INSERT_BADGE
23,9598,14,perm_com.huawei.android.launcher.permission.CHANGE_BADGE
23,9598,15,intent_android.intent.action.PHONE_STATE
23,9598,16,perm_android.permission.READ_SMS
23,9598,17,perm_android.permission.RECEIVE_SMS
23,9598,18,perm_android.permission.WRITE_SMS
24,12048,1,n_api_calls
24,12048,2,n_permissions
24,12048,3,n_used_permissions
24,12048,4,perm_android.permission.GET_TASKS
24,12048,5,perm_android.permission.READ_PHONE_STATE
24,12048,6,n_services
24,12048,7,n_urls
24,12048,8,perm_com.android.launcher.permission.INSTALL_SHORTCUT
24,12048,9,perm_android.permission.SYSTEM_ALERT_WINDOW
24,12048,10,suspicious_getExternalStorageDirectory
24,12048,11,suspicious_getPackageInfo
24,12048,12,n_receivers
24,12048,13,intent_android.intent.action.PACKAGE_ADDED
24,12048,14,suspicious_getSystemService
24,12048,15,intent_android.intent.action.USER_PRESENT
24,12048,16,perm_android.permission.ACCESS_NETWORK_STATE
24,12048,17,perm_android.permission.WRITE_EXTERNAL_STORAGE
24,12048,18,perm_com.android.launcher.permission.UNINSTALL_SHORTCUT
24,12048,19,n_activities
24,12048,20,perm_android.permission.ACCESS_WIFI_STATE
24,12048,21,intent_android.intent.action.BOOT_COMPLETED
24,12048,22,suspicious_Ljava/lang/Runtime;->exec
24,12048,23,suspicious_Cipher
24,12048,24,perm_android.permission.GET_ACCOUNTS
24,12048,25,suspicious_getDeviceId
24,12048,26,perm_android.permission.RECEIVE_BOOT_COMPLETED
24,12048,27,perm_com.android.vending.BILLING
24,12048,28,intent_android.accessibilityservice.AccessibilityService
24,12048,29,intent_android.net.conn.CONNECTIVITY_CHANGE
24,12048,30,suspicious_Base64
25,62913,1,perm_android.permission.CHANGE_NETWORK_STATE
25,62913,2,perm_android.permission.RECEIVE_SMS
25,62913,3,suspicious_getSubscriberId
25,62913,4,perm_android.permission.SEND_SMS
25,62913,5,perm_com.google.android.c2dm.permission.RECEIVE
25,62913,6,perm_com.sonyericsson.home.permission.BROADCAST_BADGE
25,62913,7,intent_com.google.android.c2dm.intent.RECEIVE
25,62913,8,perm_com.anddoes.launcher.permission.UPDATE_COUNT
25,62913,9,perm_com.htc.launcher.permission.UPDATE_SHORTCUT
25,62913,10,perm_com.majeur.launcher.permission.UPDATE_BADGE
25,62913,11,perm_com.sec.android.provider.badge.permission.READ
25,62913,12,perm_com.sec.android.provider.badge.permission.WRITE
25,62913,13,perm_com.huawei.android.launcher.permission.CHANGE_BADGE
25,62913,14,perm_com.sonymobile.home.permission.PROVIDER_INSERT_BADGE
25,62913,15,perm_android.permission.READ_SMS
25,62913,16,perm_android.permission.WRITE_SMS
25,62913,17,perm_com.android.launcher.permission.READ_SETTINGS
25,62913,18,perm_com.android.launcher.permission.UNINSTALL_SHORTCUT
25,62913,19,perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS
25,62913,20,intent_android.intent.action.USER_PRESENT
25,62913,21,perm_android.permission.DISABLE_KEYGUARD
25,62913,22,suspicious_Landroid/telephony/SmsMessage;->getMessageBody
25,62913,23,suspicious_sendTextMessage
25,62913,24,perm_me.everything.badger.permission.BADGE_COUNT_READ
25,62913,25,perm_me.everything.badger.permission.BADGE_COUNT_WRITE
25,62913,26,n_urls
25,62913,27,perm_android.permission.WRITE_SETTINGS
25,62913,28,n_activities
25,62913,29,n_services
25,62913,30,intent_android.intent.action.PACKAGE_REMOVED
26,59652,1,perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS
26,59652,2,suspicious_Cipher
26,59652,3,perm_android.permission.SYSTEM_ALERT_WINDOW
27,14205,1,suspicious_getExternalStorageDirectory
28,56955,1,perm_android.permission.RECEIVE_BOOT_COMPLETED
28,56955,2,intent_android.intent.action.BOOT_COMPLETED
28,56955,3,n_permissions
