feature,method_count,aggregated_score,score_std,rank_mean,rank_std,top_methods,entropy_reduction_ratio,mutual_information,chi2_stat,f_stat,pearson_r
perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS,5,0.9788956287986709,0.02629719112977021,1.6,0.8,"chi2_stat, f_stat, pearson_r",0.9548958558532369,0.9395822881401175,1.0,1.0,1.0
suspicious_getSubscriberId,5,0.8844072679958355,0.06259613011768721,2.8,0.9797958971132712,"pearson_r, entropy_reduction_ratio, f_stat",0.9513279002209353,0.8205278081192523,0.8309333604297324,0.8508816917490272,0.9683655794602306
perm_android.permission.GET_TASKS,5,0.8139575645792043,0.080889093377966,4.0,1.2649110640673518,"pearson_r, entropy_reduction_ratio, mutual_information",0.8739870835146655,0.7771327726193662,0.7363744916196733,0.7405038460556082,0.9417896290867083
perm_android.permission.CHANGE_NETWORK_STATE,5,0.6990635137803265,0.12659015829356582,5.4,1.4966629547095764,"pearson_r, mutual_information, chi2_stat",0.6106515774995225,0.8056396255062499,0.6329859566461685,0.5565327979131741,0.8895076113365173
perm_android.permission.SYSTEM_ALERT_WINDOW,5,0.639460763906248,0.15217067856981378,7.8,0.9797958971132712,"pearson_r, mutual_information, entropy_reduction_ratio",0.6445945949299409,0.7483791098064131,0.47906587723671823,0.46630373093824845,0.8589605066199193
perm_com.android.launcher.permission.INSTALL_SHORTCUT,5,0.6348624529042339,0.12692361791877174,7.2,2.039607805437114,"pearson_r, mutual_information, chi2_stat",0.5652510742166431,0.6437504743634748,0.5857527619229573,0.5065034031156349,0.8730545509024592
perm_com.android.browser.permission.READ_HISTORY_BOOKMARKS,5,0.598061457670725,0.14007903438515715,10.0,4.1952353926806065,"pearson_r, mutual_information, chi2_stat",0.48524519464834265,0.5921898837128571,0.5777984507125035,0.4735208534698064,0.8615529058101159
perm_android.permission.WRITE_SETTINGS,5,0.5772493886354345,0.14189707741257243,11.6,3.0066592756745814,"pearson_r, mutual_information, entropy_reduction_ratio",0.540404978996463,0.559399765652989,0.4994821717483974,0.4383251304403858,0.8486348963389374
perm_android.permission.CHANGE_WIFI_STATE,5,0.5758476397013726,0.14231122900634102,11.0,4.242640687119285,"pearson_r, entropy_reduction_ratio, mutual_information",0.5543596595531364,0.5227364798837983,0.5040846853384998,0.4463971888558662,0.8516601848755627
intent_com.google.android.c2dm.intent.RECEIVE,4,0.5688066181806806,0.3920144682199569,206.4,396.385468956671,"entropy_reduction_ratio, mutual_information, f_stat",1.0,0.9296465730563077,0.21705514272374907,0.6889525898630389,0.008378785260307605
intent_android.net.conn.CONNECTIVITY_CHANGE,4,0.5160844696797684,0.1576688241687123,15.0,6.06630035524124,"pearson_r, mutual_information, entropy_reduction_ratio",0.4624968708826481,0.4642497442138799,0.4494608479049264,0.37906012674047634,0.8251547586569111
perm_android.permission.SEND_SMS,4,0.471815755221953,0.17336544718985478,20.8,13.717142559585799,"pearson_r, chi2_stat, entropy_reduction_ratio",0.38597732477577656,0.3680128500916355,0.44028812601685047,0.35144270336981,0.8133577718556927
perm_android.permission.READ_PHONE_STATE,4,0.46967464160515815,0.1923558325474505,17.6,6.183849933496123,"pearson_r, entropy_reduction_ratio, mutual_information",0.5515984072746443,0.4439429263913029,0.25379246182185067,0.3063380634837516,0.7927013490542414
perm_com.android.launcher.permission.UNINSTALL_SHORTCUT,4,0.46722958606855,0.17239122633722437,18.6,7.472616676907761,"pearson_r, mutual_information, chi2_stat",0.35220353019397055,0.44269907917609375,0.41427167580493096,0.3253424505433302,0.8016311946244244
intent_android.intent.action.PACKAGE_ADDED,4,0.4460991837457523,0.17891430524934654,19.2,5.192301994298868,"pearson_r, mutual_information, entropy_reduction_ratio",0.34795977807155104,0.4817115068747024,0.34474775738817165,0.2775869776856234,0.7784898987087129
