cluster_id, base_entropy      , max_entropy_reduction_ratio, mean_entropy_reduction_ratio, top_1_feature                                        , top_1_score       , top_2_feature                                              , top_2_score       , top_3_feature                                              , top_3_score       , top_4_feature                                         , top_4_score       , top_5_feature                                        , top_5_score
        36, 0.0672215447583068,          0.359435098830627 ,           0.0034784823314946, n_urls                                               , 0.359435098830627 , n_api_calls                                                , 0.2504753805864739, intent_com.google.firebase.INSTANCE_ID_EVENT               , 0.1907105011025808, n_activities                                          , 0.1789230528891534, n_used_permissions                                   , 0.1538924974058063
        37, 0.2330458925644505,          0.5351403078663958,           0.0072174302252224, n_urls                                               , 0.5351403078663958, intent_com.inmobi.share.id                                 , 0.3953505104856932, n_api_calls                                                , 0.3858581792395568, n_activities                                          , 0.3094035133500776, n_permissions                                        , 0.2853580180421416
        38, 0.1525273285087819,          0.3656291175787113,           0.0089657805853421, n_providers                                          , 0.3656291175787113, n_urls                                                     , 0.3588335361274826, perm_android.permission.GET_TASKS                          , 0.3262121443706243, n_api_calls                                           , 0.2978608537774108, perm_android.permission.SYSTEM_ALERT_WINDOW          , 0.281415167088295
        39, 0.0376223603222784,          0.4361515725327497,           0.0027531318273471, n_api_calls                                          , 0.4361515725327497, n_permissions                                              , 0.3192822091601712, n_used_permissions                                         , 0.2886590989139743, intent_android.intent.action.VIEW                     , 0.2556468089554885, perm_android.permission.SYSTEM_ALERT_WINDOW          , 0.1914714405579688
        40, 0.020814071335501 ,          0.5112761703179884,           0.0040369388471023, n_api_calls                                          , 0.5112761703179884, perm_android.permission.ACCESS_COARSE_LOCATION             , 0.3922122291598552, suspicious_Ldalvik/system/PathClassLoader;                 , 0.3831178653590091, n_used_permissions                                    , 0.3204571068199621, n_urls                                               , 0.3122999692707179
        41, 0.8080927832245586,          0.2140278872673436,           0.0070103850452421, perm_android.permission.GET_TASKS                    , 0.2140278872673436, suspicious_getSubscriberId                                 , 0.2013107334298273, n_permissions                                              , 0.1713351270172481, suspicious_getCellLocation                            , 0.1681534792710123, n_activities                                         , 0.1623136223241434
        42, 0.6246538232507122,          0.1478129453854935,           0.0043970217590645, n_urls                                               , 0.1478129453854935, suspicious_getCellLocation                                 , 0.1474239480455334, suspicious_getSubscriberId                                 , 0.1287995913395712, n_permissions                                         , 0.1128032851605451, intent_com.google.android.c2dm.intent.RECEIVE        , 0.1043866643529246
        43, 0.0937779098477716,          0.6157044990437128,           0.0244174677693156, perm_com.google.android.c2dm.permission.RECEIVE      , 0.6157044990437128, perm_com.sonyericsson.home.permission.BROADCAST_BADGE      , 0.6157044990437128, perm_com.sec.android.provider.badge.permission.READ        , 0.5883787837214767, perm_com.htc.launcher.permission.UPDATE_SHORTCUT      , 0.5883787837214767, perm_com.majeur.launcher.permission.UPDATE_BADGE     , 0.5883787837214767
        44, 0.0529150803448476,          0.3575609453461595,           0.0022242014076789, n_api_calls                                          , 0.3575609453461595, n_activities                                               , 0.2447375390360039, suspicious_getSimCountryIso                                , 0.2339574812667016, n_urls                                                , 0.2279015883990568, n_permissions                                        , 0.1486033750070045
        45, 0.4877315835405018,          0.5619780740685639,           0.0054182788583154, suspicious_getSubscriberId                           , 0.5619780740685639, perm_android.permission.READ_PHONE_STATE                   , 0.3283678485070644, suspicious_Ljava/lang/Runtime;->exec                       , 0.2555773856039777, perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS     , 0.2502668016871581, intent_android.intent.action.USER_PRESENT            , 0.250165914391172
        46, -0.0              ,          0.0               ,           0.0               , suspicious_system/bin/su                             , 0.0               , intent_                                                    , 0.0               , intent_ACTION.TAPCORE.MESSAGE                              , 0.0               , intent_ACTION.TAPCORE.SYNC                            , 0.0               , intent_LOCATION_SERVICE                              , 0.0
