cluster_id,base_entropy,max_entropy_reduction_ratio,mean_entropy_reduction_ratio,top_1_feature,top_1_score,top_2_feature,top_2_score,top_3_feature,top_3_score,top_4_feature,top_4_score,top_5_feature,top_5_score
0,0.0577779601701337,1.0,0.0110624358074463,n_services,1.0,intent_android.intent.action.SEND,0.6821293685860619,perm_com.android.launcher.permission.INSTALL_SHORTCUT,0.6821293685860619,n_urls,0.5835043369700356,suspicious_getCellLocation,0.5835043369700356
1,0.9626147059982516,0.4475043148141643,0.0061269857481185,perm_com.android.launcher.permission.INSTALL_SHORTCUT,0.4475043148141643,perm_android.permission.SYSTEM_ALERT_WINDOW,0.4120740527532311,perm_android.permission.GET_TASKS,0.3787664519761055,perm_com.android.launcher.permission.READ_SETTINGS,0.3782715165518035,perm_android.permission.READ_PHONE_STATE,0.337903714298956
2,0.2108423003185321,0.6542650657315169,0.0034207639571456,n_used_permissions,0.6542650657315169,n_api_calls,0.4123907345571107,n_activities,0.2873512609228899,n_permissions,0.2736665984270588,n_urls,0.2101887899590646
3,0.3782416444053622,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
4,0.0577779601701337,0.6821293685860619,0.0079400921529083,perm_android.permission.REQUEST_INSTALL_PACKAGES,0.6821293685860619,intent_android.appwidget.action.APPWIDGET_UPDATE,0.5221119566606877,perm_android.permission.GET_TASKS,0.413136507161378,n_urls,0.3669018099520923,n_activities,0.3571041381755134
5,0.2108423003185321,0.7822825635574276,0.0122677833662777,n_providers,0.7822825635574276,intent_android.intent.action.PACKAGE_ADDED,0.5100885948573345,n_api_calls,0.4465996392562971,intent_com.google.firebase.INSTANCE_ID_EVENT,0.4006777474529763,intent_com.android.vending.INSTALL_REFERRER,0.4006777474529763
6,0.1414405425418206,0.6104529221034467,0.0240974248527841,n_activities,0.6104529221034467,n_urls,0.6010387924802427,perm_android.permission.READ_OWNER_DATA,0.5924193885411972,n_api_calls,0.5853743524054099,n_receivers,0.5774053632940203
7,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
8,0.1414405425418206,0.7171956549291874,0.0080743500179079,perm_android.permission.ACCESS_COARSE_LOCATION,0.7171956549291874,n_permissions,0.6104529221034468,perm_android.permission.ACCESS_FINE_LOCATION,0.5411340426841155,perm_android.permission.GET_ACCOUNTS,0.5411340426841155,intent_com.google.android.gms.appinvite.ACTION_PREVIEW,0.4895889948429002
9,-0.0,0.0,0.0,suspicious_system/bin/su,0.0,intent_,0.0,intent_ACTION.TAPCORE.MESSAGE,0.0,intent_ACTION.TAPCORE.SYNC,0.0,intent_LOCATION_SERVICE,0.0
