cluster_id,anchor_index,n_samples,class_0,class_1,base_entropy,n_selected_features,mean_reduction_ratio,mean_conditional_entropy
50,21040,100,96,4,0.24229218908241482,30,0.003938811994820153,0.24133784570180586
51,22553,100,100,0,-0.0,30,0.0,0.0
52,43443,100,100,0,-0.0,30,0.0,0.0
53,11503,100,80,20,0.7219280948873623,3,0.024466391049660825,0.7042651198081115
54,34241,100,99,1,0.08079313589591118,1,0.0037200251592503326,0.08049258339768364
55,53941,100,95,5,0.28639695711595625,30,0.003809576486000104,0.28530590600246525
56,54392,100,100,0,-0.0,30,0.0,0.0
57,35041,100,96,4,0.24229218908241482,6,0.02145998068924981,0.23709260338355023
58,68539,100,72,28,0.8554508105601306,2,0.014064131784482152,0.8434196376252707
59,51194,100,100,0,-0.0,30,0.0,0.0
60,36616,100,100,0,-0.0,30,0.0,0.0
61,23993,100,52,48,0.9988455359952018,30,0.023773221281819884,0.9750997600416296
62,54220,100,92,8,0.4021791902022728,30,0.004630459701488446,0.400316915669264
63,41735,100,99,1,0.08079313589591118,9,0.014377957170858074,0.07963149564830044
64,55530,100,100,0,-0.0,30,0.0,0.0
65,33047,100,99,1,0.08079313589591118,30,0.002585770297758454,0.08058422340484876
66,70237,100,93,7,0.36592365090022316,30,0.005211391715861559,0.36401667941728383
67,9546,100,99,1,0.08079313589591118,1,0.008536942400777786,0.08010340954838956
68,50538,100,99,1,0.08079313589591118,3,0.010570208741731328,0.07993913558459233
69,61689,100,50,50,1.0,30,0.006239620235813604,0.9937603797641864
70,1695,100,38,62,0.9580420222262995,1,0.008525660352961094,0.9498740813409342
71,20676,100,99,1,0.08079313589591118,5,0.005730500288602972,0.0803301508073425
72,10779,100,29,71,0.8687212463394045,5,0.04445048701060667,0.8301061638631569
73,20628,100,99,1,0.08079313589591118,8,0.014519386898605692,0.0796200690970868
74,70060,100,100,0,-0.0,30,0.0,0.0
75,72562,100,98,2,0.14144054254182067,5,0.014134970534122016,0.13944128464066177
76,23734,100,99,1,0.08079313589591118,2,0.007318046383579009,0.08020188797995009
77,56496,100,100,0,-0.0,30,0.0,0.0
78,62104,100,100,0,-0.0,30,0.0,0.0
79,47521,100,100,0,-0.0,30,0.0,0.0
80,34718,100,95,5,0.28639695711595625,1,0.016957530992758207,0.2815403718394307
81,42758,100,100,0,-0.0,30,0.0,0.0
82,24295,100,0,100,-0.0,30,0.0,0.0
83,72361,100,100,0,-0.0,30,0.0,0.0
84,11479,100,56,44,0.9895875212220556,30,0.012310349002742738,0.9774053534670532
85,63560,100,83,17,0.6577047787442195,1,0.010293088038984707,0.6509349655529443
86,17870,100,100,0,-0.0,30,0.0,0.0
87,34928,100,99,1,0.08079313589591118,2,0.012513316688458027,0.079782145800192
88,49383,100,100,0,-0.0,30,0.0,0.0
89,50663,100,100,0,-0.0,30,0.0,0.0
90,62192,100,100,0,-0.0,30,0.0,0.0
91,66178,100,99,1,0.08079313589591118,3,0.008412466032375726,0.0801134663845377
92,30714,100,99,1,0.08079313589591118,2,0.004812731163281314,0.08040430025300568
93,45445,100,100,0,-0.0,30,0.0,0.0
94,27624,100,96,4,0.24229218908241482,7,0.03238431772606631,0.23444572184862586
95,9127,100,99,1,0.08079313589591118,1,0.0037613937139942036,0.08048924110241841
96,37400,100,97,3,0.1943918578315762,30,0.007532264207368345,0.19292764699862752
97,73352,100,99,1,0.08079313589591118,2,0.006478906130959005,0.08026968475241575
98,33423,100,99,1,0.08079313589591118,30,0.0018086212306934035,0.08064701171503552
99,21284,100,98,2,0.14144054254182067,30,0.004042862015223843,0.1408687179449657
100,52015,100,100,0,-0.0,30,0.0,0.0
101,1863,100,95,5,0.28639695711595625,30,0.004919775063482928,0.28498794850807974
102,37508,100,99,1,0.08079313589591118,1,0.00833825272905399,0.08011946231003826
103,10431,100,100,0,-0.0,30,0.0,0.0
104,30635,100,100,0,-0.0,30,0.0,0.0
105,41519,100,98,2,0.14144054254182067,30,0.0055325355590923105,0.1406580177107107
106,31246,100,100,0,-0.0,30,0.0,0.0
107,31941,100,78,22,0.7601675029619657,30,0.012553940561010172,0.7506244053133697
108,9273,100,99,1,0.08079313589591118,30,0.0022588426945617415,0.08061063691112196
109,22216,100,92,8,0.4021791902022728,30,0.0010023721148942036,0.40177605699682334
110,56040,100,9,91,0.43646981706410287,30,0.01124599927521982,0.4315612778177448
111,32992,100,100,0,-0.0,30,0.0,0.0
112,9875,100,100,0,-0.0,30,0.0,0.0
113,74713,100,100,0,-0.0,30,0.0,0.0
114,46970,100,81,19,0.7014714598838974,30,0.011067895107982378,0.6937076473446593
115,59328,100,88,12,0.5293608652873644,1,0.012350163321942505,0.5228231721448205
116,62577,100,99,1,0.08079313589591118,13,0.024916133320237673,0.07878008335056856
117,27130,100,99,1,0.08079313589591118,6,0.015810273574840036,0.07951577431442758
118,14913,100,100,0,-0.0,30,0.0,0.0
119,39228,100,100,0,-0.0,30,0.0,0.0
120,71335,100,99,1,0.08079313589591118,10,0.017335769790818256,0.07939252469134135
121,8893,100,100,0,-0.0,30,0.0,0.0
122,72405,100,100,0,-0.0,30,0.0,0.0
123,69948,100,100,0,-0.0,30,0.0,0.0
124,67872,100,100,0,-0.0,30,0.0,0.0
125,45229,100,100,0,-0.0,30,0.0,0.0
126,52031,100,99,1,0.08079313589591118,6,0.007079371920123741,0.08022117123831092
127,53462,100,100,0,-0.0,30,0.0,0.0
128,36064,100,98,2,0.14144054254182067,30,0.006903852219073848,0.14046405793832628
129,50928,100,88,12,0.5293608652873644,30,0.006789194998600139,0.5257669311483006
130,1616,100,100,0,-0.0,30,0.0,0.0
131,55425,100,99,1,0.08079313589591118,6,0.011745832700743985,0.07984415323830932
132,34426,100,98,2,0.14144054254182067,1,0.013336392354051756,0.139554235971713
133,3361,100,99,1,0.08079313589591118,3,0.006875235829328105,0.08023766403323583
134,65501,100,97,3,0.1943918578315762,1,0.022879870056317225,0.1899441973843836
135,39050,100,98,2,0.14144054254182067,4,0.009264082047138427,0.14013022575092146
136,71974,100,100,0,-0.0,30,0.0,0.0
137,38244,100,91,9,0.43646981706410287,30,0.011302322983502769,0.4315366942190941
138,13425,100,68,32,0.9043814577244937,30,0.011229394068757328,0.8942258019472281
139,24658,100,96,4,0.24229218908241482,14,0.019294023843643503,0.2376173978091302
140,45792,100,100,0,-0.0,30,0.0,0.0
141,1345,100,100,0,-0.0,30,0.0,0.0
142,22365,100,44,56,0.9895875212220556,4,0.024840874797477354,0.9650053015062329
143,74370,100,99,1,0.08079313589591118,1,0.003174263098972144,0.08053667722598654
144,35155,100,99,1,0.08079313589591118,30,0.005122121595006439,0.08037930362981044
145,46885,100,94,6,0.32744491915447627,30,0.005211110372787621,0.3257385675397537
146,4756,100,96,4,0.24229218908241482,3,0.008510072665923083,0.24023026494693797
147,23513,100,98,2,0.14144054254182067,6,0.032855705619878044,0.13679341371335077
148,22038,100,100,0,-0.0,30,0.0,0.0
149,36697,100,100,0,-0.0,30,0.0,0.0
150,1337,100,97,3,0.1943918578315762,30,0.006498098292994162,0.19312868043202883
151,63810,100,100,0,-0.0,30,0.0,0.0
152,59321,100,100,0,-0.0,30,0.0,0.0
153,9192,100,100,0,-0.0,30,0.0,0.0
154,57614,100,78,22,0.7601675029619657,30,0.011950384904519907,0.7510832087096625
155,6649,100,100,0,-0.0,30,0.0,0.0
156,63970,100,98,2,0.14144054254182067,30,0.009259381936744084,0.14013089053708563
157,69316,100,98,2,0.14144054254182067,5,0.012231888730522547,0.13971045756346437
158,59448,100,100,0,-0.0,30,0.0,0.0
159,33224,100,69,31,0.8931734583778568,30,0.0052175536339965755,0.8885132779543082
160,4857,100,90,10,0.4689955935892812,1,0.010606883830241094,0.46402101181118477
161,71853,100,100,0,-0.0,30,0.0,0.0
162,37413,100,100,0,-0.0,30,0.0,0.0
163,23069,100,100,0,-0.0,30,0.0,0.0
164,9532,100,98,2,0.14144054254182067,2,0.0066648403031039204,0.14049786391339503
165,16017,100,69,31,0.8931734583778568,13,0.02543968961842906,0.8704514028213054
166,53605,100,100,0,-0.0,30,0.0,0.0
167,24625,100,100,0,-0.0,30,0.0,0.0
168,20923,100,100,0,-0.0,30,0.0,0.0
169,56509,100,72,28,0.8554508105601306,1,0.003224678220076145,0.8526922569629708
170,32487,100,100,0,-0.0,30,0.0,0.0
171,61337,100,99,1,0.08079313589591118,30,0.002992800797171448,0.08055133813439591
172,49416,100,100,0,-0.0,30,0.0,0.0
173,18317,100,100,0,-0.0,30,0.0,0.0
174,61808,100,66,34,0.9248187049730301,30,0.021385337010392424,0.9050411452936671
175,52612,100,99,1,0.08079313589591118,30,0.0026539175362849487,0.08057871757574556
176,53918,100,74,26,0.8267463724926178,30,0.005726233166368299,0.8220122299942761
177,21772,100,93,7,0.36592365090022316,30,0.0018194348472336786,0.36525787665834825
178,8546,100,90,10,0.4689955935892812,6,0.013172009908230317,0.4628179789836069
179,32261,100,95,5,0.28639695711595625,1,0.003746702231927002,0.2853239129975127
180,72434,100,100,0,-0.0,30,0.0,0.0
181,49877,100,94,6,0.32744491915447627,30,0.008439606104120909,0.3246814130160168
182,6060,100,95,5,0.28639695711595625,30,0.003019478464839371,0.28553218767154903
183,51959,100,99,1,0.08079313589591118,5,0.011395748229752525,0.07987243766054918
184,32423,100,100,0,-0.0,30,0.0,0.0
185,6547,100,97,3,0.1943918578315762,3,0.0170783220009379,0.19107197108916796
186,49335,100,99,1,0.08079313589591118,19,0.022309845749881145,0.0789906534964242
187,42881,100,100,0,-0.0,30,0.0,0.0
188,25063,100,82,18,0.6800770457282799,1,0.005190874479661931,0.6765468511474053
189,15011,100,100,0,-0.0,30,0.0,0.0
190,51066,100,99,1,0.08079313589591118,10,0.02362760498538095,0.07888418759543236
191,35476,100,100,0,-0.0,30,0.0,0.0
192,31080,100,93,7,0.36592365090022316,3,0.014060715795211572,0.3607785024421688
193,58709,100,100,0,-0.0,30,0.0,0.0
194,68505,100,0,100,-0.0,30,0.0,0.0
195,74097,100,0,100,-0.0,30,0.0,0.0
196,66794,100,99,1,0.08079313589591118,3,0.0071560457235754545,0.08021497652128898
197,70968,100,19,81,0.7014714598838974,30,0.005949199779208705,0.697298266029635
198,34171,100,100,0,-0.0,30,0.0,0.0
199,19510,100,93,7,0.36592365090022316,2,0.01646593779392865,0.3598983748271728
200,19862,100,100,0,-0.0,30,0.0,0.0
201,72141,100,100,0,-0.0,30,0.0,0.0
202,7077,100,91,9,0.43646981706410287,1,0.006734287750382643,0.4335305037216365
203,13096,100,100,0,-0.0,30,0.0,0.0
204,49679,100,14,86,0.584238811642856,1,0.015227478755159708,0.5753423275506245
205,57272,100,95,5,0.28639695711595625,30,0.006662080317442348,0.2844889575849786
206,7925,100,89,11,0.499915958164528,10,0.029885338651436028,0.48497580045752386
207,63876,100,100,0,-0.0,30,0.0,0.0
208,15121,100,97,3,0.1943918578315762,1,0.0072896689996819145,0.19297480553175075
209,37286,100,100,0,-0.0,30,0.0,0.0
210,24799,100,92,8,0.4021791902022728,30,0.003684486441863098,0.40069736642877307
211,42437,100,99,1,0.08079313589591118,13,0.018098693340431914,0.07933088570531922
212,2589,100,99,1,0.08079313589591118,2,0.004306586353410231,0.08044519327941262
213,6403,100,100,0,-0.0,30,0.0,0.0
214,27977,100,97,3,0.1943918578315762,30,0.00347145222912965,0.19371703578338206
215,549,100,100,0,-0.0,30,0.0,0.0
216,63305,100,95,5,0.28639695711595625,30,0.005491607364835738,0.2848241774769916
217,52607,100,100,0,-0.0,30,0.0,0.0
218,50188,100,98,2,0.14144054254182067,7,0.014156713903446572,0.13943820924670783
219,12753,100,99,1,0.08079313589591118,1,0.004352245784850913,0.08044150431076329
220,71622,100,100,0,-0.0,30,0.0,0.0
221,71314,100,100,0,-0.0,30,0.0,0.0
222,29990,100,94,6,0.32744491915447627,2,0.013517581251488367,0.32301865585441863
223,66992,100,98,2,0.14144054254182067,30,0.0008637080982511571,0.14131837919980625
224,55058,100,100,0,-0.0,30,0.0,0.0
225,19157,100,0,100,-0.0,30,0.0,0.0
226,30551,100,99,1,0.08079313589591118,7,0.009158931868378017,0.0800531570688079
227,57661,100,100,0,-0.0,30,0.0,0.0
228,32293,100,100,0,-0.0,30,0.0,0.0
229,5065,100,100,0,-0.0,30,0.0,0.0
230,7251,100,40,60,0.9709505944546686,1,0.012378210888817893,0.9589319632338856
231,74285,100,89,11,0.499915958164528,3,0.01640407929238605,0.49171529714726786
232,58251,100,99,1,0.08079313589591118,4,0.008182275359336643,0.08013206421086652
233,30494,100,100,0,-0.0,30,0.0,0.0
234,17203,100,88,12,0.5293608652873644,30,0.007055428041431012,0.5256259977943796
235,66886,100,99,1,0.08079313589591118,10,0.019811685284964846,0.07919248771435598
236,57405,100,98,2,0.14144054254182067,30,0.009215367683794197,0.14013711593690242
237,22862,100,100,0,-0.0,30,0.0,0.0
238,1705,100,97,3,0.1943918578315762,1,0.006206771265998983,0.19318531203404296
239,69489,100,41,59,0.976500468757824,6,0.043756139699909,0.9337725778298299
240,34491,100,100,0,-0.0,30,0.0,0.0
241,33573,100,100,0,-0.0,30,0.0,0.0
242,28903,100,100,0,-0.0,30,0.0,0.0
243,37418,100,76,24,0.7950402793845223,30,0.009833786941862174,0.7872220226668564
244,16725,100,75,25,0.8112781244591328,4,0.016827370880427017,0.7976264465716817
245,44994,100,98,2,0.14144054254182067,30,0.0032462205254699694,0.1409813953494878
246,57510,100,100,0,-0.0,30,0.0,0.0
247,72617,100,100,0,-0.0,30,0.0,0.0
248,63974,100,96,4,0.24229218908241482,30,0.012275600236325809,0.23931790702885491
249,10480,100,95,5,0.28639695711595625,2,0.020447816179869214,0.2805407647823752
250,37934,100,100,0,-0.0,30,0.0,0.0
251,42099,100,99,1,0.08079313589591118,30,0.0030281405353637715,0.0805484829261256
252,42510,100,75,25,0.8112781244591328,30,0.012114414493181088,0.8014499649901842
253,22605,100,55,45,0.9927744539878083,30,0.013488511171378196,0.9793834046745348
254,62784,100,92,8,0.4021791902022728,30,0.010525940536656836,0.3979458759611229
255,52270,100,85,15,0.6098403047164004,30,0.022288190412063574,0.5962480678839304
256,35014,100,95,5,0.28639695711595625,5,0.013528946825137354,0.28252230791225325
257,32568,100,100,0,-0.0,30,0.0,0.0
258,71675,100,91,9,0.43646981706410287,30,0.009105656172175096,0.4324954729803851
259,58949,100,100,0,-0.0,30,0.0,0.0
260,8916,100,97,3,0.1943918578315762,30,0.002074334218460537,0.193988624149086
261,27025,100,96,4,0.24229218908241482,5,0.01051028384542472,0.2397456294016294
262,66361,100,0,100,-0.0,30,0.0,0.0
263,45353,100,98,2,0.14144054254182067,2,0.016484136497718186,0.13910901733224995
264,12043,100,100,0,-0.0,30,0.0,0.0
265,3265,100,100,0,-0.0,30,0.0,0.0
266,57093,100,100,0,-0.0,30,0.0,0.0
267,2389,100,95,5,0.28639695711595625,30,0.00022998439118832728,0.2863310902861357
268,41458,100,94,6,0.32744491915447627,30,0.0074605313756078975,0.32500200606134094
269,35412,100,99,1,0.08079313589591118,30,0.0015913422801707186,0.08066456636281243
270,741,100,78,22,0.7601675029619657,1,0.008113492147173497,0.7539998898961473
271,17444,100,100,0,-0.0,30,0.0,0.0
272,70150,100,100,0,-0.0,30,0.0,0.0
273,8814,100,36,64,0.9426831892554922,1,0.002004497734933361,0.9407935829378696
274,18784,100,100,0,-0.0,30,0.0,0.0
275,5921,100,100,0,-0.0,30,0.0,0.0
276,41335,100,100,0,-0.0,30,0.0,0.0
277,72793,100,97,3,0.1943918578315762,1,0.010450157111868042,0.19236043237596825
278,43932,100,90,10,0.4689955935892812,1,0.004694837832494934,0.4667937353332249
279,38944,100,100,0,-0.0,30,0.0,0.0
280,8061,100,95,5,0.28639695711595625,30,0.006242194941687972,0.28460921147893214
281,38844,100,76,24,0.7950402793845223,30,0.01180380040587818,0.7856557826120338
282,35153,100,78,22,0.7601675029619657,1,0.014364372910940896,0.7492481734746412
283,47556,100,100,0,-0.0,30,0.0,0.0
284,13525,100,100,0,-0.0,30,0.0,0.0
285,38548,100,100,0,-0.0,30,0.0,0.0
286,54638,100,98,2,0.14144054254182067,30,0.00727945325348104,0.14041093272424046
287,58180,100,79,21,0.7414827399312737,3,0.01567878431487117,0.7298571919786915
288,58838,100,92,8,0.4021791902022728,3,0.017595226233276903,0.3951027563643477
289,25590,100,100,0,-0.0,30,0.0,0.0
290,25125,100,100,0,-0.0,30,0.0,0.0
291,50291,100,56,44,0.9895875212220556,5,0.021157946743036664,0.9686498811504659
292,12467,100,91,9,0.43646981706410287,30,0.011637570142117921,0.4313903689531021
293,48767,100,99,1,0.08079313589591118,30,0.0014570055897042387,0.08067541984530109
294,23984,100,42,58,0.9814538950336537,3,0.013697442214521936,0.9680104870202131
295,20629,100,98,2,0.14144054254182067,1,0.004333328311400004,0.14082763423444442
296,56651,100,100,0,-0.0,30,0.0,0.0
297,58028,100,0,100,-0.0,30,0.0,0.0
298,37015,100,100,0,-0.0,30,0.0,0.0
299,9427,100,99,1,0.08079313589591118,2,0.005365574562902948,0.0803596343010909
300,40650,100,100,0,-0.0,30,0.0,0.0
301,58574,100,99,1,0.08079313589591118,6,0.016966551854052773,0.07942235496628167
302,1880,100,90,10,0.4689955935892812,7,0.030853748122908996,0.4545253216739234
303,67442,100,100,0,-0.0,30,0.0,0.0
304,74968,100,100,0,-0.0,30,0.0,0.0
305,45989,100,100,0,-0.0,30,0.0,0.0
306,60401,100,78,22,0.7601675029619657,2,0.008499386321190475,0.7537065456854773
307,23194,100,78,22,0.7601675029619657,30,0.013952638136591807,0.7495611608699408
308,6311,100,100,0,-0.0,30,0.0,0.0
309,23616,100,100,0,-0.0,30,0.0,0.0
310,48572,100,96,4,0.24229218908241482,1,0.0032401339272007837,0.2415071299402732
311,25936,100,100,0,-0.0,30,0.0,0.0
312,33321,100,100,0,-0.0,30,0.0,0.0
313,63503,100,100,0,-0.0,30,0.0,0.0
314,58229,100,99,1,0.08079313589591118,4,0.01142111973830026,0.0798703878168112
315,397,100,100,0,-0.0,30,0.0,0.0
316,67036,100,100,0,-0.0,30,0.0,0.0
317,27756,100,100,0,-0.0,30,0.0,0.0
318,40917,100,100,0,-0.0,30,0.0,0.0
319,64016,100,86,14,0.584238811642856,4,0.014917169802217703,0.5755236220845336
320,27203,100,77,23,0.7780113035465377,30,0.005181732157138139,0.7739798573563337
321,62096,100,100,0,-0.0,30,0.0,0.0
322,61318,100,100,0,-0.0,30,0.0,0.0
323,17833,100,99,1,0.08079313589591118,3,0.008814692925310324,0.08008096921251584
324,53769,100,100,0,-0.0,30,0.0,0.0
325,6806,100,0,100,-0.0,30,0.0,0.0
326,16936,100,99,1,0.08079313589591118,4,0.012639238504905267,0.07977197218176352
327,19687,100,100,0,-0.0,30,0.0,0.0
328,43539,100,72,28,0.8554508105601306,6,0.023996746194464534,0.83492277457727
329,24000,100,100,0,-0.0,30,0.0,0.0
330,26427,100,97,3,0.1943918578315762,2,0.00997742497440465,0.19245232765442646
331,66749,100,58,42,0.9814538950336537,4,0.014325025734059967,0.9673945427305034
332,21469,100,100,0,-0.0,30,0.0,0.0
333,50767,100,100,0,-0.0,30,0.0,0.0
334,1459,100,99,1,0.08079313589591118,19,0.02857932046836115,0.07848412297349808
335,27360,100,100,0,-0.0,30,0.0,0.0
336,32394,100,0,100,-0.0,30,0.0,0.0
337,72695,100,99,1,0.08079313589591118,17,0.024672616573255014,0.07879975783220047
338,10520,100,94,6,0.32744491915447627,30,0.006803335716492496,0.32521720144080857
339,68784,100,100,0,-0.0,30,0.0,0.0
340,55353,100,100,0,-0.0,30,0.0,0.0
341,44743,100,99,1,0.08079313589591118,30,0.004294786037050837,0.08044614666397586
342,7202,100,99,1,0.08079313589591118,2,0.004987142113570354,0.08039020904539726
343,69165,100,84,16,0.6343095546405662,30,0.01136440965475348,0.6271010010137066
344,52003,100,98,2,0.14144054254182067,30,0.00887344448024868,0.14018547774031956
345,47077,100,100,0,-0.0,30,0.0,0.0
346,6186,100,89,11,0.499915958164528,3,0.022563733157506857,0.4886359878833242
347,49753,100,100,0,-0.0,30,0.0,0.0
348,72926,100,70,30,0.8812908992306927,2,0.01982814296091886,0.8638165372905899
349,11343,100,100,0,-0.0,30,0.0,0.0
350,32829,100,95,5,0.28639695711595625,30,0.008782855871028755,0.28388157391970553
351,15172,100,100,0,-0.0,30,0.0,0.0
352,22519,100,97,3,0.1943918578315762,1,0.0040028068697232,0.19361374476762966
353,30342,100,5,95,0.28639695711595625,8,0.0637424578871115,0.2681413111379955
354,69983,100,100,0,-0.0,30,0.0,0.0
355,31267,100,98,2,0.14144054254182067,1,0.014602242696638935,0.13937519341248072
356,28063,100,99,1,0.08079313589591118,30,0.00861270479338189,0.0800972884671081
357,10491,100,100,0,-0.0,30,0.0,0.0
358,1043,100,82,18,0.6800770457282799,30,0.004528984975661706,0.6769969870058842
359,43656,100,100,0,-0.0,30,0.0,0.0
360,46541,100,98,2,0.14144054254182067,4,0.02120713857175475,0.1384409933564721
361,12042,100,99,1,0.08079313589591118,6,0.011833069577927787,0.07983710509743588
362,60304,100,100,0,-0.0,30,0.0,0.0
363,52229,100,98,2,0.14144054254182067,30,0.008885875487703901,0.14018371949188077
364,13414,100,100,0,-0.0,30,0.0,0.0
365,67523,100,100,0,-0.0,30,0.0,0.0
366,32596,100,69,31,0.8931734583778568,1,0.014709181477013979,0.8800356078881247
367,58525,100,82,18,0.6800770457282799,30,0.007381316511544819,0.6750571818015233
368,60251,100,99,1,0.08079313589591118,2,0.007763529735202453,0.080165895982983
369,11327,100,86,14,0.584238811642856,30,0.010588261544523376,0.5780527383007198
370,30941,100,99,1,0.08079313589591118,9,0.015013508630923102,0.07958014745281855
371,28457,100,100,0,-0.0,30,0.0,0.0
372,2300,100,100,0,-0.0,30,0.0,0.0
373,5910,100,99,1,0.08079313589591118,5,0.008871535844725062,0.08007637669480284
374,23298,100,100,0,-0.0,30,0.0,0.0
375,43283,100,98,2,0.14144054254182067,1,0.005694076465700846,0.14063516927723732
376,41586,100,97,3,0.1943918578315762,30,0.00578760740167928,0.19326679407636393
377,27337,100,100,0,-0.0,30,0.0,0.0
378,11374,100,96,4,0.24229218908241482,30,0.016387565226496124,0.23832161002995628
379,31206,100,99,1,0.08079313589591118,3,0.007530375555036109,0.08018473324034588
380,3354,100,94,6,0.32744491915447627,30,0.006956449894916662,0.3251670649810331
381,69066,100,95,5,0.28639695711595625,30,0.0010698541336846645,0.28609055414751094
382,32509,100,100,0,-0.0,30,0.0,0.0
383,21508,100,73,27,0.8414646362081757,30,0.009259108645904799,0.8336734237198377
384,23243,100,99,1,0.08079313589591118,2,0.004355324920922875,0.08044125553770419
385,73993,100,100,0,-0.0,30,0.0,0.0
386,4352,100,99,1,0.08079313589591118,4,0.00886764072607787,0.08007669139365303
387,40606,100,100,0,-0.0,30,0.0,0.0
388,70054,100,99,1,0.08079313589591118,30,0.003669732037718875,0.08049664673668616
389,69484,100,95,5,0.28639695711595625,30,0.00022998439118832728,0.2863310902861357
390,60486,100,100,0,-0.0,30,0.0,0.0
391,19653,100,1,99,0.08079313589591118,7,0.012828681757496603,0.07975666646731235
392,36982,100,70,30,0.8812908992306927,30,0.008827087184535495,0.873511667628246
393,57090,100,100,0,-0.0,30,0.0,0.0
394,31418,100,100,0,-0.0,30,0.0,0.0
395,2799,100,77,23,0.7780113035465377,30,0.004405221059845701,0.7745839917673566
396,56134,100,92,8,0.4021791902022728,1,0.012167843989926815,0.39728553655989646
397,40763,100,100,0,-0.0,30,0.0,0.0
398,49823,100,100,0,-0.0,30,0.0,0.0
399,6323,100,100,0,-0.0,30,0.0,0.0
400,7730,100,100,0,-0.0,30,0.0,0.0
401,14070,100,58,42,0.9814538950336537,12,0.027166678269932635,0.9547910528305024
402,18245,100,76,24,0.7950402793845223,3,0.015785785228004924,0.7824899442865453
403,36826,100,93,7,0.36592365090022316,1,0.011907065675657849,0.36156657395667763
404,72965,100,96,4,0.24229218908241482,30,0.0031722401803926784,0.2415235800648124
405,42194,100,100,0,-0.0,30,0.0,0.0
406,21009,100,100,0,-0.0,30,0.0,0.0
407,50912,100,100,0,-0.0,30,0.0,0.0
408,57800,100,100,0,-0.0,30,0.0,0.0
