cluster_id,anchor_index,rank,feature
0,10425,1,suspicious_Cipher
0,10425,2,perm_com.android.vending.BILLING
0,10425,3,n_activities
0,10425,4,n_used_permissions
0,10425,5,n_urls
0,10425,6,perm_android.permission.READ_PHONE_STATE
0,10425,7,n_api_calls
0,10425,8,suspicious_Ldalvik/system/DexClassLoader;
0,10425,9,n_permissions
0,10425,10,n_providers
0,10425,11,perm_android.permission.READ_EXTERNAL_STORAGE
0,10425,12,perm_android.permission.ACCESS_WIFI_STATE
0,10425,13,suspicious_Ljava/lang/System;->load
0,10425,14,suspicious_Ljava/lang/System;->loadLibrary
0,10425,15,suspicious_getDeviceId
0,10425,16,perm_android.permission.ACCESS_COARSE_LOCATION
0,10425,17,perm_android.permission.ACCESS_FINE_LOCATION
0,10425,18,perm_android.permission.SET_WALLPAPER
0,10425,19,perm_android.permission.WRITE_EXTERNAL_STORAGE
0,10425,20,perm_android.permission.CAMERA
0,10425,21,suspicious_system/bin/su
0,10425,22,perm_android.permission.VIBRATE
0,10425,23,suspicious_Ldalvik/system/PathClassLoader;
0,10425,24,n_receivers
0,10425,25,n_services
0,10425,26,perm_android.permission.WRITE_SETTINGS
0,10425,27,intent_android.intent.action.VIEW
0,10425,28,perm_android.permission.ACCESS_COARSE_UPDATES
0,10425,29,perm_android.permission.ACCESS_MOCK_LOCATION
0,10425,30,perm_android.permission.GET_ACCOUNTS
1,60428,1,n_urls
1,60428,2,n_activities
1,60428,3,n_permissions
1,60428,4,suspicious_getCellLocation
1,60428,5,n_api_calls
1,60428,6,intent_com.google.android.c2dm.intent.RECEIVE
1,60428,7,perm_android.permission.GET_TASKS
1,60428,8,perm_com.google.android.c2dm.permission.RECEIVE
1,60428,9,suspicious_getSubscriberId
1,60428,10,suspicious_getCellSignalStrength
1,60428,11,perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS
1,60428,12,n_services
1,60428,13,n_receivers
1,60428,14,n_providers
1,60428,15,intent_com.google.android.c2dm.intent.REGISTRATION
1,60428,16,perm_android.permission.CHANGE_NETWORK_STATE
1,60428,17,perm_android.permission.CHANGE_WIFI_STATE
1,60428,18,perm_android.permission.SYSTEM_ALERT_WINDOW
1,60428,19,n_used_permissions
1,60428,20,suspicious_Ljava/lang/System;->loadLibrary
1,60428,21,suspicious_Ljava/lang/System;->load
1,60428,22,perm_android.permission.SEND_SMS
1,60428,23,perm_android.permission.READ_SMS
1,60428,24,perm_android.permission.RECEIVE_SMS
1,60428,25,intent_qcast.service.Link_service
1,60428,26,perm_android.permission.INJECT_EVENTS
1,60428,27,suspicious_getWifiState
1,60428,28,perm_android.permission.BLUETOOTH_ADMIN
1,60428,29,perm_android.permission.WRITE_SETTINGS
1,60428,30,perm_android.permission.READ_PHONE_STATE
2,44684,1,suspicious_getCellSignalStrength
2,44684,2,suspicious_getCellLocation
2,44684,3,n_permissions
2,44684,4,n_urls
2,44684,5,perm_android.permission.CHANGE_NETWORK_STATE
2,44684,6,perm_android.permission.DISABLE_KEYGUARD
3,47369,1,intent_
3,47369,2,intent_ACTION.TAPCORE.MESSAGE
3,47369,3,intent_ACTION.TAPCORE.SYNC
3,47369,4,intent_LOCATION_SERVICE
3,47369,5,intent_action.com.excelliance.install.plugin
3,47369,6,intent_action.qihoo360.daemon.pcdaemon.DaemonStatus
3,47369,7,intent_action_send_cancel
3,47369,8,intent_action_send_pop
3,47369,9,intent_android.Intent.ACTION_NEW_OUTGOING_CALL
3,47369,10,intent_android.accessibilityservice.AccessibilityService
3,47369,11,intent_android.accounts.AccountAuthenticator
3,47369,12,intent_android.app.action.DEVICE_ADMIN_ENABLED
3,47369,13,intent_android.appwidget.action.APPWIDGET_CONFIGURE
3,47369,14,intent_android.appwidget.action.APPWIDGET_UPDATE
3,47369,15,intent_android.bluetooth.adapter.action.STATE_CHANGED
3,47369,16,intent_android.content.SyncAdapter
3,47369,17,intent_android.easou.eyou.SEND_SMS_RESULT
3,47369,18,intent_android.fbreader.action.CLOSE
3,47369,19,intent_android.fbreader.action.PLUGIN
3,47369,20,intent_android.fbreader.action.PLUGIN_CRASH
3,47369,21,intent_android.hardware.usb.action.USB_STATE
3,47369,22,intent_android.intent.action
3,47369,23,intent_android.intent.action.ACTION_BOOT_COMPLETED
3,47369,24,intent_android.intent.action.ACTION_MEDIA_EJECT
3,47369,25,intent_android.intent.action.ACTION_PACKAGE_ADDED
3,47369,26,intent_android.intent.action.ACTION_POWER_CONNECTED
3,47369,27,intent_android.intent.action.ACTION_POWER_DISCONNECTED
3,47369,28,intent_android.intent.action.ACTION_SHUTDOWN
3,47369,29,intent_android.intent.action.ACTION_VIEW_DOWNLOADS
3,47369,30,intent_android.intent.action.ANY_DATA_STATE
4,21917,1,n_permissions
4,21917,2,n_api_calls
4,21917,3,suspicious_getSubscriberId
4,21917,4,n_activities
4,21917,5,perm_com.google.android.c2dm.permission.RECEIVE
4,21917,6,perm_android.permission.CHANGE_WIFI_STATE
4,21917,7,perm_android.permission.GET_TASKS
4,21917,8,perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS
4,21917,9,perm_android.permission.SEND_SMS
4,21917,10,perm_android.permission.CHANGE_NETWORK_STATE
4,21917,11,perm_com.android.browser.permission.READ_HISTORY_BOOKMARKS
4,21917,12,n_receivers
4,21917,13,perm_com.android.launcher.permission.INSTALL_SHORTCUT
4,21917,14,n_urls
4,21917,15,n_services
4,21917,16,perm_com.anddoes.launcher.permission.UPDATE_COUNT
4,21917,17,perm_com.htc.launcher.permission.UPDATE_SHORTCUT
4,21917,18,perm_com.majeur.launcher.permission.UPDATE_BADGE
4,21917,19,perm_com.sec.android.provider.badge.permission.READ
4,21917,20,perm_com.sec.android.provider.badge.permission.WRITE
4,21917,21,perm_com.sonyericsson.home.permission.BROADCAST_BADGE
4,21917,22,intent_com.google.android.c2dm.intent.RECEIVE
4,21917,23,perm_android.permission.READ_LOGS
4,21917,24,perm_android.permission.READ_SMS
4,21917,25,suspicious_sendTextMessage
4,21917,26,perm_com.huawei.android.launcher.permission.CHANGE_BADGE
4,21917,27,perm_com.sonymobile.home.permission.PROVIDER_INSERT_BADGE
4,21917,28,perm_org.simalliance.openmobileapi.SMARTCARD
4,21917,29,perm_android.permission.READ_PHONE_STATE
4,21917,30,n_providers
5,57377,1,n_activities
5,57377,2,n_used_permissions
5,57377,3,n_api_calls
5,57377,4,n_urls
5,57377,5,n_permissions
5,57377,6,n_receivers
5,57377,7,intent_android.intent.action.PACKAGE_ADDED
5,57377,8,perm_com.android.launcher.permission.INSTALL_SHORTCUT
5,57377,9,perm_android.permission.ACCESS_COARSE_UPDATES
5,57377,10,perm_android.permission.READ_EXTERNAL_STORAGE
5,57377,11,perm_com.google.android.c2dm.permission.RECEIVE
5,57377,12,perm_android.permission.VIBRATE
5,57377,13,perm_android.permission.SYSTEM_ALERT_WINDOW
5,57377,14,intent_com.sina.weibo.sdk.action.ACTION_SDK_REQ_ACTIVITY
5,57377,15,intent_com.google.android.c2dm.intent.RECEIVE
5,57377,16,perm_android.permission.BLUETOOTH
5,57377,17,n_services
5,57377,18,suspicious_Ljava/lang/System;->load
5,57377,19,suspicious_Ljava/lang/System;->loadLibrary
5,57377,20,intent_android.intent.action.CREATE_SHORTCUT
5,57377,21,perm_android.permission.KILL_BACKGROUND_PROCESSES
5,57377,22,perm_android.permission.PACKAGE_USAGE_STATS
5,57377,23,suspicious_Ldalvik/system/PathClassLoader;
5,57377,24,perm_android.permission.READ_PHONE_STATE
5,57377,25,intent_android.intent.action.PACKAGE_INSTALL
5,57377,26,perm_android.permission.GET_TASKS
5,57377,27,intent_com.google.android.c2dm.intent.REGISTRATION
5,57377,28,n_providers
5,57377,29,intent_android.intent.action.QUICKBOOT_POWERON
5,57377,30,perm_android.permission.ACCESS_WIFI_STATE
6,72083,1,intent_
6,72083,2,intent_ACTION.TAPCORE.MESSAGE
6,72083,3,intent_ACTION.TAPCORE.SYNC
6,72083,4,intent_LOCATION_SERVICE
6,72083,5,intent_action.com.excelliance.install.plugin
6,72083,6,intent_action.qihoo360.daemon.pcdaemon.DaemonStatus
6,72083,7,intent_action_send_cancel
6,72083,8,intent_action_send_pop
6,72083,9,intent_android.Intent.ACTION_NEW_OUTGOING_CALL
6,72083,10,intent_android.accessibilityservice.AccessibilityService
6,72083,11,intent_android.accounts.AccountAuthenticator
6,72083,12,intent_android.app.action.DEVICE_ADMIN_ENABLED
6,72083,13,intent_android.appwidget.action.APPWIDGET_CONFIGURE
6,72083,14,intent_android.appwidget.action.APPWIDGET_UPDATE
6,72083,15,intent_android.bluetooth.adapter.action.STATE_CHANGED
6,72083,16,intent_android.content.SyncAdapter
6,72083,17,intent_android.easou.eyou.SEND_SMS_RESULT
6,72083,18,intent_android.fbreader.action.CLOSE
6,72083,19,intent_android.fbreader.action.PLUGIN
6,72083,20,intent_android.fbreader.action.PLUGIN_CRASH
6,72083,21,intent_android.hardware.usb.action.USB_STATE
6,72083,22,intent_android.intent.action
6,72083,23,intent_android.intent.action.ACTION_BOOT_COMPLETED
6,72083,24,intent_android.intent.action.ACTION_MEDIA_EJECT
6,72083,25,intent_android.intent.action.ACTION_PACKAGE_ADDED
6,72083,26,intent_android.intent.action.ACTION_POWER_CONNECTED
6,72083,27,intent_android.intent.action.ACTION_POWER_DISCONNECTED
6,72083,28,intent_android.intent.action.ACTION_SHUTDOWN
6,72083,29,intent_android.intent.action.ACTION_VIEW_DOWNLOADS
6,72083,30,intent_android.intent.action.ANY_DATA_STATE
7,488,1,perm_android.permission.ACCESS_CACHE_FILESYSTEM
7,488,2,perm_android.permission.ACCESS_DOWNLOAD_MANAGER_ADVANCED
7,488,3,perm_android.permission.DELETE_PACKAGES
7,488,4,perm_android.permission.INSTALL_PACKAGES
7,488,5,perm_android.permission.SEND_DOWNLOAD_COMPLETED_INTENTS
7,488,6,intent_android.intent.action.DOWNLOAD_NOTIFICATION_CLICKED
7,488,7,intent_android.intent.action.PACKAGE_ADDED
7,488,8,intent_android.intent.action.PACKAGE_REMOVED
7,488,9,intent_android.intent.action.PACKAGE_REPLACED
7,488,10,perm_android.permission.ACCESS_ALL_DOWNLOADS
7,488,11,perm_android.permission.ACCESS_DOWNLOAD_MANAGER
7,488,12,intent_android.intent.action.DOWNLOAD_COMPLETE
7,488,13,suspicious_getSubscriberId
8,19967,1,n_api_calls
8,19967,2,suspicious_Ldalvik/system/PathClassLoader;
8,19967,3,intent_com.google.android.c2dm.intent.RECEIVE
8,19967,4,perm_com.google.android.c2dm.permission.RECEIVE
9,63025,1,intent_
9,63025,2,intent_ACTION.TAPCORE.MESSAGE
9,63025,3,intent_ACTION.TAPCORE.SYNC
9,63025,4,intent_LOCATION_SERVICE
9,63025,5,intent_action.com.excelliance.install.plugin
9,63025,6,intent_action.qihoo360.daemon.pcdaemon.DaemonStatus
9,63025,7,intent_action_send_cancel
9,63025,8,intent_action_send_pop
9,63025,9,intent_android.Intent.ACTION_NEW_OUTGOING_CALL
9,63025,10,intent_android.accessibilityservice.AccessibilityService
9,63025,11,intent_android.accounts.AccountAuthenticator
9,63025,12,intent_android.app.action.DEVICE_ADMIN_ENABLED
9,63025,13,intent_android.appwidget.action.APPWIDGET_CONFIGURE
9,63025,14,intent_android.appwidget.action.APPWIDGET_UPDATE
9,63025,15,intent_android.bluetooth.adapter.action.STATE_CHANGED
9,63025,16,intent_android.content.SyncAdapter
9,63025,17,intent_android.easou.eyou.SEND_SMS_RESULT
9,63025,18,intent_android.fbreader.action.CLOSE
9,63025,19,intent_android.fbreader.action.PLUGIN
9,63025,20,intent_android.fbreader.action.PLUGIN_CRASH
9,63025,21,intent_android.hardware.usb.action.USB_STATE
9,63025,22,intent_android.intent.action
9,63025,23,intent_android.intent.action.ACTION_BOOT_COMPLETED
9,63025,24,intent_android.intent.action.ACTION_MEDIA_EJECT
9,63025,25,intent_android.intent.action.ACTION_PACKAGE_ADDED
9,63025,26,intent_android.intent.action.ACTION_POWER_CONNECTED
9,63025,27,intent_android.intent.action.ACTION_POWER_DISCONNECTED
9,63025,28,intent_android.intent.action.ACTION_SHUTDOWN
9,63025,29,intent_android.intent.action.ACTION_VIEW_DOWNLOADS
9,63025,30,intent_android.intent.action.ANY_DATA_STATE
10,40869,1,intent_
10,40869,2,intent_ACTION.TAPCORE.MESSAGE
10,40869,3,intent_ACTION.TAPCORE.SYNC
10,40869,4,intent_LOCATION_SERVICE
10,40869,5,intent_action.com.excelliance.install.plugin
10,40869,6,intent_action.qihoo360.daemon.pcdaemon.DaemonStatus
10,40869,7,intent_action_send_cancel
10,40869,8,intent_action_send_pop
10,40869,9,intent_android.Intent.ACTION_NEW_OUTGOING_CALL
10,40869,10,intent_android.accessibilityservice.AccessibilityService
10,40869,11,intent_android.accounts.AccountAuthenticator
10,40869,12,intent_android.app.action.DEVICE_ADMIN_ENABLED
10,40869,13,intent_android.appwidget.action.APPWIDGET_CONFIGURE
10,40869,14,intent_android.appwidget.action.APPWIDGET_UPDATE
10,40869,15,intent_android.bluetooth.adapter.action.STATE_CHANGED
10,40869,16,intent_android.content.SyncAdapter
10,40869,17,intent_android.easou.eyou.SEND_SMS_RESULT
10,40869,18,intent_android.fbreader.action.CLOSE
10,40869,19,intent_android.fbreader.action.PLUGIN
10,40869,20,intent_android.fbreader.action.PLUGIN_CRASH
10,40869,21,intent_android.hardware.usb.action.USB_STATE
10,40869,22,intent_android.intent.action
10,40869,23,intent_android.intent.action.ACTION_BOOT_COMPLETED
10,40869,24,intent_android.intent.action.ACTION_MEDIA_EJECT
10,40869,25,intent_android.intent.action.ACTION_PACKAGE_ADDED
10,40869,26,intent_android.intent.action.ACTION_POWER_CONNECTED
10,40869,27,intent_android.intent.action.ACTION_POWER_DISCONNECTED
10,40869,28,intent_android.intent.action.ACTION_SHUTDOWN
10,40869,29,intent_android.intent.action.ACTION_VIEW_DOWNLOADS
10,40869,30,intent_android.intent.action.ANY_DATA_STATE
11,41314,1,perm_android.permission.READ_PHONE_STATE
12,70128,1,intent_
12,70128,2,intent_ACTION.TAPCORE.MESSAGE
12,70128,3,intent_ACTION.TAPCORE.SYNC
12,70128,4,intent_LOCATION_SERVICE
12,70128,5,intent_action.com.excelliance.install.plugin
12,70128,6,intent_action.qihoo360.daemon.pcdaemon.DaemonStatus
12,70128,7,intent_action_send_cancel
12,70128,8,intent_action_send_pop
12,70128,9,intent_android.Intent.ACTION_NEW_OUTGOING_CALL
12,70128,10,intent_android.accessibilityservice.AccessibilityService
12,70128,11,intent_android.accounts.AccountAuthenticator
12,70128,12,intent_android.app.action.DEVICE_ADMIN_ENABLED
12,70128,13,intent_android.appwidget.action.APPWIDGET_CONFIGURE
12,70128,14,intent_android.appwidget.action.APPWIDGET_UPDATE
12,70128,15,intent_android.bluetooth.adapter.action.STATE_CHANGED
12,70128,16,intent_android.content.SyncAdapter
12,70128,17,intent_android.easou.eyou.SEND_SMS_RESULT
12,70128,18,intent_android.fbreader.action.CLOSE
12,70128,19,intent_android.fbreader.action.PLUGIN
12,70128,20,intent_android.fbreader.action.PLUGIN_CRASH
12,70128,21,intent_android.hardware.usb.action.USB_STATE
12,70128,22,intent_android.intent.action
12,70128,23,intent_android.intent.action.ACTION_BOOT_COMPLETED
12,70128,24,intent_android.intent.action.ACTION_MEDIA_EJECT
12,70128,25,intent_android.intent.action.ACTION_PACKAGE_ADDED
12,70128,26,intent_android.intent.action.ACTION_POWER_CONNECTED
12,70128,27,intent_android.intent.action.ACTION_POWER_DISCONNECTED
12,70128,28,intent_android.intent.action.ACTION_SHUTDOWN
12,70128,29,intent_android.intent.action.ACTION_VIEW_DOWNLOADS
12,70128,30,intent_android.intent.action.ANY_DATA_STATE
13,8122,1,n_activities
13,8122,2,intent_co.ronash.pushe.RECEIVE
13,8122,3,intent_co.ronash.pushe.service.ScreenStateService
13,8122,4,n_urls
13,8122,5,n_api_calls
13,8122,6,n_receivers
13,8122,7,n_used_permissions
13,8122,8,n_permissions
13,8122,9,n_services
13,8122,10,intent_com.evernote.android.job.ADD_JOB_CREATOR
13,8122,11,perm_android.permission.BROADCAST_STICKY
13,8122,12,suspicious_getCellSignalStrength
13,8122,13,n_providers
13,8122,14,intent_android.intent.action.PACKAGE_REPLACED
13,8122,15,suspicious_adb_enabled
13,8122,16,perm_android.permission.ACCESS_WIFI_STATE
13,8122,17,perm_android.permission.VIBRATE
13,8122,18,perm_com.android.vending.CHECK_LICENSE
13,8122,19,perm_android.permission.DOWNLOAD_WITHOUT_NOTIFICATION
13,8122,20,suspicious_getCellLocation
13,8122,21,perm_android.permission.CAMERA
13,8122,22,intent_com.android.vending.INSTALL_REFERRER
13,8122,23,suspicious_system/bin/su
13,8122,24,perm_android.permission.ACCESS_FINE_LOCATION
13,8122,25,intent_android.intent.action.QUICKBOOT_POWERON
13,8122,26,perm_android.permission.ACCESS_COARSE_LOCATION
13,8122,27,perm_android.permission.GET_ACCOUNTS
13,8122,28,intent_com.google.firebase.MESSAGING_EVENT
13,8122,29,intent_android.intent.action.MY_PACKAGE_REPLACED
13,8122,30,perm_android.permission.READ_EXTERNAL_STORAGE
14,37725,1,suspicious_getSubscriberId
15,41615,1,suspicious_getSubscriberId
15,41615,2,perm_android.permission.READ_PHONE_STATE
15,41615,3,suspicious_Ljava/lang/Runtime;->exec
15,41615,4,n_permissions
15,41615,5,perm_android.permission.GET_TASKS
15,41615,6,intent_android.intent.action.USER_PRESENT
15,41615,7,suspicious_Ldalvik/system/DexClassLoader;
15,41615,8,perm_android.permission.SYSTEM_ALERT_WINDOW
15,41615,9,perm_com.google.android.c2dm.permission.RECEIVE
15,41615,10,n_providers
15,41615,11,perm_android.permission.CHANGE_CONFIGURATION
15,41615,12,n_urls
15,41615,13,intent_com.google.android.c2dm.intent.RECEIVE
15,41615,14,n_services
15,41615,15,suspicious_getCellLocation
15,41615,16,n_api_calls
15,41615,17,perm_android.permission.CHANGE_WIFI_STATE
