cluster_id,anchor_index,n_samples,class_0,class_1,mi_mean_all,mi_mean_top30,mi_mean_rest,mi_delta_top30_rest,mi_ratio_top30_all,acc_top30,f1_top30,top30_features
16,13919,30,24,6,0.03434167817002481,0.44158454774552186,0.021746537873875413,0.41983800987164643,12.858560538574952,0.7777777777777778,0.0,"['suspicious_getSystemService', 'suspicious_getPackageInfo', 'perm_android.permission.READ_PHONE_STATE', 'suspicious_Cipher', 'intent_android.intent.action.MAIN', 'perm_android.permission.ACCESS_NETWORK_STATE', 'suspicious_getDeviceId', 'suspicious_Base64', 'suspicious_getExternalStorageDirectory', 'suspicious_Ljava/lang/System;->loadLibrary', 'perm_android.permission.ACCESS_WIFI_STATE', 'perm_android.permission.WRITE_EXTERNAL_STORAGE', 'perm_android.permission.ACCESS_COARSE_LOCATION', 'perm_android.permission.GET_TASKS', 'suspicious_getCellLocation', 'suspicious_Ljava/lang/System;->load', 'suspicious_Ljava/lang/Runtime;->exec', 'suspicious_getSubscriberId', 'intent_android.intent.action.BOOT_COMPLETED', 'perm_android.permission.ACCESS_FINE_LOCATION', 'intent_android.intent.action.VIEW', 'intent_com.meizu.c2dm.intent.REGISTRATION', 'perm_com.google.android.c2dm.permission.RECEIVE', 'intent_com.qihoo.appstore.gameunion.DOWNLOAD_SLIENT', 'perm_com.huawei.android.launcher.permission.CHANGE_BADGE', 'perm_com.tencent.mtt.extension.Player', 'intent_com.qihoo.appstore.QihooAlliance', 'intent_android.intent.action.SIG_STR', 'intent_com.google.android.gms.analytics.ANALYTICS_DISPATCH', 'perm_telecom.mdesk.permission.READ_SETTINGS']"
17,61339,30,1,29,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,0.0,1.0,,,"['n_api_calls', 'perm_android.permission.GET_TASKS', 'perm_android.permission.READ_PHONE_STATE', 'perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'n_urls', 'perm_android.permission.SYSTEM_ALERT_WINDOW', 'n_used_permissions', 'perm_com.android.launcher.permission.INSTALL_SHORTCUT', 'perm_android.permission.CHANGE_WIFI_STATE', 'perm_android.permission.SEND_SMS', 'n_permissions', 'suspicious_getSubscriberId', 'intent_android.intent.action.USER_PRESENT', 'perm_android.permission.CHANGE_NETWORK_STATE', 'perm_android.permission.WRITE_SETTINGS', 'perm_android.permission.READ_SMS', 'perm_android.permission.WRITE_SMS', 'suspicious_getSystemService', 'intent_android.net.conn.CONNECTIVITY_CHANGE', 'perm_android.permission.READ_LOGS', 'suspicious_Base64', 'perm_android.permission.RECEIVE_SMS', 'suspicious_Ldalvik/system/PathClassLoader;', 'suspicious_getPackageInfo', 'intent_android.intent.action.PACKAGE_ADDED', 'perm_android.permission.ACCESS_WIFI_STATE', 'intent_com.google.android.c2dm.intent.RECEIVE', 'perm_com.android.launcher.permission.READ_SETTINGS', 'intent_android.intent.action.PACKAGE_REMOVED', 'suspicious_getExternalStorageDirectory']"
18,71643,30,30,0,0.0,0.0,0.0,0.0,0.0,,,[]
19,48678,30,30,0,0.0,0.0,0.0,0.0,0.0,,,[]
20,25197,30,30,0,0.0,0.0,0.0,0.0,0.0,,,[]
21,21621,30,30,0,0.0,0.0,0.0,0.0,0.0,,,[]
22,9685,30,30,0,0.0,0.0,0.0,0.0,0.0,,,[]
23,43615,30,30,0,0.0,0.0,0.0,0.0,0.0,,,[]
24,32804,30,30,0,0.0,0.0,0.0,0.0,0.0,,,[]
25,3706,30,30,0,0.0,0.0,0.0,0.0,0.0,,,[]
26,52937,30,30,0,0.0,0.0,0.0,0.0,0.0,,,[]
27,20041,30,10,20,0.03784596344044926,0.3283339548719623,0.028861798757000397,0.2994721561149619,8.675534324515132,1.0,1.0,"['intent_com.google.android.c2dm.intent.RECEIVE', 'perm_com.google.android.c2dm.permission.RECEIVE', 'perm_android.permission.CHANGE_NETWORK_STATE', 'suspicious_getSubscriberId', 'suspicious_Ljava/lang/Runtime;->exec', 'intent_com.mobiletool.appstore.action.update', 'perm_android.permission.CALL_PHONE', 'perm_android.permission.ACCESS_FINE_LOCATION', 'perm_android.permission.CHANGE_WIFI_STATE', 'intent_com.unicom.xiaowo.security.RECEIVER_CMD', 'intent_cryopiggy.start', 'perm_android.permission.RECEIVE_BOOT_COMPLETED', 'perm_com.google.android.googleapps.permission.GOOGLE_AUTH.grandcentral', 'perm_android.permission.RECORD_AUDIO', 'perm_com.apusapps.launcher.permission.READ_SETTINGS', 'suspicious_Ljava/lang/System;->load', 'intent_android.intent.action.DOWNLOAD_NOTIFY', 'intent_com.datouniao.AdPublisher.service.check', 'intent_com.qihoo.appstore.ACTION_NORMAL_INSTALL_ERROR', 'n_receivers', 'perm_com.android.alarm.permission.SET_ALARM', 'n_used_permissions', 'suspicious_Ldalvik/system/DexClassLoader;', 'perm_android.permission.READ_EXTERNAL_STORAGE', 'perm_android.permission.VIBRATE', 'intent_com.sogou.androidtool.highspeed', 'perm_com.google.android.launcher.permission.WRITE_SETTINGS', 'perm_android.permission.WRITE_SOCIAL_STREAM', 'perm_android.permission.READ_OWNER_DATA', 'intent_com.qihoo.appstore.battery.START']"
28,13377,30,30,0,0.0,0.0,0.0,0.0,0.0,,,[]
29,45616,30,30,0,0.0,0.0,0.0,0.0,0.0,,,[]
30,12134,30,30,0,0.0,0.0,0.0,0.0,0.0,,,[]
31,39338,30,30,0,0.0,0.0,0.0,0.0,0.0,,,[]
32,30450,30,30,0,0.0,0.0,0.0,0.0,0.0,,,[]
33,64590,30,29,1,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,0.0,1.0,,,"['n_api_calls', 'perm_android.permission.GET_TASKS', 'perm_android.permission.READ_PHONE_STATE', 'perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'n_urls', 'perm_android.permission.SYSTEM_ALERT_WINDOW', 'n_used_permissions', 'perm_com.android.launcher.permission.INSTALL_SHORTCUT', 'perm_android.permission.CHANGE_WIFI_STATE', 'perm_android.permission.SEND_SMS', 'n_permissions', 'suspicious_getSubscriberId', 'intent_android.intent.action.USER_PRESENT', 'perm_android.permission.CHANGE_NETWORK_STATE', 'perm_android.permission.WRITE_SETTINGS', 'perm_android.permission.READ_SMS', 'perm_android.permission.WRITE_SMS', 'suspicious_getSystemService', 'intent_android.net.conn.CONNECTIVITY_CHANGE', 'perm_android.permission.READ_LOGS', 'suspicious_Base64', 'perm_android.permission.RECEIVE_SMS', 'suspicious_Ldalvik/system/PathClassLoader;', 'suspicious_getPackageInfo', 'intent_android.intent.action.PACKAGE_ADDED', 'perm_android.permission.ACCESS_WIFI_STATE', 'intent_com.google.android.c2dm.intent.RECEIVE', 'perm_com.android.launcher.permission.READ_SETTINGS', 'intent_android.intent.action.PACKAGE_REMOVED', 'suspicious_getExternalStorageDirectory']"
34,6684,30,29,1,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,0.0,1.0,,,"['n_api_calls', 'perm_android.permission.GET_TASKS', 'perm_android.permission.READ_PHONE_STATE', 'perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'n_urls', 'perm_android.permission.SYSTEM_ALERT_WINDOW', 'n_used_permissions', 'perm_com.android.launcher.permission.INSTALL_SHORTCUT', 'perm_android.permission.CHANGE_WIFI_STATE', 'perm_android.permission.SEND_SMS', 'n_permissions', 'suspicious_getSubscriberId', 'intent_android.intent.action.USER_PRESENT', 'perm_android.permission.CHANGE_NETWORK_STATE', 'perm_android.permission.WRITE_SETTINGS', 'perm_android.permission.READ_SMS', 'perm_android.permission.WRITE_SMS', 'suspicious_getSystemService', 'intent_android.net.conn.CONNECTIVITY_CHANGE', 'perm_android.permission.READ_LOGS', 'suspicious_Base64', 'perm_android.permission.RECEIVE_SMS', 'suspicious_Ldalvik/system/PathClassLoader;', 'suspicious_getPackageInfo', 'intent_android.intent.action.PACKAGE_ADDED', 'perm_android.permission.ACCESS_WIFI_STATE', 'intent_com.google.android.c2dm.intent.RECEIVE', 'perm_com.android.launcher.permission.READ_SETTINGS', 'intent_android.intent.action.PACKAGE_REMOVED', 'suspicious_getExternalStorageDirectory']"
35,65834,30,30,0,0.0,0.0,0.0,0.0,0.0,,,[]
36,42018,30,29,1,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,0.0,1.0,,,"['n_api_calls', 'perm_android.permission.GET_TASKS', 'perm_android.permission.READ_PHONE_STATE', 'perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'n_urls', 'perm_android.permission.SYSTEM_ALERT_WINDOW', 'n_used_permissions', 'perm_com.android.launcher.permission.INSTALL_SHORTCUT', 'perm_android.permission.CHANGE_WIFI_STATE', 'perm_android.permission.SEND_SMS', 'n_permissions', 'suspicious_getSubscriberId', 'intent_android.intent.action.USER_PRESENT', 'perm_android.permission.CHANGE_NETWORK_STATE', 'perm_android.permission.WRITE_SETTINGS', 'perm_android.permission.READ_SMS', 'perm_android.permission.WRITE_SMS', 'suspicious_getSystemService', 'intent_android.net.conn.CONNECTIVITY_CHANGE', 'perm_android.permission.READ_LOGS', 'suspicious_Base64', 'perm_android.permission.RECEIVE_SMS', 'suspicious_Ldalvik/system/PathClassLoader;', 'suspicious_getPackageInfo', 'intent_android.intent.action.PACKAGE_ADDED', 'perm_android.permission.ACCESS_WIFI_STATE', 'intent_com.google.android.c2dm.intent.RECEIVE', 'perm_com.android.launcher.permission.READ_SETTINGS', 'intent_android.intent.action.PACKAGE_REMOVED', 'suspicious_getExternalStorageDirectory']"
37,9311,30,29,1,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,0.0,1.0,,,"['n_api_calls', 'perm_android.permission.GET_TASKS', 'perm_android.permission.READ_PHONE_STATE', 'perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'n_urls', 'perm_android.permission.SYSTEM_ALERT_WINDOW', 'n_used_permissions', 'perm_com.android.launcher.permission.INSTALL_SHORTCUT', 'perm_android.permission.CHANGE_WIFI_STATE', 'perm_android.permission.SEND_SMS', 'n_permissions', 'suspicious_getSubscriberId', 'intent_android.intent.action.USER_PRESENT', 'perm_android.permission.CHANGE_NETWORK_STATE', 'perm_android.permission.WRITE_SETTINGS', 'perm_android.permission.READ_SMS', 'perm_android.permission.WRITE_SMS', 'suspicious_getSystemService', 'intent_android.net.conn.CONNECTIVITY_CHANGE', 'perm_android.permission.READ_LOGS', 'suspicious_Base64', 'perm_android.permission.RECEIVE_SMS', 'suspicious_Ldalvik/system/PathClassLoader;', 'suspicious_getPackageInfo', 'intent_android.intent.action.PACKAGE_ADDED', 'perm_android.permission.ACCESS_WIFI_STATE', 'intent_com.google.android.c2dm.intent.RECEIVE', 'perm_com.android.launcher.permission.READ_SETTINGS', 'intent_android.intent.action.PACKAGE_REMOVED', 'suspicious_getExternalStorageDirectory']"
38,28481,30,7,23,0.05681102472069879,0.7619931740924638,0.03500126752363389,0.72699190656883,13.412769402394458,1.0,1.0,"['n_activities', 'perm_android.permission.WRITE_CALENDAR', 'intent_com.google.android.gms.iid.InstanceID', 'suspicious_Landroid/telephony/SmsMessage;->getMessageBody', 'suspicious_Ldalvik/system/DexClassLoader;', 'perm_android.permission.READ_EXTERNAL_STORAGE', 'perm_com.google.android.c2dm.permission.RECEIVE', 'intent_com.google.android.c2dm.intent.RECEIVE', 'n_permissions', 'n_receivers', 'suspicious_Ljava/lang/Runtime;->exec', 'suspicious_getSystemService', 'n_used_permissions', 'suspicious_adb_enabled', 'perm_android.permission.READ_CONTACTS', 'n_api_calls', 'perm_android.permission.VIBRATE', 'suspicious_Ljava/lang/System;->loadLibrary', 'perm_android.permission.SEND_SMS', 'perm_android.permission.ACCESS_FINE_LOCATION', 'perm_android.permission.ACCESS_NETWORK_STATE', 'suspicious_getDeviceId', 'suspicious_sendTextMessage', 'perm_com.android.vending.BILLING', 'perm_android.permission.MODIFY_AUDIO_SETTINGS', 'suspicious_Base64', 'perm_android.permission.WRITE_EXTERNAL_STORAGE', 'perm_android.permission.ACCESS_WIFI_STATE', 'perm_android.permission.RECORD_AUDIO', 'perm_android.permission.RECORD_VIDEO']"
39,42896,30,29,1,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,0.0,1.0,,,"['n_api_calls', 'perm_android.permission.GET_TASKS', 'perm_android.permission.READ_PHONE_STATE', 'perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'n_urls', 'perm_android.permission.SYSTEM_ALERT_WINDOW', 'n_used_permissions', 'perm_com.android.launcher.permission.INSTALL_SHORTCUT', 'perm_android.permission.CHANGE_WIFI_STATE', 'perm_android.permission.SEND_SMS', 'n_permissions', 'suspicious_getSubscriberId', 'intent_android.intent.action.USER_PRESENT', 'perm_android.permission.CHANGE_NETWORK_STATE', 'perm_android.permission.WRITE_SETTINGS', 'perm_android.permission.READ_SMS', 'perm_android.permission.WRITE_SMS', 'suspicious_getSystemService', 'intent_android.net.conn.CONNECTIVITY_CHANGE', 'perm_android.permission.READ_LOGS', 'suspicious_Base64', 'perm_android.permission.RECEIVE_SMS', 'suspicious_Ldalvik/system/PathClassLoader;', 'suspicious_getPackageInfo', 'intent_android.intent.action.PACKAGE_ADDED', 'perm_android.permission.ACCESS_WIFI_STATE', 'intent_com.google.android.c2dm.intent.RECEIVE', 'perm_com.android.launcher.permission.READ_SETTINGS', 'intent_android.intent.action.PACKAGE_REMOVED', 'suspicious_getExternalStorageDirectory']"
40,42396,30,29,1,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,0.0,1.0,,,"['n_api_calls', 'perm_android.permission.GET_TASKS', 'perm_android.permission.READ_PHONE_STATE', 'perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'n_urls', 'perm_android.permission.SYSTEM_ALERT_WINDOW', 'n_used_permissions', 'perm_com.android.launcher.permission.INSTALL_SHORTCUT', 'perm_android.permission.CHANGE_WIFI_STATE', 'perm_android.permission.SEND_SMS', 'n_permissions', 'suspicious_getSubscriberId', 'intent_android.intent.action.USER_PRESENT', 'perm_android.permission.CHANGE_NETWORK_STATE', 'perm_android.permission.WRITE_SETTINGS', 'perm_android.permission.READ_SMS', 'perm_android.permission.WRITE_SMS', 'suspicious_getSystemService', 'intent_android.net.conn.CONNECTIVITY_CHANGE', 'perm_android.permission.READ_LOGS', 'suspicious_Base64', 'perm_android.permission.RECEIVE_SMS', 'suspicious_Ldalvik/system/PathClassLoader;', 'suspicious_getPackageInfo', 'intent_android.intent.action.PACKAGE_ADDED', 'perm_android.permission.ACCESS_WIFI_STATE', 'intent_com.google.android.c2dm.intent.RECEIVE', 'perm_com.android.launcher.permission.READ_SETTINGS', 'intent_android.intent.action.PACKAGE_REMOVED', 'suspicious_getExternalStorageDirectory']"
41,72867,30,29,1,6.661338147750939e-16,6.661338147750939e-16,6.661338147750939e-16,0.0,1.0,,,"['n_api_calls', 'perm_android.permission.GET_TASKS', 'perm_android.permission.READ_PHONE_STATE', 'perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'n_urls', 'perm_android.permission.SYSTEM_ALERT_WINDOW', 'n_used_permissions', 'perm_com.android.launcher.permission.INSTALL_SHORTCUT', 'perm_android.permission.CHANGE_WIFI_STATE', 'perm_android.permission.SEND_SMS', 'n_permissions', 'suspicious_getSubscriberId', 'intent_android.intent.action.USER_PRESENT', 'perm_android.permission.CHANGE_NETWORK_STATE', 'perm_android.permission.WRITE_SETTINGS', 'perm_android.permission.READ_SMS', 'perm_android.permission.WRITE_SMS', 'suspicious_getSystemService', 'intent_android.net.conn.CONNECTIVITY_CHANGE', 'perm_android.permission.READ_LOGS', 'suspicious_Base64', 'perm_android.permission.RECEIVE_SMS', 'suspicious_Ldalvik/system/PathClassLoader;', 'suspicious_getPackageInfo', 'intent_android.intent.action.PACKAGE_ADDED', 'perm_android.permission.ACCESS_WIFI_STATE', 'intent_com.google.android.c2dm.intent.RECEIVE', 'perm_com.android.launcher.permission.READ_SETTINGS', 'intent_android.intent.action.PACKAGE_REMOVED', 'suspicious_getExternalStorageDirectory']"
42,40603,30,30,0,0.0,0.0,0.0,0.0,0.0,,,[]
43,1216,30,30,0,0.0,0.0,0.0,0.0,0.0,,,[]
44,67813,30,30,0,0.0,0.0,0.0,0.0,0.0,,,[]
45,294,30,30,0,0.0,0.0,0.0,0.0,0.0,,,[]
46,19444,30,26,4,0.021526905386142704,0.2582416785013422,0.014205829928971582,0.24403584857237065,11.996228620374646,1.0,1.0,"['suspicious_Ljava/lang/System;->loadLibrary', 'suspicious_getExternalStorageDirectory', 'perm_android.permission.WRITE_EXTERNAL_STORAGE', 'perm_android.permission.ACCESS_WIFI_STATE', 'intent_android.intent.action.MAIN', 'suspicious_Ljava/lang/System;->load', 'suspicious_Cipher', 'suspicious_getSystemService', 'suspicious_getPackageInfo', 'perm_android.permission.READ_PHONE_STATE', 'intent_com.qihoo.appstore.ACTION_HANDLE_SYSTEM_APP', 'perm_com.facebook.katana.permission.RECEIVE_ADM_MESSAGE', 'perm_android.permission.WRITE_USER_DICTIONARY', 'perm_com.tencent.mm.ext.permission.WRITE', 'perm_com.samsung.svoice.sync.READ_DATABASE', 'perm_org.adw.launcher_donut.permission.WRITE_SETTINGS', 'intent_com.tencent.mm.plugin.openapi.Intent.ACTION_REFRESH_WXAPP', 'perm_com.fede.launcher.permission.WRITE_SETTINGS', 'intent_android.intent.action.DOWNLOAD_NOTIFY', 'intent_com.google.firebase.INSTANCE_ID_EVENT', 'intent_com.areametrics.areametricssdk.AMLocationUpdatesBroadcastReceiver.ACTION_PROCESS_UPDATES', 'perm_com.bbk.launcher2.permission.WRITE_SETTINGS', 'intent_android.fbreader.action.PLUGIN_CRASH', 'intent_com.qihoo.appstore.MEMCLEAR', 'intent_com.kingroot.master.action.NOTIFY_STATISTIC', 'perm_android.permission.ACCESS_NETWORK_STATE', 'intent_com.qihoo360.mobilesafe.pcdaemon.sms.cancel.default.smsreceive', 'perm_com.facebook.katana.permission.CROSS_PROCESS_BROADCAST_MANAGER', 'intent_show_notificationcenter', 'perm_android.permission.ACCESS_MTK_MMHW']"
47,72777,30,30,0,0.0,0.0,0.0,0.0,0.0,,,[]
48,8905,30,30,0,0.0,0.0,0.0,0.0,0.0,,,[]
49,37226,30,0,30,0.0,0.0,0.0,0.0,0.0,,,[]
50,58293,30,30,0,0.0,0.0,0.0,0.0,0.0,,,[]
51,12691,30,30,0,0.0,0.0,0.0,0.0,0.0,,,[]
52,4419,30,27,3,0.01969821976110267,0.2239725701935941,0.01338045634566479,0.2105921138479293,11.370193495143367,0.8888888888888888,0.0,"['suspicious_getPackageInfo', 'suspicious_Cipher', 'suspicious_getExternalStorageDirectory', 'suspicious_Base64', 'intent_android.intent.action.MAIN', 'perm_android.permission.WRITE_EXTERNAL_STORAGE', 'perm_android.permission.ACCESS_NETWORK_STATE', 'suspicious_getSystemService', 'suspicious_Ldalvik/system/DexClassLoader;', 'intent_com.qihoo.express.push.MSG_ARRIVED', 'intent_android.intent.action.SEARCH', 'perm_android.permission.BIND_JOB_SERVICE', 'intent_android.intent.action.PACKAGE_ADDED', 'perm_qiku.permission.RECEIVE_ACTIVITY_RESUMED', 'intent_com.qihoo.appstore.ACTION_CLEAN_START_SERVICE', 'suspicious_getSubscriberId', 'intent_com.huawei.android.push.intent.RECEIVE', 'perm_android.permission.READ_OWNER_DATA', 'intent_com.example.servicejar.action.START_ASSIST', 'perm_android.Manifest.permission.READ_SMS', 'perm_com.apusapps.launcher.permission.READ_SETTINGS', 'intent_com.tencent.android.tpush.action.INTERNAL_PUSH_MESSAGE', 'intent_android.intent.action.SCREEN_OFF', 'intent_com.excelliance.kxqp.action.swpsrv', 'intent_com.google.firebase.INSTANCE_ID_EVENT', 'perm_com.mediatek.launcherplus.permission.READ_SETTINGS', 'intent_com.kingroot.kinguser.gamebox.ACTION_GAME_REPLACE', 'perm_android.permission.READ_CELL_BROADCASTS', 'perm_android.permission.EXPAND_STATUS_BAR', 'perm_com.samsung.android.scloud.backup.lib.write']"
53,50864,30,30,0,0.0,0.0,0.0,0.0,0.0,,,[]
54,49186,30,30,0,0.0,0.0,0.0,0.0,0.0,,,[]
55,10547,30,26,4,0.024747067077607394,0.3442677090690812,0.01486498536653088,0.32940272370255036,13.91145496108486,1.0,1.0,"['intent_com.inmobi.share.id', 'suspicious_Ldalvik/system/DexClassLoader;', 'perm_android.permission.WRITE_EXTERNAL_STORAGE', 'suspicious_Cipher', 'intent_com.android.vending.INSTALL_REFERRER', 'suspicious_getDeviceId', 'suspicious_getSystemService', 'suspicious_getExternalStorageDirectory', 'perm_android.permission.ACCESS_COARSE_LOCATION', 'perm_android.permission.ACCESS_NETWORK_STATE', 'intent_android.net.conn.CONNECTIVITY_CHANGE', 'intent_com.yandex.metrica.IMetricaService', 'intent_ACTION.TAPCORE.MESSAGE', 'intent_ACTION.TAPCORE.SYNC', 'perm_com.google.android.gms.permission.ACTIVITY_RECOGNITION', 'perm_android.permission.SYSTEM_ALERT_WINDOW', 'suspicious_getPackageInfo', 'n_urls', 'perm_com.xiaomi.sdk.permission.PAYMENT', 'intent_com.evernote.android.job.ADD_JOB_CREATOR', 'perm_android.permission.ACCESS_FINE_LOCATION', 'intent_com.qihoo.appstore.msplugin.install', 'perm_android.permission.BROADCAST_STICKY', 'intent_com.alimama.mobile.sdk.download.action', 'perm_android.permission.READ_LOGS', 'perm_com.android.permission.WRITE_APN_SETTINGS', 'intent_com.secneo.proxy.action.CUSTOM', 'intent_android.view.InputMethod', 'perm_android.permission.SIGNAL_PERSISTENT_PROCESSES', 'perm_android.permission.VIBRATE']"
56,56981,30,30,0,0.0,0.0,0.0,0.0,0.0,,,[]
57,9249,30,30,0,0.0,0.0,0.0,0.0,0.0,,,[]
58,17341,30,30,0,0.0,0.0,0.0,0.0,0.0,,,[]
59,43583,30,27,3,0.019112437569390486,0.20768747849395952,0.013280219808836804,0.1944072586851227,10.866613834050204,0.8888888888888888,0.0,"['suspicious_getExternalStorageDirectory', 'suspicious_getPackageInfo', 'perm_android.permission.ACCESS_WIFI_STATE', 'perm_android.permission.READ_PHONE_STATE', 'suspicious_getSystemService', 'suspicious_Cipher', 'intent_safiap.framework.ACTION_TO_UPDATE', 'intent_com.amir.nightjar.service.CONFIG_SERVICES', 'perm_android.permission.READ_SOCIAL_STREAM', 'intent_com.qihoo.appstore.launcher.shortcut.APP_GROUP', 'perm_com.kingroot.kinguser.permission.activityCalled', 'perm_android.permission.CHANGE_CONFIGURATION', 'intent_com.easou.eyou.START_EPAY_PROXY_SERVICE', 'intent_action_send_cancel', 'perm_android.permission.WRITE_OWNER_DATA', 'intent_com.qihoo.appstore.ACTION_CHECK_PHOTOS', 'perm_com.lenovo.launcherhdmarket.permission.READ_SETTINGS', 'perm_android.permission.WRITE_SMS', 'perm_android.permission.READ_CLIPS', 'perm_com.huawei.launcher2.permission.WRITE_SETTINGS', 'perm_com.meizu.flyme.launcher.permission.WRITE_SETTINGS', 'perm_com.sec.android.provider.badge.permission.READ', 'perm_android.permission.RECEIVE_MMS', 'perm_com.android.launcher2.permission.WRITE_SETTINGS', 'intent_com.excelliance.kxqp.action.time', 'intent_com.excelliance.kxqp.platform.gameplugin.action.UNBIND_REMOTE', 'intent_android.intent.action.PACKAGE_CHANGED', 'intent_org.agoo.android.intent.action.RECEIVE', 'perm_telecom.mdesk.permission.WRITE_SETTINGS', 'intent_safiap.GET_SHARED_DATA']"
60,10857,30,30,0,0.0,0.0,0.0,0.0,0.0,,,[]
61,65322,30,30,0,0.0,0.0,0.0,0.0,0.0,,,[]
