cluster_id,anchor_index,n_samples,class_0,class_1,mi_mean_all,mi_mean_top30,mi_mean_rest,mi_delta_top30_rest,mi_ratio_top30_all,acc_top30,f1_top30,top30_features
10,42363,250,249,1,3.3306690738754696e-16,3.3306690738754696e-16,3.3306690738754696e-16,0.0,1.0,,,"['n_api_calls', 'perm_android.permission.GET_TASKS', 'perm_android.permission.READ_PHONE_STATE', 'perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'n_urls', 'perm_android.permission.SYSTEM_ALERT_WINDOW', 'n_used_permissions', 'perm_com.android.launcher.permission.INSTALL_SHORTCUT', 'perm_android.permission.CHANGE_WIFI_STATE', 'perm_android.permission.SEND_SMS', 'n_permissions', 'suspicious_getSubscriberId', 'intent_android.intent.action.USER_PRESENT', 'perm_android.permission.CHANGE_NETWORK_STATE', 'perm_android.permission.WRITE_SETTINGS', 'perm_android.permission.READ_SMS', 'perm_android.permission.WRITE_SMS', 'suspicious_getSystemService', 'intent_android.net.conn.CONNECTIVITY_CHANGE', 'perm_android.permission.READ_LOGS', 'suspicious_Base64', 'perm_android.permission.RECEIVE_SMS', 'suspicious_Ldalvik/system/PathClassLoader;', 'suspicious_getPackageInfo', 'intent_android.intent.action.PACKAGE_ADDED', 'perm_android.permission.ACCESS_WIFI_STATE', 'intent_com.google.android.c2dm.intent.RECEIVE', 'perm_com.android.launcher.permission.READ_SETTINGS', 'intent_android.intent.action.PACKAGE_REMOVED', 'suspicious_getExternalStorageDirectory']"
11,68780,250,248,2,0.003995361399503002,0.03908622662731984,0.0029100769079210376,0.0361761497193988,9.782901399653587,0.9866666666666667,0.0,"['intent_com.qihoo.appstore.launcher.shortcut.GAMEUNION', 'suspicious_Ljava/lang/System;->load', 'suspicious_Ljava/lang/System;->loadLibrary', 'intent_cn.jpush.android.intent.PUSH_TIME', 'intent_com.qihoo.appstore.plugin.battery.setPowerRankConfig', 'suspicious_getExternalStorageDirectory', 'perm_android.permission.ACCESS_NETWORK_STATE', 'perm_android.permission.WRITE_EXTERNAL_STORAGE', 'intent_android.intent.action.MAIN', 'suspicious_getDeviceId', 'suspicious_Cipher', 'suspicious_Base64', 'intent_com.kingroot.master.action.NAIN_EXIT_NOTIFY', 'perm_android.permission.RECEIVE_BOOT_COMPLETED', 'suspicious_getSystemService', 'intent_android.intent.action.BOOT_COMPLETED', 'suspicious_Ldalvik/system/DexClassLoader;', 'intent_org.android.agoo.client.MessageReceiverService', 'suspicious_Ldalvik/system/PathClassLoader;', 'intent_android.intent.action.QUICKBOOT_POWERON', 'suspicious_getPackageInfo', 'perm_com.google.android.c2dm.permission.RECEIVE', 'perm_android.permission.DELETE_PACKAGES', 'perm_qiku.permission.RECEIVE_ACTIVITY_RESUMED', 'perm_android.permission.READ_CONTACTS', 'intent_android.intent.action.RESPOND_VIA_MESSAGE', 'perm_qiku.permission.ACCESS_QKPARAMS', 'perm_com.kingroot.kinguser.permission.REQUEST', 'perm_android.permission.GET_TASKS', 'perm_com.google.android.gms.permission.AD_ID_NOTIFICATION']"
12,41625,250,247,3,0.0024903221350309496,0.030212915172043435,0.0016329223503810787,0.028579992821662355,12.132131320299232,0.9866666666666667,0.0,"['suspicious_Ljava/lang/System;->load', 'suspicious_getPackageInfo', 'suspicious_Base64', 'suspicious_getSystemService', 'n_providers', 'suspicious_Cipher', 'intent_android.intent.action', 'perm_android.permission.SYSTEM_ALERT_WINDOW', 'perm_android.permission.WRITE_SOCIAL_STREAM', 'intent_safiap.framework.ACTION_SET_TIMER', 'perm_android.permission.ACCESS_CACHE_FILESYSTEM', 'intent_com.sogou.androidtool.action.specialdetail', 'perm_com.sec.android.app.twlauncher.settings.WRITE_SETTINGS', 'intent_com.telecom.sdk_auth_ui.SMS_UNSUB_SEND_RESULT_ACTION', 'perm_com.sec.android.app.twlauncher.settings.READ_SETTINGS', 'intent_com.tappx.sdk.SILP', 'suspicious_Ljava/lang/System;->loadLibrary', 'perm_android.permission.MANAGE_USERS', 'intent_com.google.android.gms.iid.InstanceID', 'perm_android.permission.WRITE_SMS', 'intent_com.umeng.message.unregistercallback.action', 'intent_android.Intent.ACTION_NEW_OUTGOING_CALL', 'intent_android.service.notification.NotificationListenerService', 'intent_android.intent.action.START_PCM_PLAY_SERVICE', 'perm_ANDROID.PERMISSION.SEND_SMS', 'intent_com.kingroot.master.action.NOTIFY_STATISTIC', 'suspicious_getExternalStorageDirectory', 'intent_com.qihoo360.mobilesafe.pcdaemon.sms.restore.end', 'intent_com.mobutils.android.mediation.MaterialNotificationReceiver.ACTION_CANCEL_NOTIFICATION', 'perm_com.sonymobile.home.permission.PROVIDER_ACCESS_MODIFY_CONFIGURATION']"
13,58945,250,248,2,0.003756790866423607,0.035648131389224604,0.0027704607471617207,0.03287767064206288,9.488984789606066,1.0,1.0,"['intent_android.intent.action.QUICKBOOT_POWERON', 'n_urls', 'intent_android.intent.action.MY_PACKAGE_REPLACED', 'n_api_calls', 'n_used_permissions', 'intent_com.google.android.gms.gcm.ACTION_TASK_READY', 'suspicious_Cipher', 'n_permissions', 'perm_android.permission.ACCESS_NETWORK_STATE', 'n_activities', 'suspicious_getExternalStorageDirectory', 'suspicious_getSystemService', 'perm_android.permission.RECEIVE_BOOT_COMPLETED', 'perm_com.android.permission.WRITE_APN_SETTINGS', 'intent_android.intent.action.BOOT_COMPLETED', 'n_services', 'intent_com.qihoo.appstore.launcher.shortcut.PLAYGAME', 'intent_com.facebook.sdk.ACTION_CURRENT_ACCESS_TOKEN_CHANGED', 'perm_com.google.android.googleapps.permission.GOOGLE_AUTH.android', 'intent_android.intent.action.CLOSE_SYSTEM_DIALOGS', 'perm_com.oppo.launcher.permission.WRITE_SETTINGS', 'perm_cn.nubia.launcher.permission.READ_SETTINGS', 'intent_com.qihoo.appstore.MEMCLEAR', 'perm_com.android.launcher2.permission.UNINSTALL_SHORTCUT', 'perm_android.permission.READ_CONTACTS', 'perm_com.google.android.googleapps.permission.GOOGLE_AUTH.jotspot', 'perm_com.fx.launcher.permission.WRITE_SETTINGS', 'intent_com.mobiletool.appstore.action.update', 'perm_android.permission.WRITE_CLIPS', 'intent_android.intent.action.CAL']"
14,57893,250,249,1,3.3306690738754696e-16,3.3306690738754696e-16,3.3306690738754696e-16,0.0,1.0,,,"['n_api_calls', 'perm_android.permission.GET_TASKS', 'perm_android.permission.READ_PHONE_STATE', 'perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'n_urls', 'perm_android.permission.SYSTEM_ALERT_WINDOW', 'n_used_permissions', 'perm_com.android.launcher.permission.INSTALL_SHORTCUT', 'perm_android.permission.CHANGE_WIFI_STATE', 'perm_android.permission.SEND_SMS', 'n_permissions', 'suspicious_getSubscriberId', 'intent_android.intent.action.USER_PRESENT', 'perm_android.permission.CHANGE_NETWORK_STATE', 'perm_android.permission.WRITE_SETTINGS', 'perm_android.permission.READ_SMS', 'perm_android.permission.WRITE_SMS', 'suspicious_getSystemService', 'intent_android.net.conn.CONNECTIVITY_CHANGE', 'perm_android.permission.READ_LOGS', 'suspicious_Base64', 'perm_android.permission.RECEIVE_SMS', 'suspicious_Ldalvik/system/PathClassLoader;', 'suspicious_getPackageInfo', 'intent_android.intent.action.PACKAGE_ADDED', 'perm_android.permission.ACCESS_WIFI_STATE', 'intent_com.google.android.c2dm.intent.RECEIVE', 'perm_com.android.launcher.permission.READ_SETTINGS', 'intent_android.intent.action.PACKAGE_REMOVED', 'suspicious_getExternalStorageDirectory']"
15,29019,250,234,16,0.009516866185519533,0.07842122765291551,0.007385803459723784,0.07103542419319173,8.240236452230251,0.9866666666666667,0.9090909090909091,"['intent_com.google.android.c2dm.intent.RECEIVE', 'perm_com.google.android.c2dm.permission.RECEIVE', 'perm_android.permission.RESTART_PACKAGES', 'perm_android.permission.CHANGE_WIFI_STATE', 'perm_android.permission.GET_TASKS', 'perm_android.permission.CHANGE_NETWORK_STATE', 'perm_com.android.launcher.permission.UNINSTALL_SHORTCUT', 'intent_com.taobao.accs.intent.action.START_FROM_AGOO', 'intent_android.intent.action.USER_PRESENT', 'perm_android.permission.SYSTEM_ALERT_WINDOW', 'intent_com.taobao.accs.intent.action.COMMAND', 'perm_android.permission.WRITE_SMS', 'intent_com.google.firebase.INSTANCE_ID_EVENT', 'perm_android.permission.BROADCAST_PACKAGE_CHANGED', 'intent_android.provider.Telephony.SMS_DELIVER', 'intent_com.taobao.accs.intent.action.SERVICE', 'intent_android.intent.action.ANY_DATA_STATE', 'perm_com.android.launcher.permission.INSTALL_SHORTCUT', 'n_api_calls', 'intent_android.intent.action.NOTIFICATION_REMOVE', 'intent_android.intent.action.SCREEN_ON', 'suspicious_sendTextMessage', 'intent_android.intent.action.NOTIFICATION_ADD', 'intent_com.android.vending.INSTALL_REFERRER', 'intent_android.intent.action.BATTERY_CHANGED', 'intent_com.taobao.accs.intent.action.ELECTION', 'intent_com.umeng.messge.registercallback.action', 'perm_android.permission.BROADCAST_PACKAGE_REPLACED', 'n_providers', 'intent_com.google.firebase.MESSAGING_EVENT']"
16,58454,250,248,2,0.003080483577198,0.031336755727848935,0.002206578252951064,0.02913017747489787,10.172674173563609,0.9866666666666667,0.0,"['n_used_permissions', 'n_api_calls', 'suspicious_Ldalvik/system/DexClassLoader;', 'n_urls', 'intent_android.intent.action.MAIN', 'n_activities', 'perm_android.permission.ACCESS_NETWORK_STATE', 'suspicious_Base64', 'suspicious_Cipher', 'suspicious_getExternalStorageDirectory', 'suspicious_Ldalvik/system/PathClassLoader;', 'perm_qiku.permission.READ_WRITE_SAFE_SPACE', 'perm_com.android.launcher3.permission.READ_SETTINGS', 'perm_android.permission.BROADCAST_PACKAGE_INSTALL', 'intent_com.sogou.androidtool.service.weatherservice', 'intent_com.amir.nightjar.service.CONFIG_SERVICES', 'perm_com.android.launcher3.permission.UNINSTALL_SHORTCUT', 'intent_com.kingroot.kinguser.gamebox.ACTION_GAME_DELETED', 'intent_com.qihoo.appstore.powerusage.HIGH_TEMPERATURE', 'perm_android.permission.RECEIVE_WAP_PUSH', 'perm_com.smartisanos.launcher.WRITE_DATABASE', 'intent_com.areametrics.areametricssdk.AMLocationUpdatesBroadcastReceiver.ACTION_PROCESS_UPDATES', 'intent_com.sogou.androidtool.service.weathernotifyreceiver', 'perm_android.permission.BROADCAST_STICKY', 'intent_android.appwidget.action.APPWIDGET_UPDATE', 'perm_com.google.android.launcher.permission.WRITE_SETTINGS', 'perm_android.permission.DELETE_PACKAGES', 'intent_com.kingroot.master.action.NOTIFY_STATISTIC', 'intent_android.intent.action.ANY_DATA_STATE', 'intent_com.mobiletool.appstore.action.backtomarket']"
17,52429,250,250,0,0.0,0.0,0.0,0.0,0.0,,,[]
18,58761,250,227,23,0.00830973416850487,0.07027722011088405,0.006393213984719948,0.0638840061261641,8.457216402570996,0.9333333333333333,0.4444444444444444,"['perm_android.permission.READ_LOGS', 'perm_android.permission.READ_CONTACTS', 'n_permissions', 'suspicious_Ldalvik/system/DexClassLoader;', 'n_urls', 'n_api_calls', 'suspicious_getSubscriberId', 'n_activities', 'n_used_permissions', 'n_receivers', 'perm_android.permission.READ_PHONE_STATE', 'intent_android.media.AUDIO_BECOMING_NOISY', 'suspicious_Ldalvik/system/PathClassLoader;', 'intent_android.provider.Telephony.SMS_DELIVER', 'perm_android.permission.BLUETOOTH', 'perm_android.permission.CAMERA', 'intent_com.firebase.jobdispatcher.ACTION_EXECUTE', 'perm_com.google.android.googleapps.permission.GOOGLE_AUTH.dodgeball', 'intent_com.qihoo.appstore.utils.ActivityBroadcastReceiver.ACTION_INTENT_TRANSFER', 'intent_com.kingroot.kinguser.gamebox.ACTION_GAME_REPLACE', 'intent_com.excelliance.kxqp.action.swpmain', 'perm_com.tencent.mm.plugin.permission.READ', 'intent_cn.uc.gamesdk.sdkweb', 'perm_android.permission.ACCESS_FINE_LOCATION', 'intent_com.qihoo.appstore.plugin.share.IpluginService', 'intent_com.qihoo.appstore.PLUGIN_ICON', 'perm_android.permission.RESTART_PACKAGES', 'suspicious_getCellSignalStrength', 'intent_android.intent.action.BOOT_COMPLETED', 'intent_safiap.framework.ACTION_NETWORK_ERROR_IAP']"
19,17004,250,250,0,0.0,0.0,0.0,0.0,0.0,,,[]
20,64228,250,244,6,0.004488538315031293,0.053850700433960924,0.002961873507229345,0.05088882692673158,11.99738013901425,0.9733333333333334,0.5,"['suspicious_getSystemService', 'perm_android.permission.WRITE_EXTERNAL_STORAGE', 'perm_android.permission.ACCESS_NETWORK_STATE', 'perm_android.permission.GET_TASKS', 'suspicious_getExternalStorageDirectory', 'perm_android.permission.SYSTEM_ALERT_WINDOW', 'perm_android.permission.ACCESS_WIFI_STATE', 'intent_android.intent.action.MAIN', 'perm_android.permission.READ_PHONE_STATE', 'suspicious_getPackageInfo', 'suspicious_Base64', 'intent_com.meizu.flyme.push.intent.MESSAGE', 'suspicious_Ldalvik/system/DexClassLoader;', 'perm_android.permission.ACCOUNT_MANAGER', 'intent_com.qihoo.appstore.notification.click_action', 'intent_com.mobiletool.appstore.action.specialdetail', 'intent_com.qihoo.appstore.notification', 'perm_com.tencent.mm.permission.C2D_MESSAGE', 'intent_android.app.action.DEVICE_ADMIN_ENABLED', 'perm_ANDROID.PERMISSION.WRITE_APN_SETTINGS', 'intent_com.kingroot.kinguser.action.update', 'intent_com.meizu.cloud.pushservice.action.PUSH_SERVICE_START', 'perm_com.google.android.googleapps.permission.GOOGLE_AUTH.knol', 'perm_android.permission.GET_ACCOUNTS', 'intent_android.net.conn.CONNECTIVITY_CHANGE', 'intent_com.qihoo.appstore.accessibility.ALERT', 'intent_com.qihoo.appstore.zhushouhelper.IZhushouHelperService', 'perm_mobi.SyndicateApps.ICS.launcher.permission.READ_SETTINGS', 'perm_com.huawei.launcher3.permission.READ_SETTINGS', 'intent_com.google.android.c2dm.intent.RECEIVE']"
