feature,method_count,aggregated_score,score_std,rank_mean,rank_std,top_methods,entropy_reduction_ratio,mutual_information,chi2_stat,f_stat,pearson_r
suspicious_getSubscriberId,5,1.0,0.0,1.0,0.0,"entropy_reduction_ratio, mutual_information, chi2_stat",1.0,1.0,1.0,1.0,1.0
suspicious_sendTextMessage,5,0.6770057863770528,0.13373337772544458,2.2,0.39999999999999997,"pearson_r, mutual_information, chi2_stat",0.6073691919007288,0.7817131814150342,0.652330989532031,0.48082702151182766,0.8627885475256424
n_permissions,5,0.4848956478024558,0.20502788311585238,6.6,4.63033476111609,"pearson_r, mutual_information, entropy_reduction_ratio",0.6117753235087988,0.6440802037682254,0.39909288133854565,0.11893644855779349,0.6505933818389156
perm_android.permission.READ_PHONE_STATE,5,0.4469209875425683,0.1870554963357109,5.2,1.469693845669907,"pearson_r, mutual_information, chi2_stat",0.30889770660923543,0.5721501516744998,0.3567928880298857,0.2465920459647743,0.7501721454344461
n_api_calls,5,0.38694223488829566,0.21240898646564235,9.4,4.715930449020639,"pearson_r, entropy_reduction_ratio, mutual_information",0.5412280283045972,0.41909308886534324,0.14400038899089013,0.15049411164581894,0.6798955566348289
suspicious_Ljava/lang/Runtime;->exec,5,0.36954829105174963,0.18361970294771385,8.6,3.006659275674582,"pearson_r, mutual_information, chi2_stat",0.2690898813784647,0.3373675681812597,0.30190274944553575,0.2119886773137954,0.7273925789396928
perm_android.permission.ACCESS_WIFI_STATE,5,0.3258189804674297,0.1917898742633722,10.6,3.7202150475476548,"pearson_r, mutual_information, entropy_reduction_ratio",0.21869403985502556,0.3325260283439302,0.21711050830166412,0.16702727708143034,0.6937370487550983
suspicious_Landroid/telephony/SmsMessage;->getMessageBody,4,0.4402675749922209,0.1947227767576319,13.4,19.31424344881259,"pearson_r, chi2_stat, entropy_reduction_ratio",0.42067694014456813,0.21368346222061593,0.4721286320927475,0.3088030257001538,0.7860458148030192
perm_android.permission.GET_TASKS,4,0.2973367341601802,0.19057893601723805,18.0,14.184498581197715,"pearson_r, chi2_stat, mutual_information",0.2064711881267371,0.21913934590974957,0.24717367984976532,0.14172913515163207,0.6721703217630169
suspicious_Base64,4,0.2899869690150297,0.15641871873201502,204.8,397.6045271372045,"mutual_information, entropy_reduction_ratio, f_stat",0.41283003124725137,0.4388168922690005,0.27873353869191236,0.3195543828669842,0.0
perm_com.android.launcher.permission.INSTALL_SHORTCUT,4,0.26145548159889065,0.19232885816473305,22.0,14.805404418657398,"pearson_r, mutual_information, chi2_stat",0.15365008023727475,0.21376441649791475,0.19264388680879496,0.1079373294392686,0.6392816950112004
n_urls,4,0.25563037985378795,0.10497902350014211,207.2,394.9052544598514,"mutual_information, chi2_stat, entropy_reduction_ratio",0.29719428401888964,0.3642040115134936,0.35628631234279395,0.13208926342780145,0.12837802796596126
perm_android.permission.SYSTEM_ALERT_WINDOW,4,0.2541575722165228,0.20181317935765763,37.0,48.567478831003775,"pearson_r, chi2_stat, entropy_reduction_ratio",0.16399628417228876,0.12402334609213789,0.20904520987729033,0.12103917652405775,0.6526838444168391
perm_,4,0.24350403167824183,0.19493615484931165,33.4,36.37361681218957,"pearson_r, chi2_stat, entropy_reduction_ratio",0.15995505438185115,0.1484087233280661,0.18036790997046245,0.09910013392723555,0.6296883367835939
perm_android.permission.VIBRATE,4,0.22753070139888493,0.1983335691555839,34.2,34.01999412110472,"pearson_r, mutual_information, chi2_stat",0.12399177386503148,0.15175633013284034,0.1476989334244804,0.09227521094821525,0.6219312586238572
perm_android.permission.SEND_SMS,4,0.2265020419994234,0.1924959315557053,25.8,13.833293172632466,"pearson_r, mutual_information, chi2_stat",0.10699132491957333,0.21241440799905242,0.13765102151937303,0.07489999768471187,0.6005534578744063
n_services,4,0.22105428832420698,0.18684868215126646,48.6,62.22732518757334,"pearson_r, entropy_reduction_ratio, chi2_stat",0.1950071492102801,0.1078423965888923,0.1555433010562996,0.06285371200884779,0.5840248827567153
suspicious_getCellLocation,4,0.22011572828509857,0.19965414146006683,46.8,59.65031433278453,"pearson_r, chi2_stat, entropy_reduction_ratio",0.12538130836100914,0.1110902263927708,0.15956584124056092,0.08783577847129263,0.6167054869598593
intent_android.intent.action.USER_PRESENT,4,0.17194313223711538,0.20010478301284537,85.8,129.12071870927608,"pearson_r, chi2_stat, entropy_reduction_ratio",0.08885739508229837,0.045900251882159786,0.10145694935838512,0.053526740691148045,0.5699743241715856
n_providers,3,0.21871288085591495,0.08677986758595657,216.4,391.3461894537879,"chi2_stat, entropy_reduction_ratio, mutual_information",0.3132899173478619,0.19177313196758672,0.32447163063914647,0.16172306930270916,0.10230665502227038
perm_android.permission.ACCESS_NETWORK_STATE,3,0.18305206314562378,0.20310960457681115,50.6,56.86334495964866,"pearson_r, mutual_information, entropy_reduction_ratio",0.09364900515848523,0.11210437355126297,0.05698164256710653,0.06517953575478738,0.5873457586964768
n_receivers,3,0.17557225379497723,0.18714436746798815,85.6,127.23301458347984,"pearson_r, entropy_reduction_ratio, chi2_stat",0.16018559780408323,0.04677376579502195,0.095442900386032,0.03602524991686053,0.5394337550728885
suspicious_Cipher,3,0.169179772881163,0.08806531226515357,213.4,392.8458221745523,"mutual_information, entropy_reduction_ratio, f_stat",0.2132538567037561,0.3098158564663216,0.058358707640274954,0.16421455137313515,0.10025589222232738
perm_com.google.android.c2dm.permission.RECEIVE,3,0.1544262662141446,0.20715801068210876,170.5,294.0119045208884,"pearson_r, chi2_stat, entropy_reduction_ratio",0.06865428882362451,0.0,0.0888133263636816,0.05013290255153942,0.5645308133318775
n_activities,2,0.24316493715100415,0.211024088571876,248.2,347.1774186205088,"mutual_information, pearson_r, entropy_reduction_ratio",0.299514671169122,0.5249659058642926,0.00014985889907809152,3.763330326983993e-05,0.3911566165192583
perm_android.permission.WRITE_EXTERNAL_STORAGE,2,0.17015467687465363,0.1992340337346528,52.8,54.32642082817531,"pearson_r, mutual_information, entropy_reduction_ratio",0.07335894211785063,0.11338318518886001,0.04726193660097783,0.05093476001411632,0.5658345604514634
perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS,2,0.1491431056163111,0.2046362786353198,171.9,293.31934815146445,"pearson_r, chi2_stat, entropy_reduction_ratio",0.06304772915094257,0.0,0.08371362282714156,0.04428860565184146,0.5546655704516299
intent_android.intent.action.PACKAGE_ADDED,2,0.13984825482901342,0.20024654525506894,173.3,292.6157206986665,"pearson_r, chi2_stat, entropy_reduction_ratio",0.05892715863494709,0.0,0.06763796623892343,0.035086432001379564,0.5375897172698171
perm_android.permission.CAMERA,2,0.12441106772829065,0.07034763034109291,229.0,383.9697904783656,"pearson_r, mutual_information, chi2_stat",0.07963909428018769,0.17983253777529548,0.08282199947623277,0.046447461827628385,0.23331424528210895
n_used_permissions,1,0.18239788303978136,0.17371800777656257,53.2,32.57852053117207,"pearson_r, entropy_reduction_ratio, mutual_information",0.22329549576857213,0.19107240651667426,0.005034542371703796,0.012286200701770151,0.48030076984018644
perm_com.google.android.googleapps.permission.GOOGLE_AUTH.grandcentral,1,0.1631524599998853,0.19996494490447517,447.4,221.86266022023625,"mutual_information, pearson_r, entropy_reduction_ratio",0.0,0.4199114642753809,0.0,0.0,0.39585083572404567
intent_android.intent.action.PACKAGE_REMOVED,1,0.16146244115011132,0.18706656725016468,42.8,12.237646832622683,"pearson_r, mutual_information, chi2_stat",0.01950653960278559,0.27646533146105423,0.022545988746307807,0.011439837909449918,0.47735450803095913
