cluster_id,anchor_index,n_samples,class_0,class_1,mi_mean_all,mi_mean_top30,mi_mean_rest,mi_delta_top30_rest,mi_ratio_top30_all,acc_top30,f1_top30,top30_features
182,22369,50,50,0,0.0,0.0,0.0,0.0,0.0,,,[]
183,26250,50,50,0,0.0,0.0,0.0,0.0,0.0,,,[]
184,38885,50,50,0,0.0,0.0,0.0,0.0,0.0,,,[]
185,69566,50,12,38,0.03911336239591298,0.23776424015224565,0.03296952081582021,0.20479471933642543,6.078849415847972,0.9333333333333333,0.9565217391304348,"['intent_com.android.vending.INSTALL_REFERRER', 'intent_android.intent.action.UPDATE_NOTIFICATION', 'perm_android.permission.RAISED_THREAD_PRIORITY', 'perm_android.permission.RESTART_PACKAGES', 'perm_com.fx.launcher.permission.READ_SETTINGS', 'intent_com.mobiletool.appstore.action.topicdetail', 'perm_com.yulong2.android.launcher.permission.READ_SETTINGS', 'perm_com.huawei.android.launcher.permission.CHANGE_BADGE', 'n_permissions', 'intent_android.accessibilityservice.AccessibilityService', 'perm_android.permission.SYSTEM_OVERLAY_WINDOW', 'intent_com.taobao.accs.intent.action.ELECTION', 'intent_android.intent.action.ERROR_NOTIFY', 'perm_android.permission.WRITE_APN_SETTING', 'perm_android.permission.WRITE_CALENDAR', 'perm_com.htc.launcher.permission.UPDATE_SHORTCUT', 'perm_android.permission.DISABLE_KEYGUARD', 'perm_android.permission.READ_CALENDAR', 'intent_com.umeng.messge.registercallback.action', 'n_api_calls', 'intent_android.intent.action.IMEDIATE_NOTIFY_ALARM', 'intent_com.baidu.action.Techain.VIEW', 'n_services', 'perm_com.android.launcher2.permission.READ_SETTINGS', 'perm_com.huawei.launcher.permission.READ_SETTINGS', 'intent_com.google.android.c2dm.intent.RECEIVE', 'intent_com.mobiletool.appstore.action.update', 'n_providers', 'intent_com.qihoo.appstore.MEMCLEAR', 'intent_com.android.utils.hades.ACTION_UPDATE_COMMON_RES']"
186,32353,50,50,0,0.0,0.0,0.0,0.0,0.0,,,[]
187,70756,50,50,0,0.0,0.0,0.0,0.0,0.0,,,[]
188,34919,50,50,0,0.0,0.0,0.0,0.0,0.0,,,[]
189,23590,50,9,41,0.019779256104782306,0.15192130043703514,0.015692388754300263,0.13622891168273488,7.680839948288197,0.8666666666666667,0.9166666666666666,"['intent_com.qihoo.appstore.launcher.shortcut.EBOOK', 'intent_com.qihoo.appstore.download_one_apk', 'intent_cn.jpush.android.intent.NOTIFICATION_CLICK_ACTION', 'perm_android.permission.LOCAL_MAC_ADDRESS', 'intent_android.intent.action.START_PCM_PLAY_SERVICE', 'perm_android.permission.INJECT_EVENTS', 'perm_android.permission.ACCESS_COARSE_UPDATES', 'intent_com.qihoo.appstore.battery.ICON', 'perm_com.android.launcher2.permission.READ_SETTINGS', 'intent_com.sogou.androidtool.action.wap', 'intent_android.intent.action.ACTION_SHUTDOWN', 'intent_download.service.action', 'suspicious_Ldalvik/system/PathClassLoader;', 'intent_com.umeng.message.autoupdate.handler.action', 'intent_com.excelliance.appmate.platform.gameservice.PlatService', 'perm_android.permission.WRITE_CALL_LOG', 'intent_com.secneo.proxy.action.CUSTOM', 'intent_com.chance.service', 'n_api_calls', 'intent_com.qihoo.psdk.service.action.remote', 'intent_com.sogou.androidtool.action.topicdetail', 'intent_android.intent.action.MEDIA_MOUNTED', 'intent_pre_add_game_uninstalled', 'intent_com.yulong.mms.NEW_MESSAGE_EXTERNAL', 'intent_com.meizu.flyme.push.intent.REGISTER.FEEDBACK', 'intent_com.gtp.nextlauncher.theme', 'intent_android.intent.action.DOWNLOAD_COMPLETE', 'perm_android.permission.REAL_GET_TASKS', 'perm_android.permission.INSTALL_PACKAGES', 'intent_com.qihoo.appstore.launcher.shortcut.HOME_GAME']"
190,54998,50,50,0,0.0,0.0,0.0,0.0,0.0,,,[]
191,9482,50,50,0,0.0,0.0,0.0,0.0,0.0,,,[]
192,8068,50,50,0,0.0,0.0,0.0,0.0,0.0,,,[]
193,28263,50,50,0,0.0,0.0,0.0,0.0,0.0,,,[]
194,14910,50,22,28,0.027468558771107675,0.1847389700033859,0.022604525434026905,0.162134444569359,6.725470074451098,1.0,1.0,"['suspicious_getSubscriberId', 'perm_android.permission.MODIFY_PHONE_STATE', 'intent_com.excelliance.open.action.apkverchk', 'intent_com.meizu.flyme.push.intent.REGISTER.FEEDBACK', 'intent_android.intent.action.BOOT_COMPLETED', 'intent_com.qihoo360.daemon.pcdaemon.ACTION_SEND_SMS_SEND_STATUS_FORWARD2', 'intent_com.sogou.androidtool.action.sdk', 'n_api_calls', 'perm_android.permission.READ_PHONE_STATE', 'intent_com.qihoo.appstore.batteryrank.POWERPERCENT', 'perm_android.permission.ACCESS_NETWORK_STATE', 'perm_android.permission.SYSTEM_ALERT_WINDOW', 'perm_com.ty.launcher.permission.READ_SETTINGS', 'intent_com.baidu.android.pushservice.action.METHOD', 'intent_com.sogou.androidtool.action.topicdetail', 'intent_show_fold', 'perm_com.google.android.googleapps.permission.GOOGLE_AUTH.dodgeball', 'perm_com.android.vending.BILLING', 'perm_com.yulong2.android.launcher.permission.READ_SETTINGS', 'intent_com.amazon.device.messaging.intent.RECEIVE', 'intent_com.qihoo.appstore.checkupdate.INSTALL_ALL_SILENT_TASK', 'intent_com.excelliance.kxqp.platform.action.CRASH_REPORT', 'intent_selfupdate_notification_cancelled', 'intent_com.huawei.android.push.intent.CLICK', 'perm_com.android.agedlauncher.permission.WRITE_SETTINGS', 'perm_android.permission.DEVICE_POWER', 'intent_com.telecom.sdk_auth_ui.SMS_SEND_ACTIOIN', 'intent_com.qihoo.appstore.plugin.share.IpluginService', 'perm_xvtian.gai.receiver', 'intent_com.qihoo360.daemon.pcdaemon.ACTION_START_OPERATE_CLIPBOARD']"
195,8608,50,22,28,0.03279148579530304,0.23480639000409523,0.026543602159979567,0.20826278784411567,7.160590144339487,1.0,1.0,"['intent_com.google.android.c2dm.intent.RECEIVE', 'perm_com.google.android.c2dm.permission.RECEIVE', 'perm_android.permission.SYSTEM_ALERT_WINDOW', 'perm_android.permission.RECEIVE_SMS', 'intent_android.intent.action.PACKAGE_ADDED', 'perm_android.permission.DEVICE_POWER', 'perm_android.permission.CHANGE_WIFI_STATE', 'intent_com.mobiletool.appstore.action.specialdetail', 'perm_android.hardware.camera.autofocus', 'suspicious_getSubscriberId', 'perm_android.permission.SYSTEM_OVERLAY_WINDOW', 'intent_android.intent.action.PACKAGE_REMOVED', 'perm_com.samsung.svoice.sync.ACCESS_SERVICE', 'perm_com.sec.android.provider.badge.permission.WRITE', 'intent_android.intent.action.MEDIA_REMOVED', 'perm_com.qihoo360.home.permission.WRITE_SETTINGS', 'intent_com.meizu.flyme.push.intent.REGISTER.FEEDBACK', 'intent_com.excelliance.open.action.apkverchk', 'n_providers', 'perm_com.sonyericsson.home.permission.BROADCAST_BADGE', 'perm_android.webkit.permission.PLUGIN', 'n_services', 'perm_com.qihoo.appstore.update.permission.clear_sdk', 'perm_com.fx.launcher.permission.WRITE_SETTINGS', 'n_activities', 'perm_android.permission.CHANGE_COMPONENT_ENABLED_STATE', 'perm_com.google.android.googleapps.permission.GOOGLE_AUTH.blogger', 'intent_android.intent.action.MEDIA_EJECT', 'intent_org.agoo.android.intent.action.ELECTION_V2', 'intent_com.tappx.sdk.SILP']"
196,55759,50,49,1,0.0,0.0,0.0,0.0,0.0,,,"['n_api_calls', 'perm_android.permission.GET_TASKS', 'perm_android.permission.READ_PHONE_STATE', 'perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'n_urls', 'perm_android.permission.SYSTEM_ALERT_WINDOW', 'n_used_permissions', 'perm_com.android.launcher.permission.INSTALL_SHORTCUT', 'perm_android.permission.CHANGE_WIFI_STATE', 'perm_android.permission.SEND_SMS', 'n_permissions', 'suspicious_getSubscriberId', 'intent_android.intent.action.USER_PRESENT', 'perm_android.permission.CHANGE_NETWORK_STATE', 'perm_android.permission.WRITE_SETTINGS', 'perm_android.permission.READ_SMS', 'perm_android.permission.WRITE_SMS', 'suspicious_getSystemService', 'intent_android.net.conn.CONNECTIVITY_CHANGE', 'perm_android.permission.READ_LOGS', 'suspicious_Base64', 'perm_android.permission.RECEIVE_SMS', 'suspicious_Ldalvik/system/PathClassLoader;', 'suspicious_getPackageInfo', 'intent_android.intent.action.PACKAGE_ADDED', 'perm_android.permission.ACCESS_WIFI_STATE', 'intent_com.google.android.c2dm.intent.RECEIVE', 'perm_com.android.launcher.permission.READ_SETTINGS', 'intent_android.intent.action.PACKAGE_REMOVED', 'suspicious_getExternalStorageDirectory']"
197,1090,50,38,12,0.025510547014713184,0.19795023077543725,0.020177360919020688,0.17777286985641655,7.759544735017624,0.8666666666666667,0.8,"['n_providers', 'intent_android.intent.action.VIEW', 'intent_com.google.android.gms.iid.InstanceID', 'n_used_permissions', 'intent_android.intent.action.ACTION_POWER_CONNECTED', 'perm_android.permission.BLUETOOTH_ADMIN', 'suspicious_Ldalvik/system/PathClassLoader;', 'perm_android.permission.BLUETOOTH', 'n_api_calls', 'intent_com.qihoo.appstore.plugin.streamapp.IPluginHelperServiceStreamApp', 'n_urls', 'n_activities', 'intent_com.kingroot.kinguser.service.IKCommonManagerInterface', 'perm_android.permission.ACCESS_FINE_LOCATION', 'intent_com.qihoo360.daemon.pcdaemon.ACTION_START_DOWNLOAF_PAGE', 'perm_com.google.android.c2dm.permission.RECEIVE', 'perm_android.permission.VIBRATE', 'intent_com.kingroot.master.action.TRAFFIC_STATISTICS', 'perm_com.google.android.googleapps.permission.GOOGLE_AUTH.talk', 'perm_android.permission.RESTART_PACKAGES', 'n_permissions', 'perm_android.permission.BODY_SENSORS', 'perm_android.permission.NFC', 'intent_com.qihoo.appstore.battery.ACCESSIBILITY_ALERT', 'intent_selfupdate_notification_cancelled', 'intent_com.qihoo.appstore.battery.FREEZE_APP', 'intent_com.esbook.receiver.CLICK_BOOK_UPDATE', 'intent_com.qihoo.appstore.battery.POWER_RANK_START', 'intent_android.intent.action.ACTION_POWER_DISCONNECTED', 'intent_com.google.firebase.INSTANCE_ID_EVENT']"
198,28709,50,50,0,0.0,0.0,0.0,0.0,0.0,,,[]
199,54028,50,50,0,0.0,0.0,0.0,0.0,0.0,,,[]
200,72077,50,46,4,0.014027444325065464,0.17951342619292934,0.008909321174512975,0.17060410501841636,12.797300921890601,1.0,1.0,"['suspicious_Ljava/lang/Runtime;->exec', 'intent_com.google.android.c2dm.intent.RECEIVE', 'suspicious_getPackageInfo', 'suspicious_Cipher', 'intent_android.intent.action.MAIN', 'perm_com.google.android.c2dm.permission.RECEIVE', 'perm_android.permission.ACCESS_NETWORK_STATE', 'intent_com.android.vending.INSTALL_REFERRER', 'suspicious_getExternalStorageDirectory', 'n_providers', 'suspicious_getDeviceId', 'suspicious_Base64', 'suspicious_Ldalvik/system/DexClassLoader;', 'intent_com.google.firebase.MESSAGING_EVENT', 'intent_android.intent.action.NOTIFICATION_REMOVE', 'perm_android.permission.READ_EXTERNAL_STORAGE', 'perm_android.permission.READ_INTERNAL_STORAGE', 'perm_com.tencent.mm.ext.permission.READ', 'intent_com.baidu.android.pushservice.action.notification.SHOW', 'suspicious_getCellLocation', 'intent_android.net.conn.CONNECTIVITY_CHANGE', 'perm_android.permission.WRITE_OWNER_DATA', 'perm_android.permission.BLUETOOTH', 'intent_cn.jpush.android.intent.ACTION_RICHPUSH_CALLBACK', 'intent_android.intent.action.START_PCM_PLAY_SERVICE', 'perm_com.android.launcher.permission.CREATE_SHORTCUT', 'perm_org.adw.launcher.permission.READ_SETTINGS', 'perm_com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE', 'perm_com.google.android.googleapps.permission.GOOGLE_AUTH.news', 'intent_com.excelliance.kxqp.platform.gameplugin.action.BIND_REMOTE']"
201,17750,50,50,0,0.0,0.0,0.0,0.0,0.0,,,[]
202,3172,50,0,50,0.0,0.0,0.0,0.0,0.0,,,[]
203,58506,50,48,2,0.01502112442470098,0.12959338360120365,0.011477652491407083,0.11811573110979656,8.627408970003483,0.9333333333333333,0.0,"['perm_com.google.android.googleapps.permission.GOOGLE_AUTH.ah', 'intent_com.qihoo.appstore.battery.START_EX', 'intent_android.intent.action.UMS_DISCONNECTED', 'perm_com.lenovo.launcher.permission.READ_SETTINGS', 'intent_android.intent.action.MAIN', 'suspicious_getExternalStorageDirectory', 'suspicious_getDeviceId', 'suspicious_getSystemService', 'perm_com.lge.launcher.permission.READ_SETTINGS', 'perm_com.yulong.android.launcher.permission.WRITE_SETTINGS', 'n_used_permissions', 'n_permissions', 'perm_android.permission.ACCESS_ALL_DOWNLOADS', 'n_urls', 'intent_android.net.ConnectivityManager.CONNECTIVITY_ACTION', 'perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'intent_intent.action.HEJU', 'intent_com.onesignal.NotificationExtender', 'intent_com.cootek.usage.alarm_operation', 'intent_com.excelliance.kxqp.platform.action.BADGE_REPORT', 'intent_com.qihoo.appstore.battery.FREEZE_APP', 'perm_com.android.launcher2.permission.UNINSTALL_SHORTCUT', 'intent_android.intent.action.SEND', 'perm_org.adw.launcher.permission.READ_SETTINGS', 'perm_com.fx.launcher.permission.WRITE_SETTINGS', 'intent_com.qihoo.appstore.LitePluginTipDialogActivity', 'intent_com.huawei.intent.action.PUSH', 'perm_org.adw.launcher_donut.permission.WRITE_SETTINGS', 'intent_android.intent.action.DOWNLOAD_WAKEUP', 'intent_android.intent.action.PACKAGE_FULLY_REMOVED']"
204,56130,50,50,0,0.0,0.0,0.0,0.0,0.0,,,[]
205,62882,50,50,0,0.0,0.0,0.0,0.0,0.0,,,[]
206,65696,50,50,0,0.0,0.0,0.0,0.0,0.0,,,[]
207,55134,50,44,6,0.02518952515742899,0.31956027223891953,0.016085275247692175,0.3034749969912274,12.686236451133482,0.8666666666666667,0.0,"['suspicious_getPackageInfo', 'perm_android.permission.WRITE_SETTINGS', 'suspicious_Cipher', 'suspicious_getSystemService', 'intent_android.intent.action.MAIN', 'suspicious_Ljava/lang/System;->load', 'suspicious_Ljava/lang/System;->loadLibrary', 'suspicious_getDeviceId', 'perm_android.permission.ACCESS_NETWORK_STATE', 'suspicious_Base64', 'perm_android.permission.CHANGE_WIFI_STATE', 'perm_android.permission.READ_EXTERNAL_STORAGE', 'suspicious_Ldalvik/system/DexClassLoader;', 'perm_android.permission.READ_PHONE_STATE', 'perm_android.permission.ACCESS_COARSE_LOCATION', 'suspicious_getSubscriberId', 'perm_android.permission.ACCESS_WIFI_STATE', 'suspicious_getExternalStorageDirectory', 'perm_android.permission.WRITE_EXTERNAL_STORAGE', 'suspicious_Ljava/lang/Runtime;->exec', 'suspicious_getCellLocation', 'perm_com.google.android.c2dm.permission.RECEIVE', 'perm_com.motorola.mmsp.motoswitch.permission.READ_SETTINGS', 'perm_android.permission.BLUETOOTH_ADMIN', 'intent_com.qihoo.appstore.plugin.streamapp.IPluginHelperServiceStreamApp', 'intent_com.evernote.android.job.ADD_JOB_CREATOR', 'intent_com.excelliance.kxqp.action.launcher', 'perm_android.permission.READ_CALENDAR', 'perm_com.android.launcher.permission.CREATE_SHORTCUT', 'intent_com.qihoo.appstore.ACTION_NORMAL_INSTALL_ERROR']"
208,37258,50,7,43,0.11047443632456676,0.49183385941149804,0.09867981499198127,0.3931540444195168,4.452015106612737,1.0,1.0,"['suspicious_Base64', 'suspicious_Ldalvik/system/DexClassLoader;', 'perm_android.permission.ACCESS_NETWORK_STATE', 'perm_android.permission.CAMERA', 'intent_com.xiaomi.mipush.MESSAGE_ARRIVED', 'suspicious_getExternalStorageDirectory', 'intent_com.huawei.android.push.intent.REGISTRATION', 'intent_android.intent.action.VIEW', 'perm_android.permission.RECORD_AUDIO', 'perm_android.permission.VIBRATE', 'perm_android.permission.BLUETOOTH', 'intent_android.intent.action.MAIN', 'perm_android.permission.ACCESS_WIFI_STATE', 'perm_android.permission.READ_EXTERNAL_STORAGE', 'perm_android.permission.ACCESS_COARSE_LOCATION', 'perm_android.permission.CHANGE_WIFI_STATE', 'suspicious_Ljava/lang/System;->loadLibrary', 'suspicious_getSystemService', 'perm_android.permission.GET_TASKS', 'perm_android.permission.REQUEST_INSTALL_PACKAGES', 'suspicious_Ljava/lang/Runtime;->exec', 'perm_android.permission.ACCESS_FINE_LOCATION', 'intent_com.xiaomi.mipush.RECEIVE_MESSAGE', 'suspicious_Cipher', 'perm_android.permission.READ_PHONE_STATE', 'suspicious_getCellLocation', 'suspicious_Ljava/lang/System;->load', 'intent_android.net.conn.CONNECTIVITY_CHANGE', 'suspicious_getPackageInfo', 'perm_android.permission.SYSTEM_ALERT_WINDOW']"
209,72097,50,50,0,0.0,0.0,0.0,0.0,0.0,,,[]
210,23752,50,49,1,0.0,0.0,0.0,0.0,0.0,,,"['n_api_calls', 'perm_android.permission.GET_TASKS', 'perm_android.permission.READ_PHONE_STATE', 'perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'n_urls', 'perm_android.permission.SYSTEM_ALERT_WINDOW', 'n_used_permissions', 'perm_com.android.launcher.permission.INSTALL_SHORTCUT', 'perm_android.permission.CHANGE_WIFI_STATE', 'perm_android.permission.SEND_SMS', 'n_permissions', 'suspicious_getSubscriberId', 'intent_android.intent.action.USER_PRESENT', 'perm_android.permission.CHANGE_NETWORK_STATE', 'perm_android.permission.WRITE_SETTINGS', 'perm_android.permission.READ_SMS', 'perm_android.permission.WRITE_SMS', 'suspicious_getSystemService', 'intent_android.net.conn.CONNECTIVITY_CHANGE', 'perm_android.permission.READ_LOGS', 'suspicious_Base64', 'perm_android.permission.RECEIVE_SMS', 'suspicious_Ldalvik/system/PathClassLoader;', 'suspicious_getPackageInfo', 'intent_android.intent.action.PACKAGE_ADDED', 'perm_android.permission.ACCESS_WIFI_STATE', 'intent_com.google.android.c2dm.intent.RECEIVE', 'perm_com.android.launcher.permission.READ_SETTINGS', 'intent_android.intent.action.PACKAGE_REMOVED', 'suspicious_getExternalStorageDirectory']"
211,19521,50,50,0,0.0,0.0,0.0,0.0,0.0,,,[]
212,27447,50,48,2,0.012900618961527955,0.12598227249009294,0.009403248233840377,0.11657902425625256,9.765599066664592,0.9333333333333333,0.0,"['perm_android.permission.RESTART_PACKAGES', 'n_activities', 'intent_cn.uc.gamesdk.sdkweb', 'intent_com.qihoo.appstore.powerusage.SAVE_MODE', 'intent_com.qihoo360.mobilesafe.pcdaemon.filehandle', 'suspicious_getSystemService', 'intent_com.urbanairship.push.OPENED', 'perm_com.google.android.googleapps.permission.GOOGLE_AUTH.jotspot', 'intent_com.mobiletool.appstore.action.topicdetail', 'intent_com.datouniao.AdPublisher.service.check', 'suspicious_system/bin/su', 'perm_com.meizu.flyme.launcher.permission.READ_SETTINGS', 'intent_cn.jpush.android.intent.CONNECTION', 'n_used_permissions', 'perm_com.google.android.googleapps.permission.GOOGLE_AUTH.local', 'suspicious_Cipher', 'intent_com.qihoo.appstore.ACTION_GAME_UNION_GIFT_LiST', 'intent_android.accessibilityservice.AccessibilityService', 'suspicious_getDeviceId', 'perm_com.google.android.googleapps.permission.GOOGLE_AUTH.adsense', 'perm_android.permission.RECORD_VIDEO', 'perm_android.permission.ACCESS_CACHE_FILESYSTEM', 'intent_aspire.iap.SMS_DELIVERED_ACTION', 'suspicious_getExternalStorageDirectory', 'intent_com.qihoo.appstore.launcher.shortcut.EBOOK', 'intent_qihooappstore.gotoadmin', 'intent_com.android.utils.hades.ACTION_UPDATE_COMMON_RES', 'n_services', 'intent_show_lock_forget_pwd', 'intent_show_lock_app']"
213,69482,50,50,0,0.0,0.0,0.0,0.0,0.0,,,[]
214,70822,50,43,7,0.027154155195372277,0.3803647189468679,0.016230117141202306,0.3641346018056656,14.00760643113991,1.0,1.0,"['perm_android.permission.ACCESS_WIFI_STATE', 'perm_android.permission.GET_TASKS', 'suspicious_getSubscriberId', 'perm_android.permission.ACCESS_NETWORK_STATE', 'n_api_calls', 'perm_android.permission.WRITE_EXTERNAL_STORAGE', 'suspicious_getPackageInfo', 'suspicious_getExternalStorageDirectory', 'intent_android.intent.action.MAIN', 'suspicious_Cipher', 'suspicious_Base64', 'perm_android.permission.CHANGE_CONFIGURATION', 'perm_android.permission.READ_PHONE_STATE', 'suspicious_getSystemService', 'n_receivers', 'perm_android.permission.ACCESS_COARSE_LOCATION', 'n_services', 'suspicious_Ljava/lang/Runtime;->exec', 'suspicious_getDeviceId', 'n_permissions', 'n_used_permissions', 'n_urls', 'intent_android.intent.action.USER_PRESENT', 'suspicious_getCellLocation', 'perm_android.permission.GET_ACCOUNTS', 'perm_android.permission.CHANGE_WIFI_STATE', 'perm_com.google.android.c2dm.permission.RECEIVE', 'n_activities', 'intent_android.intent.action.MY_PACKAGE_REPLACED', 'n_providers']"
215,7140,50,50,0,0.0,0.0,0.0,0.0,0.0,,,[]
216,57022,50,50,0,0.0,0.0,0.0,0.0,0.0,,,[]
217,50324,50,35,15,0.028843891581082446,0.17248212119552891,0.024401472108470705,0.1480806490870582,5.979849172247376,0.6666666666666666,0.0,"['intent_com.qihoo360.mobilesafe.pcdaemon.sms.restore.end', 'perm_android.permission.RECEIVE_MMS', 'perm_android.permission.ACCESS_COARSE_LOCATION', 'perm_com.lenovo.launcher.permission.WRITE_SETTINGS', 'perm_android.permission.SYSTEM_OVERLAY_WINDOW', 'perm_android.permission.REAL_GET_TASKS', 'perm_android.permission.WRITE_SMS', 'intent_android.intent.action.BATTERY_CHANGED', 'perm_com.tencent.mm.ext.permission.READ', 'perm_android.permission.READ_SYNC_STATS', 'intent_com.mobiletool.appstore.highspeed', 'perm_android.permission.BROADCAST_STICKY', 'n_permissions', 'intent_android.intent.action.MEDIA_EJECT', 'intent_android.intent.action.UMS_DISCONNECTED', 'intent_com.qihoo360.daemon.pcdaemon.ACTION_START_SERVICE2', 'intent_com.qihoo.commonreceiver.ARRIVED', 'n_activities', 'intent_com.xiaomi.mipush.ERROR', 'intent_com.sogou.androidtool.action.topicdetail', 'n_api_calls', 'intent_co.ronash.pushe.service.ScreenStateService', 'intent_com.qihoo.appstore.CHECK_APP_UPDATE_DESK_NOTIFICATION', 'perm_android.permission.READ_INTERNAL_STORAGE', 'perm_com.tsf.shell.permission.READ_SETTINGS', 'perm_android.permission.AUTHENTICATE_ACCOUNTS', 'intent_com.urbanairship.push.RECEIVED', 'intent_com.qihoo.appstore.checkupdate.RESTART_ALL_DOWNLOAD', 'intent_com.excelliance.kxqp.action.navback', 'intent_android.intent.action.CONFIGURATION_CHANGED']"
218,44346,50,48,2,0.01850734611099804,0.14626005026787076,0.01455623154944528,0.13170381871842549,7.902810559151716,1.0,1.0,"['intent_android.bluetooth.adapter.action.STATE_CHANGED', 'intent_android.intent.action.VIEW', 'perm_android.permission.ACCESS_COARSE_LOCATION', 'perm_android.permission.RECEIVE_BOOT_COMPLETED', 'perm_android.permission.CLEAR_APP_CACHE', 'perm_android.permission.WRITE_EXTERNAL_STORAGE', 'perm_com.google.android.c2dm.permission.RECEIVE', 'suspicious_Cipher', 'intent_com.sogou.androidtool.action.sdk', 'suspicious_Ljava/lang/System;->loadLibrary', 'perm_android.permission.ACCESS_WIFI_STATE', 'intent_com.google.android.c2dm.intent.RECEIVE', 'suspicious_getSystemService', 'intent_android.intent.action.ACTION_POWER_DISCONNECTED', 'suspicious_getSimCountryIso', 'n_receivers', 'perm_android.permission.BLUETOOTH', 'suspicious_getExternalStorageDirectory', 'intent_android.intent.action.PACKAGE_ADDED', 'perm_android.permission.ACCESS_NETWORK_STATE', 'perm_android.permission.VIBRATE', 'intent_android.intent.action.BOOT_COMPLETED', 'n_providers', 'suspicious_getDeviceId', 'intent_com.android.vending.INSTALL_REFERRER', 'suspicious_Ldalvik/system/DexClassLoader;', 'intent_android.intent.action.MAIN', 'perm_android.permission.ACCESS_FINE_LOCATION', 'n_used_permissions', 'intent_com.google.android.gms.iid.InstanceID']"
219,38965,50,50,0,0.0,0.0,0.0,0.0,0.0,,,[]
220,3866,50,50,0,0.0,0.0,0.0,0.0,0.0,,,[]
221,5654,50,50,0,0.0,0.0,0.0,0.0,0.0,,,[]
222,63545,50,4,46,0.011286996010604332,0.10550206839980476,0.008373127792381639,0.09712894060742312,9.347222972408575,0.9333333333333333,0.9655172413793104,"['perm_android.permission.ACCESS_NETWORK_STATE', 'intent_android.intent.action.MAIN', 'perm_android.permission.ACCESS_ALL_DOWNLOADS', 'intent_com.huawei.android.push.intent.REGISTRATION', 'intent_android.intent.apicloud.notification', 'intent_com.qihoo360.daemon.pcdaemon.ACTION_SEND_SMS_SEND_STATUS_FORWARD2', 'intent_com.secneo.proxy.action.CUSTOM', 'intent_com.qihoo360.daemon.pcdaemon.ACTION_START_CAPTURE', 'intent_safiap.framework.ACTION_TO_INSTALL', 'perm_com.google.android.googleapps.permission.GOOGLE_AUTH.news', 'intent_com.adroid.SERVICE', 'perm_android.permission.CALL_PHONE', 'perm_android.permission.PACKAGE_USAGE_STATS', 'perm_android.permission.VIBRATE', 'perm_android.permission.DOWNLOAD_CACHE_NON_PURGEABLE', 'intent_androidx.work.impl.background.systemalarm.UpdateProxies', 'perm_android.permission.SEND_DOWNLOAD_COMPLETED_INTENTS', 'perm_dianxin.permission.ACCESS_LAUNCHER_DATA', 'intent_android.intent.action.mainintentex', 'perm_org.adw.launcher.permission.WRITE_SETTINGS', 'intent_com.sogou.androidtool.action.topicdetail', 'intent_android.intent.action.CAL', 'perm_android.permission.UPDATE_APP_OPS_STATS', 'intent_android.bluetooth.adapter.action.STATE_CHANGED', 'intent_cn.jpush.android.intent.NOTIFICATION_RECEIVED', 'perm_com.fede.launcher.permission.READ_SETTINGS', 'intent_com.qihoo.appstore.notification', 'intent_downfile', 'perm_com.actionlauncher.playstore.permission.READ_SETTINGS', 'perm_android.permission.DIAGNOSTIC']"
223,50850,50,50,0,0.0,0.0,0.0,0.0,0.0,,,[]
224,52435,50,25,25,0.04303289173382441,0.5161146251009858,0.02840149791834519,0.48771312718264065,11.993491589953113,1.0,1.0,"['perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS', 'suspicious_getSubscriberId', 'intent_com.google.android.c2dm.intent.RECEIVE', 'suspicious_adb_enabled', 'suspicious_getCellLocation', 'perm_com.google.android.c2dm.permission.RECEIVE', 'perm_android.permission.CALL_PHONE', 'n_permissions', 'perm_android.permission.CHANGE_WIFI_STATE', 'intent_com.google.android.gms.iid.InstanceID', 'suspicious_getWifiState', 'n_receivers', 'n_used_permissions', 'n_services', 'suspicious_Ldalvik/system/DexClassLoader;', 'perm_android.permission.BROADCAST_STICKY', 'perm_android.permission.READ_LOGS', 'suspicious_Ljava/lang/Runtime;->exec', 'perm_android.permission.RECEIVE_SMS', 'suspicious_Landroid/telephony/SmsMessage;->getMessageBody', 'n_urls', 'perm_android.permission.ACCESS_LOCATION_EXTRA_COMMANDS', 'perm_android.permission.CAMERA', 'perm_android.permission.WRITE_CALENDAR', 'n_activities', 'perm_com.android.vending.BILLING', 'perm_android.permission.READ_EXTERNAL_STORAGE', 'n_api_calls', 'perm_com.android.launcher2.permission.INSTALL_SHORTCUT', 'perm_android.permission.SIGNAL_PERSISTENT_PROCESSES']"
225,53580,50,50,0,0.0,0.0,0.0,0.0,0.0,,,[]
226,35760,50,50,0,0.0,0.0,0.0,0.0,0.0,,,[]
