feature,method_count,aggregated_score,score_std,rank_mean,rank_std,top_methods,entropy_reduction_ratio,mutual_information,chi2_stat,f_stat,pearson_r
suspicious_getSubscriberId,5,1.0,0.0,1.0,0.0,"entropy_reduction_ratio, mutual_information, chi2_stat",1.0,1.0,1.0,1.0,1.0
perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS,5,0.8817656804968739,0.07298101751801621,2.8,0.7483314773547882,"pearson_r, chi2_stat, entropy_reduction_ratio",0.876099639738823,0.8548398760229142,0.9422232106140003,0.7633563323689188,0.9723093437397129
perm_android.permission.GET_TASKS,5,0.7655234010322508,0.12023372281147425,4.6,0.7999999999999999,"pearson_r, mutual_information, chi2_stat",0.7501598886246486,0.8121540188633195,0.7607416563232123,0.5658716460244487,0.9386897953256256
perm_android.permission.CHANGE_NETWORK_STATE,5,0.7025591098998689,0.1445622873814718,5.6,1.4966629547095764,"pearson_r, chi2_stat, entropy_reduction_ratio",0.6955096434472738,0.6019553725903698,0.7822272169678623,0.5072888120168432,0.9258145044769953
perm_android.permission.CHANGE_WIFI_STATE,5,0.6477715949314531,0.1557330612427173,6.6,1.0198039027185568,"pearson_r, mutual_information, chi2_stat",0.6185908536034648,0.6735794117269086,0.6340469097588018,0.41197244947952855,0.9006683500885619
perm_android.permission.SYSTEM_ALERT_WINDOW,5,0.58295703556858,0.17348056262137707,8.6,1.4966629547095764,"pearson_r, mutual_information, entropy_reduction_ratio",0.5593305055147567,0.6151479503723372,0.5210175390814499,0.341668745867748,0.8776204370066086
perm_android.permission.READ_PHONE_STATE,5,0.5712690689046024,0.19170107465428363,9.4,3.9293765408777004,"pearson_r, entropy_reduction_ratio, mutual_information",0.6431812640524945,0.5982705390713363,0.3932730392992962,0.3433813163871731,0.878239185712712
perm_android.permission.SEND_SMS,5,0.5123810815946205,0.19321334001198512,13.0,3.847076812334269,"pearson_r, chi2_stat, mutual_information",0.444657879888943,0.44797790823018824,0.5718531137600845,0.25566685356308627,0.8417496525308003
intent_android.net.conn.CONNECTIVITY_CHANGE,5,0.5061628699888538,0.19585858881353152,13.8,5.775811631277461,"pearson_r, chi2_stat, entropy_reduction_ratio",0.46353141506209555,0.38053764235537263,0.5563441779468665,0.27822082405005816,0.8521802905298765
perm_android.permission.WRITE_SETTINGS,5,0.5005539241637841,0.19425963549706687,14.0,4.857983120596447,"pearson_r, chi2_stat, entropy_reduction_ratio",0.46504311218246,0.3837781641107416,0.5248736050164906,0.27730294936109573,0.8517717901481323
perm_com.android.launcher.permission.INSTALL_SHORTCUT,5,0.47786414763688734,0.1970675120282329,16.6,4.363484845854286,"pearson_r, chi2_stat, mutual_information",0.4028763678896059,0.42055838677576907,0.5059241939021486,0.23077258336157258,0.8291892062553404
perm_com.google.android.c2dm.permission.RECEIVE,4,0.6596225521283834,0.381049884387601,204.0,398.02713475339846,"mutual_information, entropy_reduction_ratio, f_stat",0.9649372909096959,0.9689072304548013,0.45740593118147826,0.9068623080959409,0.0
intent_com.google.android.c2dm.intent.RECEIVE,4,0.5939049294590804,0.3258208772698828,205.0,397.02443249754793,"entropy_reduction_ratio, mutual_information, f_stat",0.8934588262850397,0.8501340837845323,0.4530053027391796,0.7535418675015566,0.019384566985093183
perm_android.permission.RECEIVE_SMS,4,0.43200064047508413,0.20525310812553849,20.8,7.19444229944198,"pearson_r, mutual_information, chi2_stat",0.3226347396899957,0.4379526830995102,0.4351387190041971,0.17100318885338986,0.7932738717283278
perm_com.sonyericsson.home.permission.BROADCAST_BADGE,4,0.35789740037434215,0.1445157392099799,211.0,393.02061014659273,"mutual_information, entropy_reduction_ratio, chi2_stat",0.4989535462778699,0.5313418460185859,0.36101919136889626,0.2437653309057214,0.15440708730063707
perm_com.majeur.launcher.permission.UPDATE_BADGE,4,0.35288711197689493,0.139727808782881,212.4,390.82507596110054,"mutual_information, entropy_reduction_ratio, chi2_stat",0.4943177430465819,0.5147804578380518,0.35879181335964005,0.24046975525506148,0.1560757903851395
perm_com.htc.launcher.permission.UPDATE_SHORTCUT,4,0.3438486274371837,0.13009264526124203,212.6,390.7227149782822,"entropy_reduction_ratio, mutual_information, chi2_stat",0.4943177430465819,0.46958803513949543,0.35879181335964005,0.24046975525506148,0.1560757903851395
perm_com.sec.android.provider.badge.permission.READ,4,0.34235298235572353,0.12867370016656396,212.8,390.6207367767359,"entropy_reduction_ratio, mutual_information, chi2_stat",0.4943177430465819,0.46210980973219484,0.35879181335964005,0.24046975525506148,0.1560757903851395
perm_android.permission.READ_SMS,3,0.4251915181784639,0.21477037944515082,22.8,10.380751417888785,"pearson_r, chi2_stat, entropy_reduction_ratio",0.36334851153187553,0.27217743901652813,0.4817503369411921,0.19801921685920243,0.8106620865435217
suspicious_getCellLocation,3,0.393271722552121,0.21202746473605408,25.4,8.593020423576334,"pearson_r, chi2_stat, entropy_reduction_ratio",0.3196997993366763,0.29402754522444735,0.3871566330188282,0.17171447704493617,0.793760158135717
