cluster_id,anchor_index,rank,feature
3,49493,30,intent_android.intent.action.ANY_DATA_STATE
4,17873,1,perm_android.permission.REQUEST_INSTALL_PACKAGES
4,17873,2,intent_android.appwidget.action.APPWIDGET_UPDATE
4,17873,3,perm_android.permission.GET_TASKS
4,17873,4,n_urls
4,17873,5,n_activities
4,17873,6,n_services
4,17873,7,n_used_permissions
4,17873,8,perm_com.google.android.c2dm.permission.RECEIVE
4,17873,9,n_api_calls
4,17873,10,intent_com.google.android.c2dm.intent.RECEIVE
4,17873,11,perm_android.permission.READ_PHONE_STATE
4,17873,12,n_receivers
4,17873,13,n_permissions
4,17873,14,n_providers
4,17873,15,intent_android.intent.action.BOOT_COMPLETED
4,17873,16,intent_com.android.vending.INSTALL_REFERRER
4,17873,17,suspicious_Ljava/lang/System;->load
4,17873,18,suspicious_Ljava/lang/System;->loadLibrary
4,17873,19,intent_android.intent.action.VIEW
4,17873,20,perm_com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE
4,17873,21,intent_com.google.firebase.INSTANCE_ID_EVENT
4,17873,22,perm_com.android.vending.BILLING
4,17873,23,suspicious_getSimCountryIso
4,17873,24,perm_android.permission.READ_EXTERNAL_STORAGE
4,17873,25,intent_com.google.firebase.MESSAGING_EVENT
4,17873,26,perm_android.permission.ACCESS_WIFI_STATE
4,17873,27,perm_android.permission.VIBRATE
4,17873,28,suspicious_Ljava/lang/Runtime;->exec
4,17873,29,suspicious_system/bin/su
4,17873,30,perm_android.permission.RECEIVE_BOOT_COMPLETED
5,68692,1,n_providers
6,64117,1,n_activities
6,64117,2,n_urls
6,64117,3,perm_android.permission.READ_OWNER_DATA
6,64117,4,n_api_calls
6,64117,5,n_receivers
6,64117,6,n_permissions
6,64117,7,n_services
6,64117,8,perm_android.permission.RESTART_PACKAGES
6,64117,9,n_providers
6,64117,10,intent_android.intent.action.ANY_DATA_STATE
6,64117,11,intent_android.intent.action.SCREEN_ON
6,64117,12,perm_android.permission.CHANGE_NETWORK_STATE
6,64117,13,intent_android.intent.action.PACKAGE_INSTALL
6,64117,14,intent_android.intent.action.SCREEN_OFF
6,64117,15,perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS
6,64117,16,intent_android.intent.action.PACKAGE_REPLACED
6,64117,17,intent_android.intent.action.MEDIA_CHECKING
6,64117,18,intent_android.intent.action.MEDIA_EJECT
6,64117,19,intent_android.intent.action.PACKAGE_RESTARTED
6,64117,20,intent_android.intent.action.SENDTO
6,64117,21,perm_android.permission.CHANGE_WIFI_MULTICAST_STATE
6,64117,22,intent_android.intent.action.MEDIA_REMOVED
6,64117,23,perm_android.permission.READ_SYNC_STATS
6,64117,24,intent_com.android.vending.INSTALL_REFERRER
6,64117,25,n_used_permissions
6,64117,26,intent_android.intent.action.MEDIA_UNMOUNTED
6,64117,27,intent_android.intent.action.USER_PRESENT
6,64117,28,intent_com.google.firebase.INSTANCE_ID_EVENT
6,64117,29,intent_com.tencent.smtt.tbs.video.PLAY
6,64117,30,intent_android.intent.action.MEDIA_MOUNTED
7,52724,1,intent_
7,52724,2,intent_ACTION.TAPCORE.MESSAGE
7,52724,3,intent_ACTION.TAPCORE.SYNC
7,52724,4,intent_LOCATION_SERVICE
7,52724,5,intent_action.com.excelliance.install.plugin
7,52724,6,intent_action.qihoo360.daemon.pcdaemon.DaemonStatus
7,52724,7,intent_action_send_cancel
7,52724,8,intent_action_send_pop
7,52724,9,intent_android.Intent.ACTION_NEW_OUTGOING_CALL
7,52724,10,intent_android.accessibilityservice.AccessibilityService
7,52724,11,intent_android.accounts.AccountAuthenticator
7,52724,12,intent_android.app.action.DEVICE_ADMIN_ENABLED
7,52724,13,intent_android.appwidget.action.APPWIDGET_CONFIGURE
7,52724,14,intent_android.appwidget.action.APPWIDGET_UPDATE
7,52724,15,intent_android.bluetooth.adapter.action.STATE_CHANGED
7,52724,16,intent_android.content.SyncAdapter
7,52724,17,intent_android.easou.eyou.SEND_SMS_RESULT
7,52724,18,intent_android.fbreader.action.CLOSE
7,52724,19,intent_android.fbreader.action.PLUGIN
7,52724,20,intent_android.fbreader.action.PLUGIN_CRASH
7,52724,21,intent_android.hardware.usb.action.USB_STATE
7,52724,22,intent_android.intent.action
7,52724,23,intent_android.intent.action.ACTION_BOOT_COMPLETED
7,52724,24,intent_android.intent.action.ACTION_MEDIA_EJECT
7,52724,25,intent_android.intent.action.ACTION_PACKAGE_ADDED
7,52724,26,intent_android.intent.action.ACTION_POWER_CONNECTED
7,52724,27,intent_android.intent.action.ACTION_POWER_DISCONNECTED
7,52724,28,intent_android.intent.action.ACTION_SHUTDOWN
7,52724,29,intent_android.intent.action.ACTION_VIEW_DOWNLOADS
7,52724,30,intent_android.intent.action.ANY_DATA_STATE
8,36908,1,perm_android.permission.ACCESS_COARSE_LOCATION
9,64019,1,intent_
9,64019,2,intent_ACTION.TAPCORE.MESSAGE
9,64019,3,intent_ACTION.TAPCORE.SYNC
9,64019,4,intent_LOCATION_SERVICE
9,64019,5,intent_action.com.excelliance.install.plugin
9,64019,6,intent_action.qihoo360.daemon.pcdaemon.DaemonStatus
9,64019,7,intent_action_send_cancel
9,64019,8,intent_action_send_pop
9,64019,9,intent_android.Intent.ACTION_NEW_OUTGOING_CALL
9,64019,10,intent_android.accessibilityservice.AccessibilityService
9,64019,11,intent_android.accounts.AccountAuthenticator
9,64019,12,intent_android.app.action.DEVICE_ADMIN_ENABLED
9,64019,13,intent_android.appwidget.action.APPWIDGET_CONFIGURE
9,64019,14,intent_android.appwidget.action.APPWIDGET_UPDATE
9,64019,15,intent_android.bluetooth.adapter.action.STATE_CHANGED
9,64019,16,intent_android.content.SyncAdapter
9,64019,17,intent_android.easou.eyou.SEND_SMS_RESULT
9,64019,18,intent_android.fbreader.action.CLOSE
9,64019,19,intent_android.fbreader.action.PLUGIN
9,64019,20,intent_android.fbreader.action.PLUGIN_CRASH
9,64019,21,intent_android.hardware.usb.action.USB_STATE
9,64019,22,intent_android.intent.action
9,64019,23,intent_android.intent.action.ACTION_BOOT_COMPLETED
9,64019,24,intent_android.intent.action.ACTION_MEDIA_EJECT
9,64019,25,intent_android.intent.action.ACTION_PACKAGE_ADDED
9,64019,26,intent_android.intent.action.ACTION_POWER_CONNECTED
9,64019,27,intent_android.intent.action.ACTION_POWER_DISCONNECTED
9,64019,28,intent_android.intent.action.ACTION_SHUTDOWN
9,64019,29,intent_android.intent.action.ACTION_VIEW_DOWNLOADS
9,64019,30,intent_android.intent.action.ANY_DATA_STATE
10,33475,1,n_api_calls
10,33475,2,suspicious_Ldalvik/system/PathClassLoader;
10,33475,3,n_used_permissions
11,34600,1,suspicious_getExternalStorageDirectory
11,34600,2,n_receivers
11,34600,3,suspicious_Ldalvik/system/PathClassLoader;
11,34600,4,perm_android.permission.GET_TASKS
11,34600,5,n_activities
11,34600,6,perm_android.permission.CAMERA
11,34600,7,n_permissions
11,34600,8,n_urls
11,34600,9,n_services
11,34600,10,n_used_permissions
11,34600,11,perm_android.permission.SYSTEM_ALERT_WINDOW
11,34600,12,n_api_calls
11,34600,13,suspicious_getSimCountryIso
11,34600,14,n_providers
11,34600,15,perm_android.permission.READ_PHONE_STATE
11,34600,16,intent_android.media.AUDIO_BECOMING_NOISY
11,34600,17,perm_android.permission.WRITE_SETTINGS
11,34600,18,perm_android.permission.READ_EXTERNAL_STORAGE
11,34600,19,perm_android.permission.WRITE_EXTERNAL_STORAGE
11,34600,20,perm_com.google.android.c2dm.permission.RECEIVE
11,34600,21,suspicious_Ljava/lang/System;->load
11,34600,22,suspicious_Ljava/lang/System;->loadLibrary
11,34600,23,intent_com.android.vending.INSTALL_REFERRER
11,34600,24,suspicious_Ljava/lang/Runtime;->exec
11,34600,25,perm_android.permission.SET_WALLPAPER
11,34600,26,intent_com.google.android.gms.appinvite.ACTION_PREVIEW
11,34600,27,intent_com.google.android.gms.measurement.UPLOAD
11,34600,28,perm_android.permission.ACCESS_COARSE_LOCATION
11,34600,29,perm_android.permission.GET_ACCOUNTS
11,34600,30,intent_com.google.android.c2dm.intent.RECEIVE
12,60182,1,suspicious_getSubscriberId
12,60182,2,perm_com.android.launcher.permission.INSTALL_SHORTCUT
12,60182,3,n_permissions
12,60182,4,n_providers
12,60182,5,n_api_calls
12,60182,6,n_activities
12,60182,7,n_receivers
12,60182,8,perm_com.google.android.c2dm.permission.RECEIVE
12,60182,9,perm_android.permission.SYSTEM_ALERT_WINDOW
12,60182,10,perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS
12,60182,11,intent_android.intent.action.CREATE_SHORTCUT
12,60182,12,intent_android.intent.action.DELETE
12,60182,13,intent_android.intent.action.MAIN
12,60182,14,perm_android.permission.CHANGE_NETWORK_STATE
12,60182,15,perm_com.android.launcher.permission.READ_SETTINGS
12,60182,16,perm_com.android.launcher.permission.UNINSTALL_SHORTCUT
12,60182,17,perm_org.simalliance.openmobileapi.SMARTCARD
12,60182,18,intent_com.google.android.c2dm.intent.RECEIVE
12,60182,19,n_used_permissions
12,60182,20,n_urls
12,60182,21,perm_android.permission.READ_PHONE_STATE
12,60182,22,n_services
12,60182,23,perm_android.permission.ACCESS_WIFI_STATE
12,60182,24,intent_android.intent.action.PACKAGE_ADDED
12,60182,25,perm_android.permission.NFC
12,60182,26,perm_android.permission.GET_TASKS
12,60182,27,intent_android.intent.action.PACKAGE_REMOVED
12,60182,28,perm_android.permission.INTERACT_ACROSS_USERS_FULL
12,60182,29,perm_android.permission.KILL_BACKGROUND_PROCESSES
12,60182,30,perm_android.permission.RESTART_PACKAGES
13,49445,1,intent_
13,49445,2,intent_ACTION.TAPCORE.MESSAGE
13,49445,3,intent_ACTION.TAPCORE.SYNC
13,49445,4,intent_LOCATION_SERVICE
13,49445,5,intent_action.com.excelliance.install.plugin
13,49445,6,intent_action.qihoo360.daemon.pcdaemon.DaemonStatus
13,49445,7,intent_action_send_cancel
13,49445,8,intent_action_send_pop
13,49445,9,intent_android.Intent.ACTION_NEW_OUTGOING_CALL
13,49445,10,intent_android.accessibilityservice.AccessibilityService
13,49445,11,intent_android.accounts.AccountAuthenticator
13,49445,12,intent_android.app.action.DEVICE_ADMIN_ENABLED
13,49445,13,intent_android.appwidget.action.APPWIDGET_CONFIGURE
13,49445,14,intent_android.appwidget.action.APPWIDGET_UPDATE
13,49445,15,intent_android.bluetooth.adapter.action.STATE_CHANGED
13,49445,16,intent_android.content.SyncAdapter
13,49445,17,intent_android.easou.eyou.SEND_SMS_RESULT
13,49445,18,intent_android.fbreader.action.CLOSE
13,49445,19,intent_android.fbreader.action.PLUGIN
13,49445,20,intent_android.fbreader.action.PLUGIN_CRASH
13,49445,21,intent_android.hardware.usb.action.USB_STATE
13,49445,22,intent_android.intent.action
13,49445,23,intent_android.intent.action.ACTION_BOOT_COMPLETED
13,49445,24,intent_android.intent.action.ACTION_MEDIA_EJECT
13,49445,25,intent_android.intent.action.ACTION_PACKAGE_ADDED
13,49445,26,intent_android.intent.action.ACTION_POWER_CONNECTED
13,49445,27,intent_android.intent.action.ACTION_POWER_DISCONNECTED
13,49445,28,intent_android.intent.action.ACTION_SHUTDOWN
13,49445,29,intent_android.intent.action.ACTION_VIEW_DOWNLOADS
13,49445,30,intent_android.intent.action.ANY_DATA_STATE
14,51180,1,perm_com.google.android.c2dm.permission.RECEIVE
14,51180,2,intent_com.google.android.c2dm.intent.RECEIVE
14,51180,3,suspicious_getSubscriberId
14,51180,4,perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS
14,51180,5,n_receivers
14,51180,6,n_services
14,51180,7,perm_android.permission.GET_TASKS
14,51180,8,suspicious_getCellLocation
14,51180,9,perm_com.android.launcher.permission.INSTALL_SHORTCUT
14,51180,10,perm_com.anddoes.launcher.permission.UPDATE_COUNT
14,51180,11,perm_com.htc.launcher.permission.UPDATE_SHORTCUT
14,51180,12,perm_com.majeur.launcher.permission.UPDATE_BADGE
14,51180,13,perm_com.sec.android.provider.badge.permission.READ
14,51180,14,perm_com.sec.android.provider.badge.permission.WRITE
14,51180,15,perm_com.sonyericsson.home.permission.BROADCAST_BADGE
14,51180,16,n_api_calls
14,51180,17,n_providers
14,51180,18,perm_android.permission.SEND_SMS
14,51180,19,intent_com.google.firebase.INSTANCE_ID_EVENT
14,51180,20,intent_com.google.firebase.MESSAGING_EVENT
14,51180,21,perm_android.permission.READ_PHONE_STATE
14,51180,22,intent_com.android.vending.INSTALL_REFERRER
14,51180,23,n_activities
14,51180,24,n_urls
14,51180,25,perm_android.permission.CHANGE_NETWORK_STATE
14,51180,26,perm_android.permission.WRITE_SETTINGS
14,51180,27,n_permissions
14,51180,28,perm_android.permission.CALL_PHONE
14,51180,29,perm_android.permission.GET_PACKAGE_SIZE
14,51180,30,n_used_permissions
15,15155,1,n_activities
16,22736,1,perm_com.android.browser.permission.READ_HISTORY_BOOKMARKS
16,22736,2,perm_com.android.launcher.permission.UNINSTALL_SHORTCUT
16,22736,3,perm_com.google.android.c2dm.permission.RECEIVE
16,22736,4,intent_android.intent.action.DOWNLOAD_COMPLETE
16,22736,5,perm_android.permission.SYSTEM_ALERT_WINDOW
16,22736,6,n_receivers
16,22736,7,n_permissions
16,22736,8,n_api_calls
16,22736,9,intent_com.google.android.c2dm.intent.RECEIVE
16,22736,10,n_activities
16,22736,11,intent_android.intent.action.PACKAGE_ADDED
16,22736,12,n_used_permissions
16,22736,13,n_urls
16,22736,14,perm_com.android.launcher.permission.INSTALL_SHORTCUT
16,22736,15,perm_android.permission.ACCESS_COARSE_LOCATION
16,22736,16,perm_android.permission.ACCESS_FINE_LOCATION
16,22736,17,intent_android.net.conn.CONNECTIVITY_CHANGE
16,22736,18,n_providers
16,22736,19,perm_android.permission.READ_PHONE_STATE
16,22736,20,perm_android.permission.CHANGE_WIFI_STATE
16,22736,21,perm_android.permission.GET_TASKS
16,22736,22,n_services
16,22736,23,intent_android.intent.action.BATTERY_CHANGED
16,22736,24,intent_android.intent.action.DATE_CHANGED
16,22736,25,intent_android.intent.action.DOWNLOAD_NOTIFICATION_CLICKED
16,22736,26,intent_android.net.wifi.RSSI_CHANGED
16,22736,27,intent_android.net.wifi.STATE_CHANGE
16,22736,28,perm_android.permission.REAL_GET_TASKS
16,22736,29,perm_com.android.browser.permission.WRITE_HISTORY_BOOKMARKS
16,22736,30,suspicious_Ldalvik/system/PathClassLoader;
17,55655,1,perm_android.permission.ACCESS_FINE_LOCATION
17,55655,2,perm_android.permission.ACCESS_COARSE_LOCATION
17,55655,3,suspicious_getSimCountryIso
17,55655,4,n_urls
17,55655,5,n_activities
17,55655,6,n_services
17,55655,7,n_api_calls
17,55655,8,suspicious_Ljava/lang/System;->load
17,55655,9,suspicious_Ljava/lang/System;->loadLibrary
17,55655,10,n_permissions
17,55655,11,perm_android.permission.RECEIVE_BOOT_COMPLETED
17,55655,12,intent_android.intent.action.BOOT_COMPLETED
17,55655,13,n_providers
17,55655,14,n_used_permissions
17,55655,15,perm_android.permission.WRITE_EXTERNAL_STORAGE
17,55655,16,suspicious_getDeviceId
17,55655,17,n_receivers
17,55655,18,perm_com.android.vending.BILLING
17,55655,19,intent_com.google.vr.vrcore.ACTION_NONE
17,55655,20,perm_android.permission.ACCESS_WIFI_STATE
17,55655,21,perm_android.permission.VIBRATE
17,55655,22,suspicious_Ldalvik/system/PathClassLoader;
17,55655,23,perm_android.permission.READ_EXTERNAL_STORAGE
17,55655,24,intent_android.intent.action.VIEW
17,55655,25,perm_android.permission.READ_PHONE_STATE
17,55655,26,intent_android.appwidget.action.APPWIDGET_UPDATE
17,55655,27,intent_android.intent.action.QUICKBOOT_POWERON
17,55655,28,intent_com.android.vending.INSTALL_REFERRER
17,55655,29,perm_com.google.android.c2dm.permission.RECEIVE
17,55655,30,suspicious_adb_enabled
18,39316,1,suspicious_getSubscriberId
18,39316,2,perm_com.sonyericsson.home.permission.BROADCAST_BADGE
19,16960,1,n_api_calls
19,16960,2,n_services
19,16960,3,n_activities
20,2786,1,intent_
20,2786,2,intent_ACTION.TAPCORE.MESSAGE
20,2786,3,intent_ACTION.TAPCORE.SYNC
20,2786,4,intent_LOCATION_SERVICE
20,2786,5,intent_action.com.excelliance.install.plugin
20,2786,6,intent_action.qihoo360.daemon.pcdaemon.DaemonStatus
20,2786,7,intent_action_send_cancel
20,2786,8,intent_action_send_pop
20,2786,9,intent_android.Intent.ACTION_NEW_OUTGOING_CALL
20,2786,10,intent_android.accessibilityservice.AccessibilityService
20,2786,11,intent_android.accounts.AccountAuthenticator
20,2786,12,intent_android.app.action.DEVICE_ADMIN_ENABLED
20,2786,13,intent_android.appwidget.action.APPWIDGET_CONFIGURE
20,2786,14,intent_android.appwidget.action.APPWIDGET_UPDATE
20,2786,15,intent_android.bluetooth.adapter.action.STATE_CHANGED
20,2786,16,intent_android.content.SyncAdapter
20,2786,17,intent_android.easou.eyou.SEND_SMS_RESULT
20,2786,18,intent_android.fbreader.action.CLOSE
20,2786,19,intent_android.fbreader.action.PLUGIN
20,2786,20,intent_android.fbreader.action.PLUGIN_CRASH
20,2786,21,intent_android.hardware.usb.action.USB_STATE
20,2786,22,intent_android.intent.action
20,2786,23,intent_android.intent.action.ACTION_BOOT_COMPLETED
20,2786,24,intent_android.intent.action.ACTION_MEDIA_EJECT
20,2786,25,intent_android.intent.action.ACTION_PACKAGE_ADDED
20,2786,26,intent_android.intent.action.ACTION_POWER_CONNECTED
20,2786,27,intent_android.intent.action.ACTION_POWER_DISCONNECTED
20,2786,28,intent_android.intent.action.ACTION_SHUTDOWN
20,2786,29,intent_android.intent.action.ACTION_VIEW_DOWNLOADS
20,2786,30,intent_android.intent.action.ANY_DATA_STATE
21,38329,1,perm_android.permission.READ_PHONE_STATE
21,38329,2,suspicious_getSubscriberId
21,38329,3,suspicious_adb_enabled
21,38329,4,perm_android.permission.ACCESS_WIFI_STATE
21,38329,5,perm_android.permission.GET_TASKS
21,38329,6,n_api_calls
21,38329,7,n_urls
21,38329,8,intent_android.net.conn.CONNECTIVITY_CHANGE
21,38329,9,suspicious_Ljava/lang/System;->load
21,38329,10,suspicious_Ljava/lang/System;->loadLibrary
21,38329,11,suspicious_Ljava/lang/Runtime;->exec
21,38329,12,n_permissions
21,38329,13,perm_android.permission.READ_LOGS
21,38329,14,suspicious_getCellLocation
21,38329,15,n_receivers
21,38329,16,perm_android.permission.WRITE_EXTERNAL_STORAGE
21,38329,17,suspicious_Base64
21,38329,18,n_activities
21,38329,19,intent_android.intent.action.BATTERY_CHANGED_ACTION
21,38329,20,intent_android.intent.action.PACKAGE_ADDED
21,38329,21,intent_android.intent.action.PACKAGE_REMOVED
21,38329,22,intent_android.intent.action.PACKAGE_REPLACED
21,38329,23,intent_android.intent.action.SIG_STR
21,38329,24,perm_android.permission.INSTALL_PACKAGES
21,38329,25,perm_android.permission.RESTART_PACKAGES
21,38329,26,suspicious_system/bin/su
21,38329,27,n_used_permissions
21,38329,28,perm_android.permission.READ_EXTERNAL_STORAGE
21,38329,29,n_services
21,38329,30,intent_android.intent.action.SEND
22,20674,1,n_api_calls
22,20674,2,n_urls
23,40644,1,perm_android.permission.ACCESS_FINE_LOCATION
23,40644,2,suspicious_getDeviceId
23,40644,3,perm_android.permission.ACCESS_COARSE_LOCATION
23,40644,4,n_api_calls
23,40644,5,n_used_permissions
23,40644,6,n_urls
23,40644,7,n_activities
23,40644,8,n_permissions
23,40644,9,perm_android.permission.READ_EXTERNAL_STORAGE
23,40644,10,perm_android.permission.SET_WALLPAPER
23,40644,11,perm_android.permission.CAMERA
23,40644,12,suspicious_Ldalvik/system/PathClassLoader;
23,40644,13,perm_android.permission.ACCESS_WIFI_STATE
23,40644,14,perm_android.permission.SET_WALLPAPER_HINTS
23,40644,15,n_providers
23,40644,16,suspicious_Ljava/lang/System;->load
23,40644,17,suspicious_Ljava/lang/System;->loadLibrary
23,40644,18,n_services
23,40644,19,perm_android.permission.SYSTEM_ALERT_WINDOW
23,40644,20,perm_android.permission.GET_TASKS
23,40644,21,intent_android.intent.action.SEND
23,40644,22,perm_android.permission.READ_PHONE_STATE
23,40644,23,perm_android.permission.WRITE_EXTERNAL_STORAGE
23,40644,24,perm_android.permission.WRITE_SETTINGS
23,40644,25,perm_android.permission.VIBRATE
23,40644,26,suspicious_Ldalvik/system/DexClassLoader;
23,40644,27,suspicious_Ljava/lang/Runtime;->exec
23,40644,28,perm_android.permission.MODIFY_AUDIO_SETTINGS
23,40644,29,perm_android.hardware.camera.autofocus
23,40644,30,perm_android.permission.CHANGE_CONFIGURATION
24,30562,1,n_activities
24,30562,2,intent_android.intent.action.EXTERNAL_APPLICATIONS_AVAILABLE
24,30562,3,intent_android.intent.action.USER_PRESENT
24,30562,4,intent_cryopiggy.start
24,30562,5,n_api_calls
24,30562,6,n_permissions
24,30562,7,perm_android.permission.CHANGE_WIFI_STATE
24,30562,8,n_urls
24,30562,9,n_receivers
24,30562,10,n_services
24,30562,11,n_used_permissions
24,30562,12,intent_com.yandex.metrica.IMetricaService
24,30562,13,n_providers
24,30562,14,perm_com.android.vending.BILLING
24,30562,15,perm_android.permission.SYSTEM_ALERT_WINDOW
24,30562,16,perm_android.permission.READ_EXTERNAL_STORAGE
24,30562,17,intent_com.inmobi.share.id
24,30562,18,perm_android.permission.VIBRATE
24,30562,19,intent_android.intent.action.PACKAGE_REPLACED
24,30562,20,perm_com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE
24,30562,21,perm_android.permission.GET_TASKS
24,30562,22,suspicious_getCellSignalStrength
24,30562,23,intent_com.google.android.gms.appinvite.ACTION_PREVIEW
24,30562,24,suspicious_getCellLocation
24,30562,25,suspicious_system/bin/su
24,30562,26,perm_android.permission.READ_PHONE_STATE
24,30562,27,suspicious_Ldalvik/system/PathClassLoader;
24,30562,28,intent_com.facebook.sdk.ACTION_CURRENT_ACCESS_TOKEN_CHANGED
24,30562,29,perm_android.permission.ACCESS_COARSE_LOCATION
24,30562,30,perm_android.permission.RECEIVE_BOOT_COMPLETED
25,50300,1,perm_android.permission.READ_PHONE_STATE
25,50300,2,n_api_calls
25,50300,3,n_activities
25,50300,4,n_providers
25,50300,5,intent_com.google.firebase.INSTANCE_ID_EVENT
25,50300,6,intent_android.intent.action.PACKAGE_REPLACED
25,50300,7,intent_co.ronash.pushe.ACTION_TASK_READY
25,50300,8,intent_co.ronash.pushe.CHECK_TASKS
25,50300,9,intent_com.google.android.gms.gcm.ACTION_TASK_READY
25,50300,10,suspicious_getCellLocation
25,50300,11,suspicious_getSubscriberId
25,50300,12,intent_com.google.android.gms.measurement.UPLOAD
25,50300,13,n_used_permissions
25,50300,14,perm_android.permission.VIBRATE
25,50300,15,perm_android.permission.WRITE_EXTERNAL_STORAGE
25,50300,16,n_permissions
25,50300,17,perm_com.google.android.c2dm.permission.RECEIVE
25,50300,18,n_services
25,50300,19,intent_com.google.android.c2dm.intent.RECEIVE
25,50300,20,intent_android.bluetooth.adapter.action.STATE_CHANGED
25,50300,21,intent_android.intent.action.PACKAGE_REMOVED
25,50300,22,intent_android.intent.action.SEND_MULTIPLE
