intent_android_intent_action_PACKAGE_ADDED,perm_android_permission_GET_ACCOUNTS,n_receivers,perm_android_permission_ACCESS_WIFI_STATE,intent_com_android_vending_INSTALL_REFERRER,perm_android_permission_ACCESS_FINE_LOCATION,n_api_calls,intent_com_google_android_gms_measurement_UPLOAD,n_services,n_permissions,n_urls,suspicious_Ldalvik_system_PathClassLoader_,intent_com_google_android_gms_appinvite_ACTION_PREVIEW,n_providers,intent_com_google_firebase_INSTANCE_ID_EVENT,suspicious_getSimCountryIso,perm_android_permission_ACCESS_COARSE_LOCATION,intent_com_google_firebase_MESSAGING_EVENT,perm_android_permission_RECEIVE_BOOT_COMPLETED,intent_android_intent_action_BOOT_COMPLETED,intent_android_intent_action_VIEW,perm_com_android_vending_BILLING,perm_com_google_android_finsky_permission_BIND_GET_INSTALL_REFERRER_SERVICE,perm_android_permission_READ_EXTERNAL_STORAGE,intent_com_google_android_c2dm_intent_REGISTRATION,perm_android_permission_WRITE_CONTACTS,n_activities,perm_com_google_android_googleapps_permission_GOOGLE_AUTH_notebook,perm_com_qiku_launcher_permission_READ_SETTINGS,intent_com_qihoo_appstore_plugin_huajiao_IPluginHelperService,label
0,0,0,0,0,0,7,0,3,5,38,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,12,0,0,0,0
0,0,3,0,1,0,8,0,8,9,40,1,0,4,1,0,0,1,0,0,0,0,1,0,0,0,16,0,0,0,0
1,0,1,0,0,0,5,0,0,4,46,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,11,0,0,0,0
1,0,2,1,0,0,9,0,0,6,46,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,0,0,0,0
0,0,3,0,1,0,7,0,7,6,37,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,9,0,0,0,0
0,1,4,0,0,0,12,1,5,9,41,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,8,0,0,0,0
0,0,1,0,0,0,6,0,1,5,39,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,0
0,1,4,0,0,0,12,1,5,9,41,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,8,0,0,0,0
0,0,9,0,1,0,8,1,9,5,41,0,0,1,1,1,0,1,0,0,0,0,0,0,1,0,10,0,0,0,0
0,0,3,0,0,0,12,1,7,8,40,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,10,0,0,0,0
0,0,0,1,0,0,9,0,0,6,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
0,0,3,0,1,0,7,0,4,5,40,1,0,3,1,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0
0,0,3,0,1,0,7,0,4,5,37,1,0,3,1,0,0,0,0,0,0,0,1,0,0,0,15,0,0,0,0
1,0,4,0,1,0,12,0,5,8,45,1,0,3,1,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,1
0,1,5,0,1,0,5,0,8,10,42,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,18,0,0,0,0
0,0,5,1,1,0,10,1,6,9,39,0,0,2,1,0,0,1,0,0,1,0,0,1,1,0,16,0,0,0,0
0,0,3,0,1,1,8,0,3,9,39,1,1,2,1,0,1,0,0,0,1,1,0,0,0,0,6,0,0,0,0
0,0,4,0,1,0,12,0,3,8,40,1,0,2,1,0,0,0,0,0,1,1,0,0,1,0,14,0,0,0,0
0,0,5,1,1,0,10,1,6,9,39,0,0,2,1,0,0,1,0,0,1,0,0,1,1,0,16,0,0,0,0
0,0,5,1,1,0,10,1,6,9,39,0,0,2,1,0,0,1,0,0,1,0,0,1,1,0,16,0,0,0,0
0,0,5,1,1,0,11,0,4,9,45,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
0,0,5,0,1,0,8,0,7,7,45,1,0,6,1,0,0,1,0,0,1,1,1,0,0,0,8,0,0,0,0
0,0,4,0,1,0,7,0,6,5,36,1,0,2,1,0,0,1,0,0,1,0,0,0,0,0,10,0,0,0,0
0,0,3,0,1,0,9,0,4,7,37,1,0,4,1,0,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0
0,0,1,1,0,1,12,1,2,6,41,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
0,0,0,0,0,0,5,0,0,5,46,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,0,0,0,0
0,0,4,1,1,0,11,0,2,7,49,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,11,0,0,0,0
0,1,2,0,0,0,12,1,3,7,43,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
1,0,1,1,0,0,8,0,0,6,47,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0
0,1,6,0,1,0,6,0,7,9,41,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,19,0,0,0,0
0,0,3,0,1,0,9,0,4,7,40,1,0,3,0,0,0,0,0,0,1,1,1,1,0,0,7,0,0,0,0
0,0,4,0,1,0,6,0,8,7,38,1,0,4,1,0,0,1,0,0,0,0,1,0,0,0,8,0,0,0,0
0,0,2,1,1,0,10,0,3,4,41,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0
0,0,3,0,0,0,12,1,5,9,43,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,17,0,0,0,0
0,0,2,1,0,0,8,0,1,13,41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,0
0,0,2,1,0,0,11,0,5,7,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0
0,0,4,1,1,0,12,0,6,6,39,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
0,0,2,1,0,0,11,0,5,7,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0
0,0,2,1,0,0,11,0,5,7,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0
0,0,1,0,1,0,10,0,3,5,46,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0
0,0,2,1,0,0,8,0,1,13,41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,10,0,0,0,0
0,0,2,1,0,0,11,0,5,7,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,1
0,0,0,1,0,0,8,0,2,6,40,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,15,0,0,0,0
0,0,2,1,0,0,11,0,5,7,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0
0,0,2,1,0,0,11,0,5,7,45,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,14,0,0,0,0
0,0,1,0,1,0,10,0,3,5,46,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,10,0,0,0,0
0,0,4,0,0,0,12,1,9,6,42,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,11,0,0,0,1
0,0,3,1,0,0,12,1,7,6,47,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,11,0,0,0,0
0,0,3,1,0,0,12,1,7,6,42,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,8,0,0,0,0
0,0,1,0,0,0,8,0,1,3,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
0,0,2,0,1,0,6,0,2,5,38,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,8,0,0,0,0
0,0,3,0,1,0,12,0,4,7,43,1,0,2,0,1,0,0,0,0,0,0,1,0,0,0,13,0,0,0,0
0,1,2,0,0,0,10,1,1,9,45,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,7,0,0,0,0
0,0,1,0,0,0,5,0,1,5,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0
0,0,4,0,1,0,6,0,8,8,39,1,0,2,1,0,0,1,1,0,0,1,1,0,0,0,6,0,0,0,0
0,0,0,1,0,1,9,0,0,5,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0
0,0,0,1,0,1,9,0,0,5,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,0,0,0,0
0,0,3,1,1,1,8,0,4,12,37,1,0,3,1,0,1,0,0,0,1,0,1,1,0,0,14,0,0,0,0
1,0,1,0,0,0,5,0,0,3,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
0,0,7,0,1,0,5,0,4,7,35,1,0,2,1,0,0,0,1,1,0,0,0,0,1,0,12,0,0,0,0
0,0,3,0,0,0,12,1,7,5,46,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,10,0,0,0,0
0,0,1,0,0,0,8,0,2,6,45,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,17,0,0,0,1
0,0,4,0,1,0,10,0,7,6,39,1,0,2,1,0,0,0,0,0,0,1,1,0,0,0,13,0,0,0,0
0,0,2,1,1,1,10,0,3,10,38,1,0,2,0,0,1,0,1,0,0,1,1,0,0,0,12,0,0,0,0
0,0,6,0,1,0,7,0,10,6,44,1,0,2,1,0,0,1,0,0,1,1,1,0,0,0,7,0,0,0,0
0,0,5,1,1,0,11,0,5,11,41,1,0,3,1,0,0,0,0,0,1,1,1,0,0,0,12,0,0,0,0
0,0,5,0,1,0,10,0,8,9,41,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,9,0,0,0,0
0,0,4,0,1,0,6,0,2,6,36,1,0,2,1,0,0,0,0,0,0,1,0,0,1,0,8,0,0,0,0
1,0,1,1,0,0,10,0,0,5,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0
1,0,1,1,0,0,8,0,0,3,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
0,0,4,0,1,0,9,0,5,6,45,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0
0,1,2,0,0,0,12,1,3,9,45,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,8,0,0,0,0
0,1,2,0,0,0,12,1,4,10,40,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,15,0,0,0,0
0,0,2,0,0,0,6,0,1,4,38,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,9,0,0,0,0
0,0,5,0,1,0,9,0,10,6,39,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,12,0,0,0,0
0,0,1,0,0,0,6,0,1,5,38,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,15,0,0,0,1
0,0,4,0,1,0,10,0,8,8,38,1,0,3,1,0,0,1,1,1,1,0,1,0,0,0,14,0,0,0,1
0,0,2,0,1,0,9,0,2,7,45,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,17,0,0,0,0
0,0,8,1,1,0,9,0,8,10,45,1,0,4,1,1,0,1,1,1,0,1,1,0,0,0,15,0,0,0,0
0,1,4,1,1,0,12,1,6,9,44,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,17,0,0,0,0
0,0,8,1,1,0,9,0,8,10,45,1,0,4,1,1,0,1,1,1,0,1,1,0,0,0,15,0,0,0,0
0,0,8,1,1,0,9,0,8,10,45,1,0,4,1,1,0,1,1,1,0,1,1,0,0,0,15,0,0,0,0
0,0,4,1,1,0,12,0,7,9,46,1,0,2,1,0,0,0,0,0,0,1,1,0,0,0,11,0,0,0,0
0,1,4,1,1,0,12,1,6,9,44,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,17,0,0,0,0
0,0,1,1,0,0,12,0,1,7,43,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0
0,0,2,1,0,1,12,0,2,10,46,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,10,0,0,0,0
0,0,8,1,1,0,9,0,8,10,45,1,0,4,1,1,0,1,1,1,0,1,1,0,0,0,15,0,0,0,0
0,0,0,1,0,0,9,0,1,7,45,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,0,0,0,0
0,0,3,0,0,0,12,1,7,6,41,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,8,0,0,0,0
0,0,0,1,0,0,9,0,1,7,45,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,0,0,0,0
0,0,2,1,0,0,13,1,4,9,46,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0
0,0,0,1,0,0,9,0,1,7,45,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,0,0,0,0
0,0,3,0,1,0,7,0,5,5,37,1,0,4,1,0,0,1,0,0,0,0,1,0,0,0,8,0,0,0,0
0,0,3,0,1,0,12,0,7,7,41,1,0,4,1,0,0,0,0,0,0,0,1,1,0,0,15,0,0,0,0
0,0,0,1,0,1,9,0,0,7,45,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,16,0,0,0,0
0,0,3,0,0,0,12,1,7,5,42,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,8,0,0,0,0
0,0,4,0,1,0,6,0,6,8,39,1,0,3,1,0,0,0,0,0,0,1,1,1,0,0,5,0,0,0,0
1,0,1,1,0,0,9,0,0,4,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
0,0,3,0,0,0,12,1,7,5,44,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,8,0,0,0,0
0,0,3,0,1,0,7,0,5,5,36,1,0,3,1,0,0,1,0,0,0,0,1,0,0,0,9,0,0,0,0
0,1,2,0,0,0,8,1,2,9,39,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0
0,0,3,0,1,0,7,0,5,7,44,1,0,2,1,0,0,0,0,0,0,1,1,0,0,0,4,0,0,0,0
0,0,4,0,1,0,12,0,2,5,41,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,7,0,0,0,0
0,0,1,0,0,1,10,0,2,10,44,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,8,0,0,0,0
0,1,3,0,1,0,6,0,7,7,37,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,7,0,0,0,0
0,0,2,1,0,0,12,0,4,6,45,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0
0,0,5,0,1,0,10,0,7,6,39,1,0,3,0,0,0,1,1,0,0,0,1,0,0,0,10,0,0,0,0
0,0,2,0,0,0,6,0,1,8,41,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,5,0,0,0,0
0,0,5,0,1,0,8,0,7,6,47,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,0
0,0,5,0,1,0,7,0,3,6,51,1,0,2,1,0,0,0,0,0,1,0,0,0,1,0,11,0,0,0,0
0,0,0,1,0,1,4,0,0,9,40,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,8,0,0,0,0
1,0,2,1,0,0,11,0,0,6,42,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,8,0,0,0,0
1,0,2,1,0,0,11,0,0,6,42,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,8,0,0,0,0
1,0,2,1,0,0,11,0,0,6,42,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,8,0,0,0,0
0,0,5,0,1,0,13,0,7,8,39,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,12,0,0,0,1
0,1,2,1,0,1,13,1,3,11,41,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0
0,0,3,0,1,0,13,0,3,5,45,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,11,0,0,0,0
0,1,3,1,0,0,12,1,2,9,41,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0
0,1,2,1,0,1,13,1,3,11,41,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0
0,0,5,0,1,0,13,0,7,8,42,1,0,2,1,0,0,0,0,0,0,0,1,1,0,0,15,0,0,0,0
0,1,3,1,0,0,12,1,2,9,41,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0
0,1,3,1,0,0,12,1,2,9,41,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0
0,0,4,1,0,0,13,0,4,8,42,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,16,0,0,0,1
0,0,3,0,0,0,12,1,7,7,42,0,1,1,1,0,0,1,0,0,1,0,0,1,1,0,7,0,0,0,0
0,1,3,1,0,0,12,1,2,9,41,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0
0,1,3,1,0,0,12,1,2,9,41,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0
0,0,4,0,1,0,8,0,5,6,46,1,0,2,0,0,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0
0,0,3,0,1,0,13,0,3,5,45,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,11,0,0,0,0
0,1,2,1,0,1,13,1,3,11,41,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,14,0,0,0,0
0,0,8,0,1,0,7,0,7,8,36,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,10,0,0,0,0
0,0,0,0,0,0,6,0,2,6,37,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0,0,0,1
0,0,3,0,1,1,13,0,6,9,45,1,0,3,1,0,0,1,0,0,0,0,1,1,0,0,8,0,0,0,0
0,0,8,0,1,0,11,0,7,8,38,1,0,2,1,0,0,0,1,1,1,1,0,0,0,0,12,0,0,0,0
0,0,3,0,1,0,11,0,6,5,44,1,0,4,1,0,0,0,0,0,0,0,1,0,0,0,10,0,0,0,0
0,0,6,1,1,1,10,0,7,10,48,1,0,2,1,1,0,0,0,1,0,0,1,0,0,0,16,0,0,0,0
0,0,4,0,1,0,7,0,2,6,37,1,0,2,1,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0
0,0,1,0,0,1,12,1,2,7,41,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,8,0,0,0,0
1,0,1,1,0,0,11,0,0,4,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
1,0,1,1,0,0,8,0,0,7,45,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,6,0,0,0,0
0,0,8,1,1,0,9,0,8,10,45,1,0,5,1,1,0,1,1,1,0,1,1,0,0,0,15,0,0,0,0
1,0,2,1,0,0,12,0,0,7,44,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,9,0,0,0,0
0,0,8,1,1,0,9,0,8,10,45,1,0,5,1,1,0,1,1,1,0,1,1,0,0,0,15,0,0,0,0
0,0,5,0,1,1,11,0,8,11,46,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,16,0,0,0,0
0,0,0,1,0,0,9,0,0,6,44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0
0,0,0,1,0,0,9,0,0,6,44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0
0,0,2,0,0,0,5,0,2,9,49,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,17,0,0,0,1
0,0,3,0,1,0,9,0,6,5,47,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0
0,0,2,0,0,0,11,0,2,8,39,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0
0,0,0,1,0,0,9,0,0,6,44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0
0,0,2,0,0,0,7,0,1,6,43,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0
0,0,3,1,0,0,11,0,2,3,43,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0
0,0,0,1,0,0,9,0,0,6,44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0
0,0,6,0,1,0,8,0,8,9,47,1,0,2,1,0,0,0,1,1,0,0,1,0,0,0,6,0,0,0,0
0,0,4,1,1,0,13,0,3,9,39,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,11,0,0,0,0
0,0,2,0,0,0,5,0,2,9,49,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,17,0,0,0,0
0,0,4,1,1,1,8,0,5,12,36,1,0,3,0,0,1,1,0,0,0,1,1,1,0,0,14,0,0,0,0
0,0,3,0,1,0,7,0,4,6,40,1,0,2,1,1,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0
0,1,3,1,0,1,12,0,1,10,47,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,14,0,0,0,1
0,0,4,1,1,0,8,0,3,10,35,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0,9,0,0,0,0
0,0,3,1,0,0,12,1,4,9,38,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,16,0,0,0,0
0,1,6,0,1,0,14,1,4,10,42,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,12,0,0,0,0
1,0,2,1,0,0,12,0,0,6,44,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,9,0,0,0,0
1,0,1,1,0,0,8,0,0,6,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0
0,0,3,0,1,0,12,0,8,10,43,1,0,4,1,0,0,1,0,0,1,1,1,1,0,0,15,0,0,0,0
0,0,1,0,0,0,9,0,2,6,45,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,17,0,0,0,0
1,0,1,1,0,0,7,0,0,5,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
1,0,1,1,0,0,8,0,0,6,48,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0
0,1,2,0,0,0,13,0,2,10,40,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,10,0,0,0,0
0,0,2,0,0,0,8,0,1,4,38,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,9,0,0,0,0
1,0,1,0,0,0,8,0,0,3,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
0,0,3,0,1,0,9,0,4,8,37,1,0,4,1,0,0,0,0,0,0,1,1,0,0,0,9,0,0,0,0
0,0,4,0,1,0,14,0,5,8,44,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,8,0,0,0,0
0,0,0,0,0,0,3,0,2,5,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
0,0,4,0,1,0,6,0,5,6,34,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0
0,0,1,0,0,0,9,0,2,6,45,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,17,0,0,0,0
0,0,5,0,1,0,14,1,4,8,44,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,0
0,0,2,0,1,0,9,0,5,5,39,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,16,0,0,0,0
0,0,4,1,1,0,7,0,11,10,47,1,0,4,1,0,0,1,1,0,1,0,1,0,0,0,11,0,0,0,0
0,0,1,1,0,0,9,0,0,6,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,0,1
0,0,0,1,0,0,9,0,0,5,44,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0
0,0,6,0,1,0,9,0,11,11,41,1,0,2,1,0,0,1,1,1,0,1,1,0,0,0,15,0,0,0,0
0,0,6,0,1,0,4,0,4,10,36,1,0,1,1,0,0,0,1,1,0,1,0,1,1,0,7,0,0,0,0
1,0,1,1,0,0,9,0,0,7,47,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,7,0,0,0,0
1,0,1,1,0,0,5,0,0,5,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
0,0,4,0,1,0,12,0,8,9,46,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,9,0,0,0,0
0,0,6,0,1,0,6,0,7,7,51,1,0,2,1,1,0,0,0,0,0,0,0,1,0,0,9,0,0,0,0
0,0,3,0,1,0,8,0,4,6,35,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,9,0,0,0,0
0,0,3,1,1,0,6,0,6,8,34,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,11,0,0,0,0
0,0,3,1,1,0,6,0,6,8,34,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,11,0,0,0,0
0,0,3,0,1,0,12,0,8,8,46,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,12,0,0,0,1
0,1,3,1,1,0,12,0,7,10,39,1,0,4,1,0,0,1,0,0,0,1,1,1,0,0,14,0,0,0,0
0,0,3,0,1,0,12,0,8,8,46,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,12,0,0,0,0
0,0,4,1,1,0,7,0,11,8,38,1,0,3,1,0,0,1,0,0,1,0,1,0,0,0,12,0,0,0,1
1,0,2,1,0,0,12,0,0,6,46,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,10,0,0,0,0
0,0,3,0,1,0,7,0,3,5,37,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0
0,0,2,0,1,1,10,0,2,5,38,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,8,0,0,0,0
1,0,2,1,0,0,12,0,0,7,44,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,8,0,0,0,0
0,0,7,0,1,1,12,0,8,11,41,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,9,0,0,0,0
0,0,5,1,1,1,11,0,10,10,42,1,1,2,1,0,1,1,0,0,1,0,0,0,0,0,7,0,0,0,0
0,0,0,0,0,0,8,0,0,3,46,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,15,0,0,0,0
0,0,2,1,1,0,7,0,2,4,46,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
0,1,2,1,0,0,12,0,3,12,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0
0,0,4,0,1,0,7,0,6,6,39,1,0,6,1,0,0,0,0,0,0,1,1,0,0,0,6,0,0,0,0
1,0,1,1,0,0,9,0,0,4,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,1
0,0,3,0,1,0,9,0,3,6,40,1,1,3,0,0,0,0,0,0,0,1,1,0,0,0,5,0,0,0,0
0,0,3,0,0,0,12,1,3,8,41,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0,0
0,0,4,0,1,0,13,1,3,7,41,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,7,0,0,0,0
0,0,3,0,0,0,12,1,3,8,41,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,6,0,0,0,1
0,0,2,1,0,0,14,0,2,9,45,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,12,0,0,0,0
0,0,3,0,1,0,8,0,4,2,47,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
0,0,3,0,1,0,14,0,4,10,40,1,0,2,1,0,0,0,0,0,0,1,0,1,0,0,14,0,0,0,0
0,0,3,0,1,0,12,0,4,7,44,1,0,4,1,0,0,0,0,0,0,0,1,1,0,0,6,0,0,0,0
0,0,1,0,0,0,8,0,0,4,42,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,18,0,0,0,1
0,0,1,0,0,0,8,0,0,4,42,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,18,0,0,0,0
0,0,3,0,1,0,12,0,6,9,37,1,0,3,0,0,0,1,0,0,0,0,1,1,0,0,13,0,0,0,0
0,0,3,0,1,0,6,0,7,6,37,1,0,3,1,0,0,1,0,0,1,1,1,0,0,0,6,0,0,0,0
