cluster_id,feature,aggregated_score,method_count,rank_mean,rank_std,top_methods,entropy_reduction_ratio,entropy_reduction_ratio_norm,entropy_reduction_ratio_rank
27,suspicious_getExternalStorageDirectory,1.0,1,1.0,,entropy_reduction_ratio,0.6881808997837361,1.0,1.0
27,n_used_permissions,0.5383842559755551,1,2.0,,entropy_reduction_ratio,0.3705057617066548,0.5383842559755551,2.0
27,n_activities,0.4426107626646087,1,3.5,,entropy_reduction_ratio,0.3045962729044961,0.4426107626646087,3.5
27,perm_android.permission.GET_TASKS,0.4426107626646087,1,3.5,,entropy_reduction_ratio,0.3045962729044961,0.4426107626646087,3.5
27,n_permissions,0.43547922586539883,1,5.0,,entropy_reduction_ratio,0.299688485493175,0.43547922586539883,5.0
27,perm_android.permission.SYSTEM_ALERT_WINDOW,0.40923807298778003,0,6.0,,,0.2816298252944927,0.40923807298778003,6.0
27,n_urls,0.40317916778669854,0,7.0,,,0.2774602024615081,0.40317916778669854,7.0
27,n_services,0.35090258676119035,0,8.0,,,0.2414844578937565,0.35090258676119035,8.0
27,perm_android.permission.READ_PHONE_STATE,0.327048328722536,0,9.0,,,0.2250684131330419,0.327048328722536,9.0
27,suspicious_Ldalvik/system/PathClassLoader;,0.2457122484926966,0,10.0,,,0.1690944762555889,0.2457122484926966,10.0
27,n_api_calls,0.2350726617424493,0,11.0,,,0.1617725158724766,0.2350726617424493,11.0
27,suspicious_Ljava/lang/System;->loadLibrary,0.22620278896590634,0,12.0,,,0.155668438844148,0.22620278896590634,12.0
27,suspicious_Ljava/lang/System;->load,0.21889901995582506,0,13.0,,,0.1506421245149777,0.21889901995582506,13.0
27,perm_android.permission.ACCESS_WIFI_STATE,0.14975837689142002,0,14.0,,,0.1030608545592893,0.14975837689142002,14.0
27,n_providers,0.12504506980244268,0,15.0,,,0.0860536286501651,0.12504506980244268,15.0
27,n_receivers,0.10779905015459285,0,16.0,,,0.0741852473312198,0.10779905015459285,16.0
27,perm_android.permission.WRITE_EXTERNAL_STORAGE,0.10303504892646491,0,17.0,,,0.0709067526794759,0.10303504892646491,17.0
27,perm_android.permission.READ_EXTERNAL_STORAGE,0.06402324026719328,0,18.0,,,0.0440595710941474,0.06402324026719328,18.0
27,intent_com.android.vending.INSTALL_REFERRER,0.05748064394274106,0,19.0,,,0.0395570812686641,0.05748064394274106,19.0
27,perm_com.google.android.c2dm.permission.RECEIVE,0.050624703466587484,0,20.0,,,0.034838953982921,0.050624703466587484,20.0
27,perm_com.android.vending.BILLING,0.043493349135257084,0,21.0,,,0.0299312921425094,0.043493349135257084,21.0
27,suspicious_Ljava/lang/Runtime;->exec,0.0380620474128979,0,22.0,,,0.0261935740362193,0.0380620474128979,22.0
27,perm_android.permission.ACCESS_COARSE_LOCATION,0.036122781301686016,0,23.0,,,0.0248590081388854,0.036122781301686016,23.0
27,suspicious_getSimCountryIso,0.03229937430317724,0,24.0,,,0.0222278124704122,0.03229937430317724,24.0
