cluster_id,feature,aggregated_score,method_count,rank_mean,rank_std,top_methods,entropy_reduction_ratio,entropy_reduction_ratio_norm,entropy_reduction_ratio_rank,mutual_information,mutual_information_norm,mutual_information_rank,chi2_stat,chi2_stat_norm,chi2_stat_rank,f_stat,f_stat_norm,f_stat_rank,pearson_r,pearson_r_norm,pearson_r_rank
52,intent_android.intent.action.PACKAGE_ADDED,0.7663489799153493,3,4.0,4.242640687119285,"chi2_stat,f_stat,pearson_r",0.1798519856737854,0.342374163731931,7.0,0.014523626976429282,0.4893707358448157,10.0,26.64162971175167,1.0,1.0,30.90083533789161,1.0,1.0,0.24171186681844745,1.0,1.0
52,n_services,0.35826578685152716,3,211.4,440.1951839809246,"chi2_stat,entropy_reduction_ratio,f_stat",0.28639021607555043,0.5451850329176845,2.0,0.00970487355654226,0.32700379329169593,50.0,15.665891266501024,0.5880230089524431,2.0,8.135334169518636,0.2632723057665313,5.0,-0.12678080687800786,0.067844793329281,998.0
52,perm_android.permission.GET_ACCOUNTS,0.34411123733135407,3,60.0,121.96515895943398,"chi2_stat,f_stat,pearson_r",0.07291540072614507,0.13880496928220054,14.0,0.00280676896802734,0.09457352474413584,278.0,9.953966161283233,0.3736245218096595,3.0,10.941659791363747,0.3540894500656663,3.0,0.1466248512381572,0.7594637207551084,2.0
52,n_receivers,0.32503374530516954,2,204.8,442.8704099395217,"chi2_stat,entropy_reduction_ratio",0.2661253654982828,0.5066079705430219,3.0,0.013990810447981339,0.4714175883961778,13.0,8.634622654348055,0.32410264491212065,4.0,7.491813949692603,0.24244697166829976,7.0,-0.12174106267117679,0.08059355100622735,997.0
52,perm_android.permission.ACCESS_FINE_LOCATION,0.26230126917504293,2,153.2,324.73019570098495,"chi2_stat,pearson_r",0.057431244363267867,0.10932864703880786,18.0,0.0,0.0,734.0,6.829354782909532,0.25634147973677046,5.0,7.622683089630951,0.24668210442465835,6.0,0.12278370564887153,0.6991541146749779,3.0
52,n_permissions,0.3188962125233856,1,222.2,430.1159146090737,entropy_reduction_ratio,0.5253082876154296,1.0,1.0,0.007545082388860536,0.25423005745319854,76.0,1.3204616273893606,0.04956384581859505,25.0,2.495222796011106,0.08074936385138373,19.0,-0.07060965650901381,0.2099377954937508,990.0
52,perm_android.permission.ACCESS_WIFI_STATE,0.29230730144471184,1,20.2,25.27251471460646,pearson_r,0.08410020453388167,0.16009685458351303,13.0,0.008278553645341136,0.2789442262408893,65.0,3.643194335169158,0.1367481784930799,11.0,6.494594480254735,0.21017536934643483,8.0,0.1134613512000691,0.6755718785596423,4.0
52,intent_com.android.vending.INSTALL_REFERRER,0.27879368285103523,1,205.6,444.0949222857654,f_stat,0.17715867136452587,0.337247051952512,8.0,0.014442772236642476,0.48664635139386375,11.0,4.8130081300813,0.18065742156750547,7.0,12.033328805914042,0.38941758934129467,2.0,-0.15360070673093168,0.0,1000.0
52,perm_android.permission.WRITE_CONTACTS,0.2738318483128298,1,236.7,390.59851510214423,mutual_information,0.0011832921432011955,0.0022525670565233234,86.0,0.029678168130255478,1.0,1.0,0.04878048780487805,0.0018309873807517449,81.0,0.04888356316654019,0.001581949569712686,83.0,-0.00990706186812767,0.36349373755716125,932.5
52,n_api_calls,0.24908408155531064,1,155.0,323.7012511560621,entropy_reduction_ratio,0.24107022379861778,0.45891189894019285,5.0,0.0,0.0,734.0,2.1824045056092967,0.08191707974406064,16.0,3.3635511406758707,0.10884984512219237,13.0,0.08190343199867502,0.5957415839701073,7.0
52,n_activities,0.24285427650757124,1,238.6,365.673761705704,entropy_reduction_ratio,0.26192060964735314,0.4986036120547585,4.0,0.01001163619444656,0.3373400996485418,41.0,0.010640883756709393,0.00039940813951091294,129.0,0.009341456152036664,0.00030230432445888823,134.0,-0.004320417288404635,0.377625958370586,885.0
52,intent_com.google.android.gms.measurement.UPLOAD,0.23830507853197194,1,49.6,84.38187009067767,pearson_r,0.042614221003612895,0.08112230857246656,24.0,0.004165958618303378,0.1403711509423111,200.0,4.405487804878049,0.16536104782414193,9.0,5.036642329010398,0.1629937273195428,10.0,0.10006234198645234,0.6416771580013975,5.0
52,perm_com.google.android.googleapps.permission.GOOGLE_AUTH.notebook,0.2331039141767887,1,431.6,245.35036172787682,mutual_information,0.0,0.0,568.0,0.023058882935052094,0.7769644957144327,2.0,0.0,0.0,568.0,0.0,0.0,568.0,0.0,0.3885550751695106,452.0
52,perm_com.qiku.launcher.permission.READ_SETTINGS,0.2280865338233641,1,431.8,244.9126374852878,mutual_information,0.0,0.0,568.0,0.02231434964654022,0.7518775939473099,3.0,0.0,0.0,568.0,0.0,0.0,568.0,0.0,0.3885550751695106,452.0
