cluster_id,feature,aggregated_score,method_count,rank_mean,rank_std,top_methods,entropy_reduction_ratio,entropy_reduction_ratio_norm,entropy_reduction_ratio_rank,mutual_information,mutual_information_norm,mutual_information_rank,chi2_stat,chi2_stat_norm,chi2_stat_rank,f_stat,f_stat_norm,f_stat_rank,pearson_r,pearson_r_norm,pearson_r_rank
38,intent_ACTION.TAPCORE.SYNC,0.7800229912766657,3,17.6,31.718291252840213,"chi2_stat,f_stat,pearson_r",0.22499154790597553,0.6153545685746435,9.5,0.010213854453114957,0.2847603878086853,74.0,133.36363636363637,1.0,1.5,182.64149082146403,1.0,1.5,0.5180128343065548,1.0,1.5
38,intent_ACTION.TAPCORE.MESSAGE,0.7230709137149287,3,148.2,323.57757956941333,"chi2_stat,f_stat,pearson_r",0.22499154790597553,0.6153545685746435,9.5,0.0,0.0,727.0,133.36363636363637,1.0,1.5,182.64149082146403,1.0,1.5,0.5180128343065548,1.0,1.5
38,perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS,0.6196483363610693,3,6.0,1.4142135623730951,"chi2_stat,f_stat,pearson_r",0.2606307542554507,0.7128282232591692,7.0,0.023078874347820744,0.643434781613623,8.0,64.86759492534826,0.4863964172998165,5.0,79.54071227191072,0.4355018781009813,5.0,0.37111067281381593,0.8200803815317567,5.0
38,intent_com.inmobi.share.id,0.5651892420510964,3,149.6,322.7999380421254,"chi2_stat,f_stat,pearson_r",0.1827476121375903,0.49981690010847957,12.0,0.0,0.0,727.0,98.52835099460866,0.7387947245676177,3.0,123.44809950779572,0.6759039194903905,3.0,0.4456970596052246,0.911430666088995,3.0
38,intent_com.sina.weibo.sdk.action.ACTION_SDK_REQ_ACTIVITY,0.5094178418730111,3,151.2,321.9312038308806,"chi2_stat,f_stat,pearson_r",0.14799652599251947,0.40477226478183675,17.0,0.0,0.0,727.0,88.90909090909092,0.6666666666666667,4.0,108.23200093154819,0.5925926274733887,4.0,0.4225308403684062,0.8830576504431629,4.0
38,perm_android.permission.GET_TASKS,0.6754435342469074,2,4.8,2.7748873851023217,"entropy_reduction_ratio,mutual_information",0.32621214437062435,0.8921941078732564,3.0,0.03586824182855475,1.0,1.0,48.4602789700149,0.36336950829595355,8.0,63.0868274209464,0.3454134497982998,6.0,0.335316033254909,0.7762406052670273,6.0
38,perm_android.permission.SYSTEM_ALERT_WINDOW,0.614475543527579,2,7.0,2.8284271247461903,"entropy_reduction_ratio,mutual_information",0.281415167088295,0.7696738403984276,5.0,0.03102240615552765,0.8648989906951803,3.0,46.729752553086236,0.35039350925967866,9.0,59.024023290746825,0.32316875549622004,9.0,0.3255198269180371,0.7642426217883888,9.0
38,n_providers,0.45069061369760854,2,213.6,438.79642204557683,"entropy_reduction_ratio,mutual_information",0.36562911757871136,1.0,1.0,0.03227307477679786,0.8997674023460283,2.0,14.884348518871956,0.11160724860776518,29.0,12.637377818542129,0.06919226163618779,38.0,-0.1573154735988405,0.17288615589806103,998.0
38,n_urls,0.2626109569858332,1,382.0,431.2649997391395,entropy_reduction_ratio,0.3588335361274826,0.9814140036323397,2.0,0.0,0.0,727.0,1.2026180713930752,0.009017586084065322,92.0,0.733194183648319,0.004014390050971671,130.0,-0.038334717983974684,0.3186088051617893,959.0
38,n_api_calls,0.2326251800608913,1,315.4,401.2777093236055,entropy_reduction_ratio,0.29786085377741084,0.8146529897561794,4.0,0.0008639666126484258,0.024087230614147945,398.0,1.4799252515870738,0.011096917360230272,89.0,1.1387935126059465,0.006235130404838524,104.0,-0.04776937499084243,0.3070536321690605,982.0
