cluster_id,feature,aggregated_score,method_count,rank_mean,rank_std,top_methods,entropy_reduction_ratio,entropy_reduction_ratio_norm,entropy_reduction_ratio_rank
36,n_urls,1.0,1,1.0,,entropy_reduction_ratio,0.359435098830627,1.0,1.0
36,n_api_calls,0.6968584353652755,1,2.0,,entropy_reduction_ratio,0.2504753805864739,0.6968584353652755,2.0
36,intent_com.google.firebase.INSTANCE_ID_EVENT,0.530583968352093,1,3.0,,entropy_reduction_ratio,0.1907105011025808,0.530583968352093,3.0
36,n_activities,0.49778959670676315,1,4.0,,entropy_reduction_ratio,0.1789230528891534,0.49778959670676315,4.0
36,n_used_permissions,0.4281510011305922,1,5.0,,entropy_reduction_ratio,0.1538924974058063,0.4281510011305922,5.0
36,n_services,0.37770925523220383,0,6.0,,,0.1357619634836297,0.37770925523220383,6.0
36,intent_android.net.wifi.WIFI_STATE_CHANGED,0.36623706137507533,0,7.0,,,0.1316384543507886,0.36623706137507533,7.0
36,n_providers,0.34897866037796926,0,8.0,,,0.1254351792827352,0.34897866037796926,8.0
36,intent_com.android.vending.INSTALL_REFERRER,0.3316870072477825,0,9.0,,,0.1192199522309416,0.3316870072477825,9.0
36,intent_com.google.android.c2dm.intent.RECEIVE,0.312727411027968,0,10.0,,,0.1124052078898838,0.312727411027968,10.0
36,perm_com.google.android.c2dm.permission.RECEIVE,0.3096843758556717,0,11.0,,,0.1113114342419844,0.3096843758556717,11.0
36,n_permissions,0.30746131106482516,0,12.0,,,0.1105123867291796,0.30746131106482516,12.0
36,perm_com.android.launcher.permission.INSTALL_SHORTCUT,0.29693356545204735,0,13.0,,,0.1067283454443871,0.29693356545204735,13.0
36,intent_com.google.firebase.MESSAGING_EVENT,0.2871489519220948,0,14.0,,,0.1032114119132291,0.2871489519220948,14.0
36,intent_android.intent.action.ACTION_POWER_CONNECTED,0.2736145121455977,0,15.5,,,0.0983466592145467,0.2736145121455977,15.5
36,intent_android.intent.action.ACTION_POWER_DISCONNECTED,0.2736145121455977,0,15.5,,,0.0983466592145467,0.2736145121455977,15.5
36,perm_android.permission.RECEIVE_BOOT_COMPLETED,0.2675634862858931,0,17.0,,,0.0961717081366371,0.2675634862858931,17.0
36,n_receivers,0.19813794288283326,0,18.0,,,0.0712177310821883,0.19813794288283326,18.0
36,intent_android.intent.action.BOOT_COMPLETED,0.1872924718102658,0,19.0,,,0.0673194881153553,0.1872924718102658,19.0
36,perm_android.permission.WRITE_SETTINGS,0.18056886766350047,0,20.0,,,0.0649027887943647,0.18056886766350047,20.0
36,perm_android.permission.GET_TASKS,0.17211234530452207,0,21.0,,,0.0618632178445019,0.17211234530452207,21.0
36,intent_android.intent.action.VIEW,0.14321066256577775,0,22.0,,,0.0514749386529299,0.14321066256577775,22.0
36,intent_android.intent.action.QUICKBOOT_POWERON,0.12742496314790572,0,23.0,,,0.0458010042225565,0.12742496314790572,23.0
36,perm_android.permission.GET_ACCOUNTS,0.1012930470958411,0,24.5,,,0.036408276393749,0.1012930470958411,24.5
36,suspicious_getSubscriberId,0.1012930470958411,0,24.5,,,0.036408276393749,0.1012930470958411,24.5
36,perm_android.permission.READ_PHONE_STATE,0.099923906832362,0,26.0,,,0.0359161593278324,0.099923906832362,26.0
36,intent_android.net.conn.CONNECTIVITY_CHANGE,0.09762972487248814,0,27.0,,,0.0350915498083497,0.09762972487248814,27.0
36,intent_com.facebook.sdk.ACTION_CURRENT_ACCESS_TOKEN_CHANGED,0.08446959760503346,0,28.0,,,0.0303613381633485,0.08446959760503346,28.0
36,suspicious_Ldalvik/system/PathClassLoader;,0.08250950782876405,0,29.0,,,0.0296568131008982,0.08250950782876405,29.0
36,perm_android.permission.ACCESS_FINE_LOCATION,0.07013072162943149,0,30.0,,,0.0252074428599379,0.07013072162943149,30.0
36,perm_android.permission.ACCESS_COARSE_LOCATION,0.06241712346487084,0,31.0,,,0.0224349049413193,0.06241712346487084,31.0
36,suspicious_getCellSignalStrength,0.059306040622072474,0,32.0,,,0.0213166725722478,0.059306040622072474,32.0
36,intent_android.intent.action.USER_PRESENT,0.05724810675494711,0,33.0,,,0.0205769789093307,0.05724810675494711,33.0
36,suspicious_Ldalvik/system/DexClassLoader;,0.04947687595878289,0,34.0,,,0.0177837258000758,0.04947687595878289,34.0
36,suspicious_adb_enabled,0.042999169733210996,0,35.0,,,0.0154554108226916,0.042999169733210996,35.0
36,suspicious_getCellLocation,0.03851728407400688,0,36.0,,,0.013844463807828,0.03851728407400688,36.0
36,perm_com.google.android.finsky.permission.BIND_GET_INSTALL_REFERRER_SERVICE,0.038178913337063046,0,37.0,,,0.0137228414885532,0.038178913337063046,37.0
36,perm_android.permission.READ_EXTERNAL_STORAGE,0.03588366207173586,0,38.0,,,0.0128978476231592,0.03588366207173586,38.0
36,perm_android.permission.RECEIVE_USER_PRESENT,0.03584289138201475,0,39.0,,,0.0128831932062699,0.03584289138201475,39.0
36,intent_com.google.android.gms.analytics.ANALYTICS_DISPATCH,0.033779469959465284,0,40.5,,,0.0121415271233266,0.033779469959465284,40.5
36,intent_com.google.android.gms.appinvite.ACTION_PREVIEW,0.033779469959465284,0,40.5,,,0.0121415271233266,0.033779469959465284,40.5
36,perm_android.permission.CAMERA,0.029679176298796437,0,42.0,,,0.0106677376661695,0.029679176298796437,42.0
36,perm_android.permission.SET_WALLPAPER,0.025613779600565892,0,43.0,,,0.0092064914021553,0.025613779600565892,43.0
36,intent_com.google.android.gms.measurement.UPLOAD,0.024602813724251934,0,44.5,,,0.008843114782488,0.024602813724251934,44.5
36,perm_com.google.android.providers.gsf.permission.READ_GSERVICES,0.024602813724251934,0,44.5,,,0.008843114782488,0.024602813724251934,44.5
36,perm_android.permission.ACCESS_WIFI_STATE,0.02460112776884393,0,46.0,,,0.0088425087909393,0.02460112776884393,46.0
36,suspicious_Ljava/lang/System;->loadLibrary,0.021645773263965825,0,47.0,,,0.0077802506523989,0.021645773263965825,47.0
36,suspicious_Ljava/lang/System;->load,0.021075801208876296,0,48.0,,,0.0075753826904471,0.021075801208876296,48.0
36,intent_com.google.android.gms.gcm.ACTION_TASK_READY,0.020580211692461985,0,49.5,,,0.0073972504236353,0.020580211692461985,49.5
36,perm_com.android.vending.CHECK_LICENSE,0.020580211692461985,0,49.5,,,0.0073972504236353,0.020580211692461985,49.5
