cluster_id,feature,aggregated_score,method_count,rank_mean,rank_std,top_methods,entropy_reduction_ratio,entropy_reduction_ratio_norm,entropy_reduction_ratio_rank,mutual_information,mutual_information_norm,mutual_information_rank,chi2_stat,chi2_stat_norm,chi2_stat_rank,f_stat,f_stat_norm,f_stat_rank,pearson_r,pearson_r_norm,pearson_r_rank
29,n_urls,0.7534962528542879,3,201.2,440.9769835263514,"chi2_stat,entropy_reduction_ratio,mutual_information",0.5275234751932717,1.0,1.0,0.14103637118325496,0.9784845676114547,2.0,1227.78810009058,1.0,1.0,429.17895510844187,0.7564325354094785,12.0,-0.6803578885899767,0.032564161250505985,990.0
29,perm_android.permission.READ_PHONE_STATE,0.7466664635802676,3,9.8,15.401298646542765,"entropy_reduction_ratio,f_stat,pearson_r",0.45455261561872357,0.8616727728603673,3.0,0.12388830808449902,0.8595144397941538,7.0,14.91161569638909,0.012145105246816602,37.0,567.3724159367564,1.0,1.0,0.729765512642566,1.0,1.0
29,perm_com.anddoes.launcher.permission.UPDATE_COUNT,0.6091955091698485,3,203.0,443.86428105897414,"entropy_reduction_ratio,f_stat,mutual_information",0.44984592216826025,0.8527505283124087,6.0,0.14413755295858577,1.0,1.0,252.99999999999997,0.20606161599166412,6.0,559.9733571970914,0.9869590792011825,5.0,-0.7275223040765624,0.00020632234398743383,997.0
29,perm_com.sec.android.provider.badge.permission.WRITE,0.583561915058813,3,204.0,443.30068802112186,"chi2_stat,entropy_reduction_ratio,f_stat",0.44984592216826025,0.8527505283124087,6.0,0.12566373531509445,0.8718320294448227,6.0,252.99999999999997,0.20606161599166412,6.0,559.9733571970914,0.9869590792011825,5.0,-0.7275223040765624,0.00020632234398743383,997.0
29,perm_com.huawei.android.launcher.permission.CHANGE_BADGE,0.5904044079640881,2,204.8,444.5409992340414,"f_stat,mutual_information",0.4476029571402354,0.8484986511287381,9.0,0.1312116979228526,0.9103227800776728,4.0,251.0903010033445,0.2045062181208796,9.0,560.9579249572174,0.9886943904931501,2.0,-0.7278230371627274,0.0,1000.0
29,perm_com.majeur.launcher.permission.UPDATE_BADGE,0.586520534898016,2,203.8,443.4125618428057,"f_stat,mutual_information",0.44984592216826025,0.8527505283124087,6.0,0.12779597643388163,0.8866251286408374,5.0,252.99999999999997,0.20606161599166412,6.0,559.9733571970914,0.9869590792011825,5.0,-0.7275223040765624,0.00020632234398743383,997.0
29,n_api_calls,0.48573723094412735,2,204.0,433.8853535209503,"chi2_stat,entropy_reduction_ratio",0.47044142484339024,0.8917923978094663,2.0,0.10856631824651863,0.7532132745288966,13.0,447.8330452070187,0.36474782999931327,2.0,133.19326461377725,0.23475456485467205,23.0,-0.45936716565645747,0.18417808752828818,980.0
29,perm_android.permission.WRITE_EXTERNAL_STORAGE,0.5891349951154308,1,21.8,22.720035211240322,pearson_r,0.34055671116125746,0.6455764097256256,18.0,0.10791429969807265,0.7486896890019984,14.0,9.393674232066356,0.007650892064659479,61.0,343.8137953641157,0.6059755210278671,14.0,0.6390779442176782,0.9377824637570034,2.0
29,perm_com.sec.android.provider.badge.permission.READ,0.5744285253049404,1,204.8,442.8574262671904,chi2_stat,0.44984592216826025,0.8527505283124087,6.0,0.11908141306839326,0.826165080675459,10.0,252.99999999999997,0.20606161599166412,6.0,559.9733571970914,0.9869590792011825,5.0,-0.7275223040765624,0.00020632234398743383,997.0
29,perm_android.permission.READ_APP_BADGE,0.570603243861174,1,205.4,440.2939926912471,mutual_information,0.42650758305128283,0.808509200268331,11.0,0.1359371793660935,0.9431073067068897,3.0,241.5,0.19669517890113397,11.0,506.38736394301776,0.8925131883737251,9.0,-0.7100530722026821,0.012191345055790321,993.0
29,n_used_permissions,0.4179361327848242,1,208.2,433.1855260739906,chi2_stat,0.3937468482061867,0.7464063055429476,14.0,0.08023303224850831,0.5566421144360707,21.0,388.3095754175698,0.31626758346079614,3.0,186.90743192874334,0.32942636384631263,20.0,-0.5223929897541257,0.14093829663799384,983.0
29,perm_android.permission.SYSTEM_ALERT_WINDOW,0.3294444875225645,1,23.8,12.02913130695646,pearson_r,0.19494558743397977,0.369548648735597,29.0,0.055897747853909774,0.3878083587971731,27.0,16.05741211840888,0.013078325255982076,34.0,74.08180602823818,0.13056998180978874,26.0,0.3598544970115374,0.7462171230142816,3.0
29,perm_android.permission.GET_TASKS,0.31497232506707407,1,25.4,12.401612798341997,pearson_r,0.18981614600494087,0.35982502188248,30.0,0.04707967174912264,0.3266301583644186,30.0,15.11272562152344,0.012308903808734178,36.0,73.86735425904321,0.13019200825455185,27.0,0.3594003270111976,0.7459055330251859,4.0
29,perm_android.permission.ACCESS_WIFI_STATE,0.21574117122350933,1,63.8,59.68835732368583,pearson_r,0.07971683404686558,0.15111523523698975,45.0,0.020557640602248517,0.1426251534057556,77.0,1.295383236216943,0.0010550543991437744,160.0,47.071333379113966,0.08296373256249541,32.0,0.29386881837728696,0.7009466805131622,5.0
29,perm_com.htc.launcher.permission.UPDATE_SHORTCUT,0.5761643147903331,0,204.6,442.96760603908723,,0.44984592216826025,0.8527505283124087,6.0,0.12033237531277208,0.8348440281024231,9.0,252.99999999999997,0.20606161599166412,6.0,559.9733571970914,0.9869590792011825,5.0,-0.7275223040765624,0.00020632234398743383,997.0
29,perm_com.sonymobile.home.permission.PROVIDER_INSERT_BADGE,0.5517111405980113,0,206.4,439.7246865937822,,0.42650758305128283,0.808509200268331,11.0,0.12232187169312758,0.8486467903910762,8.0,241.5,0.19669517890113397,11.0,506.38736394301776,0.8925131883737251,9.0,-0.7100530722026821,0.012191345055790321,993.0
29,perm_com.oppo.launcher.permission.WRITE_SETTINGS,0.5377029247183138,0,207.0,439.3882110389399,,0.42650758305128283,0.808509200268331,11.0,0.11222632190205162,0.778605710992589,11.0,241.5,0.19669517890113397,11.0,506.38736394301776,0.8925131883737251,9.0,-0.7100530722026821,0.012191345055790321,993.0
