cluster_id,feature,aggregated_score,method_count,rank_mean,rank_std,top_methods,entropy_reduction_ratio,entropy_reduction_ratio_norm,entropy_reduction_ratio_rank,mutual_information,mutual_information_norm,mutual_information_rank,chi2_stat,chi2_stat_norm,chi2_stat_rank,f_stat,f_stat_norm,f_stat_rank,pearson_r,pearson_r_norm,pearson_r_rank
9,intent_com.igexin.sdk.action.refreshls,0.7959691806174515,3,12.5,16.209565077447326,"chi2_stat,f_stat,pearson_r",0.14799652599251947,0.5778307846033325,14.5,0.01231570230574297,0.4020274665351954,40.0,88.90909090909092,1.0,2.0,108.23200093154819,0.9999876519487297,3.0,0.4225308403684061,0.9999999999999999,3.0
9,perm_android.webkit.permission.PLUGIN,0.7155636873104124,3,149.4,322.37389007176125,"chi2_stat,f_stat,pearson_r",0.14799652599251947,0.5778307846033325,14.5,0.0,0.0,726.0,88.90909090909092,1.0,2.0,108.23200093154819,0.9999876519487297,3.0,0.42253084036840616,1.0,1.5
9,intent_com.adroid.SERVICE,0.7155636873104124,3,149.4,322.37389007176125,"chi2_stat,f_stat,pearson_r",0.14799652599251947,0.5778307846033325,14.5,0.0,0.0,726.0,88.90909090909092,1.0,2.0,108.23200093154819,0.9999876519487297,3.0,0.42253084036840616,1.0,1.5
9,perm_android.permission.RECEIVE_USER_PRESENT,0.6521974811164799,3,9.2,8.526429498916881,"chi2_stat,f_stat,pearson_r",0.11221868137483078,0.4381414244091606,24.0,0.02021106945649276,0.6597597804691715,9.0,57.94689223523579,0.6517544116437562,4.0,65.72678945405683,0.6072693592522558,5.0,0.3414576760561955,0.9040624298080553,4.0
9,suspicious_getSubscriberId,0.704274080549171,2,7.2,6.058052492344384,"entropy_reduction_ratio,mutual_information",0.25612433594052225,1.0,1.0,0.024055980083510065,0.7852710700456669,2.0,38.4871012543333,0.4328815069505789,16.0,48.70634811842798,0.45001243874950064,9.0,0.2984803379836075,0.8532053870001081,8.0
9,perm_android.permission.READ_LOGS,0.5178530579437942,2,152.2,320.8187962074541,"chi2_stat,pearson_r",0.13579350730413173,0.5301858833737142,19.0,0.0,0.0,726.0,53.778689613045444,0.6048727870587932,5.0,60.97561095572357,0.563371807792014,6.0,0.3302795226919551,0.8908348114944499,5.0
9,perm_android.permission.READ_PHONE_STATE,0.4708416600358295,1,22.0,12.165525060596439,mutual_information,0.14097383930169657,0.5504117318021424,17.0,0.023741356837596816,0.7750006702481174,3.0,12.703737308993237,0.14288457096004661,32.0,17.906964856087463,0.16544777501889227,31.0,0.1863052999210436,0.7204635521499488,27.0
9,intent_com.google.android.c2dm.intent.RECEIVE,0.38320434873001963,1,215.8,438.0281954395174,entropy_reduction_ratio,0.20739574623287665,0.8097463502298295,4.0,0.016351330073703707,0.5337644285983153,15.0,5.586358875300966,0.06283225728866115,41.0,32.95675046467573,0.3044972210564108,20.0,-0.2491398285501753,0.20518148647688125,999.0
9,n_permissions,0.37706090113783575,1,40.8,25.54799405041421,entropy_reduction_ratio,0.21354965878157278,0.8337734014902971,2.0,0.009656488117626205,0.3152214430959551,73.0,4.528025177850146,0.05092870854432679,46.0,6.0420252896583095,0.05582406894834657,46.0,0.10948355781470402,0.629556883610253,37.0
9,n_activities,0.37486846399834156,1,42.6,26.015380066414558,entropy_reduction_ratio,0.20795302340712477,0.8119221574298823,3.0,0.01349234485150097,0.44043718203051274,31.0,1.9687830361742729,0.02214377648048773,61.0,2.2380541847813884,0.020678048358257914,67.0,0.06689605927862936,0.5791611556925672,51.0
9,suspicious_Base64,0.31636936977207214,1,368.3,463.42820371660594,f_stat,0.14799652599251947,0.5778307846033325,14.5,0.0,0.0,726.0,0.35706462212486306,0.004016064257028111,100.0,108.23333740234759,1.0,1.0,-0.4225308403684061,0.0,1000.0
9,intent_com.sogou.passport.service.upload,0.3,1,457.4,264.603098999237,mutual_information,0.0,0.0,612.0,0.030633982329326237,1.0,1.0,0.0,0.0,612.0,0.0,0.0,612.0,0.0,0.49999999999999994,450.0
9,perm_android.permission.ACCESS_NETWORK_STATE,0.25563659493294894,1,124.6,89.24852939964893,mutual_information,0.000843356062501589,0.003292760367360933,171.0,0.023380311004736587,0.7632148753430065,4.0,0.00018068182751455796,2.032208693926521e-06,222.0,0.04609257191563526,0.0004258629829023041,165.0,0.009504783730168644,0.5112474437627812,61.0
9,n_api_calls,0.25098989291069834,1,402.4,380.3199968447623,entropy_reduction_ratio,0.19570632389609205,0.7641067108185275,5.0,0.0,0.0,726.0,0.02090502112519004,0.00023512804946532764,219.0,0.03295499356510978,0.0003044809885387031,178.0,-0.008194440840248531,0.4903031446969601,884.0
9,intent_com.android.utils.hades.ACTION_UPDATE_SYS_WRAPPER,0.24965620660872673,1,458.2,262.87867924196513,mutual_information,0.0,0.0,612.0,0.022922827943628654,0.7482810330436336,5.0,0.0,0.0,612.0,0.0,0.0,612.0,0.0,0.49999999999999994,450.0
9,perm_android.permission.MOUNT_UNMOUNT_FILESYSTEMS,0.5831999446582239,0,11.0,5.958187643906492,,0.14858960967679602,0.580146393083482,12.0,0.015114846435979601,0.4934012912030049,21.0,45.251586858948826,0.508964678372635,7.0,51.129601711870414,0.4724015995349083,8.0,0.305139740162837,0.8610857610970888,7.0
9,perm_android.permission.CHANGE_NETWORK_STATE,0.5747090318244392,0,17.8,24.72245942457991,,0.17202680286830008,0.671653485158273,8.0,0.010427798975737979,0.340399718966846,62.0,45.577253693818115,0.5126275977832303,6.0,52.36797587055882,0.4838433067612582,7.0,0.308465302399782,0.8650210504525894,6.0
9,intent_android.intent.action.USER_PRESENT,0.5188532244847375,0,17.6,4.03732584763727,,0.12343508096434692,0.48193421570456035,22.0,0.019478598925500634,0.6358493883067095,11.0,31.386004050840988,0.35301231550025647,18.0,34.76366445373822,0.32119183689686537,19.0,0.25544386403526304,0.8022783660152956,18.0
9,perm_android.permission.CHANGE_WIFI_STATE,0.46923688072047165,0,20.8,2.16794833886788,,0.1401280850978002,0.5471096082425414,18.0,0.014962633059138586,0.4884325158343745,23.0,24.386756219023546,0.2742886691301216,20.0,28.33464274296709,0.2617921928955737,23.0,0.232021332937818,0.774561417499747,20.0
9,perm_android.permission.RESTART_PACKAGES,0.4686428144914069,0,42.8,52.96413881108613,,0.09623831901257851,0.37574843741098923,29.0,0.006508642324906777,0.21246478028669438,137.0,42.477040342071014,0.47775812245683136,15.0,46.64276838581011,0.4309464117550017,17.0,0.292641750674859,0.8462963205475175,16.0
9,perm_android.permission.INTERACT_ACROSS_USERS_FULL,0.4510391229123439,0,51.9,74.75827713370607,,0.07306977531299269,0.2852902479753471,39.0,0.005107052135564727,0.16671198934118636,184.0,44.45454545454546,0.5,11.0,48.70439856336288,0.4499944262303278,13.0,0.2984748991790951,0.853198951014858,12.5
9,intent_aspire.iap.SMS_DELIVERED_ACTION,0.4298332862988706,0,80.6,139.93677143624544,,0.07306977531299269,0.2852902479753471,39.0,0.0018589560150861217,0.06068280627381976,330.0,44.45454545454546,0.5,11.0,48.70439856336288,0.4499944262303278,13.0,0.29847489917909514,0.8531989510148582,10.0
9,intent_aspire.iap.SMS_SEND_ACTIOIN,0.426497859346829,0,86.2,152.41620648736802,,0.07306977531299269,0.2852902479753471,39.0,0.0013480689635381182,0.04400567151361178,358.0,44.45454545454546,0.5,11.0,48.70439856336288,0.4499944262303278,13.0,0.29847489917909514,0.8531989510148582,10.0
9,intent_android.intent.action.CHINAMOBILE_OMS_GAME,0.41769672504410665,0,159.8,316.74390286160207,,0.07306977531299269,0.2852902479753471,39.0,0.0,0.0,726.0,44.45454545454546,0.5,11.0,48.70439856336288,0.4499944262303278,13.0,0.29847489917909514,0.8531989510148582,10.0
9,perm_android.permission.WRITE_APN_SETTINGS,0.41769672504410654,0,160.8,316.16008603237697,,0.07306977531299269,0.2852902479753471,39.0,0.0,0.0,726.0,44.45454545454546,0.5,11.0,48.70439856336288,0.4499944262303278,13.0,0.2984748991790949,0.8531989510148579,15.0
9,perm_android.permission.EXPAND_STATUS_BAR,0.41769672504410654,0,160.6,316.2756708948698,,0.07306977531299269,0.2852902479753471,39.0,0.0,0.0,726.0,44.45454545454546,0.5,11.0,48.70439856336288,0.4499944262303278,13.0,0.29847489917909503,0.853198951014858,14.0
9,intent_android.provider.Telephony.WAP_PUSH_RECEIVED,0.41769672504410654,0,160.3,316.45015405273546,,0.07306977531299269,0.2852902479753471,39.0,0.0,0.0,726.0,44.45454545454546,0.5,11.0,48.70439856336288,0.4499944262303278,13.0,0.2984748991790951,0.853198951014858,12.5
9,perm_com.android.launcher.permission.INSTALL_SHORTCUT,0.4174188075357435,0,47.4,61.44346995409683,,0.10553711327643932,0.41205421924821456,28.0,0.005713340953312773,0.18650337040389722,157.0,32.13914380841319,0.36148321256906446,17.0,35.03318972536172,0.3236820610560037,18.0,0.2563673545268638,0.8033711744015374,17.0
9,intent_android.intent.action.PACKAGE_ADDED,0.40727247852208537,0,37.0,35.30580688781946,,0.1119232803853499,0.4369880744613857,25.0,0.00806002805965167,0.26310742015202243,100.0,26.116412310500433,0.29374287874795985,19.0,28.781690721319574,0.26592260214915353,22.0,0.23374525842863003,0.7766014170999053,19.0
9,perm_android.permission.SYSTEM_ALERT_WINDOW,0.36991071468542047,0,41.2,39.644671773139954,,0.1095993932118936,0.4279147969654278,27.0,0.007617381682285762,0.24865789894360427,112.0,19.722996839561254,0.22183329778647626,22.0,22.308801636744608,0.20611765443223531,24.0,0.20706540050429165,0.7450299252993586,21.0
9,perm_com.google.android.c2dm.permission.RECEIVE,0.3544401051402259,0,217.8,436.3985563679147,,0.178683196634323,0.697642400821362,7.0,0.0161607573023681,0.5275434688390884,16.0,4.38940393634224,0.049369573926139707,47.0,30.525119653451515,0.2820306606639797,21.0,-0.24032335498630084,0.21561442145055956,998.0
9,perm_android.permission.GET_TASKS,0.3539826624992978,0,52.6,61.768114751868545,,0.1250541239443841,0.488255532162412,21.0,0.005528574475378134,0.18047194830707894,163.0,16.289699040572692,0.18321747387147197,26.0,20.04463251561308,0.18519832240873238,28.0,0.19670503763335329,0.7327700357467936,25.0
9,suspicious_sendTextMessage,0.3139841898446639,0,69.2,91.61168047798272,,0.08865244205411192,0.3461304906016388,32.0,0.0038855001419937363,0.12683627287576338,233.0,17.282642374666914,0.19438554818132517,25.0,19.011323349455584,0.17565127164824196,30.0,0.19175917062964143,0.7269173659163505,26.0
9,intent_android.net.conn.CONNECTIVITY_CHANGE,0.3063533458201955,0,56.2,58.64042973921661,,0.08800695544789167,0.3436102825790394,33.0,0.005587607769643732,0.18239900087344033,161.0,13.70515330132797,0.15414794101698123,27.0,15.679408183696856,0.14486671630026599,32.0,0.17471040818742165,0.7067427883312505,28.0
9,perm_android.permission.ACCESS_COARSE_LOCATION,0.3031900512419254,0,37.2,2.949576240750525,,0.07662767421562211,0.29918154373825984,35.0,0.012448488746757747,0.40636207897922155,38.0,6.11783380284025,0.06880999164748747,36.0,9.043758076217213,0.08355797107685836,42.0,0.13355242474044865,0.6580386707677998,35.0
9,suspicious_Ldalvik/system/PathClassLoader;,0.29729630190976,0,224.4,432.09003691360437,,0.14972018135702012,0.5845605448120653,11.0,0.012170257929462469,0.3972796549474977,42.0,4.7990267981879695,0.053976784028699036,43.0,19.557276971644328,0.18069549956629286,29.0,-0.19439036134581678,0.2699690261942452,997.0
9,perm_android.permission.ACCESS_WIFI_STATE,0.29447759113263483,0,45.8,17.369513522260778,,0.09401385565237642,0.3670633456486873,30.0,0.009604092656323893,0.3135110725427883,75.0,4.675888982637449,0.05259179837322284,45.0,8.910741531570377,0.08232899165296462,43.0,0.13258404885171973,0.656892747445511,36.0
9,intent_com.android.vending.INSTALL_REFERRER,0.284894180919154,0,224.6,431.36967904571134,,0.1106560169227319,0.43204022966575373,26.0,0.015799878509183296,0.5157631266914293,18.0,4.063316579597844,0.045701924719403146,48.0,12.81226600894477,0.11837633687037051,35.0,-0.1583736124126386,0.31258928664881347,996.0
9,suspicious_Ljava/lang/Runtime;->exec,0.28032580608641294,0,53.0,39.274673773310965,,0.08929822564389814,0.3486518581531244,31.0,0.0070922180778392185,0.23151472771627746,123.0,6.01914254358347,0.06769996725911878,37.0,9.732849027946358,0.08992468736102424,40.0,0.1384530381370308,0.66383778994252,34.0
9,intent_android.intent.action.DOWNLOAD_COMPLETE,0.27875716139962703,0,168.7,311.6654055232951,,0.06497678377925314,0.25369234649511085,44.5,0.0,0.0,726.0,19.32849972113776,0.21739621363242875,23.5,20.364232626111157,0.18815120289979578,26.5,0.19820587412813426,0.7345460439707996,23.0
9,intent_android.intent.action.PACKAGE_INSTALL,0.27875716139962703,0,168.9,311.54883244846224,,0.06497678377925314,0.25369234649511085,44.5,0.0,0.0,726.0,19.32849972113776,0.21739621363242875,23.5,20.364232626111157,0.18815120289979578,26.5,0.19820587412813423,0.7345460439707996,24.0
9,perm_android.permission.INTERACT_ACROSS_USERS,0.27452437374089966,0,169.0,311.6175540626683,,0.04722830720583135,0.18439601622548982,51.0,0.0,0.0,726.0,21.238520171035507,0.23887906122841568,21.0,22.184642705346253,0.2049705131319832,25.0,0.2065130283191189,0.7443762781186095,22.0
9,perm_android.permission.WRITE_EXTERNAL_STORAGE,0.27367158319535684,0,49.4,22.83199509460354,,0.05508265829180832,0.21506218098931346,47.0,0.015821829423635414,0.5164796810791723,17.0,0.7727139935728896,0.008691057187425138,80.0,3.368754413376856,0.031124924115144097,58.0,0.08197104438779051,0.5970000726057293,45.0
