cluster_id,feature,aggregated_score,method_count,rank_mean,rank_std,top_methods,entropy_reduction_ratio,entropy_reduction_ratio_norm,entropy_reduction_ratio_rank
57,n_api_calls,1.0,1,1.0,,entropy_reduction_ratio,0.3628039784331499,1.0,1.0
57,intent_com.gridappsinc.launcher.theme.apk_action,0.5440064597526957,1,3.5,,entropy_reduction_ratio,0.1973677078916112,0.5440064597526957,3.5
57,intent_com.gtp.nextlauncher.theme,0.5440064597526957,1,3.5,,entropy_reduction_ratio,0.1973677078916112,0.5440064597526957,3.5
57,intent_com.lge.launcher2.THEME,0.5440064597526957,1,3.5,,entropy_reduction_ratio,0.1973677078916112,0.5440064597526957,3.5
57,intent_com.phonemetra.turbo.launcher.icons.ACTION_PICK_ICON,0.5440064597526957,1,3.5,,entropy_reduction_ratio,0.1973677078916112,0.5440064597526957,3.5
57,n_permissions,0.4707915366526113,0,6.0,,,0.1708050425102235,0.4707915366526113,6.0
57,n_urls,0.4319877464086834,0,7.0,,,0.156726873031441,0.4319877464086834,7.0
57,n_activities,0.3683877749156,0,8.0,,,0.1336525503455154,0.3683877749156,8.0
57,perm_com.android.launcher.permission.INSTALL_SHORTCUT,0.3556275514409524,0,9.0,,,0.1290230905032172,0.3556275514409524,9.0
57,perm_android.permission.ACCESS_COARSE_LOCATION,0.3348275708987457,0,10.0,,,0.1214767748111725,0.3348275708987457,10.0
57,perm_android.permission.WRITE_SETTINGS,0.2947985569950775,0,11.0,,,0.1069540893141658,0.2947985569950775,11.0
57,suspicious_Ldalvik/system/PathClassLoader;,0.2766478955121145,0,12.0,,,0.1003689571169535,0.2766478955121145,12.0
57,n_services,0.27011580939216184,0,13.0,,,0.0979990902851667,0.27011580939216184,13.0
57,perm_android.permission.SYSTEM_ALERT_WINDOW,0.25137285557992717,0,14.0,,,0.0911990720744992,0.25137285557992717,14.0
57,n_providers,0.2484772129754063,0,15.0,,,0.0901485214174585,0.2484772129754063,15.0
57,intent_com.google.android.gms.analytics.ANALYTICS_DISPATCH,0.23989298724793415,0,16.5,,,0.0870341301717634,0.23989298724793415,16.5
57,perm_android.permission.SET_WALLPAPER_HINTS,0.23989298724793415,0,16.5,,,0.0870341301717634,0.23989298724793415,16.5
57,suspicious_getCellLocation,0.23970961478308242,0,18.0,,,0.0869676019119801,0.23970961478308242,18.0
57,perm_com.google.android.c2dm.permission.RECEIVE,0.2303746722742159,0,19.0,,,0.0835808476313186,0.2303746722742159,19.0
57,perm_android.permission.GET_TASKS,0.20391728260191722,0,20.0,,,0.0739820013992525,0.20391728260191722,20.0
57,n_used_permissions,0.17980876449974467,0,21.0,,,0.0652353351176567,0.17980876449974467,21.0
57,intent_com.sina.weibo.sdk.action.ACTION_SDK_REQ_ACTIVITY,0.1761797815574769,0,22.5,,,0.0639187256685359,0.1761797815574769,22.5
57,perm_android.permission.ACCESS_COARSE_UPDATES,0.1761797815574769,0,22.5,,,0.0639187256685359,0.1761797815574769,22.5
57,intent_com.google.android.c2dm.intent.RECEIVE,0.1755176808335399,0,24.0,,,0.0636785128917681,0.1755176808335399,24.0
