cluster_id,feature,aggregated_score,method_count,rank_mean,rank_std,top_methods,entropy_reduction_ratio,entropy_reduction_ratio_norm,entropy_reduction_ratio_rank,mutual_information,mutual_information_norm,mutual_information_rank,chi2_stat,chi2_stat_norm,chi2_stat_rank,f_stat,f_stat_norm,f_stat_rank,pearson_r,pearson_r_norm,pearson_r_rank
81,suspicious_sendTextMessage,0.6640172054417512,4,6.4,6.5038450166036395,"chi2_stat,entropy_reduction_ratio,f_stat,pearson_r",0.20371493610869615,0.819678331253,4.0,0.014420034941360793,0.5497676113454821,18.0,61.72104722613888,0.5656715122558553,3.0,72.27510826886166,0.5172696169887085,4.0,0.3560017742905597,0.8676989553657101,3.0
81,suspicious_getSubscriberId,0.6081233265729447,4,5.0,1.8708286933869707,"chi2_stat,entropy_reduction_ratio,f_stat,pearson_r",0.22359551322112337,0.8996708864535969,3.0,0.017110926910710034,0.6523585729065133,8.0,39.42973523421589,0.36137231884719245,5.0,46.6890075506787,0.334151955517204,5.0,0.29277434267120495,0.7930628991402165,4.0
81,perm_android.permission.WRITE_SMS,0.808165988549878,3,18.3,34.59515862082439,"chi2_stat,f_stat,pearson_r",0.18350677332826607,0.7383676848077451,7.5,0.007933381737944112,0.30246225794164516,80.0,109.11111111111111,1.0,1.5,139.7245727290439,1.0,1.5,0.46807971189635866,1.0,1.0
81,intent_com.igexin.sdk.action.refreshls,0.8068410200527104,3,19.5,36.703201495237444,"chi2_stat,f_stat,pearson_r",0.18350677332826607,0.7383676848077451,7.5,0.007759616572162509,0.29583741545580655,85.0,109.11111111111111,1.0,1.5,139.7245727290439,1.0,1.5,0.4680797118963586,1.0,2.0
81,perm_android.permission.RECEIVE_USER_PRESENT,0.38653603255822777,2,152.3,324.3658428379906,"chi2_stat,pearson_r",0.10979708960178762,0.4417854522616301,14.0,0.0,0.0,732.5,41.27743833446481,0.3783064613138323,4.0,45.30558286271114,0.32425089648234545,6.0,0.288771127905908,0.7883373527333312,5.0
81,suspicious_Base64,0.33170437982996204,1,221.8,435.69392926686504,f_stat,0.14145743664255273,0.569175720864313,12.0,0.012782493161134889,0.48733590180703995,28.0,0.43106750937851607,0.003950720554385585,66.0,83.56347607568689,0.5980595559240718,3.0,-0.37906354321253155,0.0,1000.0
81,perm_com.google.android.c2dm.permission.RECEIVE,0.32457702371223907,1,212.0,440.06647225163607,mutual_information,0.13044347886279536,0.524859370252763,13.0,0.01880657786866957,0.7170057100753171,4.0,2.7854556236602526,0.02552861569546056,32.0,17.735210226911544,0.12693196076121216,12.0,-0.18544093677730003,0.22855946177644257,999.0
81,n_urls,0.31483612903578273,1,251.0,420.46105646064296,entropy_reduction_ratio,0.24853034213712544,1.0,1.0,0.004818054394080562,0.18368958649113448,188.0,1.6985466653172077,0.01556712829720455,39.0,3.344861257399201,0.023941392558558906,35.0,-0.08173105362713873,0.3509825378320155,992.0
81,n_activities,0.29850432966894014,1,306.2,403.3797218502685,entropy_reduction_ratio,0.23061033373788306,0.9278960941141139,2.0,0.003049845882300284,0.11627617356701452,272.0,0.0003710752143770638,3.400893003455778e-06,208.0,-0.00034791802578706455,0.0,1000.0,0.0007497295052928062,0.44834597977056884,49.0
81,intent_com.qihoo.appstore.ACTION_STAT,0.28949269213470624,1,452.2,261.6475683051536,mutual_information,0.0,0.0,605.5,0.026229327890141985,1.0,1.0,0.0,0.0,605.5,0.0,2.490021280211484e-06,604.5,0.0,0.44746097065225104,444.5
