cluster_id,feature,aggregated_score,method_count,rank_mean,rank_std,top_methods,entropy_reduction_ratio,entropy_reduction_ratio_norm,entropy_reduction_ratio_rank
40,n_api_calls,1.0,1,1.0,,entropy_reduction_ratio,0.5112761703179884,1.0,1.0
40,perm_android.permission.ACCESS_COARSE_LOCATION,0.7671240161964104,1,2.0,,entropy_reduction_ratio,0.3922122291598552,0.7671240161964104,2.0
40,suspicious_Ldalvik/system/PathClassLoader;,0.7493364400705959,1,3.0,,entropy_reduction_ratio,0.3831178653590091,0.7493364400705959,3.0
40,n_used_permissions,0.6267788827722083,1,4.0,,entropy_reduction_ratio,0.3204571068199621,0.6267788827722083,4.0
40,n_urls,0.6108244181935621,1,5.0,,entropy_reduction_ratio,0.3122999692707179,0.6108244181935621,5.0
40,perm_android.permission.READ_PHONE_STATE,0.6006869058692262,0,6.0,,,0.30711690079298,0.6006869058692262,6.0
40,suspicious_getDeviceId,0.5508369872183421,0,7.0,,,0.2816298252944927,0.5508369872183421,7.0
40,n_permissions,0.5270719631006623,0,8.0,,,0.2694793347760907,0.5270719631006623,8.0
40,suspicious_system/bin/su,0.5195916743096014,0,9.0,,,0.2656548413701246,0.5195916743096014,9.0
40,n_activities,0.42678350765611583,0,10.0,,,0.2182042373492968,0.42678350765611583,10.0
40,perm_android.permission.ACCESS_WIFI_STATE,0.20851355187462464,0,11.0,,,0.1066080102618593,0.20851355187462464,11.0
40,suspicious_Ljava/lang/System;->load,0.15261726519741,0,12.5,,,0.0780295708745366,0.15261726519741,12.5
40,suspicious_Ljava/lang/System;->loadLibrary,0.15261726519741,0,12.5,,,0.0780295708745366,0.15261726519741,12.5
40,perm_android.permission.READ_EXTERNAL_STORAGE,0.11946662103810568,0,14.0,,,0.0610804364851931,0.11946662103810568,14.0
40,perm_android.permission.WRITE_EXTERNAL_STORAGE,0.10389846507057054,0,15.0,,,0.0531208093231986,0.10389846507057054,15.0
40,n_providers,0.08468794327436563,0,16.0,,,0.0432989273094247,0.08468794327436563,16.0
40,perm_com.android.vending.BILLING,0.06814116519698717,0,17.0,,,0.034838953982921,0.06814116519698717,17.0
40,perm_android.permission.SET_WALLPAPER,0.06744414907819495,0,18.0,,,0.034482586251055,0.06744414907819495,18.0
40,perm_android.permission.CAMERA,0.04862148791997157,0,19.0,,,0.0248590081388854,0.04862148791997157,19.0
40,n_receivers,0.04603611338535678,0,20.0,,,0.0235371677479899,0.04603611338535678,20.0
40,n_services,0.042203694854295114,0,21.0,,,0.021577743478373,0.042203694854295114,21.0
40,perm_android.permission.VIBRATE,0.03967851623862792,0,22.0,,,0.0202866798263858,0.03967851623862792,22.0
40,perm_android.permission.SET_WALLPAPER_HINTS,0.03408140965827726,0,23.0,,,0.0174250126091225,0.03408140965827726,23.0
40,suspicious_adb_enabled,0.033466581531441636,0,24.0,,,0.0171106656390302,0.033466581531441636,24.0
40,intent_com.google.vr.vrcore.ACTION_NONE,0.03285314442084202,0,25.0,,,0.0167970298623919,0.03285314442084202,25.0
40,perm_com.google.android.c2dm.permission.RECEIVE,0.026195377051799956,0,26.0,,,0.01339307205908,0.026195377051799956,26.0
40,perm_android.permission.RECEIVE_BOOT_COMPLETED,0.022631613852571317,0,27.0,,,0.0115710048586582,0.022631613852571317,27.0
40,perm_android.permission.ACCESS_FINE_LOCATION,0.0173722858344599,0,28.0,,,0.0088820357711121,0.0173722858344599,28.0
40,perm_android.permission.SYSTEM_ALERT_WINDOW,0.013351081810089467,0,29.0,,,0.0068260899774647,0.013351081810089467,29.0
40,perm_android.permission.WRITE_SETTINGS,0.011645799013618355,0,30.0,,,0.0059542195199758,0.011645799013618355,30.0
40,intent_android.intent.action.BOOT_COMPLETED,0.010514873203648415,0,31.5,,,0.0053760041029406,0.010514873203648415,31.5
40,perm_android.permission.GET_TASKS,0.010514873203648415,0,31.5,,,0.0053760041029406,0.010514873203648415,31.5
40,suspicious_Ljava/lang/Runtime;->exec,0.00938864492173304,0,33.0,,,0.0048001904200591,0.00938864492173304,33.0
40,intent_android.intent.action.VIEW,0.008827280190297207,0,34.5,,,0.004513178010019,0.008827280190297207,34.5
40,suspicious_Ldalvik/system/DexClassLoader;,0.008827280190297207,0,34.5,,,0.004513178010019,0.008827280190297207,34.5
40,perm_android.permission.READ_CONTACTS,0.008267075305007596,0,36.0,,,0.0042267586016747,0.008267075305007596,36.0
40,suspicious_getSimCountryIso,0.0065933720445210346,0,37.0,,,0.0033710340084044,0.0065933720445210346,37.0
40,intent_com.google.android.c2dm.intent.RECEIVE,0.006037759009003221,0,39.5,,,0.0030869623034261,0.006037759009003221,39.5
40,perm_android.permission.CHANGE_NETWORK_STATE,0.006037759009003221,0,39.5,,,0.0030869623034261,0.006037759009003221,39.5
40,perm_android.permission.CHANGE_WIFI_STATE,0.006037759009003221,0,39.5,,,0.0030869623034261,0.006037759009003221,39.5
40,perm_android.permission.RECORD_AUDIO,0.006037759009003221,0,39.5,,,0.0030869623034261,0.006037759009003221,39.5
40,intent_com.android.vending.INSTALL_REFERRER,0.004929936973976779,0,43.0,,,0.0025205592959639,0.004929936973976779,43.0
40,intent_com.google.android.c2dm.intent.REGISTRATION,0.004929936973976779,0,43.0,,,0.0025205592959639,0.004929936973976779,43.0
40,perm_android.permission.WRITE_CONTACTS,0.004929936973976779,0,43.0,,,0.0025205592959639,0.004929936973976779,43.0
40,perm_android.permission.BLUETOOTH,0.004377718727494254,0,45.0,,,0.0022382232657226,0.004377718727494254,45.0
